TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,2.386592,0.500000,0,0.238665,2.386592,0.500000,0.009469,0.566252
A10003,1,0,0,1,0,1,0,1,0,0.975569,0.500000,0,0.097559,0.975569,0.500000,0.003870,0.428592
A10005,1,0,0,1,0,1,0,1,0,1.913971,0.500000,0,0.191402,1.913971,0.500000,0.007593,0.373463
A11001,1,0,0,1,0,1,0,1,0,1.155957,0.500000,0,0.115598,1.155957,0.500000,0.004586,0.883629
A24001,1,0,0,1,0,1,0,1,0,0.613827,0.500000,0,0.061384,0.613827,0.500000,0.002435,1.072432
A24003,1,0,0,1,0,1,0,1,0,0.735014,0.500000,0,0.073503,0.735014,0.500000,0.002916,0.501875
A24005,1,0,0,1,0,1,0,1,0,1.561354,0.500000,0,0.156139,1.561354,0.500000,0.006194,0.478965
A24009,1,0,0,1,0,1,0,1,0,1.534903,0.500000,0,0.153494,1.534903,0.500000,0.006089,0.564870
A24011,1,0,0,1,0,1,0,1,0,0.964236,0.500000,0,0.096426,0.964236,0.500000,0.003826,0.463102
A24013,1,0,0,1,0,1,0,1,0,0.987467,0.500000,0,0.098749,0.987467,0.500000,0.003918,0.632664
A24015,1,0,0,1,0,1,0,1,0,1.144358,0.500000,0,0.114439,1.144358,0.500000,0.004540,0.599127
A24017,1,0,0,1,0,1,0,1,0,1.035114,0.500000,0,0.103513,1.035114,0.500000,0.004107,0.811472
A24019,1,0,0,1,0,1,0,1,0,0.761868,0.500000,0,0.076189,0.761868,0.500000,0.003023,0.568111
A24021,1,0,0,1,0,1,0,1,0,0.977752,0.500000,0,0.097778,0.977752,0.500000,0.003879,0.648015
A24023,1,0,0,1,0,1,0,1,0,0.599926,0.500000,0,0.059994,0.599926,0.500000,0.002380,0.437380
A24025,1,0,0,1,0,1,0,1,0,1.223235,0.500000,0,0.122326,1.223235,0.500000,0.004853,0.415871
A24027,1,0,0,1,0,1,0,1,0,1.082231,0.500000,0,0.108226,1.082231,0.500000,0.004294,0.558725
A24029,1,0,0,1,0,1,0,1,0,1.133462,0.500000,0,0.113349,1.133462,0.500000,0.004497,0.417954
A24031,1,0,0,1,0,1,0,1,0,1.388890,0.500000,0,0.138892,1.388890,0.500000,0.005511,0.634100
A24033,1,0,0,1,0,1,0,1,0,0.919652,0.500000,0,0.091967,0.919652,0.500000,0.003648,0.760196
A24035,1,0,0,1,0,1,0,1,0,1.886345,0.500000,0,0.188639,1.886345,0.500000,0.007484,0.442267
A24037,1,0,0,1,0,1,0,1,0,0.868559,0.500000,0,0.086858,0.868559,0.500000,0.003446,0.793203
A24039,1,0,0,1,0,1,0,1,0,0.721514,0.500000,0,0.072153,0.721514,0.500000,0.002863,0.567303
A24041,1,0,0,1,0,1,0,1,0,0.957295,0.500000,0,0.095732,0.957295,0.500000,0.003798,0.448967
A24043,1,0,0,1,0,1,0,1,0,3.435439,0.500000,0,0.343552,3.435439,0.500000,0.013630,0.434720
A24045,1,0,0,1,0,1,0,1,0,1.028281,0.500000,0,0.102831,1.028281,0.500000,0.004080,0.694366
A24047,1,0,0,1,0,1,0,1,0,0.970482,0.500000,0,0.097051,0.970482,0.500000,0.003850,0.663889
A24510,1,0,0,1,0,1,0,1,0,1.008509,0.500000,0,0.100853,1.008509,0.500000,0.004001,0.424810
A36003,1,0,0,1,0,1,0,1,0,0.529521,0.500000,0,0.052953,0.529521,0.500000,0.002101,0.902437
A36007,1,0,0,1,0,1,0,1,0,0.734599,0.500000,0,0.073462,0.734599,0.500000,0.002914,0.518915
A36011,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A36015,1,0,0,1,0,1,0,1,0,0.605094,0.500000,0,0.060511,0.605094,0.500000,0.002401,0.957061
