TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.004871,0.103687,0,0.000487,0.004871,0.500000,0.000104,0.035196
A10003,1,0,0,1,0,1,0,1,0,0.003429,0.073001,0,0.000343,0.003429,0.500000,0.000073,0.026568
A10005,1,0,0,1,0,1,0,1,0,0.011835,0.251947,0,0.001183,0.011835,0.500000,0.000252,0.023209
A11001,1,0,0,1,0,1,0,1,0,0.011070,0.235652,0,0.001106,0.011070,0.500000,0.000236,0.054875
A24001,1,0,0,1,0,1,0,1,0,0.003664,0.077996,0,0.000366,0.003664,0.500000,0.000078,0.066676
A24003,1,0,0,1,0,1,0,1,0,0.001555,0.033114,0,0.000155,0.001555,0.500000,0.000033,0.031160
A24005,1,0,0,1,0,1,0,1,0,0.001292,0.027499,0,0.000129,0.001292,0.500000,0.000027,0.029751
A24009,1,0,0,1,0,1,0,1,0,0.000716,0.015243,0,0.000071,0.000716,0.500000,0.000015,0.035099
A24011,1,0,0,1,0,1,0,1,0,0.005772,0.122878,0,0.000577,0.005772,0.500000,0.000123,0.028882
A24013,1,0,0,1,0,1,0,1,0,0.003830,0.081535,0,0.000383,0.003830,0.500000,0.000082,0.039407
A24015,1,0,0,1,0,1,0,1,0,0.002283,0.048602,0,0.000228,0.002283,0.500000,0.000049,0.037149
A24017,1,0,0,1,0,1,0,1,0,0.001098,0.023381,0,0.000110,0.001098,0.500000,0.000023,0.050574
A24019,1,0,0,1,0,1,0,1,0,0.005847,0.124467,0,0.000584,0.005847,0.500000,0.000124,0.035487
A24021,1,0,0,1,0,1,0,1,0,0.001679,0.035735,0,0.000168,0.001679,0.500000,0.000036,0.039981
A24023,1,0,0,1,0,1,0,1,0,0.003535,0.075256,0,0.000353,0.003535,0.500000,0.000075,0.027219
A24025,1,0,0,1,0,1,0,1,0,0.002348,0.049974,0,0.000235,0.002348,0.500000,0.000050,0.025843
A24027,1,0,0,1,0,1,0,1,0,0.002080,0.044288,0,0.000208,0.002080,0.500000,0.000044,0.034740
A24029,1,0,0,1,0,1,0,1,0,0.002808,0.059777,0,0.000281,0.002808,0.500000,0.000060,0.025956
A24031,1,0,0,1,0,1,0,1,0,0.001472,0.031322,0,0.000147,0.001472,0.500000,0.000031,0.039339
A24033,1,0,0,1,0,1,0,1,0,0.000709,0.015090,0,0.000070,0.000709,0.500000,0.000015,0.047149
A24035,1,0,0,1,0,1,0,1,0,0.003680,0.078343,0,0.000368,0.003680,0.500000,0.000078,0.027412
A24037,1,0,0,1,0,1,0,1,0,0.002065,0.043960,0,0.000206,0.002065,0.500000,0.000044,0.049490
A24039,1,0,0,1,0,1,0,1,0,0.006708,0.142798,0,0.000670,0.006708,0.500000,0.000143,0.035334
A24041,1,0,0,1,0,1,0,1,0,0.006686,0.142328,0,0.000668,0.006686,0.500000,0.000142,0.027810
A24043,1,0,0,1,0,1,0,1,0,0.002647,0.056349,0,0.000265,0.002647,0.500000,0.000056,0.027116
A24045,1,0,0,1,0,1,0,1,0,0.005628,0.119811,0,0.000563,0.005628,0.500000,0.000120,0.043280
A24047,1,0,0,1,0,1,0,1,0,0.004883,0.103941,0,0.000488,0.004883,0.500000,0.000104,0.041312
A24510,1,0,0,1,0,1,0,1,0,0.004820,0.102615,0,0.000482,0.004820,0.500000,0.000103,0.026392
A36003,1,0,0,1,0,1,0,1,0,0.005315,0.113150,0,0.000531,0.005315,0.500000,0.000113,0.056014
A36007,1,0,0,1,0,1,0,1,0,0.005662,0.120542,0,0.000566,0.005662,0.500000,0.000121,0.032129
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
