TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.075090,0.003996,0.,10.00000,0.075090,na,na,0.075090,0.000800,0.,10.00000,0.075090,na,na,0.010790,0.016167,0.000088,6.797234,0.010790,na,na,0.000100,0.016167,0.000178,1.132867,0.000100,170.8213,44145.50,0.0001,1.07,5854.072,57.27075,0.0001,1.07,0.760954,2.395498,0.0001,1.07,0.760954,2.395498,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.086127,0.011363,0.,10.00000,0.086127,na,na,0.086127,0.002277,0.,10.00000,0.086127,na,na,0.010773,0.006235,0.000268,4.538893,0.010773,na,na,0.000100,0.006235,0.000405,0.756487,0.000100,35.73336,46400.32,0.0001,1.07,27985.04,42.34808,0.0001,1.07,1.272372,1.819133,0.0001,1.07,1.272372,1.819133,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.108466,0.007473,0.,10.00000,0.108466,na,na,0.083477,0.001491,0.,10.00000,0.083477,na,na,0.008349,0.016461,0.000051,7.251550,0.008349,na,na,0.000100,0.016461,0.000051,1.208590,0.000100,359.7753,49448.80,0.0001,1.07,2779.514,86.92676,0.0001,1.07,0.405651,1.699669,0.0001,1.07,0.405651,1.699669,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24019,0.4,11.70814521,90.67459023,60,67.97859963,74.00500344,77.94094908,79.73221888,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.006484,0.000218,0.,10.00000,0.006484,na,na,0.005406,0.000100,0.,10.00000,0.005406,na,na,0.000540,0.006711,0.000223,4.861873,0.000540,na,na,0.000100,0.006711,0.000223,0.810316,0.000100,3.740289,47551.46,0.0001,1.07,50000.00,96.48207,0.0001,1.07,1.011225,2.402053,0.0001,1.07,1.011225,2.402053,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24021,0.4,8.89553794,86.16254679,60,74.64399958,82.41340547,54.50520348,55.60980594,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.086654,0.004404,0.,10.00000,0.086654,na,na,0.086654,0.000881,0.,10.00000,0.086654,na,na,0.012461,0.024218,0.000057,5.679379,0.012461,na,na,0.000100,0.024218,0.000107,0.946559,0.000100,61.99326,43013.87,0.0001,1.07,16130.78,49.95077,0.0001,1.07,0.524446,2.344061,0.0001,1.07,0.524446,2.344061,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24023,0.4,8.592249922,84.09700285,60,75.90991824,84.01036186,51.66532222,52.68671617,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.052218,0.000100,0.,10.00000,0.052218,na,na,0.052218,0.000100,0.,10.00000,0.052218,na,na,0.007351,0.030853,0.000047,4.373384,0.007351,na,na,0.000100,0.030853,0.000066,0.728894,0.000100,40.98886,46705.03,0.0001,1.07,24396.85,82.41591,0.0001,1.07,0.523191,3.760965,0.0001,1.07,0.523191,3.760965,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24025,0.4,9.829871706,76.05981816,60,74.10626944,81.7350589,70.96881411,72.55580036,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.027645,0.000812,0.,6.224342,0.027645,na,na,0.027645,0.000163,0.,6.224342,0.027645,na,na,0.003768,0.003607,0.000522,3.250673,0.003768,na,na,0.000100,0.003607,0.000712,0.541776,0.000100,458.6384,46365.39,0.0001,1.07,2180.368,63.28938,0.0001,1.07,2.565702,3.018908,0.0001,1.07,2.565702,3.018908,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.053163,0.001797,0.,10.00000,0.053163,na,na,0.053163,0.000360,0.,10.00000,0.053163,na,na,0.007545,0.007466,0.000224,4.519067,0.007545,na,na,0.000100,0.007466,0.000347,0.753175,0.000100,357.5707,47203.07,0.0001,1.07,2796.651,59.23253,0.0001,1.07,1.296662,2.342223,0.0001,1.07,1.296662,2.342223,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24029,0.4,11.48586698,84.6611575,60,76.52072595,84.78089578,86.57554961,88.61981322,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.354089,0.022711,0.,10.00000,0.354089,na,na,0.354089,0.004548,0.,10.00000,0.354089,na,na,0.053694,0.042167,0.000030,10.00000,0.053694,na,na,0.000100,0.042167,0.000059,1.771691,0.000100,51.85967,45625.42,0.0001,1.07,19282.79,65.19415,0.0001,1.07,0.360086,2.352979,0.0001,1.07,0.360086,2.352979,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24031,0.4,8.755937943,66.26503337,60,74.40415743,82.1108446,65.6992694,67.13185799,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.056507,0.006389,0.,10.00000,0.056507,na,na,0.056507,0.001276,0.,10.00000,0.056507,na,na,0.007281,0.004168,0.000426,6.331735,0.007281,na,na,0.000100,0.004168,0.000572,1.055286,0.000100,322.9517,49781.28,0.0001,1.07,3096.437,65.09137,0.0001,1.07,1.904837,2.403547,0.0001,1.07,1.904837,2.403547,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.099611,0.,10.00000,1.000000,na,na,0.248367,0.021892,0.000056,10.00000,0.248367,na,na,0.000100,0.021892,0.000094,3.602129,0.000100,139.7073,48950.63,0.0001,1.07,7157.814,33.37900,0.0001,1.07,0.741703,1.613083,0.0001,1.07,0.741703,1.613083,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.377732,0.056533,0.,10.00000,0.377732,na,na,0.377732,0.011293,0.,10.00000,0.377732,na,na,0.050871,0.005758,0.000305,9.245903,0.050871,na,na,0.000100,0.005758,0.000438,1.540991,0.000100,300.2640,44364.04,0.0001,1.07,3330.403,47.94624,0.0001,1.07,1.751577,2.287034,0.0001,1.07,1.751577,2.287034,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.513628,0.067244,0.,10.00000,0.513628,na,na,0.513628,0.013440,0.,10.00000,0.513628,na,na,0.065262,0.054276,0.000023,10.00000,0.065262,na,na,0.000100,0.054276,0.000039,1.891829,0.000100,510.0055,48316.96,0.0001,1.07,1960.765,58.35493,0.0001,1.07,0.196667,1.566367,0.0001,1.07,0.196667,1.566367,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.006677,0.000341,0.,10.00000,0.006677,na,na,0.005484,0.000100,0.,10.00000,0.005484,na,na,0.000549,0.006696,0.000196,4.425385,0.000549,na,na,0.000100,0.006696,0.000196,0.737560,0.000100,5.025134,47531.16,0.0001,1.07,50000.00,104.6479,0.0001,1.07,0.968330,2.544613,0.0001,1.07,0.968330,2.544613,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.055978,0.003046,0.,10.00000,0.055978,na,na,0.055978,0.000610,0.,10.00000,0.055978,na,na,0.007002,0.012208,0.000149,5.378039,0.007002,na,na,0.000100,0.012208,0.000252,0.896339,0.000100,103.6529,45312.74,0.0001,1.07,9647.590,71.16147,0.0001,1.07,0.730285,2.545072,0.0001,1.07,0.730285,2.545072,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.714452,0.100000,0.,10.00000,0.714452,na,na,0.714452,0.100000,0.,10.00000,0.714452,na,na,0.093891,0.001517,0.001272,1.791428,0.093891,na,na,0.000100,0.001517,0.001272,0.298564,0.000100,104.8359,50000.00,0.0001,1.07,9538.722,6.360100,0.0001,1.07,6.040139,2.427391,0.0001,1.07,6.040139,2.427391,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.019842,0.003431,0.,10.00000,0.019842,na,na,0.013476,0.000688,0.,10.00000,0.013476,na,na,0.001348,0.002854,0.000345,2.921905,0.001348,na,na,0.000100,0.002854,0.000345,0.486989,0.000100,7.151270,44638.38,0.0001,1.07,50000.00,43.33380,0.0001,1.07,1.580427,1.852886,0.0001,1.07,1.580427,1.852886,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.011035,0.004292,0.,6.778909,0.011035,na,na,0.007016,0.000860,0.,6.778909,0.007016,na,na,0.000702,0.001488,0.000661,1.796574,0.000702,na,na,0.000100,0.001488,0.000661,0.299427,0.000100,12.73847,46249.67,0.0001,1.07,50000.00,61.21568,0.0001,1.07,1.953832,2.073537,0.0001,1.07,1.953832,2.073537,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.001000,0.000100,0.,10.00000,1.000000,na,na,0.001000,0.000100,0.,5.244533,1.000000,na,na,0.001000,0.003616,0.000657,3.198601,0.200000,na,na,0.000100,0.003616,0.001262,0.533101,0.000100,3258.188,46701.02,0.0001,1.07,306.9191,67.07922,0.0001,1.07,2.885601,3.479719,0.0001,1.07,2.885601,3.479719,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.517373,0.036100,0.,10.00000,0.517373,na,na,0.517373,0.007218,0.,10.00000,0.517373,na,na,0.075576,0.100000,0.100E-04,9.286298,0.075576,na,na,0.000100,0.100000,0.100E-04,1.547705,0.000100,0.100000,35895.02,0.0001,1.07,50000.00,29.57239,0.0001,1.07,0.100000,0.927568,0.0001,1.07,0.100000,0.927568,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.297402,0.021306,0.,9.995315,0.297402,na,na,0.297402,0.004254,0.,9.995315,0.297402,na,na,0.039287,0.009314,0.000148,3.624557,0.039287,na,na,0.000100,0.009314,0.000257,0.604087,0.000100,1.238098,27604.18,0.0001,1.07,50000.00,52.91187,0.0001,1.07,1.083195,1.428201,0.0001,1.07,1.083195,1.428201,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.431052,0.033252,0.,10.00000,0.431052,na,na,0.431052,0.006651,0.,10.00000,0.431052,na,na,0.062739,0.100000,0.100E-04,5.055553,0.062739,na,na,0.000100,0.100000,0.100E-04,0.842599,0.000100,0.603948,38657.67,0.0001,1.07,50000.00,43.70030,0.0001,1.07,0.100000,1.002123,0.0001,1.07,0.100000,1.002123,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.156790,0.011995,0.,9.460320,0.156790,na,na,0.156790,0.002395,0.,9.460320,0.156790,na,na,0.020329,0.008595,0.000173,5.115911,0.020329,na,na,0.000100,0.008595,0.000347,0.852645,0.000100,1.000769,31790.23,0.0001,1.07,50000.00,55.23834,0.0001,1.07,1.169047,1.758896,0.0001,1.07,1.169047,1.758896,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.167665,0.013528,0.,9.438535,0.167665,na,na,0.167665,0.002701,0.,9.438535,0.167665,na,na,0.022985,0.004706,0.000346,3.038606,0.022985,na,na,0.000100,0.004706,0.000613,0.506440,0.000100,8.516553,29546.09,0.0001,1.07,50000.00,50.52045,0.0001,1.07,2.112275,1.996585,0.0001,1.07,2.112275,1.996585,0.0001,1.07,0.5,0.1,0,0,1.07,20
