YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.13202101E+04,   0.64927568E+03,   0.24016017E+04,   0.99062279E+02,   0.45308228E+03,   0.31900000E+03
1985,   1,   2,   0.12188813E+04,   0.59948467E+03,   0.22171631E+04,   0.91272798E+02,   0.41826661E+03,   0.29900000E+03
1985,   1,   3,   0.15146259E+04,   0.74486521E+03,   0.27553267E+04,   0.11375448E+03,   0.51982655E+03,   0.35800000E+03
1985,   1,   4,   0.28278760E+04,   0.13897846E+04,   0.51467166E+04,   0.21637002E+03,   0.97141986E+03,   0.61100000E+03
1985,   1,   5,   0.40292892E+04,   0.19793433E+04,   0.73356085E+04,   0.31210959E+03,   0.13849790E+04,   0.83900000E+03
1985,   1,   6,   0.43097103E+04,   0.21169898E+04,   0.78464168E+04,   0.33428976E+03,   0.14814710E+04,   0.89300000E+03
1985,   1,   7,   0.40088072E+04,   0.19694749E+04,   0.72978122E+04,   0.30969513E+03,   0.13777524E+04,   0.83700000E+03
1985,   1,   8,   0.37663172E+04,   0.18505867E+04,   0.68557320E+04,   0.28991338E+03,   0.12941779E+04,   0.79200000E+03
1985,   1,   9,   0.35190219E+04,   0.17293139E+04,   0.64049663E+04,   0.26985903E+03,   0.12089747E+04,   0.74600000E+03
1985,   1,  10,   0.30258525E+04,   0.14873209E+04,   0.55064053E+04,   0.23048124E+03,   0.10391975E+04,   0.65300000E+03
1985,   1,  11,   0.26400329E+04,   0.12979491E+04,   0.48035791E+04,   0.19990252E+03,   0.90642845E+03,   0.58000000E+03
1985,   1,  12,   0.23866501E+04,   0.11735589E+04,   0.43420647E+04,   0.17991416E+03,   0.81925548E+03,   0.53200000E+03
1985,   1,  13,   0.21299893E+04,   0.10475207E+04,   0.38746815E+04,   0.15983383E+03,   0.73099213E+03,   0.48300000E+03
1985,   1,  14,   0.19267274E+04,   0.94768205E+03,   0.35045988E+04,   0.14403037E+03,   0.66111437E+03,   0.44400000E+03
1985,   1,  15,   0.18673720E+04,   0.91854346E+03,   0.33964882E+04,   0.13934545E+03,   0.64069392E+03,   0.43300000E+03
1985,   1,  16,   0.19707880E+04,   0.96939864E+03,   0.35846245E+04,   0.14712528E+03,   0.67618951E+03,   0.45400000E+03
1985,   1,  17,   0.15184912E+04,   0.74708917E+03,   0.27615109E+04,   0.11261389E+03,   0.52084186E+03,   0.36500000E+03
1985,   1,  18,   0.13964964E+04,   0.68711573E+03,   0.25395287E+04,   0.10335575E+03,   0.47895218E+03,   0.34100000E+03
1985,   1,  19,   0.14233673E+04,   0.70035103E+03,   0.25883565E+04,   0.10528169E+03,   0.48815446E+03,   0.34700000E+03
1985,   1,  20,   0.11904853E+04,   0.58580584E+03,   0.21647576E+04,   0.87870187E+02,   0.40824577E+03,   0.30000000E+03
1985,   1,  21,   0.99618338E+03,   0.49019418E+03,   0.18114447E+04,   0.73532661E+02,   0.34161586E+03,   0.26000000E+03
1985,   1,  22,   0.89985917E+03,   0.44278246E+03,   0.16363249E+04,   0.66481793E+02,   0.30859667E+03,   0.24000000E+03
1985,   1,  23,   0.85133182E+03,   0.41889561E+03,   0.15481042E+04,   0.62934998E+02,   0.29196303E+03,   0.23000000E+03
1985,   1,  24,   0.10844610E+04,   0.53368258E+03,   0.19718378E+04,   0.79827312E+02,   0.37184081E+03,   0.28000000E+03
1985,   1,  25,   0.98736493E+03,   0.48589634E+03,   0.17953007E+04,   0.72695974E+02,   0.33855186E+03,   0.26000000E+03
1985,   1,  26,   0.84547292E+03,   0.41603531E+03,   0.15373910E+04,   0.62401045E+02,   0.28993201E+03,   0.23000000E+03
1985,   1,  27,   0.75217992E+03,   0.37008880E+03,   0.13678523E+04,   0.55691657E+02,   0.25797769E+03,   0.21000000E+03
1985,   1,  28,   0.88738437E+03,   0.43669407E+03,   0.16135096E+04,   0.65336610E+02,   0.30427049E+03,   0.24000000E+03
1985,   1,  29,   0.79369594E+03,   0.39055538E+03,   0.14432455E+04,   0.58587736E+02,   0.27217826E+03,   0.22000000E+03
1985,   1,  30,   0.74655308E+03,   0.36733714E+03,   0.13575755E+04,   0.55199753E+02,   0.25603159E+03,   0.21000000E+03
1985,   1,  31,   0.83496174E+03,   0.41089904E+03,   0.15181833E+04,   0.61463942E+02,   0.28629281E+03,   0.23000000E+03
1985,   2,   1,   0.97023102E+03,   0.47753256E+03,   0.17639682E+04,   0.71128673E+02,   0.33261138E+03,   0.26000000E+03
1985,   2,   2,   0.51149026E+04,   0.25146480E+04,   0.93067706E+04,   0.38751402E+03,   0.17561973E+04,   0.11000000E+04
1985,   2,   3,   0.80370470E+04,   0.39485780E+04,   0.14630787E+05,   0.62054297E+03,   0.27621052E+04,   0.17000000E+04
1985,   2,   4,   0.38952945E+04,   0.19158464E+04,   0.70855555E+04,   0.29161673E+03,   0.13366785E+04,   0.86000000E+03
1985,   2,   5,   0.30903890E+04,   0.15204127E+04,   0.56202554E+04,   0.22937315E+03,   0.10600421E+04,   0.70000000E+03
1985,   2,   6,   0.29827258E+04,   0.14675430E+04,   0.54241980E+04,   0.22094308E+03,   0.10230174E+04,   0.68000000E+03
1985,   2,   7,   0.26788876E+04,   0.13182303E+04,   0.48711853E+04,   0.19763269E+03,   0.91863346E+03,   0.62000000E+03
1985,   2,   8,   0.23776659E+04,   0.11701643E+04,   0.43230372E+04,   0.17469463E+03,   0.81518603E+03,   0.56000000E+03
1985,   2,   9,   0.19830343E+04,   0.97610885E+03,   0.36050999E+04,   0.14497118E+03,   0.67973028E+03,   0.48000000E+03
1985,   2,  10,   0.16424487E+04,   0.80856631E+03,   0.29856529E+04,   0.11960274E+03,   0.56288682E+03,   0.41000000E+03
1985,   2,  11,   0.19805911E+04,   0.97495651E+03,   0.36005267E+04,   0.14456564E+03,   0.67884448E+03,   0.48200000E+03
1985,   2,  12,   0.13394410E+05,   0.65735712E+04,   0.24401990E+05,   0.10641165E+04,   0.46100953E+04,   0.29300000E+04
1985,   2,  13,   0.22609733E+05,   0.11065201E+05,   0.41272089E+05,   0.19218292E+04,   0.78117784E+04,   0.51900000E+04
1985,   2,  14,   0.79176871E+04,   0.38912809E+04,   0.14409973E+05,   0.60553172E+03,   0.27197884E+04,   0.17300000E+04
1985,   2,  15,   0.51120257E+04,   0.25142182E+04,   0.92989532E+04,   0.38297343E+03,   0.17542607E+04,   0.11400000E+04
1985,   2,  16,   0.38710942E+04,   0.19046150E+04,   0.70397756E+04,   0.28682748E+03,   0.13277277E+04,   0.88400000E+03
1985,   2,  17,   0.31457815E+04,   0.15481458E+04,   0.57197326E+04,   0.23133417E+03,   0.10785792E+04,   0.73500000E+03
1985,   2,  18,   0.27402931E+04,   0.13488061E+04,   0.49819010E+04,   0.20054837E+03,   0.93934438E+03,   0.65200000E+03
1985,   2,  19,   0.25276519E+04,   0.12442606E+04,   0.45950036E+04,   0.18444849E+03,   0.86633852E+03,   0.60900000E+03
1985,   2,  20,   0.23591456E+04,   0.11614047E+04,   0.42884335E+04,   0.17173152E+03,   0.80849447E+03,   0.57500000E+03
1985,   2,  21,   0.24965878E+04,   0.12290382E+04,   0.45383512E+04,   0.18186879E+03,   0.85562492E+03,   0.60600000E+03
1985,   2,  22,   0.25348977E+04,   0.12479094E+04,   0.46079610E+04,   0.18460646E+03,   0.86874310E+03,   0.61600000E+03
1985,   2,  23,   0.29235945E+04,   0.14391067E+04,   0.53149435E+04,   0.21361419E+03,   0.10021038E+04,   0.70100000E+03
1985,   2,  24,   0.48209361E+04,   0.23717522E+04,   0.87676184E+04,   0.35806947E+03,   0.16536961E+04,   0.11100000E+04
1985,   2,  25,   0.73616582E+04,   0.36193913E+04,   0.13394394E+05,   0.55700130E+03,   0.25274576E+04,   0.16700000E+04
1985,   2,  26,   0.72012415E+04,   0.35407327E+04,   0.13101965E+05,   0.54394063E+03,   0.24721789E+04,   0.16400000E+04
