YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1991,   1,   1,   0.16791831E+06,   0.76873176E+05,   0.32111215E+06,   0.18855888E+05,   0.63334138E+05,   0.56400000E+05
1991,   1,   2,   0.13457684E+06,   0.61733639E+05,   0.25699720E+06,   0.14673523E+05,   0.50629871E+05,   0.38900000E+05
1991,   1,   3,   0.10727266E+06,   0.49239096E+05,   0.20476796E+06,   0.11586852E+05,   0.40326000E+05,   0.28100000E+05
1991,   1,   4,   0.91300362E+05,   0.41909390E+05,   0.17427425E+06,   0.98554400E+04,   0.34319905E+05,   0.22800000E+05
1991,   1,   5,   0.76714059E+05,   0.35208539E+05,   0.14644714E+06,   0.83001279E+04,   0.28842421E+05,   0.18500000E+05
1991,   1,   6,   0.65171152E+05,   0.29903694E+05,   0.12443212E+06,   0.70768539E+04,   0.24509983E+05,   0.15400000E+05
1991,   1,   7,   0.60924179E+05,   0.27952018E+05,   0.11633178E+06,   0.66262831E+04,   0.22915818E+05,   0.14300000E+05
1991,   1,   8,   0.53585501E+05,   0.24579279E+05,   0.10233537E+06,   0.58486780E+04,   0.20161429E+05,   0.12500000E+05
1991,   1,   9,   0.44539455E+05,   0.20422448E+05,   0.85080991E+05,   0.48879588E+04,   0.16765618E+05,   0.10400000E+05
1991,   1,  10,   0.40098545E+05,   0.18382266E+05,   0.76608992E+05,   0.44144856E+04,   0.15098019E+05,   0.94000000E+04
1991,   1,  11,   0.39113982E+05,   0.17930075E+05,   0.74730374E+05,   0.43090735E+04,   0.14728180E+05,   0.91700000E+04
1991,   1,  12,   0.34990151E+05,   0.16035899E+05,   0.66862310E+05,   0.38681629E+04,   0.13179298E+05,   0.82700000E+04
1991,   1,  13,   0.32872870E+05,   0.15063534E+05,   0.62822203E+05,   0.36412270E+04,   0.12383903E+05,   0.78100000E+04
1991,   1,  14,   0.31922147E+05,   0.14626967E+05,   0.61007920E+05,   0.35391315E+04,   0.12026691E+05,   0.76000000E+04
1991,   1,  15,   0.33393582E+05,   0.15302823E+05,   0.63815370E+05,   0.36965054E+04,   0.12579361E+05,   0.79000000E+04
1991,   1,  16,   0.39170219E+05,   0.17956618E+05,   0.74835633E+05,   0.43125620E+04,   0.14748564E+05,   0.91200000E+04
1991,   1,  17,   0.96433199E+05,   0.44285024E+05,   0.18401606E+06,   0.10338958E+05,   0.36229149E+05,   0.23700000E+05
1991,   1,  18,   0.10872172E+06,   0.49931939E+05,   0.20745485E+06,   0.11643188E+05,   0.40842058E+05,   0.27600000E+05
1991,   1,  19,   0.91282326E+05,   0.41920172E+05,   0.17418538E+06,   0.97845971E+04,   0.34293405E+05,   0.22100000E+05
1991,   1,  20,   0.78179523E+05,   0.35895660E+05,   0.14920319E+06,   0.84062683E+04,   0.29378354E+05,   0.18400000E+05
1991,   1,  21,   0.72535660E+05,   0.33300531E+05,   0.13844285E+06,   0.78130798E+04,   0.27261414E+05,   0.16900000E+05
1991,   1,  22,   0.58836917E+05,   0.27000058E+05,   0.11233003E+06,   0.63789158E+04,   0.22124846E+05,   0.13500000E+05
1991,   1,  23,   0.44375450E+05,   0.20350719E+05,   0.84757772E+05,   0.48576109E+04,   0.16700286E+05,   0.10200000E+05
1991,   1,  24,   0.36723344E+05,   0.16834065E+05,   0.70163236E+05,   0.40461564E+04,   0.13828129E+05,   0.85500000E+04
1991,   1,  25,   0.35736905E+05,   0.16381054E+05,   0.68280915E+05,   0.39403912E+04,   0.13457541E+05,   0.83400000E+04
1991,   1,  26,   0.33261029E+05,   0.15243712E+05,   0.63557388E+05,   0.36760692E+04,   0.12527736E+05,   0.78200000E+04
