YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.23282754E+02,   0.79422167E+01,   0.53790776E+02,   0.21435936E+01,   0.12072865E+02,   0.87000000E+02
1985,   1,   2,   0.96527863E+02,   0.32935315E+02,   0.22297951E+03,   0.88247676E+01,   0.50041802E+02,   0.28400000E+03
1985,   1,   3,   0.10643796E+03,   0.36317741E+02,   0.24586736E+03,   0.97218412E+01,   0.55177802E+02,   0.30900000E+03
1985,   1,   4,   0.51217851E+02,   0.17474642E+02,   0.11831695E+03,   0.46896723E+01,   0.26553544E+02,   0.17200000E+03
1985,   1,   5,   0.58489849E+02,   0.19956401E+02,   0.13511302E+03,   0.53500149E+01,   0.30322689E+02,   0.19300000E+03
1985,   1,   6,   0.45861149E+02,   0.15647187E+02,   0.10594193E+03,   0.41979110E+01,   0.23776171E+02,   0.15900000E+03
1985,   1,   7,   0.35403410E+02,   0.12078717E+02,   0.81785716E+02,   0.32441784E+01,   0.18355102E+02,   0.12900000E+03
1985,   1,   8,   0.31604937E+02,   0.10782626E+02,   0.73011445E+02,   0.28973269E+01,   0.16385977E+02,   0.11800000E+03
1985,   1,   9,   0.20159698E+02,   0.68769614E+01,   0.46575159E+02,   0.18553980E+01,   0.10453341E+02,   0.81000000E+02
1985,   1,  10,   0.15524371E+02,   0.52951091E+01,   0.35868682E+02,   0.14338541E+01,   0.80507017E+01,   0.65000000E+02
1985,   1,  11,   0.14068531E+02,   0.47982894E+01,   0.32506045E+02,   0.13014485E+01,   0.72960922E+01,   0.60000000E+02
1985,   1,  12,   0.13445023E+02,   0.45855229E+01,   0.31065843E+02,   0.12446460E+01,   0.69728906E+01,   0.58000000E+02
1985,   1,  13,   0.12834775E+02,   0.43772770E+01,   0.29656287E+02,   0.11890850E+01,   0.66565684E+01,   0.56000000E+02
1985,   1,  14,   0.12237444E+02,   0.41734348E+01,   0.28276585E+02,   0.11347329E+01,   0.63469479E+01,   0.54000000E+02
1985,   1,  15,   0.11652696E+02,   0.39738827E+01,   0.26925964E+02,   0.10815579E+01,   0.60438558E+01,   0.52000000E+02
1985,   1,  16,   0.11583035E+02,   0.39501365E+01,   0.26764958E+02,   0.10750129E+01,   0.60077110E+01,   0.52000000E+02
1985,   1,  17,   0.11015766E+02,   0.37565444E+01,   0.25454729E+02,   0.10234650E+01,   0.57136856E+01,   0.50000000E+02
1985,   1,  18,   0.12455820E+02,   0.42481093E+01,   0.28780365E+02,   0.11533832E+01,   0.64599232E+01,   0.56000000E+02
1985,   1,  19,   0.12639666E+02,   0.43109024E+01,   0.29204787E+02,   0.11696734E+01,   0.65551398E+01,   0.57000000E+02
1985,   1,  20,   0.81998626E+01,   0.27954378E+01,   0.18951292E+02,   0.76852655E+00,   0.42543280E+01,   0.39000000E+02
1985,   1,  21,   0.65539306E+01,   0.22335951E+01,   0.15150209E+02,   0.61996885E+00,   0.34014058E+01,   0.32000000E+02
1985,   1,  22,   0.45522574E+01,   0.15502758E+01,   0.10527765E+02,   0.43952288E+00,   0.23642020E+01,   0.23000000E+02
1985,   1,  23,   0.58259654E+01,   0.19851186E+01,   0.13468996E+02,   0.55411718E+00,   0.30241514E+01,   0.29000000E+02
1985,   1,  24,   0.73566489E+01,   0.25076891E+01,   0.17003647E+02,   0.69176173E+00,   0.38172539E+01,   0.36000000E+02
