YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.37812272E+03,   0.20555072E+03,   0.63962549E+03,   0.22708284E+02,   0.11183663E+03,   0.73000000E+02
1985,   1,   2,   0.34658165E+03,   0.18841058E+03,   0.58625765E+03,   0.20788947E+02,   0.10250269E+03,   0.67000000E+02
1985,   1,   3,   0.31519639E+03,   0.17135138E+03,   0.53316210E+03,   0.18895122E+02,   0.93218115E+02,   0.61000000E+02
1985,   1,   4,   0.31497236E+03,   0.17123564E+03,   0.53276916E+03,   0.18855687E+02,   0.93146591E+02,   0.61000000E+02
1985,   1,   5,   0.31473969E+03,   0.17111499E+03,   0.53236211E+03,   0.18816617E+02,   0.93072698E+02,   0.61000000E+02
1985,   1,   6,   0.28869346E+03,   0.15695355E+03,   0.48830852E+03,   0.17263073E+02,   0.85371215E+02,   0.56000000E+02
1985,   1,   7,   0.28331759E+03,   0.15403377E+03,   0.47920885E+03,   0.16929119E+02,   0.83778962E+02,   0.55000000E+02
1985,   1,   8,   0.27281053E+03,   0.14832199E+03,   0.46143540E+03,   0.16298305E+02,   0.80671348E+02,   0.53000000E+02
1985,   1,   9,   0.23165451E+03,   0.12593456E+03,   0.39185053E+03,   0.13889759E+02,   0.68511483E+02,   0.45000000E+02
1985,   1,  10,   0.22126311E+03,   0.12028263E+03,   0.37427973E+03,   0.13278911E+02,   0.65440717E+02,   0.43000000E+02
1985,   1,  11,   0.21089726E+03,   0.11464372E+03,   0.35675417E+03,   0.12673324E+02,   0.62378267E+02,   0.41000000E+02
1985,   1,  12,   0.20562765E+03,   0.11177725E+03,   0.34784450E+03,   0.12364839E+02,   0.60821308E+02,   0.40000000E+02
1985,   1,  13,   0.19530343E+03,   0.10615948E+03,   0.33039281E+03,   0.11768081E+02,   0.57772469E+02,   0.38000000E+02
1985,   1,  14,   0.19005734E+03,   0.10330474E+03,   0.32152535E+03,   0.11465479E+02,   0.56223381E+02,   0.37000000E+02
1985,   1,  15,   0.18481963E+03,   0.10045415E+03,   0.31267303E+03,   0.11165122E+02,   0.54677131E+02,   0.36000000E+02
1985,   1,  16,   0.17959068E+03,   0.97607921E+02,   0.30383644E+03,   0.10866974E+02,   0.53133820E+02,   0.35000000E+02
1985,   1,  17,   0.17437083E+03,   0.94766253E+02,   0.29501616E+03,   0.10570997E+02,   0.51593542E+02,   0.34000000E+02
1985,   1,  18,   0.16916044E+03,   0.91929344E+02,   0.28621275E+03,   0.10277159E+02,   0.50056389E+02,   0.33000000E+02
1985,   1,  19,   0.15894948E+03,   0.86369344E+02,   0.26896142E+03,   0.97029685E+01,   0.47044356E+02,   0.31000000E+02
1985,   1,  20,   0.15876930E+03,   0.86270536E+02,   0.26865862E+03,   0.96957782E+01,   0.46991814E+02,   0.31000000E+02
