YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.43533332E+04,   0.28821932E+04,   0.63170969E+04,   0.17532718E+03,   0.88025673E+03,   0.36200000E+03
1985,   1,   2,   0.43798733E+04,   0.28997933E+04,   0.63555577E+04,   0.17629183E+03,   0.88560247E+03,   0.36500000E+03
1985,   1,   3,   0.43704410E+04,   0.28935825E+04,   0.63418100E+04,   0.17578901E+03,   0.88367078E+03,   0.36500000E+03
1985,   1,   4,   0.40507591E+04,   0.26819866E+04,   0.58778238E+04,   0.16271619E+03,   0.81899081E+03,   0.33900000E+03
1985,   1,   5,   0.40538789E+04,   0.26840806E+04,   0.58823002E+04,   0.16273857E+03,   0.81960114E+03,   0.34000000E+03
1985,   1,   6,   0.38541248E+04,   0.25518547E+04,   0.55923943E+04,   0.15460454E+03,   0.77919260E+03,   0.32400000E+03
1985,   1,   7,   0.36545389E+04,   0.24197247E+04,   0.53027605E+04,   0.14653384E+03,   0.73882932E+03,   0.30800000E+03
1985,   1,   8,   0.35269621E+04,   0.23352657E+04,   0.51176250E+04,   0.14137647E+03,   0.71302909E+03,   0.29800000E+03
1985,   1,   9,   0.31599179E+04,   0.20921948E+04,   0.45851225E+04,   0.12682433E+03,   0.63885738E+03,   0.26800000E+03
1985,   1,  10,   0.30569390E+04,   0.20240009E+04,   0.44357174E+04,   0.12273175E+03,   0.61804563E+03,   0.26000000E+03
1985,   1,  11,   0.29302325E+04,   0.19400825E+04,   0.42519087E+04,   0.11773913E+03,   0.59244714E+03,   0.25000000E+03
1985,   1,  12,   0.27438153E+04,   0.18165946E+04,   0.39815200E+04,   0.11047529E+03,   0.55480156E+03,   0.23500000E+03
1985,   1,  13,   0.28573507E+04,   0.18918308E+04,   0.41461487E+04,   0.11480062E+03,   0.57770958E+03,   0.24500000E+03
1985,   1,  14,   0.30890817E+04,   0.20453648E+04,   0.44822109E+04,   0.12372373E+03,   0.62448498E+03,   0.26500000E+03
1985,   1,  15,   0.28801963E+04,   0.19069990E+04,   0.41792233E+04,   0.11556506E+03,   0.58229813E+03,   0.24800000E+03
1985,   1,  16,   0.21336264E+04,   0.14122650E+04,   0.30966934E+04,   0.87138219E+02,   0.43166775E+03,   0.18600000E+03
1985,   1,  17,   0.29855105E+04,   0.19768066E+04,   0.43318964E+04,   0.11950598E+03,   0.60353337E+03,   0.25800000E+03
1985,   1,  18,   0.30141183E+04,   0.19957782E+04,   0.43733532E+04,   0.12054425E+03,   0.60929541E+03,   0.26100000E+03
1985,   1,  19,   0.28070274E+04,   0.18585870E+04,   0.40729935E+04,   0.11250680E+03,   0.56748105E+03,   0.24400000E+03
1985,   1,  20,   0.21500029E+04,   0.14231626E+04,   0.31203587E+04,   0.87600519E+02,   0.43493935E+03,   0.18900000E+03
1985,   1,  21,   0.23936985E+04,   0.15847074E+04,   0.34736227E+04,   0.96688374E+02,   0.48406951E+03,   0.21000000E+03
1985,   1,  22,   0.27410609E+04,   0.18149270E+04,   0.39772448E+04,   0.10979879E+03,   0.55413229E+03,   0.24000000E+03
1985,   1,  23,   0.28517401E+04,   0.18882849E+04,   0.41377060E+04,   0.11396137E+03,   0.57645354E+03,   0.25000000E+03
1985,   1,  24,   0.29616802E+04,   0.19611511E+04,   0.42970991E+04,   0.11810255E+03,   0.59862713E+03,   0.26000000E+03
1985,   1,  25,   0.29549649E+04,   0.19567215E+04,   0.42873255E+04,   0.11777243E+03,   0.59725752E+03,   0.26000000E+03
1985,   1,  26,   0.29482718E+04,   0.19523067E+04,   0.42775838E+04,   0.11744276E+03,   0.59589230E+03,   0.26000000E+03
