YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.77129372E+03,   0.32400726E+03,   0.15628263E+04,   0.58578120E+02,   0.32249633E+03,   0.87000000E+02
1985,   1,   2,   0.28760743E+04,   0.12084179E+04,   0.58268902E+04,   0.21699765E+03,   0.12022957E+04,   0.28400000E+03
1985,   1,   3,   0.31388619E+04,   0.13188615E+04,   0.63591983E+04,   0.23663431E+03,   0.13121154E+04,   0.30900000E+03
1985,   1,   4,   0.16551907E+04,   0.69542256E+03,   0.33534787E+04,   0.12504732E+03,   0.69195504E+03,   0.17200000E+03
1985,   1,   5,   0.18743680E+04,   0.78753002E+03,   0.37974735E+04,   0.14147429E+03,   0.78355867E+03,   0.19300000E+03
1985,   1,   6,   0.15081112E+04,   0.63363201E+03,   0.30554758E+04,   0.11390782E+03,   0.63046316E+03,   0.15900000E+03
1985,   1,   7,   0.11894306E+04,   0.49972318E+03,   0.24098690E+04,   0.89934609E+02,   0.49725682E+03,   0.12900000E+03
1985,   1,   8,   0.10721409E+04,   0.45043958E+03,   0.21722507E+04,   0.81103262E+02,   0.44822905E+03,   0.11800000E+03
1985,   1,   9,   0.69387833E+03,   0.29148628E+03,   0.14059645E+04,   0.52699204E+02,   0.29012722E+03,   0.81000000E+02
1985,   1,  10,   0.53478949E+03,   0.22463212E+03,   0.10836876E+04,   0.40764639E+02,   0.22363528E+03,   0.65000000E+02
1985,   1,  11,   0.48511883E+03,   0.20375869E+03,   0.98306728E+03,   0.37039869E+02,   0.20287549E+03,   0.60000000E+02
1985,   1,  12,   0.46462878E+03,   0.19514810E+03,   0.94155928E+03,   0.35502765E+02,   0.19431159E+03,   0.58000000E+02
1985,   1,  13,   0.44433181E+03,   0.18661855E+03,   0.90044277E+03,   0.33980797E+02,   0.18582853E+03,   0.56000000E+02
1985,   1,  14,   0.42423229E+03,   0.17817187E+03,   0.85972655E+03,   0.32474231E+02,   0.17742809E+03,   0.54000000E+02
1985,   1,  15,   0.40433480E+03,   0.16981000E+03,   0.81941989E+03,   0.30983351E+02,   0.16911220E+03,   0.52000000E+02
1985,   1,  16,   0.40310441E+03,   0.16929332E+03,   0.81692621E+03,   0.30888709E+02,   0.16859753E+03,   0.52000000E+02
1985,   1,  17,   0.38346893E+03,   0.16104147E+03,   0.77715058E+03,   0.29417969E+02,   0.16039124E+03,   0.50000000E+02
1985,   1,  18,   0.43761452E+03,   0.18379838E+03,   0.88682667E+03,   0.33460371E+02,   0.18301799E+03,   0.56000000E+02
1985,   1,  19,   0.44553744E+03,   0.18712909E+03,   0.90287265E+03,   0.34046963E+02,   0.18632798E+03,   0.57000000E+02
1985,   1,  20,   0.28160090E+03,   0.11822931E+03,   0.57080252E+03,   0.21798884E+02,   0.11781958E+03,   0.39000000E+02
1985,   1,  21,   0.22046720E+03,   0.92536219E+02,   0.44696880E+03,   0.17227406E+02,   0.92271628E+02,   0.32000000E+02
1985,   1,  22,   0.14591229E+03,   0.61204072E+02,   0.29594388E+03,   0.11639357E+02,   0.61113162E+02,   0.23000000E+02
