YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.29465866E+04,   0.21557710E+04,   0.39337959E+04,   0.98811824E+02,   0.45477682E+03,   0.20400000E+03
1985,   1,   2,   0.33356760E+04,   0.24402439E+04,   0.44535421E+04,   0.11243754E+03,   0.51495483E+03,   0.22900000E+03
1985,   1,   3,   0.33952220E+04,   0.24838082E+04,   0.45330389E+04,   0.11443605E+03,   0.52414553E+03,   0.23300000E+03
1985,   1,   4,   0.31264374E+04,   0.22873429E+04,   0.41739184E+04,   0.10487297E+03,   0.48254155E+03,   0.21600000E+03
1985,   1,   5,   0.32954054E+04,   0.24109072E+04,   0.43995828E+04,   0.11070669E+03,   0.50865652E+03,   0.22700000E+03
1985,   1,   6,   0.31050933E+04,   0.22717920E+04,   0.41453221E+04,   0.10396060E+03,   0.47920460E+03,   0.21500000E+03
1985,   1,   7,   0.30241997E+04,   0.22126661E+04,   0.40372370E+04,   0.10107407E+03,   0.46668178E+03,   0.21000000E+03
1985,   1,   8,   0.30057812E+04,   0.21992207E+04,   0.40126011E+04,   0.10036574E+03,   0.46381944E+03,   0.20900000E+03
1985,   1,   9,   0.28938922E+04,   0.21174141E+04,   0.38631424E+04,   0.96451469E+02,   0.44651542E+03,   0.20200000E+03
1985,   1,  10,   0.28133021E+04,   0.20584881E+04,   0.37554972E+04,   0.93641993E+02,   0.43405406E+03,   0.19700000E+03
1985,   1,  11,   0.28261728E+04,   0.20679194E+04,   0.37726569E+04,   0.94028260E+02,   0.43603074E+03,   0.19800000E+03
1985,   1,  12,   0.28389995E+04,   0.20773187E+04,   0.37897574E+04,   0.94412469E+02,   0.43800050E+03,   0.19900000E+03
1985,   1,  13,   0.27586277E+04,   0.20185410E+04,   0.36824213E+04,   0.91644791E+02,   0.42558031E+03,   0.19400000E+03
1985,   1,  14,   0.27559492E+04,   0.20165959E+04,   0.36788230E+04,   0.91510893E+02,   0.42515744E+03,   0.19400000E+03
1985,   1,  15,   0.27532598E+04,   0.20146422E+04,   0.36752108E+04,   0.91378073E+02,   0.42473318E+03,   0.19400000E+03
1985,   1,  16,   0.25957337E+04,   0.18993965E+04,   0.34649033E+04,   0.86086031E+02,   0.40041858E+03,   0.18400000E+03
1985,   1,  17,   0.26705155E+04,   0.19541265E+04,   0.35647108E+04,   0.88537583E+02,   0.41194830E+03,   0.18900000E+03
1985,   1,  18,   0.26678746E+04,   0.19522050E+04,   0.35611685E+04,   0.88416423E+02,   0.41153370E+03,   0.18900000E+03
1985,   1,  19,   0.26343520E+04,   0.19276849E+04,   0.35164061E+04,   0.87275153E+02,   0.40635616E+03,   0.18700000E+03
1985,   1,  20,   0.24929379E+04,   0.18241997E+04,   0.33276511E+04,   0.82607021E+02,   0.38454626E+03,   0.17800000E+03
1985,   1,  21,   0.20595526E+04,   0.15068865E+04,   0.27494434E+04,   0.68810541E+02,   0.31781645E+03,   0.15000000E+03
1985,   1,  22,   0.28419172E+04,   0.20796047E+04,   0.37934164E+04,   0.94046825E+02,   0.43835115E+03,   0.20100000E+03
1985,   1,  23,   0.26238256E+04,   0.19200178E+04,   0.35022997E+04,   0.86817353E+02,   0.40470902E+03,   0.18700000E+03
1985,   1,  24,   0.25443844E+04,   0.18618813E+04,   0.33962677E+04,   0.84202036E+02,   0.39245854E+03,   0.18200000E+03
1985,   1,  25,   0.25418179E+04,   0.18600093E+04,   0.33928326E+04,   0.84098623E+02,   0.39205871E+03,   0.18200000E+03
1985,   1,  26,   0.24319594E+04,   0.17795947E+04,   0.32462306E+04,   0.80538090E+02,   0.37512969E+03,   0.17500000E+03
1985,   1,  27,   0.23529590E+04,   0.17217587E+04,   0.31408215E+04,   0.78005007E+02,   0.36296174E+03,   0.17000000E+03
1985,   1,  28,   0.23199975E+04,   0.16976260E+04,   0.30968441E+04,   0.76953286E+02,   0.35788600E+03,   0.16800000E+03
1985,   1,  29,   0.22871032E+04,   0.16735400E+04,   0.30529601E+04,   0.75911170E+02,   0.35282220E+03,   0.16600000E+03
1985,   1,  30,   0.22237751E+04,   0.16271627E+04,   0.29684858E+04,   0.73926402E+02,   0.34307806E+03,   0.16200000E+03
1985,   1,  31,   0.22672296E+04,   0.16589882E+04,   0.30264470E+04,   0.75281474E+02,   0.34976283E+03,   0.16500000E+03
1985,   2,   1,   0.27066913E+04,   0.19807467E+04,   0.36127677E+04,   0.89280054E+02,   0.41743075E+03,   0.19400000E+03
1985,   2,   2,   0.33120835E+04,   0.24238461E+04,   0.44206994E+04,   0.10901567E+03,   0.51074558E+03,   0.23400000E+03
1985,   2,   3,   0.27924355E+04,   0.20435299E+04,   0.37271591E+04,   0.91997641E+02,   0.43063072E+03,   0.20000000E+03
1985,   2,   4,   0.24706373E+04,   0.18079490E+04,   0.32977781E+04,   0.81660531E+02,   0.38106177E+03,   0.17900000E+03
1985,   2,   5,   0.23467753E+04,   0.17172504E+04,   0.31325414E+04,   0.77749320E+02,   0.36199696E+03,   0.17100000E+03
1985,   2,   6,   0.24959754E+04,   0.18265105E+04,   0.33315684E+04,   0.82437402E+02,   0.38495684E+03,   0.18100000E+03
1985,   2,   7,   0.24026122E+04,   0.17581465E+04,   0.32070156E+04,   0.79484213E+02,   0.37058528E+03,   0.17500000E+03
1985,   2,   8,   0.22489892E+04,   0.16456336E+04,   0.30021103E+04,   0.74699015E+02,   0.34695390E+03,   0.16500000E+03
