YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.26620436E+02,   0.28583484E+01,   0.10600597E+03,   0.40084712E+01,   0.30801071E+02,   0.33000000E+03
1985,   1,   2,   0.23817686E+02,   0.25574617E+01,   0.94844309E+02,   0.35838270E+01,   0.27557821E+02,   0.30700000E+03
1985,   1,   3,   0.19590877E+02,   0.21035521E+01,   0.78013408E+02,   0.29501039E+01,   0.22667565E+02,   0.26900000E+03
1985,   1,   4,   0.18570665E+02,   0.19940343E+01,   0.73950439E+02,   0.27952478E+01,   0.21486972E+02,   0.26000000E+03
1985,   1,   5,   0.19181864E+02,   0.20597627E+01,   0.76382957E+02,   0.28825861E+01,   0.22193547E+02,   0.26700000E+03
1985,   1,   6,   0.16050430E+02,   0.17234009E+01,   0.63914876E+02,   0.24169161E+01,   0.18571095E+02,   0.23600000E+03
1985,   1,   7,   0.14678520E+02,   0.15760474E+01,   0.58452370E+02,   0.22124562E+01,   0.16984009E+02,   0.22200000E+03
1985,   1,   8,   0.14246742E+02,   0.15296898E+01,   0.56732916E+02,   0.21472403E+01,   0.16484395E+02,   0.21800000E+03
1985,   1,   9,   0.98678081E+01,   0.10592215E+01,   0.39299234E+02,   0.15009214E+01,   0.11419476E+02,   0.16600000E+03
1985,   1,  10,   0.92900356E+01,   0.99714784E+00,   0.36998949E+02,   0.14155563E+01,   0.10751182E+02,   0.15900000E+03
1985,   1,  11,   0.10783337E+02,   0.11576069E+01,   0.42943903E+02,   0.16350598E+01,   0.12478296E+02,   0.17900000E+03
1985,   1,  12,   0.95770186E+01,   0.10279886E+01,   0.38141403E+02,   0.14575754E+01,   0.11083077E+02,   0.16400000E+03
1985,   1,  13,   0.87942523E+01,   0.94387589E+00,   0.35025180E+02,   0.13426159E+01,   0.10177765E+02,   0.15400000E+03
1985,   1,  14,   0.97912221E+01,   0.10510115E+01,   0.38994081E+02,   0.14887771E+01,   0.11330782E+02,   0.16800000E+03
1985,   1,  15,   0.87164174E+01,   0.93550719E+00,   0.34715382E+02,   0.13314077E+01,   0.10087774E+02,   0.15400000E+03
1985,   1,  16,   0.66254614E+01,   0.71079431E+00,   0.26391577E+02,   0.10254833E+01,   0.76696355E+01,   0.12400000E+03
1985,   1,  17,   0.80773871E+01,   0.86682274E+00,   0.32171605E+02,   0.12383189E+01,   0.93488024E+01,   0.14600000E+03
1985,   1,  18,   0.83941869E+01,   0.90086485E+00,   0.33432795E+02,   0.12848467E+01,   0.97151979E+01,   0.15100000E+03
1985,   1,  19,   0.81505939E+01,   0.87467844E+00,   0.32463189E+02,   0.12495640E+01,   0.94335352E+01,   0.14800000E+03
1985,   1,  20,   0.54622307E+01,   0.58572623E+00,   0.21761681E+02,   0.85771348E+00,   0.63247323E+01,   0.10700000E+03
1985,   1,  21,   0.68797764E+01,   0.73807415E+00,   0.27404654E+02,   0.10650104E+01,   0.79640526E+01,   0.13000000E+03
1985,   1,  22,   0.75137787E+01,   0.80620911E+00,   0.29928536E+02,   0.11578199E+01,   0.86972639E+01,   0.14000000E+03
1985,   1,  23,   0.81657441E+01,   0.87627988E+00,   0.32523856E+02,   0.12529958E+01,   0.94512171E+01,   0.15000000E+03
1985,   1,  24,   0.74600592E+01,   0.80041656E+00,   0.29714946E+02,   0.11508359E+01,   0.86352555E+01,   0.14000000E+03
1985,   1,  25,   0.74344769E+01,   0.79765718E+00,   0.29613241E+02,   0.11475475E+01,   0.86057308E+01,   0.14000000E+03
1985,   1,  26,   0.64419598E+01,   0.69095787E+00,   0.25662631E+02,   0.10038218E+01,   0.74581183E+01,   0.12500000E+03
