YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.19452695E+04,   0.56934763E+03,   0.49126900E+04,   0.25275260E+03,   0.11555795E+04,   0.35200000E+04
1985,   1,   2,   0.23864572E+04,   0.69789022E+03,   0.60297303E+04,   0.31461130E+03,   0.14186639E+04,   0.44700000E+04
1985,   1,   3,   0.28044537E+04,   0.81949292E+03,   0.70889433E+04,   0.37457582E+03,   0.16682323E+04,   0.53200000E+04
1985,   1,   4,   0.55719460E+04,   0.16148827E+04,   0.14149368E+05,   0.84005078E+03,   0.33373035E+04,   0.10100000E+05
1985,   1,   5,   0.88023767E+04,   0.25175268E+04,   0.22518693E+05,   0.15428364E+04,   0.53305613E+04,   0.14600000E+05
1985,   1,   6,   0.69991094E+04,   0.20178173E+04,   0.17826062E+05,   0.11264294E+04,   0.42105891E+04,   0.12200000E+05
1985,   1,   7,   0.58258505E+04,   0.16877847E+04,   0.14797493E+05,   0.88301547E+03,   0.34905612E+04,   0.10500000E+05
1985,   1,   8,   0.41499926E+04,   0.12094179E+04,   0.10505964E+05,   0.57859456E+03,   0.24741977E+04,   0.78100000E+04
1985,   1,   9,   0.36041401E+04,   0.10520935E+04,   0.91155795E+04,   0.48951478E+03,   0.21457665E+04,   0.68500000E+04
1985,   1,  10,   0.32237463E+04,   0.94204728E+03,   0.81486508E+04,   0.43033230E+03,   0.19175937E+04,   0.61500000E+04
1985,   1,  11,   0.25541624E+04,   0.74745574E+03,   0.64509285E+04,   0.33268130E+03,   0.15174681E+04,   0.48400000E+04
1985,   1,  12,   0.21618940E+04,   0.63309508E+03,   0.54580926E+04,   0.27819809E+03,   0.12836763E+04,   0.40200000E+04
1985,   1,  13,   0.21702361E+04,   0.63557979E+03,   0.54789512E+04,   0.27894294E+03,   0.12885585E+04,   0.40400000E+04
1985,   1,  14,   0.20131814E+04,   0.58972876E+03,   0.50817538E+04,   0.25761874E+03,   0.11950629E+04,   0.37000000E+04
1985,   1,  15,   0.18731932E+04,   0.54881318E+03,   0.47279458E+04,   0.23897977E+03,   0.11118071E+04,   0.33900000E+04
1985,   1,  16,   0.18238149E+04,   0.53438174E+03,   0.46031427E+04,   0.23239848E+03,   0.10824388E+04,   0.32800000E+04
1985,   1,  17,   0.16623681E+04,   0.48709163E+03,   0.41955971E+04,   0.21171397E+03,   0.98659561E+03,   0.29100000E+04
1985,   1,  18,   0.15179276E+04,   0.44469920E+03,   0.38313866E+04,   0.19387166E+03,   0.90099078E+03,   0.25700000E+04
1985,   1,  19,   0.16057659E+04,   0.47049633E+03,   0.40527902E+04,   0.20458654E+03,   0.95302030E+03,   0.27800000E+04
1985,   1,  20,   0.14877481E+04,   0.43581914E+03,   0.37553973E+04,   0.19032172E+03,   0.88314282E+03,   0.25000000E+04
1985,   1,  21,   0.13642726E+04,   0.39943642E+03,   0.34447457E+04,   0.17619373E+03,   0.81020755E+03,   0.22000000E+04
1985,   1,  22,   0.12835545E+04,   0.37556021E+03,   0.32421143E+04,   0.16766545E+03,   0.76268568E+03,   0.20000000E+04
1985,   1,  23,   0.12911426E+04,   0.37778759E+03,   0.32612463E+04,   0.16860119E+03,   0.76718233E+03,   0.20200000E+04
1985,   1,  24,   0.14159901E+04,   0.41465214E+03,   0.35749734E+04,   0.18229460E+03,   0.84079566E+03,   0.23300000E+04
1985,   1,  25,   0.15272718E+04,   0.44741722E+03,   0.38550665E+04,   0.19521930E+03,   0.90657034E+03,   0.26000000E+04
1985,   1,  26,   0.16111305E+04,   0.47207490E+03,   0.40662974E+04,   0.20521676E+03,   0.95619276E+03,   0.28000000E+04
1985,   1,  27,   0.14560650E+04,   0.42643091E+03,   0.36759408E+04,   0.18711250E+03,   0.86451765E+03,   0.24300000E+04
1985,   1,  28,   0.14475492E+04,   0.42390887E+03,   0.36545780E+04,   0.18623889E+03,   0.85950932E+03,   0.24100000E+04
1985,   1,  29,   0.12933548E+04,   0.37832131E+03,   0.32673848E+04,   0.16976908E+03,   0.76869044E+03,   0.20300000E+04
1985,   1,  30,   0.12891591E+04,   0.37705632E+03,   0.32569683E+04,   0.16950937E+03,   0.76626111E+03,   0.20200000E+04
1985,   1,  31,   0.14386549E+04,   0.42124703E+03,   0.36324000E+04,   0.18554357E+03,   0.85432557E+03,   0.23900000E+04
1985,   2,   1,   0.20130197E+04,   0.59011752E+03,   0.50792339E+04,   0.25413231E+03,   0.11942246E+04,   0.37200000E+04
1985,   2,   2,   0.91245578E+04,   0.26169508E+04,   0.23306758E+05,   0.15547757E+04,   0.55129445E+04,   0.15100000E+05
1985,   2,   3,   0.15298254E+05,   0.42660413E+04,   0.39688470E+05,   0.32905906E+04,   0.94586582E+04,   0.22000000E+05
1985,   2,   4,   0.82685671E+04,   0.23809737E+04,   0.21073182E+05,   0.13489411E+04,   0.49791828E+04,   0.14000000E+05
1985,   2,   5,   0.53112106E+04,   0.15476226E+04,   0.13446658E+05,   0.74199200E+03,   0.31668590E+04,   0.97700000E+04
1985,   2,   6,   0.41967263E+04,   0.12270967E+04,   0.10604534E+05,   0.55468124E+03,   0.24951195E+04,   0.79400000E+04
1985,   2,   7,   0.34337225E+04,   0.10057512E+04,   0.86680353E+04,   0.44020490E+03,   0.20384969E+04,   0.65800000E+04
1985,   2,   8,   0.30525180E+04,   0.89466242E+03,   0.77029799E+04,   0.38683520E+03,   0.18112211E+04,   0.58600000E+04
1985,   2,   9,   0.23754740E+04,   0.69657898E+03,   0.59927700E+04,   0.29822446E+03,   0.14088972E+04,   0.45000000E+04
1985,   2,  10,   0.21547919E+04,   0.63185102E+03,   0.54361155E+04,   0.27064457E+03,   0.12780368E+04,   0.40300000E+04
1985,   2,  11,   0.21874394E+04,   0.64144873E+03,   0.55183603E+04,   0.27454859E+03,   0.12973589E+04,   0.41000000E+04
1985,   2,  12,   0.37482747E+04,   0.10975815E+04,   0.94635548E+04,   0.48291658E+03,   0.22257534E+04,   0.71500000E+04
1985,   2,  13,   0.70922540E+04,   0.20542536E+04,   0.18016162E+05,   0.10777956E+04,   0.42500451E+04,   0.12400000E+05
1985,   2,  14,   0.54176123E+04,   0.15792646E+04,   0.13712934E+05,   0.75218018E+03,   0.32292096E+04,   0.99300000E+04
1985,   2,  15,   0.36887453E+04,   0.10804683E+04,   0.93117140E+04,   0.47274166E+03,   0.21898622E+04,   0.70400000E+04
1985,   2,  16,   0.29625024E+04,   0.86869634E+03,   0.74738107E+04,   0.37209521E+03,   0.17571013E+04,   0.56800000E+04
1985,   2,  17,   0.25227036E+04,   0.73992413E+03,   0.63633645E+04,   0.31532452E+03,   0.14959270E+04,   0.48000000E+04
1985,   2,  18,   0.23024562E+04,   0.67531145E+03,   0.58078660E+04,   0.28789801E+03,   0.13653452E+04,   0.43400000E+04
1985,   2,  19,   0.21393309E+04,   0.62740260E+03,   0.53966983E+04,   0.26801754E+03,   0.12687218E+04,   0.39900000E+04
1985,   2,  20,   0.20891928E+04,   0.61267179E+03,   0.52703488E+04,   0.26195162E+03,   0.12390331E+04,   0.38800000E+04
1985,   2,  21,   0.20394391E+04,   0.59804716E+03,   0.51450011E+04,   0.25598659E+03,   0.12095836E+04,   0.37700000E+04
1985,   2,  22,   0.19136300E+04,   0.56103514E+03,   0.48281945E+04,   0.24115478E+03,   0.11351701E+04,   0.34900000E+04
1985,   2,  23,   0.20087799E+04,   0.58903654E+03,   0.50677525E+04,   0.25229952E+03,   0.11914338E+04,   0.37000000E+04
1985,   2,  24,   0.26157417E+04,   0.76734504E+03,   0.65974075E+04,   0.32588515E+03,   0.15508723E+04,   0.49800000E+04
1985,   2,  25,   0.33700235E+04,   0.98808105E+03,   0.85024530E+04,   0.42418695E+03,   0.19989999E+04,   0.64400000E+04
1985,   2,  26,   0.48554118E+04,   0.14189685E+04,   0.12272452E+05,   0.64727404E+03,   0.28879694E+04,   0.90100000E+04
1985,   2,  27,   0.69051710E+04,   0.20036489E+04,   0.17523362E+05,   0.10247402E+04,   0.41317592E+04,   0.12100000E+05
1985,   2,  28,   0.64188124E+04,   0.18661446E+04,   0.16271417E+05,   0.92713901E+03,   0.38345164E+04,   0.11400000E+05
1985,   3,   1,   0.50288200E+04,   0.14691072E+04,   0.12713374E+05,   0.67448576E+03,   0.29920320E+04,   0.92800000E+04
1985,   3,   2,   0.37672462E+04,   0.11040432E+04,   0.95070636E+04,   0.47819743E+03,   0.22354756E+04,   0.71500000E+04
1985,   3,   3,   0.33027964E+04,   0.96864156E+03,   0.83315286E+04,   0.41354509E+03,   0.19586613E+04,   0.63000000E+04
1985,   3,   4,   0.29419958E+04,   0.86312438E+03,   0.74199426E+04,   0.36596084E+03,   0.17441884E+04,   0.56100000E+04
1985,   3,   5,   0.26004741E+04,   0.76300471E+03,   0.65582302E+04,   0.32286091E+03,   0.15415848E+04,   0.49300000E+04
1985,   3,   6,   0.23969694E+04,   0.70325066E+03,   0.60452156E+04,   0.29794961E+03,   0.14210197E+04,   0.45100000E+04
1985,   3,   7,   0.20965302E+04,   0.61490549E+03,   0.52884623E+04,   0.26221175E+03,   0.12432453E+04,   0.38700000E+04
1985,   3,   8,   0.18573817E+04,   0.54447838E+03,   0.46865964E+04,   0.23459426E+03,   0.11019158E+04,   0.33400000E+04
1985,   3,   9,   0.17787415E+04,   0.52129575E+03,   0.44887975E+04,   0.22569688E+03,   0.10554823E+04,   0.31600000E+04
1985,   3,  10,   0.18415635E+04,   0.53981934E+03,   0.46467902E+04,   0.23277250E+03,   0.10925689E+04,   0.33000000E+04
1985,   3,  11,   0.19320869E+04,   0.56649893E+03,   0.48745079E+04,   0.24305921E+03,   0.11460294E+04,   0.35000000E+04
1985,   3,  12,   0.17728950E+04,   0.51957521E+03,   0.44740778E+04,   0.22501161E+03,   0.10520252E+04,   0.31400000E+04
1985,   3,  13,   0.17783264E+04,   0.52117922E+03,   0.44877250E+04,   0.22560337E+03,   0.10552272E+04,   0.31500000E+04
1985,   3,  14,   0.20815517E+04,   0.61053174E+03,   0.52505857E+04,   0.26018209E+03,   0.12343301E+04,   0.38200000E+04
1985,   3,  15,   0.23655715E+04,   0.69409979E+03,   0.59657347E+04,   0.29355208E+03,   0.14023021E+04,   0.44200000E+04
1985,   3,  16,   0.20841249E+04,   0.61130055E+03,   0.52570082E+04,   0.26039007E+03,   0.12358320E+04,   0.38200000E+04
1985,   3,  17,   0.19390932E+04,   0.56858799E+03,   0.48920157E+04,   0.24366135E+03,   0.11501260E+04,   0.35000000E+04
1985,   3,  18,   0.19087505E+04,   0.55965130E+03,   0.48156573E+04,   0.24016557E+03,   0.11321961E+04,   0.34300000E+04
1985,   3,  19,   0.17498278E+04,   0.51279249E+03,   0.44159743E+04,   0.22226292E+03,   0.10383755E+04,   0.30700000E+04
1985,   3,  20,   0.17203254E+04,   0.50409106E+03,   0.43417897E+04,   0.21895775E+03,   0.10209631E+04,   0.30000000E+04
1985,   3,  21,   0.16562387E+04,   0.48517512E+03,   0.41807111E+04,   0.21188758E+03,   0.98316310E+03,   0.28500000E+04
1985,   3,  22,   0.15586629E+04,   0.45634387E+03,   0.39356079E+04,   0.20135214E+03,   0.92566264E+03,   0.26200000E+04
1985,   3,  23,   0.18345086E+04,   0.53779384E+03,   0.46287829E+04,   0.23154107E+03,   0.10883111E+04,   0.32500000E+04
1985,   3,  24,   0.22174181E+04,   0.65058896E+03,   0.55923000E+04,   0.27549197E+03,   0.13145453E+04,   0.40800000E+04
1985,   3,  25,   0.25530585E+04,   0.74928291E+03,   0.64377304E+04,   0.31542536E+03,   0.15131528E+04,   0.47700000E+04
1985,   3,  26,   0.27810076E+04,   0.81621520E+03,   0.70123629E+04,   0.34332075E+03,   0.16481985E+04,   0.52200000E+04
1985,   3,  27,   0.27373662E+04,   0.80341631E+03,   0.69022734E+04,   0.33785406E+03,   0.16223174E+04,   0.51300000E+04
1985,   3,  28,   0.26136229E+04,   0.76709440E+03,   0.65902706E+04,   0.32260826E+03,   0.15489858E+04,   0.48800000E+04
1985,   3,  29,   0.22734698E+04,   0.66711778E+03,   0.57332592E+04,   0.28177979E+03,   0.13476328E+04,   0.41800000E+04
1985,   3,  30,   0.20262850E+04,   0.59436530E+03,   0.51109678E+04,   0.25292194E+03,   0.12014836E+04,   0.36500000E+04
1985,   3,  31,   0.22818744E+04,   0.66960471E+03,   0.57543538E+04,   0.28265299E+03,   0.13525795E+04,   0.41900000E+04
1985,   4,   1,   0.23125342E+04,   0.67863000E+03,   0.58315337E+04,   0.28622039E+03,   0.13707050E+04,   0.42500000E+04
1985,   4,   2,   0.21337327E+04,   0.62602757E+03,   0.53812862E+04,   0.26516122E+03,   0.12649483E+04,   0.38700000E+04
1985,   4,   3,   0.21590338E+04,   0.63348253E+03,   0.54449423E+04,   0.26804797E+03,   0.12798937E+04,   0.39200000E+04
1985,   4,   4,   0.20068737E+04,   0.58869189E+03,   0.50619070E+04,   0.25033370E+03,   0.11899389E+04,   0.35900000E+04
1985,   4,   5,   0.18085480E+04,   0.53025638E+03,   0.45629264E+04,   0.22767996E+03,   0.10727859E+04,   0.31500000E+04
