YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.33362424E+02,   0.86748668E+01,   0.89894762E+02,   0.40047276E+01,   0.21808642E+02,   0.85100000E+03
1985,   1,   2,   0.34681718E+02,   0.90182894E+01,   0.93447483E+02,   0.41590253E+01,   0.22670303E+02,   0.87900000E+03
1985,   1,   3,   0.68167548E+02,   0.17733280E+02,   0.18363036E+03,   0.80923693E+01,   0.44543872E+02,   0.14600000E+04
1985,   1,   4,   0.24365230E+03,   0.63415151E+02,   0.65618257E+03,   0.28590720E+02,   0.15915351E+03,   0.38100000E+04
1985,   1,   5,   0.23494939E+03,   0.61151535E+02,   0.63273648E+03,   0.27553351E+02,   0.15346587E+03,   0.37200000E+04
1985,   1,   6,   0.21814164E+03,   0.56777888E+02,   0.58746646E+03,   0.25571395E+02,   0.14248532E+03,   0.35300000E+04
1985,   1,   7,   0.13576508E+03,   0.35332988E+02,   0.36564394E+03,   0.15957762E+02,   0.88686467E+02,   0.24800000E+04
1985,   1,   8,   0.10484571E+03,   0.27283784E+02,   0.28238488E+03,   0.12349698E+02,   0.68493578E+02,   0.20500000E+04
1985,   1,   9,   0.83208277E+02,   0.21651089E+02,   0.22411918E+03,   0.98230526E+01,   0.54362253E+02,   0.17300000E+04
1985,   1,  10,   0.66626097E+02,   0.17334546E+02,   0.17946548E+03,   0.78849551E+01,   0.43532186E+02,   0.14700000E+04
1985,   1,  11,   0.60362157E+02,   0.15704183E+02,   0.16259629E+03,   0.71504772E+01,   0.39440689E+02,   0.13700000E+04
1985,   1,  12,   0.57178738E+02,   0.14875737E+02,   0.15402245E+03,   0.67758406E+01,   0.37361088E+02,   0.13200000E+04
1985,   1,  13,   0.50105142E+02,   0.13034533E+02,   0.13497339E+03,   0.59475518E+01,   0.32740945E+02,   0.12000000E+04
1985,   1,  14,   0.48224776E+02,   0.12545248E+02,   0.12990871E+03,   0.57256420E+01,   0.31512464E+02,   0.11700000E+04
1985,   1,  15,   0.46922039E+02,   0.12206321E+02,   0.12639956E+03,   0.55713131E+01,   0.30661254E+02,   0.11500000E+04
1985,   1,  16,   0.38682922E+02,   0.10061627E+02,   0.10421240E+03,   0.46077330E+01,   0.25280068E+02,   0.99900000E+03
1985,   1,  17,   0.36260749E+02,   0.94312301E+01,   0.97689112E+02,   0.43232700E+01,   0.23697869E+02,   0.95500000E+03
1985,   1,  18,   0.43655861E+02,   0.11356612E+02,   0.11760130E+03,   0.51839743E+01,   0.28527052E+02,   0.11000000E+04
1985,   1,  19,   0.41370044E+02,   0.10761691E+02,   0.11144531E+03,   0.49156608E+01,   0.27033945E+02,   0.10600000E+04
1985,   1,  20,   0.39646081E+02,   0.10313033E+02,   0.10680228E+03,   0.47129625E+01,   0.25907783E+02,   0.10300000E+04
1985,   1,  21,   0.37748550E+02,   0.98191724E+01,   0.10169198E+03,   0.44901989E+01,   0.24668302E+02,   0.99600000E+03
1985,   1,  22,   0.29144971E+02,   0.75794072E+01,   0.78524465E+02,   0.34860919E+01,   0.19049469E+02,   0.82400000E+03
1985,   1,  23,   0.41754363E+02,   0.10862497E+02,   0.11247601E+03,   0.49523546E+01,   0.27283455E+02,   0.10800000E+04
1985,   1,  24,   0.39031313E+02,   0.10153663E+02,   0.10514314E+03,   0.46339826E+01,   0.25504974E+02,   0.10300000E+04
1985,   1,  25,   0.36570961E+02,   0.95132141E+01,   0.98517665E+02,   0.43462836E+01,   0.23898060E+02,   0.98400000E+03
1985,   1,  26,   0.36087607E+02,   0.93875202E+01,   0.97215344E+02,   0.42883977E+01,   0.23582122E+02,   0.97700000E+03
1985,   1,  27,   0.32201488E+02,   0.83758071E+01,   0.86751122E+02,   0.38353262E+01,   0.21044254E+02,   0.90000000E+03
1985,   1,  28,   0.30467191E+02,   0.79243713E+01,   0.82080760E+02,   0.36323588E+01,   0.19911515E+02,   0.86600000E+03
1985,   1,  29,   0.31163080E+02,   0.81057003E+01,   0.83953699E+02,   0.37117599E+01,   0.20365656E+02,   0.88300000E+03
1985,   1,  30,   0.29784963E+02,   0.77469911E+01,   0.80242433E+02,   0.35503321E+01,   0.19465526E+02,   0.85600000E+03
1985,   1,  31,   0.28200747E+02,   0.73346080E+01,   0.75976302E+02,   0.33650670E+01,   0.18430837E+02,   0.82400000E+03
1985,   2,   1,   0.50764208E+02,   0.13210906E+02,   0.13672160E+03,   0.59725164E+01,   0.33161973E+02,   0.12800000E+04
1985,   2,   2,   0.68923221E+03,   0.17936948E+03,   0.18562686E+04,   0.81053801E+02,   0.45023794E+03,   0.91400000E+04
1985,   2,   3,   0.51359218E+03,   0.13372421E+03,   0.13828731E+04,   0.59696457E+02,   0.33537618E+03,   0.73300000E+04
1985,   2,   4,   0.16653974E+03,   0.43375947E+02,   0.44833989E+03,   0.19203835E+02,   0.10872337E+03,   0.31400000E+04
1985,   2,   5,   0.10715094E+03,   0.27902575E+02,   0.28848927E+03,   0.12414428E+02,   0.69962545E+02,   0.22600000E+04
1985,   2,   6,   0.88940878E+02,   0.23158426E+02,   0.23947314E+03,   0.10328502E+02,   0.58076809E+02,   0.19700000E+04
1985,   2,   7,   0.79192089E+02,   0.20618876E+02,   0.21323094E+03,   0.92091500E+01,   0.51713293E+02,   0.18100000E+04
1985,   2,   8,   0.68646771E+02,   0.17871777E+02,   0.18484492E+03,   0.79989150E+01,   0.44829950E+02,   0.16300000E+04
1985,   2,   9,   0.47981885E+02,   0.12488363E+02,   0.12921961E+03,   0.56285195E+01,   0.31341412E+02,   0.12500000E+04
1985,   2,  10,   0.43789512E+02,   0.11396492E+02,   0.11793310E+03,   0.51444810E+01,   0.28604378E+02,   0.11700000E+04
1985,   2,  11,   0.49777193E+02,   0.12956646E+02,   0.13404894E+03,   0.58280619E+01,   0.32512110E+02,   0.12900000E+04
1985,   2,  12,   0.72869242E+03,   0.18964974E+03,   0.19624842E+04,   0.85575513E+02,   0.47599378E+03,   0.97500000E+04
1985,   2,  13,   0.16957691E+04,   0.43987010E+03,   0.45751138E+04,   0.21461523E+03,   0.11105894E+04,   0.18600000E+05
1985,   2,  14,   0.30980977E+03,   0.80714903E+02,   0.83390491E+03,   0.35461169E+02,   0.20220907E+03,   0.51200000E+04
1985,   2,  15,   0.17188869E+03,   0.44782094E+02,   0.46266808E+03,   0.19676321E+02,   0.11218997E+03,   0.32900000E+04
1985,   2,  16,   0.12409616E+03,   0.32326860E+02,   0.33404756E+03,   0.14248469E+02,   0.81003836E+02,   0.25800000E+04
1985,   2,  17,   0.98309000E+02,   0.25606423E+02,   0.26464864E+03,   0.11320058E+02,   0.64176962E+02,   0.21700000E+04
1985,   2,  18,   0.84470794E+02,   0.22000282E+02,   0.22740557E+03,   0.97456689E+01,   0.55146625E+02,   0.19400000E+04
1985,   2,  19,   0.73450564E+02,   0.19128587E+02,   0.19774603E+03,   0.84907550E+01,   0.47955009E+02,   0.17500000E+04
1985,   2,  20,   0.69408632E+02,   0.18075620E+02,   0.18686605E+03,   0.80272036E+01,   0.45316732E+02,   0.16800000E+04
1985,   2,  21,   0.62736909E+02,   0.16337229E+02,   0.16890911E+03,   0.72657524E+01,   0.40962578E+02,   0.15600000E+04
1985,   2,  22,   0.56782186E+02,   0.14785694E+02,   0.15288179E+03,   0.65857466E+01,   0.37076291E+02,   0.14500000E+04
1985,   2,  23,   0.56679455E+02,   0.14759304E+02,   0.15260321E+03,   0.65698654E+01,   0.37008509E+02,   0.14500000E+04
1985,   2,  24,   0.58679877E+02,   0.15281074E+02,   0.15798438E+03,   0.67922517E+01,   0.38312989E+02,   0.14900000E+04
1985,   2,  25,   0.61227879E+02,   0.15945610E+02,   0.16483886E+03,   0.70761374E+01,   0.39974661E+02,   0.15400000E+04
1985,   2,  26,   0.64337906E+02,   0.16756699E+02,   0.17320543E+03,   0.74229352E+01,   0.42002912E+02,   0.16000000E+04
1985,   2,  27,   0.77435802E+02,   0.20171529E+02,   0.20844722E+03,   0.88952267E+01,   0.50547001E+02,   0.18400000E+04
1985,   2,  28,   0.66845280E+02,   0.17411227E+02,   0.17994738E+03,   0.76957510E+01,   0.43636940E+02,   0.16500000E+04
1985,   3,   1,   0.57719892E+02,   0.15032883E+02,   0.15538985E+03,   0.66612143E+01,   0.37682674E+02,   0.14800000E+04
1985,   3,   2,   0.54540980E+02,   0.14204629E+02,   0.14683355E+03,   0.62978982E+01,   0.35607935E+02,   0.14200000E+04
1985,   3,   3,   0.51924012E+02,   0.13522839E+02,   0.13978949E+03,   0.59982366E+01,   0.33899853E+02,   0.13700000E+04
1985,   3,   4,   0.47354747E+02,   0.12332122E+02,   0.12749211E+03,   0.54783428E+01,   0.30918104E+02,   0.12800000E+04
1985,   3,   5,   0.46812129E+02,   0.12191021E+02,   0.12603009E+03,   0.54132784E+01,   0.30563420E+02,   0.12700000E+04
1985,   3,   6,   0.46275610E+02,   0.12051505E+02,   0.12458450E+03,   0.53489501E+01,   0.30212725E+02,   0.12600000E+04
1985,   3,   7,   0.40430741E+02,   0.10528214E+02,   0.10885496E+03,   0.46856922E+01,   0.26398877E+02,   0.11400000E+04
1985,   3,   8,   0.37573136E+02,   0.97836178E+01,   0.10116380E+03,   0.43597112E+01,   0.24533954E+02,   0.10800000E+04
1985,   3,   9,   0.38014436E+02,   0.98989389E+01,   0.10234971E+03,   0.44063835E+01,   0.24821302E+02,   0.10900000E+04
1985,   3,  10,   0.37058948E+02,   0.96501505E+01,   0.99777050E+02,   0.42954069E+01,   0.24197382E+02,   0.10700000E+04
1985,   3,  11,   0.34735210E+02,   0.90446755E+01,   0.93522710E+02,   0.40301841E+01,   0.22680845E+02,   0.10200000E+04
1985,   3,  12,   0.34719811E+02,   0.90409318E+01,   0.93479781E+02,   0.40254680E+01,   0.22670269E+02,   0.10200000E+04
1985,   3,  13,   0.37009681E+02,   0.96381694E+01,   0.99639725E+02,   0.42803439E+01,   0.24163555E+02,   0.10700000E+04
1985,   3,  14,   0.33696582E+02,   0.87747233E+01,   0.90723524E+02,   0.39042188E+01,   0.22001689E+02,   0.99800000E+03
1985,   3,  15,   0.32337071E+02,   0.84205644E+01,   0.87063981E+02,   0.37482105E+01,   0.21114284E+02,   0.96800000E+03
1985,   3,  16,   0.30639987E+02,   0.79783884E+01,   0.82496180E+02,   0.35543161E+01,   0.20006684E+02,   0.93000000E+03
1985,   3,  17,   0.29143413E+02,   0.75884741E+01,   0.78467963E+02,   0.33831251E+01,   0.19029910E+02,   0.89600000E+03
1985,   3,  18,   0.28795685E+02,   0.74980585E+01,   0.77531009E+02,   0.33413581E+01,   0.18802603E+02,   0.88800000E+03
1985,   3,  19,   0.27585510E+02,   0.71827897E+01,   0.74273517E+02,   0.32026212E+01,   0.18012700E+02,   0.86000000E+03
1985,   3,  20,   0.26433048E+02,   0.68825573E+01,   0.71171370E+02,   0.30704877E+01,   0.17260466E+02,   0.83300000E+03
1985,   3,  21,   0.26611757E+02,   0.69293746E+01,   0.71650969E+02,   0.30881039E+01,   0.17376602E+02,   0.83700000E+03
1985,   3,  22,   0.27093318E+02,   0.70551586E+01,   0.72945390E+02,   0.31396745E+01,   0.17690279E+02,   0.84800000E+03
1985,   3,  23,   0.34282304E+02,   0.89299345E+01,   0.92285678E+02,   0.39423664E+01,   0.22378873E+02,   0.10100000E+04
1985,   3,  24,   0.10494663E+03,   0.27362767E+02,   0.28236585E+03,   0.11776468E+02,   0.68456424E+02,   0.23300000E+04
1985,   3,  25,   0.10321308E+03,   0.26911265E+02,   0.27769895E+03,   0.11576424E+02,   0.67324687E+02,   0.23000000E+04
1985,   3,  26,   0.78920548E+02,   0.20574348E+02,   0.21235546E+03,   0.88858017E+01,   0.51484815E+02,   0.18800000E+04
1985,   3,  27,   0.61549633E+02,   0.16043289E+02,   0.16562853E+03,   0.69583845E+01,   0.40157592E+02,   0.15600000E+04
1985,   3,  28,   0.54319548E+02,   0.14157704E+02,   0.14617817E+03,   0.61524788E+01,   0.35442368E+02,   0.14200000E+04
1985,   3,  29,   0.50812397E+02,   0.13243260E+02,   0.13674208E+03,   0.57591737E+01,   0.33154709E+02,   0.13500000E+04
1985,   3,  30,   0.49356206E+02,   0.12863801E+02,   0.13282291E+03,   0.55933513E+01,   0.32204420E+02,   0.13200000E+04
1985,   3,  31,   0.48909827E+02,   0.12747749E+02,   0.13162007E+03,   0.55395144E+01,   0.31912598E+02,   0.13100000E+04
1985,   4,   1,   0.45002896E+02,   0.11728954E+02,   0.12110898E+03,   0.51026514E+01,   0.29364389E+02,   0.12300000E+04
1985,   4,   2,   0.47530921E+02,   0.12388804E+02,   0.12790685E+03,   0.53782726E+01,   0.31012013E+02,   0.12800000E+04
1985,   4,   3,   0.42194127E+02,   0.10996955E+02,   0.11354997E+03,   0.47837258E+01,   0.27531589E+02,   0.11700000E+04
1985,   4,   4,   0.38898417E+02,   0.10137550E+02,   0.10468327E+03,   0.44151553E+01,   0.25382027E+02,   0.11000000E+04
1985,   4,   5,   0.37067686E+02,   0.96602908E+01,   0.99757195E+02,   0.42089424E+01,   0.24187712E+02,   0.10600000E+04
1985,   4,   6,   0.34794517E+02,   0.90676001E+01,   0.93641122E+02,   0.39539199E+01,   0.22704943E+02,   0.10100000E+04
1985,   4,   7,   0.33056865E+02,   0.86145924E+01,   0.88965576E+02,   0.37583465E+01,   0.21571378E+02,   0.97100000E+03
1985,   4,   8,   0.30978898E+02,   0.80727932E+01,   0.83374722E+02,   0.35252630E+01,   0.20215945E+02,   0.92400000E+03
1985,   4,   9,   0.29822200E+02,   0.77713095E+01,   0.80261984E+02,   0.33943040E+01,   0.19461233E+02,   0.89700000E+03
1985,   4,  10,   0.28454269E+02,   0.74147094E+01,   0.76581140E+02,   0.32401060E+01,   0.18568817E+02,   0.86500000E+03
1985,   4,  11,   0.27758919E+02,   0.72335564E+01,   0.74709452E+02,   0.31604380E+01,   0.18114957E+02,   0.84800000E+03
1985,   4,  12,   0.27859049E+02,   0.72599214E+01,   0.74977433E+02,   0.31687812E+01,   0.18179766E+02,   0.84900000E+03
1985,   4,  13,   0.27476078E+02,   0.71602514E+01,   0.73946022E+02,   0.31237621E+01,   0.17929600E+02,   0.83900000E+03
1985,   4,  14,   0.26306880E+02,   0.68554550E+01,   0.70799949E+02,   0.29920026E+01,   0.17166840E+02,   0.81100000E+03
1985,   4,  15,   0.26234549E+02,   0.68368153E+01,   0.70604129E+02,   0.29814274E+01,   0.17119230E+02,   0.80800000E+03
1985,   4,  16,   0.28684802E+02,   0.74763357E+01,   0.77193027E+02,   0.32489179E+01,   0.18716224E+02,   0.86200000E+03
1985,   4,  17,   0.32348543E+02,   0.84325335E+01,   0.87045331E+02,   0.36493443E+01,   0.21104218E+02,   0.94100000E+03
1985,   4,  18,   0.27749419E+02,   0.72327609E+01,   0.74674619E+02,   0.31404841E+01,   0.18105474E+02,   0.83800000E+03
1985,   4,  19,   0.24869431E+02,   0.64815409E+01,   0.66927585E+02,   0.28208941E+01,   0.16227490E+02,   0.77100000E+03
1985,   4,  20,   0.23894745E+02,   0.62274391E+01,   0.64304971E+02,   0.27111962E+01,   0.15591649E+02,   0.74700000E+03
1985,   4,  21,   0.22757011E+02,   0.59307831E+01,   0.61243901E+02,   0.25836795E+01,   0.14849536E+02,   0.71900000E+03
1985,   4,  22,   0.21968176E+02,   0.57251534E+01,   0.59121249E+02,   0.24946670E+01,   0.14334896E+02,   0.69900000E+03
1985,   4,  23,   0.21437009E+02,   0.55867492E+01,   0.57691632E+02,   0.24340828E+01,   0.13988248E+02,   0.68500000E+03
1985,   4,  24,   0.20656679E+02,   0.53833210E+01,   0.55591948E+02,   0.23462021E+01,   0.13479186E+02,   0.66500000E+03
1985,   4,  25,   0.22198510E+02,   0.57858444E+01,   0.59737474E+02,   0.25133663E+01,   0.14483901E+02,   0.70000000E+03
1985,   4,  26,   0.28000059E+02,   0.73000198E+01,   0.75338458E+02,   0.31470341E+01,   0.18265236E+02,   0.83000000E+03
1985,   4,  27,   0.23629718E+02,   0.61597234E+01,   0.63584265E+02,   0.26658541E+01,   0.15416068E+02,   0.73000000E+03
1985,   4,  28,   0.19853253E+02,   0.51743934E+01,   0.53427246E+02,   0.22498624E+01,   0.12954039E+02,   0.64000000E+03
1985,   4,  29,   0.19081443E+02,   0.49731524E+01,   0.51350680E+02,   0.21633278E+01,   0.12450603E+02,   0.62000000E+03
1985,   4,  30,   0.18314763E+02,   0.47732405E+01,   0.49287958E+02,   0.20774606E+01,   0.11950529E+02,   0.60000000E+03
1985,   5,   1,   0.16741751E+02,   0.43628855E+01,   0.45056896E+02,   0.19034402E+01,   0.10924893E+02,   0.56000000E+03
1985,   5,   2,   0.16193036E+02,   0.42198351E+01,   0.43580451E+02,   0.18416789E+01,   0.10566936E+02,   0.54500000E+03
1985,   5,   3,   0.25433186E+02,   0.66315973E+01,   0.68427496E+02,   0.28494720E+01,   0.16589233E+02,   0.76000000E+03
1985,   5,   4,   0.30607979E+02,   0.79824504E+01,   0.82341650E+02,   0.34116090E+01,   0.19961559E+02,   0.87000000E+03
1985,   5,   5,   0.21829606E+02,   0.56914360E+01,   0.58735122E+02,   0.24518977E+01,   0.14239795E+02,   0.67500000E+03
1985,   5,   6,   0.18691319E+02,   0.48724957E+01,   0.50295178E+02,   0.21075939E+01,   0.12194054E+02,   0.60000000E+03
1985,   5,   7,   0.16476655E+02,   0.42946014E+01,   0.44339035E+02,   0.18643102E+01,   0.10750341E+02,   0.54500000E+03
1985,   5,   8,   0.15319780E+02,   0.39927832E+01,   0.41227414E+02,   0.17365822E+01,   0.99960782E+01,   0.51500000E+03
1985,   5,   9,   0.14575345E+02,   0.37986063E+01,   0.39224903E+02,   0.16539410E+01,   0.95106412E+01,   0.49500000E+03
1985,   5,  10,   0.13836907E+02,   0.36059849E+01,   0.37238574E+02,   0.15720642E+01,   0.90291326E+01,   0.47500000E+03
1985,   5,  11,   0.13104757E+02,   0.34149945E+01,   0.35269208E+02,   0.14909841E+01,   0.85517416E+01,   0.45500000E+03
1985,   5,  12,   0.12765525E+02,   0.33265622E+01,   0.34356395E+02,   0.14527372E+01,   0.83304306E+01,   0.44500000E+03
1985,   5,  13,   0.32124436E+02,   0.83801699E+01,   0.86408925E+02,   0.35550419E+01,   0.20946186E+02,   0.88000000E+03
1985,   5,  14,   0.27421312E+02,   0.71526398E+01,   0.73761926E+02,   0.30419848E+01,   0.17880854E+02,   0.78000000E+03
1985,   5,  15,   0.16773415E+02,   0.43732008E+01,   0.45130738E+02,   0.18837639E+01,   0.10941524E+02,   0.54000000E+03
1985,   5,  16,   0.15178468E+02,   0.39569614E+01,   0.40841567E+02,   0.17091885E+01,   0.99019028E+01,   0.50000000E+03
1985,   5,  17,   0.44036529E+02,   0.11490657E+02,   0.11843363E+03,   0.48383532E+01,   0.28707352E+02,   0.11000000E+04
1985,   5,  18,   0.38907132E+02,   0.10151780E+02,   0.10464084E+03,   0.42798595E+01,   0.25364362E+02,   0.10000000E+04
