YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.15102274E+03,   0.27048016E+02,   0.48884621E+03,   0.21074872E+02,   0.12858697E+03,   0.36200000E+03
1985,   1,   2,   0.15135857E+03,   0.27108712E+02,   0.48992875E+03,   0.21111345E+02,   0.12887121E+03,   0.36500000E+03
1985,   1,   3,   0.15029777E+03,   0.26919338E+02,   0.48649004E+03,   0.20951733E+02,   0.12796611E+03,   0.36500000E+03
1985,   1,   4,   0.13732544E+03,   0.24596721E+02,   0.44449401E+03,   0.19127964E+02,   0.11691872E+03,   0.33900000E+03
1985,   1,   5,   0.13684018E+03,   0.24510312E+02,   0.44291915E+03,   0.19050771E+02,   0.11650400E+03,   0.34000000E+03
1985,   1,   6,   0.12878222E+03,   0.23067377E+02,   0.41683437E+03,   0.17921806E+02,   0.10964239E+03,   0.32400000E+03
1985,   1,   7,   0.12092420E+03,   0.21659961E+02,   0.39139915E+03,   0.16826235E+02,   0.10295191E+03,   0.30800000E+03
1985,   1,   8,   0.11582927E+03,   0.20747410E+02,   0.37490779E+03,   0.16116283E+02,   0.98614045E+02,   0.29800000E+03
1985,   1,   9,   0.10245461E+03,   0.18350528E+02,   0.33162751E+03,   0.14278146E+02,   0.87230933E+02,   0.26800000E+03
1985,   1,  10,   0.98511633E+02,   0.17643957E+02,   0.31886764E+03,   0.13735246E+02,   0.83874920E+02,   0.26000000E+03
1985,   1,  11,   0.93836588E+02,   0.16805987E+02,   0.30374049E+03,   0.13095599E+02,   0.79896483E+02,   0.25000000E+03
1985,   1,  12,   0.87270871E+02,   0.15628709E+02,   0.28249905E+03,   0.12205108E+02,   0.74310384E+02,   0.23500000E+03
1985,   1,  13,   0.90709453E+02,   0.16245820E+02,   0.29361907E+03,   0.12661111E+02,   0.77234222E+02,   0.24500000E+03
1985,   1,  14,   0.98154996E+02,   0.17581455E+02,   0.31770203E+03,   0.13659548E+02,   0.83567023E+02,   0.26500000E+03
1985,   1,  15,   0.90835766E+02,   0.16269156E+02,   0.29402209E+03,   0.12665246E+02,   0.77339559E+02,   0.24800000E+03
1985,   1,  16,   0.66663001E+02,   0.11931320E+02,   0.21584689E+03,   0.94517902E+01,   0.56784253E+02,   0.18600000E+03
1985,   1,  17,   0.93736716E+02,   0.16790186E+02,   0.30340015E+03,   0.13042211E+02,   0.79804991E+02,   0.25800000E+03
1985,   1,  18,   0.94402952E+02,   0.16910047E+02,   0.30555227E+03,   0.13124966E+02,   0.80370582E+02,   0.26100000E+03
1985,   1,  19,   0.87318597E+02,   0.15639601E+02,   0.28263435E+03,   0.12167506E+02,   0.74343763E+02,   0.24400000E+03
1985,   1,  20,   0.66333164E+02,   0.11873199E+02,   0.21477144E+03,   0.93880270E+01,   0.56500468E+02,   0.18900000E+03
1985,   1,  21,   0.73678126E+02,   0.13192318E+02,   0.23851655E+03,   0.10344856E+02,   0.62742984E+02,   0.21000000E+03
