YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.11466461E+03,   0.24586473E+02,   0.34097967E+03,   0.14948698E+02,   0.86442042E+02,   0.85100000E+03
1985,   1,   2,   0.12029636E+03,   0.25795158E+02,   0.35771929E+03,   0.15666885E+02,   0.90684877E+02,   0.87900000E+03
1985,   1,   3,   0.27550975E+03,   0.59098763E+02,   0.81912564E+03,   0.35576646E+02,   0.20763940E+03,   0.14600000E+04
1985,   1,   4,   0.14847523E+04,   0.31858294E+03,   0.44137249E+04,   0.19037681E+03,   0.11187611E+04,   0.38100000E+04
1985,   1,   5,   0.14159458E+04,   0.30383034E+03,   0.42091074E+04,   0.18139147E+03,   0.10668876E+04,   0.37200000E+04
1985,   1,   6,   0.12819326E+04,   0.27508438E+03,   0.38106639E+04,   0.16407431E+03,   0.96588594E+03,   0.35300000E+04
1985,   1,   7,   0.67746337E+03,   0.14537037E+03,   0.20138471E+04,   0.86760218E+02,   0.51045088E+03,   0.24800000E+04
1985,   1,   8,   0.48359754E+03,   0.10376596E+03,   0.14375872E+04,   0.61999487E+02,   0.36438944E+03,   0.20500000E+04
1985,   1,   9,   0.35976973E+03,   0.77191740E+02,   0.10695148E+04,   0.46187634E+02,   0.27109632E+03,   0.17300000E+04
1985,   1,  10,   0.27204460E+03,   0.58365458E+02,   0.80875541E+03,   0.34984686E+02,   0.20500316E+03,   0.14700000E+04
1985,   1,  11,   0.24095282E+03,   0.51693725E+02,   0.71633141E+03,   0.31003505E+02,   0.18157643E+03,   0.13700000E+04
1985,   1,  12,   0.22574967E+03,   0.48431879E+02,   0.67113501E+03,   0.29049926E+02,   0.17012014E+03,   0.13200000E+04
1985,   1,  13,   0.19216593E+03,   0.41224818E+02,   0.57130742E+03,   0.24758297E+02,   0.14481727E+03,   0.12000000E+04
1985,   1,  14,   0.18375852E+03,   0.39421190E+02,   0.54631232E+03,   0.23675224E+02,   0.13848142E+03,   0.11700000E+04
1985,   1,  15,   0.17809516E+03,   0.38206453E+02,   0.52947381E+03,   0.22942583E+02,   0.13421297E+03,   0.11500000E+04
1985,   1,  16,   0.14114420E+03,   0.30276100E+02,   0.41964184E+03,   0.18230530E+02,   0.10637486E+03,   0.99900000E+03
1985,   1,  17,   0.13086349E+03,   0.28070038E+02,   0.38908128E+03,   0.16914205E+02,   0.98628672E+02,   0.95500000E+03
1985,   1,  18,   0.16418395E+03,   0.35222754E+02,   0.48811162E+03,   0.21141113E+02,   0.12372784E+03,   0.11000000E+04
1985,   1,  19,   0.15413464E+03,   0.33066308E+02,   0.45823916E+03,   0.19854995E+02,   0.11615610E+03,   0.10600000E+04
1985,   1,  20,   0.14671476E+03,   0.31474207E+02,   0.43618219E+03,   0.18903868E+02,   0.11056526E+03,   0.10300000E+04
1985,   1,  21,   0.13858589E+03,   0.29729844E+02,   0.41201854E+03,   0.17863783E+02,   0.10444054E+03,   0.99600000E+03
1985,   1,  22,   0.10199333E+03,   0.21875370E+02,   0.30325894E+03,   0.13212354E+02,   0.76875011E+02,   0.82400000E+03
1985,   1,  23,   0.15731976E+03,   0.33752762E+02,   0.46768702E+03,   0.20219612E+02,   0.11854861E+03,   0.10800000E+04
1985,   1,  24,   0.14529078E+03,   0.31171002E+02,   0.43193325E+03,   0.18687452E+02,   0.10948652E+03,   0.10300000E+04
1985,   1,  25,   0.13461300E+03,   0.28879239E+02,   0.40019573E+03,   0.17327523E+02,   0.10144238E+03,   0.98400000E+03
1985,   1,  26,   0.13277751E+03,   0.28485739E+02,   0.39473703E+03,   0.17087224E+02,   0.10005849E+03,   0.97700000E+03
1985,   1,  27,   0.11609563E+03,   0.24904817E+02,   0.34515696E+03,   0.14969868E+02,   0.87492395E+02,   0.90000000E+03
1985,   1,  28,   0.10893622E+03,   0.23368207E+02,   0.32387700E+03,   0.14057884E+02,   0.82098807E+02,   0.86600000E+03
1985,   1,  29,   0.11215422E+03,   0.24059534E+02,   0.33343744E+03,   0.14458353E+02,   0.84521492E+02,   0.88300000E+03
1985,   1,  30,   0.10652492E+03,   0.22851360E+02,   0.31670523E+03,   0.13740826E+02,   0.80280546E+02,   0.85600000E+03
1985,   1,  31,   0.10007486E+03,   0.21466926E+02,   0.29753417E+03,   0.12920238E+02,   0.75421533E+02,   0.82400000E+03
