YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.20386288E+02,   0.52458665E+01,   0.55236158E+02,   0.41458881E+01,   0.13434634E+02,   0.13100000E+03
1985,   1,   2,   0.36799528E+02,   0.94893042E+01,   0.99596159E+02,   0.73548360E+01,   0.24211531E+02,   0.20500000E+03
1985,   1,   3,   0.53168770E+02,   0.13720848E+02,   0.14384023E+03,   0.10557914E+02,   0.34960601E+02,   0.26800000E+03
1985,   1,   4,   0.11442095E+03,   0.29476237E+02,   0.30983611E+03,   0.23056110E+02,   0.75338256E+02,   0.45600000E+03
1985,   1,   5,   0.87227979E+02,   0.22502451E+02,   0.23602580E+03,   0.17372116E+02,   0.57371304E+02,   0.38000000E+03
1985,   1,   6,   0.71852022E+02,   0.18545319E+02,   0.19436812E+03,   0.14248066E+02,   0.47239600E+02,   0.33300000E+03
1985,   1,   7,   0.56264259E+02,   0.14524135E+02,   0.15218978E+03,   0.11143379E+02,   0.36987197E+02,   0.28100000E+03
1985,   1,   8,   0.46845875E+02,   0.12090963E+02,   0.12672446E+03,   0.92904678E+01,   0.30799456E+02,   0.24700000E+03
1985,   1,   9,   0.38590397E+02,   0.99564833E+01,   0.10441308E+03,   0.76776759E+01,   0.25379161E+02,   0.21500000E+03
1985,   1,  10,   0.34416268E+02,   0.88770800E+01,   0.93132958E+02,   0.68632904E+01,   0.22638892E+02,   0.19800000E+03
1985,   1,  11,   0.33406179E+02,   0.86162284E+01,   0.90401349E+02,   0.66639243E+01,   0.21975086E+02,   0.19400000E+03
1985,   1,  12,   0.30363019E+02,   0.78291835E+01,   0.82178125E+02,   0.60708385E+01,   0.19977490E+02,   0.18100000E+03
1985,   1,  13,   0.28085233E+02,   0.72401320E+01,   0.76022839E+02,   0.56265968E+01,   0.18482211E+02,   0.17100000E+03
1985,   1,  14,   0.26946534E+02,   0.69458329E+01,   0.72944734E+02,   0.54033587E+01,   0.17734350E+02,   0.16600000E+03
1985,   1,  15,   0.24775143E+02,   0.63842402E+01,   0.67077274E+02,   0.49802002E+01,   0.16309027E+02,   0.15600000E+03
1985,   1,  16,   0.22672445E+02,   0.58404199E+01,   0.61395403E+02,   0.45703623E+01,   0.14928785E+02,   0.14600000E+03
1985,   1,  17,   0.24273621E+02,   0.62551360E+01,   0.65718699E+02,   0.48785329E+01,   0.15978624E+02,   0.15400000E+03
1985,   1,  18,   0.23206872E+02,   0.59793675E+01,   0.62835454E+02,   0.46698098E+01,   0.15278147E+02,   0.14900000E+03
1985,   1,  19,   0.22361102E+02,   0.57607792E+01,   0.60549176E+02,   0.45039685E+01,   0.14722668E+02,   0.14500000E+03
1985,   1,  20,   0.17491658E+02,   0.45009732E+01,   0.47393437E+02,   0.35574583E+01,   0.11527137E+02,   0.12000000E+03
1985,   1,  21,   0.12857613E+02,   0.33027210E+01,   0.34870086E+02,   0.26521618E+01,   0.84848130E+01,   0.94000000E+02
1985,   1,  22,   0.14735825E+02,   0.37885172E+01,   0.39945122E+02,   0.30182730E+01,   0.97176157E+01,   0.10500000E+03
1985,   1,  23,   0.17423360E+02,   0.44839661E+01,   0.47205213E+02,   0.35399197E+01,   0.11481003E+02,   0.12000000E+03
1985,   1,  24,   0.14700906E+02,   0.37798219E+01,   0.39848887E+02,   0.30093164E+01,   0.96940279E+01,   0.10500000E+03
1985,   1,  25,   0.13817093E+02,   0.35513807E+01,   0.37459899E+02,   0.28360629E+01,   0.91136089E+01,   0.10000000E+03
1985,   1,  26,   0.13290840E+02,   0.34154211E+01,   0.36037065E+02,   0.27324969E+01,   0.87678841E+01,   0.97000000E+02
1985,   1,  27,   0.14657611E+02,   0.37691674E+01,   0.39728856E+02,   0.29973982E+01,   0.96645300E+01,   0.10500000E+03
1985,   1,  28,   0.13437898E+02,   0.34537834E+01,   0.36432601E+02,   0.27590827E+01,   0.88637613E+01,   0.98000000E+02
1985,   1,  29,   0.12920444E+02,   0.33200817E+01,   0.35033642E+02,   0.26573446E+01,   0.85238472E+01,   0.95000000E+02
1985,   1,  30,   0.13760556E+02,   0.35376208E+01,   0.37302301E+02,   0.28195288E+01,   0.90747850E+01,   0.10000000E+03
1985,   1,  31,   0.14616882E+02,   0.37594339E+01,   0.39614324E+02,   0.29843311E+01,   0.96362069E+01,   0.10500000E+03
1985,   2,   1,   0.10145771E+03,   0.26206970E+02,   0.27434193E+03,   0.19985456E+02,   0.66663965E+02,   0.43300000E+03
1985,   2,   2,   0.29760867E+03,   0.75631714E+02,   0.81171012E+03,   0.66418354E+02,   0.19802362E+03,   0.87400000E+03
1985,   2,   3,   0.94546711E+02,   0.24434497E+02,   0.25558407E+03,   0.18540513E+02,   0.62098003E+02,   0.41300000E+03
1985,   2,   4,   0.52867825E+02,   0.13675443E+02,   0.14284654E+03,   0.10285318E+02,   0.34699036E+02,   0.27600000E+03
1985,   2,   5,   0.40007157E+02,   0.10343412E+02,   0.10812722E+03,   0.78187052E+01,   0.26268637E+02,   0.22600000E+03
1985,   2,   6,   0.36642644E+02,   0.94716790E+01,   0.99044396E+02,   0.71735867E+01,   0.24063202E+02,   0.21200000E+03
1985,   2,   7,   0.32931110E+02,   0.85096704E+01,   0.89026776E+02,   0.64643104E+01,   0.21631014E+02,   0.19600000E+03
1985,   2,   8,   0.25101184E+02,   0.64791261E+01,   0.67899400E+02,   0.49748672E+01,   0.16502150E+02,   0.16000000E+03
1985,   2,   9,   0.21074076E+02,   0.54351829E+01,   0.57030847E+02,   0.42059172E+01,   0.13863457E+02,   0.14000000E+03
1985,   2,  10,   0.23066787E+02,   0.59524351E+01,   0.62405059E+02,   0.45819610E+01,   0.15167794E+02,   0.15000000E+03
1985,   2,  11,   0.22472311E+02,   0.57987082E+01,   0.60798545E+02,   0.44659740E+01,   0.14777524E+02,   0.14700000E+03
1985,   2,  12,   0.31857834E+04,   0.68872660E+03,   0.94355198E+04,   0.13090902E+04,   0.23878074E+04,   0.36100000E+04
1985,   2,  13,   0.22838630E+03,   0.58453787E+02,   0.62057513E+03,   0.48441031E+02,   0.15113489E+03,   0.73800000E+03
1985,   2,  14,   0.95076255E+02,   0.24593627E+02,   0.25689168E+03,   0.18496659E+02,   0.62401868E+02,   0.41400000E+03
1985,   2,  15,   0.67793442E+02,   0.17554008E+02,   0.18307645E+03,   0.13070784E+02,   0.44460333E+02,   0.32800000E+03
1985,   2,  16,   0.51984162E+02,   0.13460596E+02,   0.14038263E+03,   0.10021748E+02,   0.34092001E+02,   0.27200000E+03
1985,   2,  17,   0.43678947E+02,   0.11307206E+02,   0.11797041E+03,   0.84398123E+01,   0.28650960E+02,   0.24000000E+03
1985,   2,  18,   0.37567597E+02,   0.97216948E+01,   0.10148378E+03,   0.72820669E+01,   0.24649072E+02,   0.21500000E+03
1985,   2,  19,   0.34769809E+02,   0.89960277E+01,   0.93935153E+02,   0.67508060E+01,   0.22816641E+02,   0.20300000E+03
1985,   2,  20,   0.32502645E+02,   0.84080021E+01,   0.87818118E+02,   0.63202066E+01,   0.21331721E+02,   0.19300000E+03
1985,   2,  21,   0.29624071E+02,   0.76610501E+01,   0.80053370E+02,   0.57757696E+01,   0.19447033E+02,   0.18000000E+03
1985,   2,  22,   0.29220457E+02,   0.75569039E+01,   0.78961391E+02,   0.56955369E+01,   0.19181619E+02,   0.17800000E+03
1985,   2,  23,   0.30367312E+02,   0.78555513E+01,   0.82049095E+02,   0.59054429E+01,   0.19930422E+02,   0.18300000E+03
1985,   2,  24,   0.38325517E+02,   0.99239373E+01,   0.10349727E+03,   0.73881488E+01,   0.25134330E+02,   0.21700000E+03
1985,   2,  25,   0.39112973E+02,   0.10129444E+02,   0.10561487E+03,   0.75291994E+01,   0.25647595E+02,   0.22000000E+03
1985,   2,  26,   0.41397769E+02,   0.10723987E+02,   0.11176870E+03,   0.79500358E+01,   0.27140241E+02,   0.22900000E+03
1985,   2,  27,   0.39239438E+02,   0.10164201E+02,   0.10594523E+03,   0.75400841E+01,   0.25726575E+02,   0.22000000E+03
1985,   2,  28,   0.34979545E+02,   0.90580483E+01,   0.94458706E+02,   0.67397130E+01,   0.22938997E+02,   0.20200000E+03
1985,   3,   1,   0.33173854E+02,   0.85895347E+01,   0.89587756E+02,   0.63979957E+01,   0.21756676E+02,   0.19400000E+03
1985,   3,   2,   0.32313788E+02,   0.83667628E+01,   0.87265542E+02,   0.62326528E+01,   0.21192768E+02,   0.19000000E+03
1985,   3,   3,   0.29658410E+02,   0.76771836E+01,   0.80105860E+02,   0.57341491E+01,   0.19455280E+02,   0.17800000E+03
1985,   3,   4,   0.28829315E+02,   0.74623510E+01,   0.77867730E+02,   0.55753120E+01,   0.18911842E+02,   0.17400000E+03
