YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.41039083E+04,   0.20250090E+04,   0.74478599E+04,   0.30551258E+03,   0.14019566E+04,   0.99700000E+03
1985,   1,   2,   0.46813560E+04,   0.23096563E+04,   0.84965694E+04,   0.34975500E+03,   0.15994953E+04,   0.11000000E+04
1985,   1,   3,   0.54268310E+04,   0.26769836E+04,   0.98508202E+04,   0.40751107E+03,   0.18546559E+04,   0.12300000E+04
1985,   1,   4,   0.67849269E+04,   0.33457928E+04,   0.12318976E+05,   0.51437390E+03,   0.23198716E+04,   0.14600000E+04
1985,   1,   5,   0.12699880E+05,   0.62550205E+04,   0.23078174E+05,   0.99507057E+03,   0.43495560E+04,   0.24100000E+04
1985,   1,   6,   0.14987755E+05,   0.73795690E+04,   0.27241688E+05,   0.11839242E+04,   0.51353288E+04,   0.27700000E+04
1985,   1,   7,   0.14135514E+05,   0.69611052E+04,   0.25689628E+05,   0.11117643E+04,   0.48422079E+04,   0.26400000E+04
1985,   1,   8,   0.12841987E+05,   0.63256347E+04,   0.23334782E+05,   0.10035836E+04,   0.43976271E+04,   0.24400000E+04
1985,   1,   9,   0.11874889E+05,   0.58504467E+04,   0.21574408E+05,   0.92302059E+03,   0.40653177E+04,   0.22900000E+04
1985,   1,  10,   0.10413898E+05,   0.51322164E+04,   0.18915982E+05,   0.80282121E+03,   0.35636525E+04,   0.20600000E+04
1985,   1,  11,   0.89728335E+04,   0.44234721E+04,   0.16294624E+05,   0.68552871E+03,   0.30691273E+04,   0.18300000E+04
1985,   1,  12,   0.79820617E+04,   0.39360261E+04,   0.14492800E+05,   0.60556147E+03,   0.27292862E+04,   0.16700000E+04
1985,   1,  13,   0.71867480E+04,   0.35446161E+04,   0.13046769E+05,   0.54189698E+03,   0.24566104E+04,   0.15400000E+04
1985,   1,  14,   0.66407292E+04,   0.32758374E+04,   0.12054155E+05,   0.49842917E+03,   0.22694620E+04,   0.14500000E+04
1985,   1,  15,   0.55766738E+04,   0.27517300E+04,   0.10120645E+05,   0.41511610E+03,   0.19050677E+04,   0.12700000E+04
1985,   1,  16,   0.55700458E+04,   0.27485377E+04,   0.10108412E+05,   0.41427793E+03,   0.19027284E+04,   0.12700000E+04
1985,   1,  17,   0.49899188E+04,   0.24626690E+04,   0.90545780E+04,   0.36938569E+03,   0.17041779E+04,   0.11700000E+04
1985,   1,  18,   0.45889496E+04,   0.22650294E+04,   0.83263361E+04,   0.33859325E+03,   0.15669970E+04,   0.11000000E+04
1985,   1,  19,   0.46959072E+04,   0.23178247E+04,   0.85203962E+04,   0.34647268E+03,   0.16035173E+04,   0.11200000E+04
1985,   1,  20,   0.39373393E+04,   0.19437165E+04,   0.71432215E+04,   0.28912941E+03,   0.13441918E+04,   0.98400000E+03
1985,   1,  21,   0.28009197E+04,   0.13827788E+04,   0.50813173E+04,   0.20536648E+03,   0.95615555E+03,   0.77000000E+03
1985,   1,  22,   0.25449620E+04,   0.12563607E+04,   0.46171126E+04,   0.18684502E+03,   0.86883154E+03,   0.72000000E+03
1985,   1,  23,   0.22947439E+04,   0.11327355E+04,   0.41634265E+04,   0.16892505E+03,   0.78350589E+03,   0.67000000E+03
1985,   1,  24,   0.28427322E+04,   0.14034907E+04,   0.51569903E+04,   0.20812116E+03,   0.97036239E+03,   0.78000000E+03
1985,   1,  25,   0.25366906E+04,   0.12523212E+04,   0.46019921E+04,   0.18604224E+03,   0.86596571E+03,   0.72000000E+03
1985,   1,  26,   0.24842637E+04,   0.12264311E+04,   0.45069009E+04,   0.18223190E+03,   0.84807586E+03,   0.71000000E+03
1985,   1,  27,   0.25313813E+04,   0.12497285E+04,   0.45922862E+04,   0.18552609E+03,   0.86412604E+03,   0.72000000E+03
1985,   1,  28,   0.27800293E+04,   0.13725948E+04,   0.50430813E+04,   0.20325638E+03,   0.94890008E+03,   0.77000000E+03
1985,   1,  29,   0.26260498E+04,   0.12965372E+04,   0.47638419E+04,   0.19214493E+03,   0.89637406E+03,   0.74000000E+03
1985,   1,  30,   0.29271851E+04,   0.14453273E+04,   0.53098273E+04,   0.21367134E+03,   0.99905473E+03,   0.80000000E+03
1985,   1,  31,   0.30063542E+04,   0.14844544E+04,   0.54533427E+04,   0.21928666E+03,   0.10260403E+04,   0.81600000E+03
1985,   2,   1,   0.37808267E+04,   0.18669053E+04,   0.68580894E+04,   0.27560718E+03,   0.12903241E+04,   0.96400000E+03
1985,   2,   2,   0.14912743E+05,   0.73498780E+04,   0.27086390E+05,   0.11474047E+04,   0.51026606E+04,   0.28300000E+04
1985,   2,   3,   0.28615595E+05,   0.14083704E+05,   0.52026920E+05,   0.22847182E+04,   0.98103323E+04,   0.50300000E+04
1985,   2,   4,   0.17068827E+05,   0.84107426E+04,   0.31007197E+05,   0.13208884E+04,   0.58421149E+04,   0.31800000E+04
1985,   2,   5,   0.11041147E+05,   0.54452755E+04,   0.20045036E+05,   0.83422509E+03,   0.37745154E+04,   0.22100000E+04
1985,   2,   6,   0.89077666E+04,   0.43948723E+04,   0.16167376E+05,   0.66544215E+03,   0.30435309E+04,   0.18600000E+04
1985,   2,   7,   0.78854197E+04,   0.38913137E+04,   0.14309642E+05,   0.58535978E+03,   0.26934154E+04,   0.16900000E+04
1985,   2,   8,   0.72887653E+04,   0.35973732E+04,   0.13225595E+05,   0.53886483E+03,   0.24891387E+04,   0.15900000E+04
1985,   2,   9,   0.70485036E+04,   0.34790313E+04,   0.12789011E+05,   0.52003962E+03,   0.24068588E+04,   0.15500000E+04
