 1985, 1, 1, 0, 0,  5.61573982
 1985, 1, 2, 0, 0,  5.6037035
 1985, 1, 3, 0, 0,  6.01928282
 1985, 1, 4, 0, 0,  7.49594402
 1985, 1, 5, 0, 0,  8.82842445
 1985, 1, 6, 0, 0,  9.61211681
 1985, 1, 7, 0, 0,  9.13008595
 1985, 1, 8, 0, 0,  8.3637085
 1985, 1, 9, 0, 0,  7.78379726
 1985, 1, 10, 0, 0,  7.11079311
 1985, 1, 11, 0, 0,  7.02245998
 1985, 1, 12, 0, 0,  7.15846825
 1985, 1, 13, 0, 0,  7.07115459
 1985, 1, 14, 0, 0,  6.90904951
 1985, 1, 15, 0, 0,  6.89682055
 1985, 1, 16, 0, 0,  6.5819025
 1985, 1, 17, 0, 0,  6.49389935
 1985, 1, 18, 0, 0,  6.63582945
 1985, 1, 19, 0, 0,  6.70052004
 1985, 1, 20, 0, 0,  6.30769873
 1985, 1, 21, 0, 0,  5.57640886
 1985, 1, 22, 0, 0,  5.65039635
 1985, 1, 23, 0, 0,  5.80475378
 1985, 1, 24, 0, 0,  5.95628214
 1985, 1, 25, 0, 0,  6.18307495
 1985, 1, 26, 0, 0,  6.32839727
 1985, 1, 27, 0, 0,  5.93135023
 1985, 1, 28, 0, 0,  6.08032036
 1985, 1, 29, 0, 0,  6.07250452
 1985, 1, 30, 0, 0,  5.82940531
 1985, 1, 31, 0, 0,  5.97975683
 1985, 2, 1, 0, 0,  7.43997478
 1985, 2, 2, 0, 0,  13.3211613
 1985, 2, 3, 0, 0,  21.3275776
 1985, 2, 4, 0, 0,  19.3185997
 1985, 2, 5, 0, 0,  14.2408648
 1985, 2, 6, 0, 0,  11.7765732
 1985, 2, 7, 0, 0,  11.0809317
 1985, 2, 8, 0, 0,  10.191474
 1985, 2, 9, 0, 0,  9.640275
 1985, 2, 10, 0, 0,  9.81461811
 1985, 2, 11, 0, 0,  8.88171005
 1985, 2, 12, 0, 0,  12.8230267
 1985, 2, 13, 0, 0,  26.4906006
 1985, 2, 14, 0, 0,  23.0529366
 1985, 2, 15, 0, 0,  16.426033
 1985, 2, 16, 0, 0,  14.0173473
 1985, 2, 17, 0, 0,  12.6762753
 1985, 2, 18, 0, 0,  11.7339163
 1985, 2, 19, 0, 0,  11.1078959
 1985, 2, 20, 0, 0,  10.7592344
 1985, 2, 21, 0, 0,  10.4068146
 1985, 2, 22, 0, 0,  10.0502348
 1985, 2, 23, 0, 0,  9.86900616
 1985, 2, 24, 0, 0,  9.86684608
 1985, 2, 25, 0, 0,  9.8052969
 1985, 2, 26, 0, 0,  9.56321049
 1985, 2, 27, 0, 0,  9.25770283
 1985, 2, 28, 0, 0,  9.01039124
 1985, 3, 1, 0, 0,  8.63431835
 1985, 3, 2, 0, 0,  8.63463497
 1985, 3, 3, 0, 0,  8.57192993
 1985, 3, 4, 0, 0,  8.25271225
 1985, 3, 5, 0, 0,  8.31858253
 1985, 3, 6, 0, 0,  8.57615185
 1985, 3, 7, 0, 0,  8.06277657
 1985, 3, 8, 0, 0,  7.93381596
 1985, 3, 9, 0, 0,  8.06781292
 1985, 3, 10, 0, 0,  7.9394393
 1985, 3, 11, 0, 0,  7.67668247
 1985, 3, 12, 0, 0,  7.94639492
 1985, 3, 13, 0, 0,  8.21253109
 1985, 3, 14, 0, 0,  7.95467567
 1985, 3, 15, 0, 0,  7.69269419
 1985, 3, 16, 0, 0,  7.42617416
 1985, 3, 17, 0, 0,  7.29352617
 1985, 3, 18, 0, 0,  7.2986722
 1985, 3, 19, 0, 0,  7.02457047
 1985, 3, 20, 0, 0,  6.88808346
 1985, 3, 21, 0, 0,  6.89377403
 1985, 3, 22, 0, 0,  6.75597048
 1985, 3, 23, 0, 0,  7.39811039
 1985, 3, 24, 0, 0,  8.41058254
 1985, 3, 25, 0, 0,  9.37235355
 1985, 3, 26, 0, 0,  9.62915707
 1985, 3, 27, 0, 0,  9.07828236
 1985, 3, 28, 0, 0,  8.76949883
 1985, 3, 29, 0, 0,  8.65031719
 1985, 3, 30, 0, 0,  8.59545517
 1985, 3, 31, 0, 0,  8.73561001
 1985, 4, 1, 0, 0,  10.0029345
 1985, 4, 2, 0, 0,  10.9754925
 1985, 4, 3, 0, 0,  10.3933973
 1985, 4, 4, 0, 0,  9.67133904
 1985, 4, 5, 0, 0,  9.17973518
 1985, 4, 6, 0, 0,  8.73996353
 1985, 4, 7, 0, 0,  8.48869228
 1985, 4, 8, 0, 0,  8.50123024
 1985, 4, 9, 0, 0,  8.44730282
 1985, 4, 10, 0, 0,  8.32585526
 1985, 4, 11, 0, 0,  7.99766588
 1985, 4, 12, 0, 0,  7.87180805
 1985, 4, 13, 0, 0,  7.7445693
 1985, 4, 14, 0, 0,  7.54458284
 1985, 4, 15, 0, 0,  7.55737543
 1985, 4, 16, 0, 0,  7.71313143
 1985, 4, 17, 0, 0,  7.58367014
 1985, 4, 18, 0, 0,  7.15907717
 1985, 4, 19, 0, 0,  6.94737673
 1985, 4, 20, 0, 0,  6.80796099
 1985, 4, 21, 0, 0,  6.66636229
 1985, 4, 22, 0, 0,  6.67895079
 1985, 4, 23, 0, 0,  6.3760438
 1985, 4, 24, 0, 0,  6.30799055
 1985, 4, 25, 0, 0,  6.48095512
 1985, 4, 26, 0, 0,  6.65255785
 1985, 4, 27, 0, 0,  6.50684977
 1985, 4, 28, 0, 0,  6.27688646
 1985, 4, 29, 0, 0,  5.78560543
 1985, 4, 30, 0, 0,  5.71093273
 1985, 5, 1, 0, 0,  5.45747232
 1985, 5, 2, 0, 0,  5.55852365
 1985, 5, 3, 0, 0,  8.1913166
 1985, 5, 4, 0, 0,  9.74041367
 1985, 5, 5, 0, 0,  8.79890442
 1985, 5, 6, 0, 0,  7.49854708
 1985, 5, 7, 0, 0,  7.04788446
 1985, 5, 8, 0, 0,  6.66042614
 1985, 5, 9, 0, 0,  6.3422308
 1985, 5, 10, 0, 0,  6.01248217
 1985, 5, 11, 0, 0,  6.11324167
 1985, 5, 12, 0, 0,  5.86258459
 1985, 5, 13, 0, 0,  5.96506071
 1985, 5, 14, 0, 0,  5.97870207
 1985, 5, 15, 0, 0,  5.62930059
 1985, 5, 16, 0, 0,  5.45490313
 1985, 5, 17, 0, 0,  6.19770336
 1985, 5, 18, 0, 0,  7.70414019
 1985, 5, 19, 0, 0,  7.24227476
 1985, 5, 20, 0, 0,  6.41693592
 1985, 5, 21, 0, 0,  6.07650185
 1985, 5, 22, 0, 0,  7.69671535
 1985, 5, 23, 0, 0,  12.6334677
 1985, 5, 24, 0, 0,  11.0851679
 1985, 5, 25, 0, 0,  10.7699823
 1985, 5, 26, 0, 0,  9.37652016
 1985, 5, 27, 0, 0,  8.1062212
 1985, 5, 28, 0, 0,  7.39642334
 1985, 5, 29, 0, 0,  7.82401228
 1985, 5, 30, 0, 0,  8.63348389
 1985, 5, 31, 0, 0,  8.02249527
 1985, 6, 1, 0, 0,  7.46614933
 1985, 6, 2, 0, 0,  7.14348698
 1985, 6, 3, 0, 0,  6.63133955
 1985, 6, 4, 0, 0,  6.27975607
 1985, 6, 5, 0, 0,  6.57149029
 1985, 6, 6, 0, 0,  7.46861076
 1985, 6, 7, 0, 0,  7.22705936
 1985, 6, 8, 0, 0,  6.97914124
 1985, 6, 9, 0, 0,  7.26040888
 1985, 6, 10, 0, 0,  6.92140102
 1985, 6, 11, 0, 0,  6.38214922
 1985, 6, 12, 0, 0,  6.2049222
 1985, 6, 13, 0, 0,  6.12155628
 1985, 6, 14, 0, 0,  5.73483133
 1985, 6, 15, 0, 0,  5.32781267
 1985, 6, 16, 0, 0,  5.33972883
 1985, 6, 17, 0, 0,  5.56502962
 1985, 6, 18, 0, 0,  5.47103786
 1985, 6, 19, 0, 0,  5.37517118
 1985, 6, 20, 0, 0,  5.05358791
 1985, 6, 21, 0, 0,  4.94984484
 1985, 6, 22, 0, 0,  4.60394573
 1985, 6, 23, 0, 0,  4.61376238
 1985, 6, 24, 0, 0,  4.49971199
 1985, 6, 25, 0, 0,  4.50914049
 1985, 6, 26, 0, 0,  4.39163303
 1985, 6, 27, 0, 0,  4.27074146
 1985, 6, 28, 0, 0,  4.27943707
 1985, 6, 29, 0, 0,  4.41848803
 1985, 6, 30, 0, 0,  4.02562332
 1985, 7, 1, 0, 0,  3.89229846
 1985, 7, 2, 0, 0,  3.75408411
 1985, 7, 3, 0, 0,  3.90739369
 1985, 7, 4, 0, 0,  3.36343837
 1985, 7, 5, 0, 0,  3.62406778
 1985, 7, 6, 0, 0,  4.07196522
 1985, 7, 7, 0, 0,  4.2183404
 1985, 7, 8, 0, 0,  3.64394331
 1985, 7, 9, 0, 0,  4.23333073
