YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.11274430E+05,   0.67213444E+04,   0.17782035E+05,   0.56520714E+03,   0.28418368E+04,   0.34100000E+04
1985,   1,   2,   0.10517232E+05,   0.62702476E+04,   0.16587141E+05,   0.52599523E+03,   0.26507285E+04,   0.32100000E+04
1985,   1,   3,   0.10291026E+05,   0.61355848E+04,   0.16229977E+05,   0.51388648E+03,   0.25935586E+04,   0.31500000E+04
1985,   1,   4,   0.10854304E+05,   0.64715591E+04,   0.17118025E+05,   0.54143417E+03,   0.27354017E+04,   0.33000000E+04
1985,   1,   5,   0.12574134E+05,   0.74969266E+04,   0.19830386E+05,   0.62734744E+03,   0.31688423E+04,   0.37500000E+04
1985,   1,   6,   0.15287579E+05,   0.91140855E+04,   0.24111024E+05,   0.76531711E+03,   0.38531787E+04,   0.44400000E+04
1985,   1,   7,   0.14489016E+05,   0.86386589E+04,   0.22850211E+05,   0.72270331E+03,   0.36513811E+04,   0.42400000E+04
1985,   1,   8,   0.13540940E+05,   0.80739578E+04,   0.21353875E+05,   0.67315153E+03,   0.34120091E+04,   0.40000000E+04
1985,   1,   9,   0.11833896E+05,   0.70565576E+04,   0.18660974E+05,   0.58648719E+03,   0.29815175E+04,   0.35600000E+04
1985,   1,  10,   0.98684234E+04,   0.58845913E+04,   0.15561510E+05,   0.48889343E+03,   0.24862858E+04,   0.30400000E+04
1985,   1,  11,   0.91637119E+04,   0.54643287E+04,   0.14450332E+05,   0.45414113E+03,   0.23087697E+04,   0.28500000E+04
1985,   1,  12,   0.83225741E+04,   0.49625766E+04,   0.13124306E+05,   0.41318656E+03,   0.20969915E+04,   0.26200000E+04
1985,   1,  13,   0.76372291E+04,   0.45536779E+04,   0.12044045E+05,   0.38013623E+03,   0.19245013E+04,   0.24300000E+04
1985,   1,  14,   0.76349203E+04,   0.45523265E+04,   0.12040352E+05,   0.37991980E+03,   0.19238994E+04,   0.24300000E+04
1985,   1,  15,   0.71353713E+04,   0.42542111E+04,   0.11253089E+05,   0.35610347E+03,   0.17982257E+04,   0.22900000E+04
1985,   1,  16,   0.63625427E+04,   0.37929126E+04,   0.10035353E+05,   0.31964401E+03,   0.16038799E+04,   0.20700000E+04
