YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.71539903E+04,   0.92740251E+03,   0.26539517E+05,   0.13657583E+04,   0.74325361E+04,   0.54500000E+03
1985,   1,   2,   0.12715748E+05,   0.16494339E+04,   0.47160611E+05,   0.24009396E+04,   0.13205981E+05,   0.75300000E+03
1985,   1,   3,   0.53627690E+05,   0.69511280E+04,   0.19895499E+06,   0.10259920E+05,   0.55719757E+05,   0.16000000E+04
1985,   1,   4,   0.20845283E+05,   0.27049370E+04,   0.77300798E+05,   0.39107547E+04,   0.21644374E+05,   0.99000000E+03
1985,   1,   5,   0.17989967E+05,   0.23344430E+04,   0.66712182E+05,   0.33745757E+04,   0.18679512E+05,   0.92000000E+03
1985,   1,   6,   0.18580302E+05,   0.24112025E+04,   0.68899578E+05,   0.34812776E+04,   0.19291745E+05,   0.94000000E+03
1985,   1,   7,   0.12941383E+05,   0.16790819E+04,   0.47993201E+05,   0.24337432E+04,   0.13438538E+05,   0.77800000E+03
1985,   1,   8,   0.89848138E+04,   0.11652868E+04,   0.33325279E+05,   0.17012657E+04,   0.93320794E+04,   0.64000000E+03
1985,   1,   9,   0.65788237E+04,   0.85287267E+03,   0.24405439E+05,   0.12551500E+04,   0.68348273E+04,   0.54000000E+03
1985,   1,  10,   0.52891763E+04,   0.68544056E+03,   0.19623971E+05,   0.10153041E+04,   0.54961376E+04,   0.47900000E+03
1985,   1,  11,   0.60659204E+04,   0.78629750E+03,   0.22503654E+05,   0.11594100E+04,   0.63023539E+04,   0.52000000E+03
1985,   1,  12,   0.49529890E+04,   0.64180286E+03,   0.18377432E+05,   0.95255101E+03,   0.51471249E+04,   0.46500000E+03
1985,   1,  13,   0.47379713E+04,   0.61389018E+03,   0.17580209E+05,   0.91249026E+03,   0.49239186E+04,   0.45500000E+03
1985,   1,  14,   0.44424353E+04,   0.57552342E+03,   0.16484463E+05,   0.85746321E+03,   0.46171346E+04,   0.44000000E+03
1985,   1,  15,   0.41590579E+04,   0.53873499E+03,   0.15433799E+05,   0.80469915E+03,   0.43229726E+04,   0.42500000E+03
1985,   1,  16,   0.31311723E+04,   0.40531335E+03,   0.11622539E+05,   0.61276618E+03,   0.32558762E+04,   0.36100000E+03
1985,   1,  17,   0.40786135E+04,   0.52828861E+03,   0.15135573E+05,   0.78979499E+03,   0.42394808E+04,   0.42300000E+03
1985,   1,  18,   0.50326050E+04,   0.65215721E+03,   0.18672413E+05,   0.96690340E+03,   0.52296840E+04,   0.47900000E+03
1985,   1,  19,   0.47549087E+04,   0.61609781E+03,   0.17642908E+05,   0.91542052E+03,   0.49414592E+04,   0.46500000E+03
1985,   1,  20,   0.25851092E+04,   0.33442518E+03,   0.95979028E+04,   0.51095658E+03,   0.26890211E+04,   0.32600000E+03
1985,   1,  21,   0.35105884E+04,   0.45453692E+03,   0.13029647E+05,   0.68425996E+03,   0.36498851E+04,   0.39200000E+03
1985,   1,  22,   0.33156571E+04,   0.42922867E+03,   0.12306934E+05,   0.64800079E+03,   0.34475449E+04,   0.38000000E+03
1985,   1,  23,   0.31565525E+04,   0.40857151E+03,   0.11717052E+05,   0.61841121E+03,   0.32823948E+04,   0.37000000E+03
1985,   1,  24,   0.30026438E+04,   0.38858926E+03,   0.11146432E+05,   0.58977710E+03,   0.31226368E+04,   0.36000000E+03
1985,   1,  25,   0.28537633E+04,   0.36926020E+03,   0.10594449E+05,   0.56206551E+03,   0.29680963E+04,   0.35000000E+03
1985,   1,  26,   0.28447368E+04,   0.36808312E+03,   0.10561041E+05,   0.56051357E+03,   0.29587509E+04,   0.35000000E+03
1985,   1,  27,   0.37101689E+04,   0.48042727E+03,   0.13769841E+05,   0.72192011E+03,   0.38571525E+04,   0.41000000E+03
1985,   1,  28,   0.25766985E+04,   0.33328420E+03,   0.95672711E+04,   0.51060296E+03,   0.26805213E+04,   0.33100000E+03
1985,   1,  29,   0.25062693E+04,   0.32413817E+03,   0.93061763E+04,   0.49754327E+03,   0.26074252E+04,   0.32600000E+03
1985,   1,  30,   0.23129460E+04,   0.29904440E+03,   0.85893613E+04,   0.46140662E+03,   0.24067280E+04,   0.31100000E+03
1985,   1,  31,   0.22477520E+04,   0.29057852E+03,   0.83476711E+04,   0.44930509E+03,   0.23390640E+04,   0.30600000E+03
1985,   2,   1,   0.34753001E+04,   0.44991506E+03,   0.12899268E+05,   0.67870588E+03,   0.36134451E+04,   0.39700000E+03
1985,   2,   2,   0.16296912E+05,   0.21169051E+04,   0.60409632E+05,   0.30005305E+04,   0.16911455E+05,   0.93800000E+03
1985,   2,   3,   0.14499541E+05,   0.18831986E+04,   0.53749742E+05,   0.26757962E+04,   0.15047406E+05,   0.88200000E+03
1985,   2,   4,   0.68465956E+04,   0.88795769E+03,   0.25394625E+05,   0.12967201E+04,   0.71112775E+04,   0.58600000E+03
1985,   2,   5,   0.51470637E+04,   0.66706918E+03,   0.19096193E+05,   0.98686958E+03,   0.53482511E+04,   0.49900000E+03
1985,   2,   6,   0.41332547E+04,   0.53535412E+03,   0.15338479E+05,   0.80067783E+03,   0.42963334E+04,   0.44000000E+03
1985,   2,   7,   0.36607505E+04,   0.47398127E+03,   0.13586957E+05,   0.71347946E+03,   0.38059964E+04,   0.41000000E+03
1985,   2,   8,   0.33624441E+04,   0.43523948E+03,   0.12481113E+05,   0.65829431E+03,   0.34964093E+04,   0.39000000E+03
1985,   2,   9,   0.30771989E+04,   0.39819818E+03,   0.11423642E+05,   0.60540815E+03,   0.32003578E+04,   0.37000000E+03
1985,   2,  10,   0.30803341E+04,   0.39860217E+03,   0.11435300E+05,   0.60606792E+03,   0.32036267E+04,   0.37000000E+03
1985,   2,  11,   0.29310313E+04,   0.37921410E+03,   0.10881799E+05,   0.57837877E+03,   0.30486674E+04,   0.35900000E+03
1985,   2,  12,   0.20354336E+07,   0.24636448E+06,   0.77537499E+07,   0.72216639E+06,   0.22005499E+07,   0.92000000E+04
1985,   2,  13,   0.13201062E+08,   0.14268457E+07,   0.52443196E+08,   0.70593332E+07,   0.15217935E+08,   0.20300000E+05
1985,   2,  14,   0.14998969E+06,   0.19365599E+05,   0.55730380E+06,   0.30573192E+05,   0.15619755E+06,   0.28300000E+04
1985,   2,  15,   0.55058294E+05,   0.71512994E+04,   0.20409713E+06,   0.10151828E+05,   0.57137102E+05,   0.17400000E+04
1985,   2,  16,   0.32339797E+05,   0.42040742E+04,   0.11984111E+06,   0.58677161E+04,   0.33544051E+05,   0.13300000E+04
