YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1989,   1,   1,   0.47324441E+04,   0.14578946E+04,   0.11608722E+05,   0.41249141E+03,   0.26908696E+04,   0.43900000E+03
1989,   1,   2,   0.52357092E+04,   0.16131735E+04,   0.12842132E+05,   0.45382400E+03,   0.29766391E+04,   0.46800000E+03
1989,   1,   3,   0.59617357E+04,   0.18371933E+04,   0.14621446E+05,   0.51333214E+03,   0.33888842E+04,   0.50800000E+03
1989,   1,   4,   0.85482773E+04,   0.26353519E+04,   0.20960129E+05,   0.72452104E+03,   0.48574436E+04,   0.63700000E+03
1989,   1,   5,   0.57608172E+04,   0.17751524E+04,   0.14129256E+05,   0.49735603E+03,   0.32748750E+04,   0.49800000E+03
1989,   1,   6,   0.62407686E+04,   0.19232411E+04,   0.15305514E+05,   0.53672336E+03,   0.35474013E+04,   0.52400000E+03
1989,   1,   7,   0.64043725E+04,   0.19737094E+04,   0.15706525E+05,   0.55026425E+03,   0.36403176E+04,   0.53300000E+03
1989,   1,   8,   0.67442399E+04,   0.20785733E+04,   0.16539477E+05,   0.57815822E+03,   0.38333046E+04,   0.55100000E+03
1989,   1,   9,   0.71896289E+04,   0.22160038E+04,   0.17631002E+05,   0.61461586E+03,   0.40861961E+04,   0.57400000E+03
1989,   1,  10,   0.70796698E+04,   0.21820540E+04,   0.17361617E+05,   0.60583451E+03,   0.40237944E+04,   0.56900000E+03
1989,   1,  11,   0.65795253E+04,   0.20276904E+04,   0.16136073E+05,   0.56529173E+03,   0.37398732E+04,   0.54400000E+03
1989,   1,  12,   0.85605697E+04,   0.26390528E+04,   0.20990675E+05,   0.72651640E+03,   0.48645708E+04,   0.64200000E+03
1989,   1,  13,   0.13334383E+05,   0.41125051E+04,   0.32688011E+05,   0.11123635E+04,   0.75744475E+04,   0.84800000E+03
1989,   1,  14,   0.17271528E+05,   0.53279755E+04,   0.42334072E+05,   0.14276262E+04,   0.98089727E+04,   0.99800000E+03
1989,   1,  15,   0.18987743E+05,   0.58578993E+04,   0.46538382E+05,   0.15639612E+04,   0.10782856E+05,   0.10600000E+04
1989,   1,  16,   0.18672327E+05,   0.57605448E+04,   0.45765516E+05,   0.15384860E+04,   0.10603809E+05,   0.10500000E+04
1989,   1,  17,   0.16641463E+05,   0.51335253E+04,   0.40790116E+05,   0.13764899E+04,   0.94512788E+04,   0.97800000E+03
1989,   1,  18,   0.14264463E+05,   0.43996798E+04,   0.34966530E+05,   0.11863931E+04,   0.81022474E+04,   0.88900000E+03
1989,   1,  19,   0.11791987E+05,   0.36364190E+04,   0.28908753E+05,   0.98794950E+03,   0.66989327E+04,   0.79000000E+03
1989,   1,  20,   0.10603934E+05,   0.32696868E+04,   0.25997815E+05,   0.89231876E+03,   0.60245866E+04,   0.74000000E+03
1989,   1,  21,   0.73704864E+04,   0.22716553E+04,   0.18074941E+05,   0.63106649E+03,   0.41891347E+04,   0.59000000E+03
1989,   1,  22,   0.61240055E+04,   0.18869417E+04,   0.15020598E+05,   0.53002582E+03,   0.34815380E+04,   0.52600000E+03
1989,   1,  23,   0.58003513E+04,   0.17870417E+04,   0.14227559E+05,   0.50385651E+03,   0.32978194E+04,   0.50900000E+03
1989,   1,  24,   0.52892274E+04,   0.16292857E+04,   0.12975128E+05,   0.46242113E+03,   0.30076716E+04,   0.48100000E+03
1989,   1,  25,   0.48988684E+04,   0.15088017E+04,   0.12018621E+05,   0.43077795E+03,   0.27860806E+04,   0.45900000E+03
1989,   1,  26,   0.48897526E+04,   0.15059760E+04,   0.11996339E+05,   0.43016420E+03,   0.27809253E+04,   0.45900000E+03
1989,   1,  27,   0.49657986E+04,   0.15294335E+04,   0.12182741E+05,   0.43647619E+03,   0.28241161E+04,   0.46400000E+03
1989,   1,  28,   0.41625256E+04,   0.12815214E+04,   0.10214380E+05,   0.37112998E+03,   0.23681025E+04,   0.41600000E+03
1989,   1,  29,   0.42025038E+04,   0.12938481E+04,   0.10312397E+05,   0.37450364E+03,   0.23908166E+04,   0.41900000E+03
1989,   1,  30,   0.42424324E+04,   0.13061604E+04,   0.10410288E+05,   0.37786450E+03,   0.24135012E+04,   0.42200000E+03
1989,   1,  31,   0.40748498E+04,   0.12544333E+04,   0.99996694E+04,   0.36428888E+03,   0.23183760E+04,   0.41200000E+03
1989,   2,   1,   0.40195290E+04,   0.12373520E+04,   0.98641452E+04,   0.35986318E+03,   0.22869831E+04,   0.40900000E+03
1989,   2,   2,   0.39801658E+04,   0.12251962E+04,   0.97677218E+04,   0.35673172E+03,   0.22646485E+04,   0.40700000E+03
1989,   2,   3,   0.40347098E+04,   0.12420219E+04,   0.99014149E+04,   0.36125621E+03,   0.22956258E+04,   0.41100000E+03
1989,   2,   4,   0.42319925E+04,   0.13028999E+04,   0.10384882E+05,   0.37740915E+03,   0.24076363E+04,   0.42400000E+03
