YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.88020270E+05,   0.15606420E+05,   0.28621194E+06,   0.15969999E+05,   0.75436000E+05,   0.54300000E+04
1985,   1,   2,   0.91918361E+05,   0.16299129E+05,   0.29887433E+06,   0.16654156E+05,   0.78771894E+05,   0.55500000E+04
1985,   1,   3,   0.91438682E+05,   0.16214535E+05,   0.29731081E+06,   0.16560378E+05,   0.78359368E+05,   0.55500000E+04
1985,   1,   4,   0.28383108E+06,   0.50386788E+05,   0.92240850E+06,   0.50569239E+05,   0.24305699E+06,   0.90500000E+04
1985,   1,   5,   0.11766375E+07,   0.20851067E+06,   0.38269576E+07,   0.21514937E+06,   0.10087674E+07,   0.15900000E+05
1985,   1,   6,   0.23495491E+07,   0.41486777E+06,   0.76541693E+07,   0.45111891E+06,   0.20190355E+07,   0.20600000E+05
1985,   1,   7,   0.15501731E+07,   0.27442434E+06,   0.50441829E+07,   0.28754612E+06,   0.13298904E+07,   0.17700000E+05
1985,   1,   8,   0.97788375E+06,   0.17343372E+06,   0.31793301E+07,   0.17667813E+06,   0.83791824E+06,   0.14900000E+05
1985,   1,   9,   0.51182107E+06,   0.90884695E+05,   0.16631417E+07,   0.90824087E+05,   0.43821894E+06,   0.11600000E+05
1985,   1,  10,   0.32095316E+06,   0.57002393E+05,   0.10428388E+07,   0.56797655E+05,   0.27476631E+06,   0.96300000E+04
1985,   1,  11,   0.24836028E+06,   0.44107119E+05,   0.80699138E+06,   0.43989433E+05,   0.21262783E+06,   0.86800000E+04
1985,   1,  12,   0.18759880E+06,   0.33309912E+05,   0.60961311E+06,   0.33323681E+05,   0.16062826E+06,   0.77300000E+04
1985,   1,  13,   0.13474504E+06,   0.23916302E+05,   0.43793553E+06,   0.24069550E+05,   0.11540110E+06,   0.67200000E+04
1985,   1,  14,   0.10996650E+06,   0.19512724E+05,   0.35744858E+06,   0.19726653E+05,   0.94197160E+05,   0.61600000E+04
1985,   1,  15,   0.92662779E+05,   0.16437686E+05,   0.30124065E+06,   0.16691598E+05,   0.79389300E+05,   0.57200000E+04
1985,   1,  16,   0.84222784E+05,   0.14937979E+05,   0.27382355E+06,   0.15208715E+05,   0.72166173E+05,   0.54900000E+04
1985,   1,  17,   0.71906624E+05,   0.12749363E+05,   0.23381609E+06,   0.13046843E+05,   0.61626215E+05,   0.51200000E+04
1985,   1,  18,   0.69217207E+05,   0.12271554E+05,   0.22507899E+06,   0.12573141E+05,   0.59324324E+05,   0.50400000E+04
1985,   1,  19,   0.65147541E+05,   0.11548417E+05,   0.21185876E+06,   0.11857885E+05,   0.55841405E+05,   0.49100000E+04
1985,   1,  20,   0.60415834E+05,   0.10707603E+05,   0.19648824E+06,   0.11026816E+05,   0.51792025E+05,   0.47500000E+04
1985,   1,  21,   0.54100463E+05,   0.95853641E+04,   0.17597342E+06,   0.99176070E+04,   0.46387384E+05,   0.45200000E+04
1985,   1,  22,   0.41587357E+05,   0.73620280E+04,   0.13532398E+06,   0.77157055E+04,   0.35678045E+05,   0.40000000E+04
1985,   1,  23,   0.35235955E+05,   0.62336151E+04,   0.11469027E+06,   0.65959555E+04,   0.30241871E+05,   0.37000000E+04
1985,   1,  24,   0.31332901E+05,   0.55401842E+04,   0.10201049E+06,   0.59075613E+04,   0.26901250E+05,   0.35000000E+04
1985,   1,  25,   0.34071729E+05,   0.60265529E+04,   0.11090991E+06,   0.63938327E+04,   0.29246107E+05,   0.36500000E+04
1985,   1,  26,   0.34957296E+05,   0.61837413E+04,   0.11378803E+06,   0.65520922E+04,   0.30004519E+05,   0.37000000E+04
1985,   1,  27,   0.36861960E+05,   0.65219894E+04,   0.11997685E+06,   0.68899977E+04,   0.31635165E+05,   0.38000000E+04
1985,   1,  28,   0.38830018E+05,   0.68715326E+04,   0.12637136E+06,   0.72385709E+04,   0.33319971E+05,   0.39000000E+04
1985,   1,  29,   0.40862842E+05,   0.72326181E+04,   0.13297597E+06,   0.75980038E+04,   0.35060098E+05,   0.40000000E+04
1985,   1,  30,   0.45211913E+05,   0.80053483E+04,   0.14710426E+06,   0.83637214E+04,   0.38782293E+05,   0.42000000E+04
1985,   1,  31,   0.36963135E+05,   0.65395043E+04,   0.12030935E+06,   0.69144767E+04,   0.31723207E+05,   0.38200000E+04
1985,   2,   1,   0.81666894E+05,   0.14486526E+05,   0.26549847E+06,   0.14719406E+05,   0.69970314E+05,   0.55200000E+04
1985,   2,   2,   0.64834432E+06,   0.11523718E+06,   0.21058619E+07,   0.11338094E+06,   0.55476591E+06,   0.13100000E+05
1985,   2,   3,   0.47677795E+07,   0.83658640E+06,   0.15576020E+08,   0.98745792E+06,   0.41137848E+07,   0.27400000E+05
1985,   2,   4,   0.56535925E+07,   0.98968263E+06,   0.18489435E+08,   0.12014815E+07,   0.48855172E+07,   0.29100000E+05
1985,   2,   5,   0.19795475E+07,   0.35035169E+06,   0.64420404E+07,   0.36841076E+06,   0.16985138E+07,   0.20000000E+05
1985,   2,   6,   0.88500465E+06,   0.15721865E+06,   0.28752313E+07,   0.15602778E+06,   0.75752657E+06,   0.14800000E+05
1985,   2,   7,   0.53751881E+06,   0.95572815E+05,   0.17456150E+07,   0.93481382E+05,   0.45983062E+06,   0.12200000E+05
1985,   2,   8,   0.33475864E+06,   0.59527435E+05,   0.10870923E+07,   0.58124647E+05,   0.28635647E+06,   0.10100000E+05
1985,   2,   9,   0.23384174E+06,   0.41570620E+05,   0.75947106E+06,   0.40780079E+05,   0.20006714E+06,   0.87200000E+04
1985,   2,  10,   0.16482453E+06,   0.29286399E+05,   0.53543954E+06,   0.28971058E+05,   0.14106477E+06,   0.75300000E+04
1985,   2,  11,   0.11749005E+06,   0.20861731E+05,   0.38178837E+06,   0.20865851E+05,   0.10059796E+06,   0.65100000E+04
1985,   2,  12,   0.16422325E+06,   0.29180254E+05,   0.53348057E+06,   0.28854856E+05,   0.14054801E+06,   0.75200000E+04
1985,   2,  13,   0.23419875E+07,   0.41402388E+06,   0.76254605E+07,   0.44269184E+06,   0.20109907E+07,   0.21300000E+05
1985,   2,  14,   0.21942942E+07,   0.38811359E+06,   0.71429215E+07,   0.41191564E+06,   0.18835438E+07,   0.20800000E+05
1985,   2,  15,   0.12132094E+07,   0.21532692E+06,   0.39431342E+07,   0.21685481E+06,   0.10390705E+07,   0.16700000E+05
1985,   2,  16,   0.55923371E+06,   0.99447907E+05,   0.18160187E+07,   0.97040946E+05,   0.47836298E+06,   0.12400000E+05
1985,   2,  17,   0.31850777E+06,   0.56645636E+05,   0.10342538E+07,   0.55180356E+05,   0.27243042E+06,   0.99000000E+04
1985,   2,  18,   0.20488921E+06,   0.36422400E+05,   0.66544940E+06,   0.35750264E+05,   0.17530025E+06,   0.82500000E+04
1985,   2,  19,   0.14868208E+06,   0.26416023E+05,   0.48301785E+06,   0.26166433E+05,   0.12725602E+06,   0.72000000E+04
1985,   2,  20,   0.10934081E+06,   0.19412997E+05,   0.35532149E+06,   0.19444834E+05,   0.93625830E+05,   0.63000000E+04
1985,   2,  21,   0.10476158E+06,   0.18598095E+05,   0.34045600E+06,   0.18658767E+05,   0.89710626E+05,   0.61800000E+04
1985,   2,  22,   0.84990146E+05,   0.15079550E+05,   0.27627319E+06,   0.15265758E+05,   0.72806548E+05,   0.56300000E+04
1985,   2,  23,   0.80447500E+05,   0.14271311E+05,   0.26152524E+06,   0.14483410E+05,   0.68922156E+05,   0.54900000E+04
1985,   2,  24,   0.76066996E+05,   0.13491959E+05,   0.24730337E+06,   0.13728337E+05,   0.65176290E+05,   0.53500000E+04
1985,   2,  25,   0.87410122E+05,   0.15510463E+05,   0.28412694E+06,   0.15677361E+05,   0.74874780E+05,   0.56900000E+04
1985,   2,  26,   0.15645974E+06,   0.27802542E+05,   0.50824621E+06,   0.27463952E+05,   0.13389822E+06,   0.73300000E+04
1985,   2,  27,   0.33875746E+06,   0.60255551E+05,   0.10999377E+07,   0.58556313E+05,   0.28972391E+06,   0.10100000E+05
1985,   2,  28,   0.69227858E+06,   0.12308559E+06,   0.22482374E+07,   0.12045870E+06,   0.59223552E+06,   0.13400000E+05
1985,   3,   1,   0.76257008E+06,   0.13555803E+06,   0.24767235E+07,   0.13307681E+06,   0.65244786E+06,   0.13900000E+05
1985,   3,   2,   0.52452325E+06,   0.93293297E+05,   0.17031547E+07,   0.90741686E+05,   0.44861606E+06,   0.12000000E+05
1985,   3,   3,   0.30396078E+06,   0.54064368E+05,   0.98696861E+06,   0.52569575E+05,   0.25996956E+06,   0.96300000E+04
1985,   3,   4,   0.20543149E+06,   0.36523740E+05,   0.66716991E+06,   0.35769106E+05,   0.17574878E+06,   0.81800000E+04
1985,   3,   5,   0.16251478E+06,   0.28882225E+05,   0.52788489E+06,   0.28470156E+05,   0.13906852E+06,   0.74000000E+04
1985,   3,   6,   0.13474989E+06,   0.23938760E+05,   0.43777302E+06,   0.23744305E+05,   0.11533767E+06,   0.68200000E+04
1985,   3,   7,   0.11140702E+06,   0.19783067E+05,   0.36200936E+06,   0.19763640E+05,   0.95384981E+05,   0.62700000E+04
1985,   3,   8,   0.94028142E+05,   0.16689631E+05,   0.30559891E+06,   0.16791868E+05,   0.80528579E+05,   0.58100000E+04
1985,   3,   9,   0.76511970E+05,   0.13572357E+05,   0.24873787E+06,   0.13786723E+05,   0.65552942E+05,   0.52900000E+04
1985,   3,  10,   0.67500773E+05,   0.11969049E+05,   0.21948262E+06,   0.12234661E+05,   0.57847560E+05,   0.49900000E+04
1985,   3,  11,   0.60825917E+05,   0.10781628E+05,   0.19781081E+06,   0.11081823E+05,   0.52139352E+05,   0.47500000E+04
1985,   3,  12,   0.59655189E+05,   0.10573472E+05,   0.19400880E+06,   0.10877963E+05,   0.51137822E+05,   0.47000000E+04
1985,   3,  13,   0.62107706E+05,   0.11009905E+05,   0.20197040E+06,   0.11299481E+05,   0.53234717E+05,   0.47800000E+04
1985,   3,  14,   0.55237952E+05,   0.97879311E+04,   0.17966483E+06,   0.10111002E+05,   0.47359469E+05,   0.45200000E+04
1985,   3,  15,   0.55982983E+05,   0.99205877E+04,   0.18208279E+06,   0.10237963E+05,   0.47996229E+05,   0.45400000E+04
1985,   3,  16,   0.68113467E+05,   0.12078887E+05,   0.22146494E+06,   0.12327965E+05,   0.58368882E+05,   0.49600000E+04
1985,   3,  17,   0.80808114E+05,   0.14338111E+05,   0.26267420E+06,   0.14506137E+05,   0.69222252E+05,   0.53500000E+04
1985,   3,  18,   0.62504072E+05,   0.11081148E+05,   0.20325126E+06,   0.11357118E+05,   0.53571386E+05,   0.47500000E+04
1985,   3,  19,   0.56389759E+05,   0.99935296E+04,   0.18339872E+06,   0.10299726E+05,   0.48342282E+05,   0.45200000E+04
1985,   3,  20,   0.54510371E+05,   0.96593597E+04,   0.17729541E+06,   0.99726373E+04,   0.46734556E+05,   0.44400000E+04
1985,   3,  21,   0.51642631E+05,   0.91493935E+04,   0.16798292E+06,   0.94743619E+04,   0.44281530E+05,   0.43200000E+04
1985,   3,  22,   0.51374806E+05,   0.91019194E+04,   0.16711194E+06,   0.94255820E+04,   0.44051956E+05,   0.43000000E+04
1985,   3,  23,   0.51622616E+05,   0.91461741E+04,   0.16791511E+06,   0.94658975E+04,   0.44263343E+05,   0.43000000E+04
1985,   3,  24,   0.74105453E+05,   0.13146622E+05,   0.24090482E+06,   0.13335884E+05,   0.63487500E+05,   0.50700000E+04
1985,   3,  25,   0.11723098E+06,   0.20823201E+05,   0.38088489E+06,   0.20706886E+05,   0.10035278E+06,   0.62100000E+04
1985,   3,  26,   0.12986580E+06,   0.23072834E+05,   0.42189125E+06,   0.22857100E+05,   0.11115172E+06,   0.64800000E+04
1985,   3,  27,   0.13903114E+06,   0.24704818E+05,   0.45163666E+06,   0.24415326E+05,   0.11898502E+06,   0.66600000E+04
1985,   3,  28,   0.13689241E+06,   0.24324220E+05,   0.44469376E+06,   0.24048322E+05,   0.11715643E+06,   0.66000000E+04
1985,   3,  29,   0.13195848E+06,   0.23445983E+05,   0.42867858E+06,   0.23204911E+05,   0.11293863E+06,   0.64800000E+04
1985,   3,  30,   0.16388273E+06,   0.29129897E+05,   0.53229068E+06,   0.28640106E+05,   0.14022486E+06,   0.71000000E+04
1985,   3,  31,   0.14507971E+06,   0.25782385E+05,   0.47126229E+06,   0.25435162E+05,   0.12415280E+06,   0.67200000E+04
1985,   4,   1,   0.95669690E+05,   0.16986538E+05,   0.31088835E+06,   0.17001696E+05,   0.81917117E+05,   0.55800000E+04
1985,   4,   2,   0.91674397E+05,   0.16275642E+05,   0.29791774E+06,   0.16314512E+05,   0.78500891E+05,   0.54600000E+04
1985,   4,   3,   0.85966137E+05,   0.15259899E+05,   0.27938649E+06,   0.15333465E+05,   0.73620142E+05,   0.52900000E+04
1985,   4,   4,   0.79779315E+05,   0.14159047E+05,   0.25930125E+06,   0.14269354E+05,   0.68330057E+05,   0.51000000E+04
1985,   4,   5,   0.72877287E+05,   0.12930993E+05,   0.23689364E+06,   0.13081231E+05,   0.62428251E+05,   0.48800000E+04
1985,   4,   6,   0.66644710E+05,   0.11822163E+05,   0.21665852E+06,   0.12006549E+05,   0.57098538E+05,   0.46700000E+04
1985,   4,   7,   0.58993954E+05,   0.10461077E+05,   0.19181864E+06,   0.10686361E+05,   0.50555935E+05,   0.44000000E+04
1985,   4,   8,   0.59370168E+05,   0.10528299E+05,   0.19303767E+06,   0.10746935E+05,   0.50876737E+05,   0.44000000E+04
