YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1985,   1,   1,   0.28527826E+04,   0.52568484E+03,   0.91151952E+04,   0.44606547E+03,   0.23841195E+04,   0.20400000E+03
1985,   1,   2,   0.35160276E+04,   0.64771292E+03,   0.11235892E+05,   0.55277576E+03,   0.29389684E+04,   0.22900000E+03
1985,   1,   3,   0.36289802E+04,   0.66852363E+03,   0.11596822E+05,   0.57048756E+03,   0.30333742E+04,   0.23300000E+03
1985,   1,   4,   0.31624129E+04,   0.58273316E+03,   0.10104584E+05,   0.49460010E+03,   0.26429055E+04,   0.21600000E+03
1985,   1,   5,   0.34623547E+04,   0.63794905E+03,   0.11063391E+05,   0.54237106E+03,   0.28937352E+04,   0.22700000E+03
1985,   1,   6,   0.31391609E+04,   0.57851099E+03,   0.10029793E+05,   0.48996603E+03,   0.26232867E+04,   0.21500000E+03
1985,   1,   7,   0.30109927E+04,   0.55494626E+03,   0.96198495E+04,   0.46907834E+03,   0.25160162E+04,   0.21000000E+03
1985,   1,   8,   0.29882409E+04,   0.55078188E+03,   0.95469296E+04,   0.46507032E+03,   0.24969182E+04,   0.20900000E+03
1985,   1,   9,   0.28141134E+04,   0.51874071E+03,   0.89901973E+04,   0.43711385E+03,   0.23512612E+04,   0.20200000E+03
1985,   1,  10,   0.26944064E+04,   0.49671078E+03,   0.86074830E+04,   0.41793647E+03,   0.22511347E+04,   0.19700000E+03
1985,   1,  11,   0.27233636E+04,   0.50206215E+03,   0.86998843E+04,   0.42221669E+03,   0.22752887E+04,   0.19800000E+03
1985,   1,  12,   0.27530856E+04,   0.50755488E+03,   0.87947264E+04,   0.42660975E+03,   0.23000807E+04,   0.19900000E+03
1985,   1,  13,   0.26360083E+04,   0.48599835E+03,   0.84205031E+04,   0.40802207E+03,   0.22021852E+04,   0.19400000E+03
1985,   1,  14,   0.26419209E+04,   0.48710222E+03,   0.84392811E+04,   0.40871548E+03,   0.22070836E+04,   0.19400000E+03
1985,   1,  15,   0.26483818E+04,   0.48830686E+03,   0.84598132E+04,   0.40949891E+03,   0.22124411E+04,   0.19400000E+03
1985,   1,  16,   0.24168316E+04,   0.44563072E+03,   0.77200302E+04,   0.37342294E+03,   0.20189550E+04,   0.18400000E+03
1985,   1,  17,   0.25418897E+04,   0.46869966E+03,   0.81194214E+04,   0.39258517E+03,   0.21233955E+04,   0.18900000E+03
1985,   1,  18,   0.25496359E+04,   0.47013839E+03,   0.81440820E+04,   0.39361353E+03,   0.21298353E+04,   0.18900000E+03
1985,   1,  19,   0.25099933E+04,   0.46283752E+03,   0.80173833E+04,   0.38734804E+03,   0.20966930E+04,   0.18700000E+03
1985,   1,  20,   0.23079959E+04,   0.42558336E+03,   0.73722163E+04,   0.35627661E+03,   0.19279756E+04,   0.17800000E+03
1985,   1,  21,   0.17183479E+04,   0.31670350E+03,   0.54899632E+04,   0.26769275E+03,   0.14358679E+04,   0.15000000E+03
1985,   1,  22,   0.28865755E+04,   0.53231562E+03,   0.92199618E+04,   0.44486307E+03,   0.24111557E+04,   0.20100000E+03
1985,   1,  23,   0.25477562E+04,   0.46983569E+03,   0.81377289E+04,   0.39261376E+03,   0.21281340E+04,   0.18700000E+03
1985,   1,  24,   0.24384608E+04,   0.44967594E+03,   0.77886663E+04,   0.37584277E+03,   0.20368531E+04,   0.18200000E+03
1985,   1,  25,   0.24492402E+04,   0.45166979E+03,   0.78230489E+04,   0.37740680E+03,   0.20458392E+04,   0.18200000E+03
1985,   1,  26,   0.22958962E+04,   0.42336859E+03,   0.73334373E+04,   0.35414464E+03,   0.19178194E+04,   0.17500000E+03
1985,   1,  27,   0.21923119E+04,   0.40424277E+03,   0.70027693E+04,   0.33856448E+03,   0.18313663E+04,   0.17000000E+03
1985,   1,  28,   0.21580076E+04,   0.39790557E+03,   0.68932869E+04,   0.33345714E+03,   0.18027452E+04,   0.16800000E+03
1985,   1,  29,   0.21241772E+04,   0.39165364E+03,   0.67853346E+04,   0.32845667E+03,   0.17745260E+04,   0.16600000E+03
1985,   1,  30,   0.20465147E+04,   0.37730041E+03,   0.65375239E+04,   0.31699401E+03,   0.17097484E+04,   0.16200000E+03
1985,   1,  31,   0.21248433E+04,   0.39176853E+03,   0.67875256E+04,   0.32868764E+03,   0.17751062E+04,   0.16500000E+03
1985,   2,   1,   0.28447290E+04,   0.52469797E+03,   0.90855123E+04,   0.43680581E+03,   0.23759052E+04,   0.19400000E+03
1985,   2,   2,   0.40162583E+04,   0.74086872E+03,   0.12826456E+05,   0.61527614E+03,   0.33541010E+04,   0.23400000E+03
1985,   2,   3,   0.30403013E+04,   0.56080944E+03,   0.97098223E+04,   0.46620252E+03,   0.25391299E+04,   0.20000000E+03
1985,   2,   4,   0.25111725E+04,   0.46312168E+03,   0.80206203E+04,   0.38645133E+03,   0.20974791E+04,   0.17900000E+03
1985,   2,   5,   0.23317787E+04,   0.42997977E+03,   0.74480961E+04,   0.35977050E+03,   0.19478097E+04,   0.17100000E+03
1985,   2,   6,   0.25945864E+04,   0.47852616E+03,   0.82868760E+04,   0.39894933E+03,   0.21670888E+04,   0.18100000E+03
1985,   2,   7,   0.24612628E+04,   0.45389501E+03,   0.78613856E+04,   0.37912837E+03,   0.20558575E+04,   0.17500000E+03
1985,   2,   8,   0.22352475E+04,   0.41212126E+03,   0.71402214E+04,   0.34581533E+03,   0.18673477E+04,   0.16500000E+03
1985,   2,   9,   0.22511853E+04,   0.41505917E+03,   0.71911374E+04,   0.34829081E+03,   0.18806641E+04,   0.16500000E+03
1985,   2,  10,   0.21490837E+04,   0.39617206E+03,   0.68654808E+04,   0.33349605E+03,   0.17955531E+04,   0.16000000E+03
1985,   2,  11,   0.22603882E+04,   0.41674239E+03,   0.72206427E+04,   0.34993294E+03,   0.18883927E+04,   0.16400000E+03
1985,   2,  12,   0.84000674E+06,   0.12350071E+06,   0.29619048E+07,   0.42417718E+06,   0.80962350E+06,   0.29200000E+04
1985,   2,  13,   0.10843968E+07,   0.15336008E+06,   0.38851925E+07,   0.59354402E+06,   0.10699682E+07,   0.32600000E+04
1985,   2,  14,   0.48748484E+05,   0.88868768E+04,   0.15652859E+06,   0.90396104E+04,   0.41028735E+05,   0.79400000E+03
1985,   2,  15,   0.30541083E+05,   0.56078907E+04,   0.97743511E+05,   0.50848250E+04,   0.25583398E+05,   0.63200000E+03
1985,   2,  16,   0.22240065E+05,   0.40949985E+04,   0.71086769E+05,   0.35282123E+04,   0.18595962E+05,   0.53900000E+03
1985,   2,  17,   0.18129054E+05,   0.33418753E+04,   0.57916173E+05,   0.28151850E+04,   0.15147126E+05,   0.48500000E+03
1985,   2,  18,   0.15469615E+05,   0.28534135E+04,   0.49406073E+05,   0.23735624E+04,   0.12919826E+05,   0.44600000E+03
1985,   2,  19,   0.13726943E+05,   0.25328617E+04,   0.43833358E+05,   0.20917010E+04,   0.11461740E+05,   0.41800000E+03
1985,   2,  20,   0.12826084E+05,   0.23670696E+04,   0.40953275E+05,   0.19473581E+04,   0.10708252E+05,   0.40200000E+03
1985,   2,  21,   0.11593696E+05,   0.21400229E+04,   0.37015189E+05,   0.17538119E+04,   0.96781870E+04,   0.38000000E+03
1985,   2,  22,   0.10992181E+05,   0.20291937E+04,   0.35093131E+05,   0.16595001E+04,   0.91754530E+04,   0.36800000E+03
1985,   2,  23,   0.12798204E+05,   0.23623785E+04,   0.40860649E+05,   0.19356667E+04,   0.10683622E+05,   0.39600000E+03
1985,   2,  24,   0.14774815E+05,   0.27267843E+04,   0.47174922E+05,   0.22420167E+04,   0.12334990E+05,   0.42400000E+03
1985,   2,  25,   0.14434130E+05,   0.26642022E+04,   0.46084811E+05,   0.21855019E+04,   0.12049689E+05,   0.41700000E+03
1985,   2,  26,   0.13561285E+05,   0.25034931E+04,   0.43294867E+05,   0.20468014E+04,   0.11319849E+05,   0.40200000E+03
1985,   2,  27,   0.12905279E+05,   0.23826677E+04,   0.41198346E+05,   0.19432171E+04,   0.10771443E+05,   0.39000000E+03
1985,   2,  28,   0.11578675E+05,   0.21380334E+04,   0.36961017E+05,   0.17386161E+04,   0.96633141E+04,   0.36700000E+03
1985,   3,   1,   0.10846891E+05,   0.20030516E+04,   0.34623900E+05,   0.16263477E+04,   0.90521538E+04,   0.35300000E+03
