YEAR,MONTH,DAY,LOAD (KG/DAY),LOWER 95% CI,UPPER 95% CI,SE,SEP,Q
1987,   1,   1,   0.39463916E+07,   0.57000096E+06,   0.14017650E+08,   0.46789815E+06,   0.38447848E+07,   0.44400000E+05
1987,   1,   2,   0.33408100E+07,   0.48249996E+06,   0.11866950E+08,   0.39720939E+06,   0.32549304E+07,   0.41100000E+05
1987,   1,   3,   0.29485490E+07,   0.42582496E+06,   0.10473818E+08,   0.35131479E+06,   0.28728437E+07,   0.38800000E+05
1987,   1,   4,   0.25132402E+07,   0.36292951E+06,   0.89278088E+07,   0.30040735E+06,   0.24488291E+07,   0.36000000E+05
1987,   1,   5,   0.21443038E+07,   0.30962548E+06,   0.76175060E+07,   0.25720490E+06,   0.20894583E+07,   0.33400000E+05
1987,   1,   6,   0.17154415E+07,   0.24766417E+06,   0.60943637E+07,   0.20695232E+06,   0.16717118E+07,   0.30000000E+05
1987,   1,   7,   0.14116970E+07,   0.20378227E+06,   0.50155621E+07,   0.17126959E+06,   0.13758296E+07,   0.27300000E+05
1987,   1,   8,   0.12545586E+07,   0.18108220E+06,   0.44574405E+07,   0.15275197E+06,   0.12227518E+07,   0.25800000E+05
1987,   1,   9,   0.12005869E+07,   0.17328701E+06,   0.42657296E+07,   0.14634197E+06,   0.11701687E+07,   0.25300000E+05
1987,   1,  10,   0.12517968E+07,   0.18068816E+06,   0.44475814E+07,   0.15226567E+06,   0.12200413E+07,   0.25900000E+05
1987,   1,  11,   0.12747796E+07,   0.18401146E+06,   0.45291786E+07,   0.15486843E+06,   0.12424171E+07,   0.26200000E+05
1987,   1,  12,   0.11835266E+07,   0.17082952E+06,   0.42050640E+07,   0.14410221E+06,   0.11535206E+07,   0.25300000E+05
1987,   1,  13,   0.10964253E+07,   0.15824729E+06,   0.38956953E+07,   0.13382553E+06,   0.10686686E+07,   0.24400000E+05
1987,   1,  14,   0.10391039E+07,   0.14996765E+06,   0.36920926E+07,   0.12703853E+06,   0.10128246E+07,   0.23800000E+05
1987,   1,  15,   0.10005934E+07,   0.14440578E+06,   0.35552985E+07,   0.12245657E+06,   0.97530393E+06,   0.23400000E+05
1987,   1,  16,   0.11090577E+07,   0.16008029E+06,   0.39404807E+07,   0.13504940E+06,   0.10809415E+07,   0.24700000E+05
