TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,1.378089,0.500000,0,0.137818,1.378089,0.500000,0.014970,0.151015
A10003,1,0,0,1,0,1,0,1,0,0.537976,0.500000,0,0.053801,0.537976,0.500000,0.005844,0.112443
A10005,1,0,0,1,0,1,0,1,0,1.163009,0.500000,0,0.116309,1.163009,0.500000,0.012634,0.099414
A11001,1,0,0,1,0,1,0,1,0,0.520844,0.500000,0,0.052088,0.520844,0.500000,0.005658,0.224942
A24001,1,0,0,1,0,1,0,1,0,0.248019,0.500000,0,0.024803,0.248019,0.500000,0.002694,0.267320
A24003,1,0,0,1,0,1,0,1,0,0.349156,0.500000,0,0.034918,0.349156,0.500000,0.003793,0.130570
A24005,1,0,0,1,0,1,0,1,0,0.897756,0.500000,0,0.089782,0.897756,0.500000,0.009753,0.128098
A24009,1,0,0,1,0,1,0,1,0,0.771662,0.500000,0,0.077171,0.771662,0.500000,0.008383,0.149808
A24011,1,0,0,1,0,1,0,1,0,0.499168,0.500000,0,0.049920,0.499168,0.500000,0.005423,0.121658
A24013,1,0,0,1,0,1,0,1,0,0.495008,0.500000,0,0.049504,0.495008,0.500000,0.005377,0.163856
A24015,1,0,0,1,0,1,0,1,0,0.631990,0.500000,0,0.063203,0.631990,0.500000,0.006865,0.159102
A24017,1,0,0,1,0,1,0,1,0,0.544672,0.500000,0,0.054471,0.544672,0.500000,0.005917,0.203894
A24019,1,0,0,1,0,1,0,1,0,0.386660,0.500000,0,0.038669,0.386660,0.500000,0.004200,0.148060
A24021,1,0,0,1,0,1,0,1,0,0.482502,0.500000,0,0.048253,0.482502,0.500000,0.005242,0.171537
A24023,1,0,0,1,0,1,0,1,0,0.275504,0.500000,0,0.027552,0.275504,0.500000,0.002993,0.112336
A24025,1,0,0,1,0,1,0,1,0,0.667456,0.500000,0,0.066750,0.667456,0.500000,0.007251,0.110668
A24027,1,0,0,1,0,1,0,1,0,0.560088,0.500000,0,0.056012,0.560088,0.500000,0.006084,0.144727
A24029,1,0,0,1,0,1,0,1,0,0.646595,0.500000,0,0.064664,0.646595,0.500000,0.007024,0.113139
A24031,1,0,0,1,0,1,0,1,0,0.693128,0.500000,0,0.069318,0.693128,0.500000,0.007530,0.159202
