TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000661,0.075575,0,0.000066,0.000661,0.500000,0.000076,0.000302
A10003,1,0,0,1,0,1,0,1,0,0.000473,0.054114,0,0.000047,0.000473,0.500000,0.000054,0.000223
A10005,1,0,0,1,0,1,0,1,0,0.001843,0.210817,0,0.000184,0.001843,0.500000,0.000211,0.000197
A11001,1,0,0,1,0,1,0,1,0,0.001584,0.181224,0,0.000159,0.001584,0.500000,0.000181,0.000449
A24001,1,0,0,1,0,1,0,1,0,0.000483,0.055212,0,0.000048,0.000483,0.500000,0.000055,0.000534
A24003,1,0,0,1,0,1,0,1,0,0.000212,0.024184,0,0.000021,0.000212,0.500000,0.000024,0.000261
A24005,1,0,0,1,0,1,0,1,0,0.000183,0.020892,0,0.000018,0.000183,0.500000,0.000021,0.000258
A24009,1,0,0,1,0,1,0,1,0,0.000099,0.011271,0,0.944E-05,0.000099,0.500000,0.000011,0.000299
A24011,1,0,0,1,0,1,0,1,0,0.000808,0.092468,0,0.000081,0.000808,0.500000,0.000092,0.000246
A24013,1,0,0,1,0,1,0,1,0,0.000550,0.062887,0,0.000055,0.000550,0.500000,0.000063,0.000330
A24015,1,0,0,1,0,1,0,1,0,0.000327,0.037426,0,0.000033,0.000327,0.500000,0.000037,0.000320
A24017,1,0,0,1,0,1,0,1,0,0.000151,0.017286,0,0.000015,0.000151,0.500000,0.000017,0.000409
A24019,1,0,0,1,0,1,0,1,0,0.000830,0.094968,0,0.000083,0.000830,0.500000,0.000095,0.000300
A24021,1,0,0,1,0,1,0,1,0,0.000221,0.025310,0,0.000022,0.000221,0.500000,0.000025,0.000338
A24023,1,0,0,1,0,1,0,1,0,0.000489,0.055962,0,0.000049,0.000489,0.500000,0.000056,0.000225
A24025,1,0,0,1,0,1,0,1,0,0.000290,0.033171,0,0.000029,0.000290,0.500000,0.000033,0.000220
A24027,1,0,0,1,0,1,0,1,0,0.000262,0.030039,0,0.000027,0.000262,0.500000,0.000030,0.000289
A24029,1,0,0,1,0,1,0,1,0,0.000379,0.043390,0,0.000038,0.000379,0.500000,0.000043,0.000224
A24031,1,0,0,1,0,1,0,1,0,0.000182,0.020849,0,0.000018,0.000182,0.500000,0.000021,0.000315
A24033,1,0,0,1,0,1,0,1,0,0.000098,0.011140,0,0.942E-05,0.000098,0.500000,0.000011,0.000394
A24035,1,0,0,1,0,1,0,1,0,0.000517,0.059167,0,0.000052,0.000517,0.500000,0.000059,0.000233
A24037,1,0,0,1,0,1,0,1,0,0.000279,0.031967,0,0.000028,0.000279,0.500000,0.000032,0.000422
A24039,1,0,0,1,0,1,0,1,0,0.000989,0.113119,0,0.000099,0.000989,0.500000,0.000113,0.000302
