TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.011397,0.318806,0,0.001140,0.011397,0.500000,0.000319,0.001736
A10003,1,0,0,1,0,1,0,1,0,0.044773,0.509917,0,0.004477,0.044773,0.500000,0.000510,0.002923
A10005,1,0,0,1,0,1,0,1,0,0.018828,0.391716,0,0.001882,0.018828,0.500000,0.000392,0.001458
A11001,1,0,0,1,0,1,0,1,0,0.010126,0.292308,0,0.001013,0.010126,0.500000,0.000292,0.002638
A24001,1,0,0,1,0,1,0,1,0,0.022058,0.369574,0,0.002206,0.022058,0.500000,0.000370,0.005373
A24003,1,0,0,1,0,1,0,1,0,0.038660,0.463823,0,0.003866,0.038660,0.500000,0.000464,0.003204
A24005,1,0,0,1,0,1,0,1,0,0.014583,0.352406,0,0.001459,0.014583,0.500000,0.000352,0.001585
A24009,1,0,0,1,0,1,0,1,0,0.021269,0.413272,0,0.002126,0.021269,0.500000,0.000413,0.002393
A24011,1,0,0,1,0,1,0,1,0,0.047101,0.512864,0,0.004711,0.047101,0.500000,0.000513,0.003331
A24013,1,0,0,1,0,1,0,1,0,0.021178,0.394306,0,0.002117,0.021178,0.500000,0.000394,0.002770
A24015,1,0,0,1,0,1,0,1,0,0.018996,0.383401,0,0.001900,0.018996,0.500000,0.000383,0.002489
A24017,1,0,0,1,0,1,0,1,0,0.033710,0.489612,0,0.003371,0.033710,0.500000,0.000490,0.004635
A24019,1,0,0,1,0,1,0,1,0,0.050668,0.515522,0,0.005068,0.050668,0.500000,0.000516,0.004397
A24021,1,0,0,1,0,1,0,1,0,0.019249,0.378430,0,0.001924,0.019249,0.500000,0.000378,0.002687
A24023,1,0,0,1,0,1,0,1,0,0.053014,0.475722,0,0.005302,0.053014,0.500000,0.000476,0.003826
A24025,1,0,0,1,0,1,0,1,0,0.029238,0.469268,0,0.002924,0.029238,0.500000,0.000469,0.002020
A24027,1,0,0,1,0,1,0,1,0,0.019600,0.386816,0,0.001959,0.019600,0.500000,0.000387,0.002287
A24029,1,0,0,1,0,1,0,1,0,0.042262,0.523148,0,0.004227,0.042262,0.500000,0.000523,0.002615
A24031,1,0,0,1,0,1,0,1,0,0.011333,0.308386,0,0.001133,0.011333,0.500000,0.000308,0.001903
A24033,1,0,0,1,0,1,0,1,0,0.018781,0.368464,0,0.001877,0.018781,0.500000,0.000368,0.003213
A24035,1,0,0,1,0,1,0,1,0,0.024130,0.444105,0,0.002414,0.024130,0.500000,0.000444,0.001917
A24037,1,0,0,1,0,1,0,1,0,0.025405,0.416208,0,0.002541,0.025405,0.500000,0.000416,0.003982
A24039,1,0,0,1,0,1,0,1,0,0.049955,0.494166,0,0.004996,0.049955,0.500000,0.000494,0.004605
A24041,1,0,0,1,0,1,0,1,0,0.050125,0.547123,0,0.005012,0.050125,0.500000,0.000547,0.003229
