landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A36069,2526.683903,1.65,7.5,6.5625,0.4602,15.6517,2.25,9.7129,1.2,1.3371,0,0,7.9625,3.347,2.3936,2.3933,15.8983,126,0,1.32,7.7703,12.5214,1.0697,6.37,2.6776
A36077,1752.560051,1.65,7.5,6.5625,0.412,13.2369,2.25,10.562,1.2,1.0344,0,0,8.6571,2.7,3.148,3.1477,12.825,126,0,1.32,8.4496,10.5895,0.8276,6.9257,2.16
A36095,1567.231358,1.65,7.5,6.5625,0.4038,12.2131,2.25,10.5606,1.2,1.077,0,0,8.656,2.7888,3.1211,3.1207,13.2469,126,0,1.32,8.4485,9.7705,0.8616,6.9248,2.2311
A36097,1305.935761,1.65,7.5,6.5625,0.4265,13.3377,2.25,10.3276,1.2,1.2383,0,0,8.4654,2.5842,2.4382,2.437,12.275,126,0,1.32,8.2621,10.6702,0.9907,6.7723,2.0674
A36101,1543.64994,1.65,7.5,6.5625,0.4009,11.7694,2.25,9.8003,1.2,1.0579,0,0,8.034,2.5594,1.8644,1.8628,12.1571,126,0,1.32,7.8403,9.4155,0.8463,6.4272,2.0475
A36107,1708.16162,1.65,7.5,6.5625,0.4154,12.6849,2.25,11.2647,1.2,1.1528,0,0,9.2321,2.7582,2.6598,2.6591,13.1017,126,0,1.32,9.0118,10.1479,0.9223,7.3856,2.2066
A36109,1968.779912,1.65,7.5,6.5625,0.4445,11.7154,2.25,9.9747,1.2,0.999,0,0,8.1767,3.135,3.1916,3.1913,14.8913,126,0,1.32,7.9797,9.3723,0.7992,6.5413,2.508
A36123,1332.359115,1.65,7.5,6.5625,0.4232,14.0042,2.25,10.0874,1.2,1.3489,0,0,8.2689,3.1034,2.384,2.3833,14.7412,126,0,1.32,8.0699,11.2034,1.0791,6.6151,2.4827
A42001,1405.480058,1.65,7.5,6.5625,0.5498,12.5517,2.25,9.0465,1.2,2.8287,0,0,7.4174,3.701,2.6572,2.655,17.5797,126,0,1.32,7.2372,10.0414,2.2629,5.9339,2.9608
A42009,478.561298,1.65,7.5,6.5625,0.4409,12.1076,2.25,9.3935,1.2,2.3522,0,0,7.7012,3.4619,2.5607,2.5605,16.4438,126,0,1.32,7.5148,9.686,1.8818,6.161,2.7695
A42011,961.9264186,1.65,7.5,6.5625,0.5566,12.0495,2.25,9.004,1.2,2.6037,0,0,7.3825,6.0496,4.4803,4.48,28.7355,126,0,1.32,7.2032,9.6396,2.083,5.906,4.8397
A42013,794.0824496,1.65,7.5,6.5625,0.4833,12.0741,2.25,9.8257,1.2,2.527,0,0,8.0548,6.1822,2.98,2.9797,29.3657,126,0,1.32,7.8606,9.6593,2.0216,6.4438,4.9458
A42015,562.7844737,1.65,7.5,6.5625,0.4374,12.9337,2.25,9.2713,1.2,2.3316,0,0,7.6013,3.5503,2.4491,2.4478,16.864,126,0,1.32,7.4171,10.3469,1.8653,6.081,2.8402
A42021,205.8400135,1.65,7.5,6.5625,0.5319,13.3058,2.25,8.4887,1.2,2.3643,0,0,6.961,3.3605,3.7861,3.7861,15.9625,126,0,1.32,6.7909,10.6447,1.8915,5.5688,2.6884
A42023,3343.108032,1.65,7.5,6.5625,0.4319,12.7776,2.25,9.8483,1.2,3.8033,0,0,8.3576,5.9384,3.5919,3.5905,28.2073,126,0,1.32,7.8786,10.222,3.0426,6.6861,4.7507
A42025,205.8117496,1.65,7.5,6.5625,0.5041,11.7717,2.25,8.3689,1.2,2.4166,0,0,5.1722,3.4134,4.9239,4.9231,16.2139,126,0,1.32,6.6952,9.4174,1.9332,4.1378,2.7308
A42027,444.3145516,1.65,7.5,6.5625,0.4615,21.4755,2.25,8.3792,1.2,2.4196,0,0,6.8714,3.8022,2.6344,2.6343,18.0606,126,0,1.32,6.7034,17.1804,1.9357,5.4971,3.0418
A42029,524.9816969,1.65,7.5,6.5625,0.6056,12.075,2.25,8.1903,1.2,2.7711,0,0,6.7168,4.8046,3.1099,3.1084,22.8219,126,0,1.32,6.5522,9.66,2.2169,5.3735,3.8437
A42033,199.2142799,1.65,7.5,6.5625,0.4559,13.584,2.25,8.5862,1.2,2.4052,0,0,7.0408,3.141,3.5121,3.5118,14.9197,126,0,1.32,6.869,10.8672,1.9242,5.6326,2.5128
A42035,504.3523472,1.65,7.5,6.5625,0.4336,11.6481,2.25,8.6951,1.2,2.4675,0,0,7.1299,4.7959,3.474,3.4735,22.7803,126,0,1.32,6.9561,9.3185,1.974,5.7039,3.8367
A42037,387.5696486,1.65,7.5,6.5625,0.4642,17.9677,2.25,8.4928,1.2,2.2961,0,0,6.9643,3.5481,3.6542,3.6536,16.8533,126,0,1.32,6.7942,14.3742,1.8369,5.5715,2.8385
A42041,526.2300419,1.65,7.5,6.5625,0.515,12.1388,2.25,9.0442,1.2,2.4915,0,0,7.4154,5.1187,2.7175,2.7171,24.314,126,0,1.32,7.2353,9.7111,1.9932,5.9323,4.095
A42043,1018.018727,1.65,7.5,6.5625,0.5286,12.2509,2.25,9.2807,1.2,2.6767,0,0,7.609,4.8655,2.5554,2.5554,23.111,126,0,1.32,7.4246,9.8007,2.1414,6.0872,3.8924
A42047,148.2329061,1.65,7.5,6.5625,0.4568,11.9399,2.25,8.9613,1.2,2.3511,0,0,7.3476,2.9175,3.5908,3.5904,13.8579,126,0,1.32,7.169,9.5519,1.8809,5.8781,2.334
A42055,1053.159653,1.65,7.5,6.5625,0.5406,12.3836,2.25,9.4352,1.2,2.5639,0,0,7.7353,6.045,2.4537,2.4529,28.7136,126,0,1.32,7.5482,9.9069,2.0511,6.1883,4.836
A42057,565.2087672,1.65,7.5,6.5625,0.4599,13.0636,2.25,9.236,1.2,2.4871,0,0,7.5723,3.2462,2.3664,2.3658,15.4197,126,0,1.32,7.3888,10.4509,1.9897,6.0579,2.597
A42061,530.8382283,1.65,7.5,6.5625,0.4405,11.9788,2.25,9.3845,1.2,2.4772,0,0,7.6938,3.6513,2.7108,2.7103,17.3435,126,0,1.32,7.5076,9.583,1.9817,6.1551,2.921
A42063,298.1551675,1.65,7.5,6.5625,0.5042,11.7066,2.25,8.625,1.2,2.3786,0,0,7.0725,3.3512,3.8824,3.8813,15.9181,126,0,1.32,6.9,9.3653,1.9029,5.658,2.6809
A42065,234.2516238,1.65,7.5,6.5625,0.4672,12.5665,2.25,8.2814,1.2,2.3304,0,0,6.7914,3.0463,3.8051,3.8045,14.4701,126,0,1.32,6.6252,10.0532,1.8643,5.4331,2.4371
A42067,1437.893446,1.65,7.5,6.5625,0.4881,12.3634,2.25,9.2368,1.2,3.5002,0,0,7.573,4.6977,2.4973,2.4963,22.3139,126,0,1.32,7.3894,9.8907,2.8001,6.0584,3.7581
A42069,328.4686643,1.65,7.5,6.5625,0.4866,11.7188,2.25,9.9483,1.2,2.4389,0,0,8.1551,3.2184,3.1267,3.1263,15.2873,126,0,1.32,7.9586,9.375,1.9512,6.5241,2.5747
A42071,1529.028309,1.65,7.5,6.5625,0.7213,12.3938,2.25,9.677,1.2,3.9634,0,0,7.9332,8.8684,2.9181,2.9175,42.1251,126,0,1.32,7.7416,9.9151,3.1707,6.3465,7.0948
A42075,1871.828623,1.65,7.5,6.5625,0.6519,14.4169,2.25,9.6758,1.2,3.7426,0,0,7.9322,7.291,3.2262,3.2258,34.6324,126,0,1.32,7.7407,11.5335,2.9941,6.3458,5.8328
A42079,231.5934828,1.65,7.5,6.5625,0.4816,12.4692,2.25,8.405,1.2,2.3818,0,0,6.8925,3.2576,3.0985,3.0974,15.4736,126,0,1.32,6.724,9.9754,1.9054,5.514,2.6061
A42081,364.7729851,1.65,7.5,6.5625,0.4374,12.5028,2.25,8.3837,1.2,2.2895,0,0,6.8751,3.5163,3.6144,3.6142,16.7026,126,0,1.32,6.707,10.0022,1.8316,5.5001,2.8131
A42083,212.5413804,1.65,7.5,6.5625,0.458,12.1645,2.25,9.4878,1.2,2.3797,0,0,7.9953,2.6646,4.1482,4.1468,12.6567,126,0,1.32,7.5903,9.7316,1.9037,6.3962,2.1317
A42087,655.3951347,1.65,7.5,6.5625,0.4713,12.1325,2.25,9.1916,1.2,2.3583,0,0,7.536,4.8975,3.1954,3.1951,23.2631,126,0,1.32,7.3533,9.706,1.8866,6.0288,3.918
A42093,455.6196838,1.65,7.5,6.5625,0.4668,15.9698,2.25,8.251,1.2,2.2416,0,0,6.7665,3.962,2.6126,2.6116,18.8196,126,0,1.32,6.6008,12.7758,1.7933,5.4132,3.1696
A42097,1255.385213,1.65,7.5,6.5625,0.4877,17.5959,2.25,8.4018,1.2,2.6024,0,0,6.8899,4.0129,3.1325,3.1324,19.0611,126,0,1.32,6.7214,14.0767,2.0819,5.5119,3.2103
A42099,1162.901345,1.65,7.5,6.5625,0.5039,12.2844,2.25,9.2809,1.2,2.6683,0,0,7.6091,4.1321,3.1469,3.147,19.6275,126,0,1.32,7.4247,9.8275,2.1346,6.0873,3.3057
A42105,444.1854696,1.65,7.5,6.5625,0.4354,13.984,2.25,9.0746,1.2,2.4091,0,0,7.4404,3.0552,3.3163,3.3157,14.5122,126,0,1.32,7.2597,11.1872,1.9273,5.9523,2.4442
A42107,1645.538712,1.65,7.5,6.5625,0.506,11.9302,2.25,8.8324,1.2,2.8101,0,0,7.2422,4.0184,3.7533,3.7532,19.0873,126,0,1.32,7.066,9.5442,2.248,5.7938,3.2147
A42109,1180.522414,1.65,7.5,6.5625,0.5003,11.8044,2.25,8.9915,1.2,3.1211,0,0,7.3723,4.9081,2.9583,2.9573,23.3135,126,0,1.32,7.1932,9.4435,2.4969,5.8979,3.9265
A42111,451.5278251,1.65,7.5,6.5625,0.4832,12.8458,2.25,8.8929,1.2,2.3656,0,0,7.2917,3.7752,3.2631,3.2625,17.9322,126,0,1.32,7.1143,10.2767,1.8925,5.8334,3.0202
A42113,378.1600869,1.65,7.5,6.5625,0.4832,12.9208,2.25,9.4929,1.2,2.4526,0,0,7.7826,3.3794,4.149,4.1488,16.0521,126,0,1.32,7.5943,10.3367,1.9621,6.226,2.7035
A42115,489.8241924,1.65,7.5,6.5625,0.4697,12.0886,2.25,10.6078,1.2,2.5227,0,0,8.6946,3.019,3.6867,3.6866,14.3401,126,0,1.32,8.4862,9.6709,2.0181,6.9557,2.4152
A42117,492.1101668,1.65,7.5,6.5625,0.4229,13.2515,2.25,9.4787,1.2,2.3486,0,0,7.7709,2.9934,2.5284,2.5283,14.2186,126,0,1.32,7.583,10.6012,1.8789,6.2167,2.3947
A42119,1101.783287,1.65,7.5,6.5625,0.4932,14.348,2.25,8.7741,1.2,2.7879,0,0,7.1945,6.0043,4.2163,4.2162,28.5206,126,0,1.32,7.0193,11.4784,2.2303,5.7556,4.8035
A42127,403.6031279,1.65,7.5,6.5625,0.4607,13.1148,2.25,11.7475,1.2,2.4779,0,0,9.627,3.1823,4.487,4.4867,15.116,126,0,1.32,9.398,10.4919,1.9823,7.7016,2.5459
A42131,358.5457082,1.65,7.5,6.5625,0.4257,11.9241,2.25,8.694,1.2,2.3858,0,0,7.129,3.0376,2.2501,2.2478,14.4284,126,0,1.32,6.9552,9.5393,1.9086,5.7032,2.4301
A42133,763.15007,1.65,7.5,6.5625,0.5596,15.2347,2.25,8.911,1.2,2.6141,0,0,7.3065,4.0165,2.4358,2.4346,19.0785,126,0,1.32,7.1288,12.1878,2.0913,5.8452,3.2132
A51001,14928.02045,1.65,7.5,6.5625,0.4108,14.1156,2.25,5.9998,1.2,4.0151,0,0,4.9248,2.9825,3.3016,3.3008,14.1669,126,0,1.32,4.7999,11.2924,3.2121,3.9399,2.386
A51003,227.647996,1.65,7.5,6.5625,0.3966,11.875,2.25,9.2047,1.2,3.4296,0,0,7.5467,2.36,2.0722,2.0721,11.2101,126,0,1.32,7.3637,9.5,2.7437,6.0374,1.888
A51005,87.93355178,1.65,7.5,6.5625,0.3306,10.976,2.25,8.8999,1.2,2.4851,0,0,7.2974,2.056,1.9341,1.9335,9.7659,126,0,1.32,7.1199,8.7808,1.9881,5.8379,1.6448
A51007,2422.512946,1.65,7.5,6.5625,0.4035,11.2326,2.25,7.6007,1.2,4.775,0,0,6.2345,2.9687,1.7344,1.7322,14.1014,126,0,1.32,6.0806,8.9861,3.82,4.9876,2.375
A51009,64.05946841,1.65,7.5,6.5625,0.3513,11.7862,2.25,9.0994,1.2,3.583,0,0,7.4606,2.31,1.9945,1.994,10.9726,126,0,1.32,7.2795,9.429,2.8664,5.9685,1.848
A51011,179.906382,1.65,7.5,6.5625,0.3889,11.5967,2.25,8.4175,1.2,3.5298,0,0,6.9028,2.4673,2.093,2.0907,11.7199,126,0,1.32,6.734,9.2773,2.8238,5.5222,1.9739
A51013,45,1.65,7.5,6.5625,0.6336,10.5668,2.25,7.8714,1.2,3.6599,0,0,6.4396,1.997,3.7347,3.7335,9.4859,126,0,1.32,6.2971,8.4534,2.9279,5.1517,1.5976
A51015,1496.349967,1.65,7.5,6.5625,0.4238,11.1907,2.25,9.124,1.2,4.5554,0,0,7.4808,2.6739,1.7548,1.7537,12.7009,126,0,1.32,7.2992,8.9525,3.6443,5.9846,2.1391
A51017,143.5709553,1.65,7.5,6.5625,0.3123,11.3514,2.25,8.43,1.2,3.5918,0,0,6.913,2.1465,2.0184,2.0188,10.1959,126,0,1.32,6.744,9.0811,2.8734,5.5304,1.7172
A51019,194.5342497,1.65,7.5,6.5625,0.3683,11.2393,2.25,12.6272,1.2,3.4208,0,0,10.3468,2.4453,1.9733,1.9736,11.6151,126,0,1.32,10.1018,8.9915,2.7367,8.2774,1.9562
A51023,242.681031,1.65,7.5,6.5625,0.3322,11.5078,2.25,8.9689,1.2,3.4904,0,0,7.3539,2.3523,2.1342,2.1342,11.1736,126,0,1.32,7.1752,9.2063,2.7924,5.8831,1.8819
A51029,932.927663,1.65,7.5,6.5625,0.3742,11.6831,2.25,10.059,1.2,4.0323,0,0,8.2457,2.6069,1.8696,1.8704,12.383,126,0,1.32,8.0472,9.3465,3.2258,6.5966,2.0856
A51031,173.387072,1.65,7.5,6.5625,0.3705,10.8722,2.25,8.1976,1.2,3.15,0,0,6.7228,2.4307,1.8909,1.8907,11.546,126,0,1.32,6.5581,8.6977,2.52,5.3783,1.9446
A51033,207.932957,1.65,7.5,6.5625,0.4479,11.6105,2.25,5.884,1.2,3.3457,0,0,4.8301,2.3756,1.7511,1.7496,11.2842,126,0,1.32,4.7072,9.2884,2.6766,3.8641,1.9005
A51036,728.9801411,1.65,7.5,6.5625,0.4355,11.208,2.25,6.7601,1.2,3.2036,0,0,5.5468,2.597,2.0997,2.0998,12.3355,126,0,1.32,5.4081,8.9664,2.5629,4.4374,2.0776
A51041,741.5187758,1.65,7.5,6.5625,0.4618,11.2566,2.25,6.1105,1.2,3.8089,0,0,5.0154,2.6339,1.6175,1.6166,12.511,126,0,1.32,4.8884,9.0053,3.0471,4.0123,2.1071
A51043,523.2737097,1.65,7.5,6.5625,0.4102,12.166,2.25,7.9539,1.2,3.5563,0,0,6.5234,2.4345,1.4753,1.4743,11.5638,126,0,1.32,6.3631,9.7328,2.8451,5.2188,1.9476
A51045,95.212669,1.65,7.5,6.5625,0.3478,11.1035,2.25,8.008,1.2,3.5147,0,0,6.5677,2.2295,2.3137,2.3125,10.5901,126,0,1.32,6.4064,8.8828,2.8118,5.2542,1.7836
A51047,466.8500511,1.65,7.5,6.5625,0.3996,11.3994,2.25,8.7215,1.2,3.3934,0,0,7.1515,2.5911,1.8556,1.8541,12.3079,126,0,1.32,6.9772,9.1195,2.7147,5.7212,2.0729
A51049,1905.075715,1.65,7.5,6.5625,0.3866,11.5753,2.25,12.1969,1.2,4.7576,0,0,9.9947,2.8848,1.8312,1.8307,13.7027,126,0,1.32,9.7575,9.2602,3.8061,7.9958,2.3078
A51053,528.7809698,1.65,7.5,6.5625,0.4155,11.1926,2.25,6.2004,1.2,4.1881,0,0,5.0889,2.7861,1.8595,1.8584,13.2339,126,0,1.32,4.9603,8.954,3.3505,4.0711,2.2289
A51057,321.1572568,1.65,7.5,6.5625,0.4434,13.6386,2.25,6.4878,1.2,3.6671,0,0,5.324,2.578,2.014,2.0135,12.2455,126,0,1.32,5.1902,10.9108,2.9336,4.2592,2.0624
A51059,1054.183387,1.65,7.5,6.5625,0.574,12.4244,2.25,10.5652,1.2,4.0392,0,0,8.6598,2.9133,1.8811,1.8789,13.8382,126,0,1.32,8.4522,9.9395,3.2314,6.9278,2.3306
A51061,580.386595,1.65,7.5,6.5625,0.4313,8.5198,2.25,8.4629,1.2,3.3879,0,0,6.9399,2.4708,1.8839,1.8823,11.7362,126,0,1.32,6.7703,6.8159,2.7103,5.5519,1.9766
A51065,153.1939956,1.65,7.5,6.5625,0.3816,11.678,2.25,7.9735,1.2,3.5515,0,0,6.5395,2.3557,1.5824,1.5839,11.1896,126,0,1.32,6.3788,9.3424,2.8412,5.2316,1.8846
A51069,187.6401677,1.65,7.5,6.5625,0.4128,12.1566,2.25,7.8417,1.2,3.6036,0,0,6.4317,2.3455,1.5582,1.5574,11.1413,126,0,1.32,6.2734,9.7253,2.8829,5.1454,1.8764
A51071,79.81520446,1.65,7.5,6.5625,0.3733,11.6043,2.25,8.476,1.2,3.6683,0,0,6.9506,2.1945,2.6191,2.619,10.424,126,0,1.32,6.7808,9.2834,2.9346,5.5605,1.7556
A51073,311.2168407,1.65,7.5,6.5625,0.4059,11.2383,2.25,5.3685,1.2,3.6455,0,0,4.4083,2.6949,3.325,3.325,12.8007,126,0,1.32,4.2948,8.9906,2.9164,3.5267,2.1559
A51075,378.649493,1.65,7.5,6.5625,0.4083,11.6247,2.25,8.5924,1.2,3.7965,0,0,7.0458,2.5942,1.8075,1.8073,12.3227,126,0,1.32,6.8739,9.2998,3.0372,5.6367,2.0754
A51079,307.6578892,1.65,7.5,6.5625,0.4071,11.6852,2.25,13.2957,1.2,4.1694,0,0,10.8936,2.582,2.2724,2.2713,12.2644,126,0,1.32,10.6366,9.3482,3.3355,8.7149,2.0656
A51085,490.8919015,1.65,7.5,6.5625,0.4679,11.6119,2.25,6.4788,1.2,3.6879,0,0,5.3167,2.7391,1.9738,1.9728,13.0105,126,0,1.32,5.1831,9.2895,2.9503,4.2534,2.1912
A51087,172.3749431,1.65,7.5,6.5625,0.5255,11.8583,2.25,6.1274,1.2,3.8273,0,0,5.0292,2.5084,2.1346,2.1342,11.9148,126,0,1.32,4.9019,9.4867,3.0619,4.0234,2.0067
A51091,481.0077761,1.65,7.5,6.5625,0.3535,11.9067,2.25,9.1645,1.2,3.9208,0,0,7.5694,2.0797,2.6583,2.6568,9.8787,126,0,1.32,7.3316,9.5254,3.1367,6.0555,1.6638
A51093,4028.315415,1.65,7.5,6.5625,0.4228,10.2993,2.25,6.4845,1.2,3.1205,0,0,5.3214,3.3057,2.0939,2.0937,15.7023,126,0,1.32,5.1876,8.2394,2.4964,4.2571,2.6446
