landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A36107,0,0.5625,9.7159,1.0131,0.1191,2.2798,2.8466,7.7826,0.4091,0.3558,0,0,7.3649,0.1377,3.5897,3.587,7.4201,19.4523,0,0.45,6.2261,1.8238,0.2847,5.8919,0.1102
A36109,0,0.5625,9.7159,1.0131,0.1239,2.1598,2.8466,6.9751,0.4091,0.3009,0,0,6.5994,0.1577,4.333,4.3353,8.4842,19.4523,0,0.45,5.5801,1.7279,0.2407,5.2795,0.1262
A36123,0,0.5625,9.7159,1.0131,0.1204,2.4381,2.8466,6.9906,0.4091,0.4145,0,0,6.6162,0.1562,3.1447,3.1427,8.4028,19.4523,0,0.45,5.5925,1.9505,0.3316,5.293,0.125
A42001,0,0.5625,9.7159,1.0131,0.1395,2.2554,2.8466,6.7213,0.4091,0.8723,0,0,6.3458,0.1885,3.6099,3.6073,10.1178,19.4523,0,0.45,5.3771,1.8044,0.6978,5.0766,0.1508
A42009,0,0.5625,9.7159,1.0131,0.1233,2.1951,2.8466,6.842,0.4091,0.6347,0,0,6.4641,0.1744,3.3171,3.3192,9.3787,19.4523,0,0.45,5.4736,1.7561,0.5077,5.1713,0.1395
A42011,0,0.5625,9.7159,1.0131,0.1404,2.1792,2.8466,6.5639,0.4091,0.6802,0,0,6.2018,0.3114,5.9322,5.9349,16.6881,19.4523,0,0.45,5.2511,1.7433,0.5442,4.9614,0.2492
A42013,0,0.5625,9.7159,1.0131,0.1299,2.1998,2.8466,7.0957,0.4091,0.6947,0,0,6.7054,0.317,3.7472,3.7481,16.9984,19.4523,0,0.45,5.6766,1.7598,0.5558,5.3643,0.2536
A42015,0,0.5625,9.7159,1.0131,0.1227,2.3067,2.8466,6.5096,0.4091,0.6156,0,0,6.159,0.1792,3.2979,3.2951,9.634,19.4523,0,0.45,5.2077,1.8454,0.4925,4.9272,0.1433
A42021,0,0.5625,9.7159,1.0131,0.137,2.3987,2.8466,6.1391,0.4091,0.6272,0,0,5.803,0.1694,4.8237,4.8281,9.1108,19.4523,0,0.45,4.9113,1.919,0.5017,4.6424,0.1355
A42023,0,0.5625,9.7159,1.0131,0.1218,2.2578,2.8466,7.586,0.4091,1.2846,0,0,8.1132,0.3084,4.857,4.8518,16.4977,19.4523,0,0.45,6.0688,1.8062,1.0276,6.4905,0.2467
A42025,0,0.5625,9.7159,1.0131,0.133,2.152,2.8466,6.1414,0.4091,0.6417,0,0,4.37,0.1721,6.7876,6.7909,9.2536,19.4523,0,0.45,4.9131,1.7216,0.5134,3.496,0.1376
A42027,0,0.5625,9.7159,1.0131,0.1266,3.184,2.8466,6.1053,0.4091,0.6369,0,0,5.7696,0.1924,2.9983,2.9992,10.3386,19.4523,0,0.45,4.8842,2.5472,0.5095,4.6157,0.1539
A42029,0,0.5625,9.7159,1.0131,0.1469,2.1769,2.8466,5.9698,0.4091,0.6884,0,0,5.6418,0.2448,3.8211,3.8177,13.1405,19.4523,0,0.45,4.7759,1.7415,0.5507,4.5135,0.1958
A42033,0,0.5625,9.7159,1.0131,0.1257,2.3961,2.8466,6.186,0.4091,0.6843,0,0,5.8481,0.1577,4.4137,4.4122,8.4868,19.4523,0,0.45,4.9488,1.9169,0.5474,4.6785,0.1261
A42035,0,0.5625,9.7159,1.0131,0.1221,2.1046,2.8466,6.3119,0.4091,0.6583,0,0,5.9651,0.2453,4.4341,4.4316,13.1569,19.4523,0,0.45,5.0495,1.6837,0.5266,4.7721,0.1962
A42037,0,0.5625,9.7159,1.0131,0.127,2.8489,2.8466,6.2417,0.4091,0.6188,0,0,5.8963,0.1795,4.6835,4.6779,9.6491,19.4523,0,0.45,4.9934,2.2791,0.4951,4.7171,0.1436
A42041,0,0.5625,9.7159,1.0131,0.1346,2.1976,2.8466,6.6597,0.4091,0.6695,0,0,6.2898,0.2612,3.3414,3.342,14.0197,19.4523,0,0.45,5.3278,1.7581,0.5356,5.0318,0.209
A42043,0,0.5625,9.7159,1.0131,0.1365,2.2009,2.8466,6.8395,0.4091,0.7136,0,0,6.459,0.2495,3.346,3.3498,13.3792,19.4523,0,0.45,5.4716,1.7607,0.5709,5.1672,0.1996
A42047,0,0.5625,9.7159,1.0131,0.1258,2.1792,2.8466,6.373,0.4091,0.6296,0,0,6.0272,0.1461,4.7712,4.773,7.8647,19.4523,0,0.45,5.0984,1.7433,0.5037,4.8218,0.1168
A42055,0,0.5625,9.7159,1.0131,0.1382,2.2315,2.8466,6.9038,0.4091,0.681,0,0,6.5212,0.3104,2.8073,2.8036,16.6379,19.4523,0,0.45,5.523,1.7852,0.5448,5.217,0.2483
A42057,0,0.5625,9.7159,1.0131,0.1263,2.2889,2.8466,6.9197,0.4091,0.6493,0,0,6.5306,0.1636,3.2582,3.2596,8.7995,19.4523,0,0.45,5.5357,1.8311,0.5194,5.2245,0.1309
A42061,0,0.5625,9.7159,1.0131,0.1232,2.1772,2.8466,6.8592,0.4091,0.6851,0,0,6.4795,0.1843,3.5563,3.5557,9.9112,19.4523,0,0.45,5.4874,1.7418,0.5481,5.1836,0.1475
A42063,0,0.5625,9.7159,1.0131,0.133,2.1211,2.8466,6.2707,0.4091,0.6131,0,0,5.926,0.1684,5.1143,5.1062,9.0629,19.4523,0,0.45,5.0166,1.6969,0.4904,4.7408,0.1347
A42065,0,0.5625,9.7159,1.0131,0.1274,2.2546,2.8466,5.9566,0.4091,0.6448,0,0,5.6321,0.1526,5.0957,5.0899,8.2166,19.4523,0,0.45,4.7653,1.8037,0.5159,4.5057,0.1221
A42067,0,0.5625,9.7159,1.0131,0.1306,2.2319,2.8466,6.8049,0.4091,1.19,0,0,6.4265,0.2431,3.2397,3.2387,13.0149,19.4523,0,0.45,5.4439,1.7855,0.952,5.1412,0.1945
A42069,0,0.5625,9.7159,1.0131,0.1304,2.1483,2.8466,7.0352,0.4091,0.6343,0,0,6.6534,0.1615,3.701,3.7003,8.6904,19.4523,0,0.45,5.6282,1.7186,0.5075,5.3227,0.1292
A42071,0,0.5625,9.7159,1.0131,0.1608,2.1985,2.8466,7.1532,0.4091,1.3632,0,0,6.7538,0.4643,3.1382,3.1365,24.8038,19.4523,0,0.45,5.7226,1.7588,1.0905,5.4031,0.3714
A42075,0,0.5625,9.7159,1.0131,0.1527,2.4827,2.8466,7.158,0.4091,1.2785,0,0,6.7582,0.3804,3.4269,3.4262,20.3354,19.4523,0,0.45,5.7264,1.9862,1.0228,5.4065,0.3043
A42079,0,0.5625,9.7159,1.0131,0.1296,2.2483,2.8466,6.1198,0.4091,0.6641,0,0,5.7835,0.1636,3.887,3.8836,8.8039,19.4523,0,0.45,4.8959,1.7987,0.5313,4.6268,0.1309
A42081,0,0.5625,9.7159,1.0131,0.1227,2.2477,2.8466,6.0993,0.4091,0.6326,0,0,5.7642,0.178,4.6841,4.6806,9.5659,19.4523,0,0.45,4.8794,1.7981,0.5061,4.6114,0.1424
A42083,0,0.5625,9.7159,1.0131,0.126,2.1904,2.8466,6.685,0.4091,0.6356,0,0,6.5025,0.132,5.6297,5.6251,7.1205,19.4523,0,0.45,5.348,1.7523,0.5085,5.202,0.1056
A42087,0,0.5625,9.7159,1.0131,0.1281,2.2092,2.8466,6.6257,0.4091,0.6031,0,0,6.2626,0.2514,4.1708,4.172,13.4763,19.4523,0,0.45,5.3006,1.7674,0.4825,5.0101,0.2011
A42093,0,0.5625,9.7159,1.0131,0.1274,2.6312,2.8466,6.0695,0.4091,0.589,0,0,5.7339,0.2014,3.597,3.597,10.8168,19.4523,0,0.45,4.8556,2.105,0.4712,4.5871,0.1611
A42097,0,0.5625,9.7159,1.0131,0.1305,2.8418,2.8466,6.1945,0.4091,0.8368,0,0,5.8512,0.206,3.5558,3.5569,11.0455,19.4523,0,0.45,4.9556,2.2735,0.6695,4.6809,0.1648
A42099,0,0.5625,9.7159,1.0131,0.133,2.214,2.8466,6.8433,0.4091,0.8311,0,0,6.4624,0.2115,4.0235,4.0282,11.3445,19.4523,0,0.45,5.4746,1.7712,0.6649,5.1699,0.1692
A42105,0,0.5625,9.7159,1.0131,0.1224,2.4605,2.8466,6.4676,0.4091,0.6352,0,0,6.116,0.1526,4.3856,4.3849,8.2206,19.4523,0,0.45,5.1741,1.9684,0.5082,4.8928,0.1221
A42107,0,0.5625,9.7159,1.0131,0.1333,2.1656,2.8466,6.5385,0.4091,0.9312,0,0,6.1743,0.2065,4.6618,4.6646,11.0669,19.4523,0,0.45,5.2308,1.7325,0.745,4.9395,0.1652
A42109,0,0.5625,9.7159,1.0131,0.1324,2.1392,2.8466,6.6296,0.4091,1.0488,0,0,6.2611,0.2541,3.8955,3.8933,13.6002,19.4523,0,0.45,5.3037,1.7113,0.839,5.0089,0.2032
A42111,0,0.5625,9.7159,1.0131,0.1299,2.3057,2.8466,6.3559,0.4091,0.5856,0,0,6.01,0.1906,4.2617,4.2592,10.2477,19.4523,0,0.45,5.0847,1.8446,0.4685,4.808,0.1525
A42113,0,0.5625,9.7159,1.0131,0.1299,2.2555,2.8466,6.6884,0.4091,0.6523,0,0,6.327,0.1697,5.395,5.3977,9.1342,19.4523,0,0.45,5.3507,1.8044,0.5218,5.0616,0.1358
A42115,0,0.5625,9.7159,1.0131,0.1278,2.1626,2.8466,7.2477,0.4091,0.6598,0,0,6.8626,0.1505,4.8683,4.8729,8.1082,19.4523,0,0.45,5.7982,1.7301,0.5279,5.4901,0.1204
A42117,0,0.5625,9.7159,1.0131,0.1204,2.3345,2.8466,6.6706,0.4091,0.606,0,0,6.3105,0.1495,3.3624,3.3652,8.0515,19.4523,0,0.45,5.3365,1.8676,0.4848,5.0484,0.1196
A42119,0,0.5625,9.7159,1.0131,0.1314,2.4741,2.8466,6.4543,0.4091,0.8932,0,0,6.0964,0.3106,5.5276,5.5316,16.6268,19.4523,0,0.45,5.1634,1.9792,0.7145,4.8772,0.2484
A42127,0,0.5625,9.7159,1.0131,0.1264,2.3187,2.8466,8.1315,0.4091,0.6463,0,0,7.6938,0.1591,5.8087,5.8091,8.5689,19.4523,0,0.45,6.5052,1.855,0.517,6.1551,0.1273
A42131,0,0.5625,9.7159,1.0131,0.1208,2.1672,2.8466,6.2101,0.4091,0.6362,0,0,5.8727,0.1517,3.0229,3.0168,8.1726,19.4523,0,0.45,4.9681,1.7338,0.5089,4.6981,0.1214
A42133,0,0.5625,9.7159,1.0131,0.1408,2.5966,2.8466,6.486,0.4091,0.7191,0,0,6.1287,0.2049,2.9662,2.9644,10.9955,19.4523,0,0.45,5.1888,2.0772,0.5753,4.903,0.1639
A51001,0,0.5625,9.7159,1.0131,0.1184,2.4297,2.8466,4.9105,0.4091,1.3675,0,0,4.6242,0.1526,4.5421,4.5383,8.1876,19.4523,0,0.45,3.9284,1.9438,1.094,3.6993,0.1221
A51003,0,0.5625,9.7159,1.0131,0.1159,2.1592,2.8466,7.245,0.4091,0.9355,0,0,6.825,0.1167,2.7027,2.7048,6.295,19.4523,0,0.45,5.796,1.7273,0.7484,5.46,0.0933
A51005,0,0.5625,9.7159,1.0131,0.1039,2.0042,2.8466,6.6515,0.4091,0.7302,0,0,6.2786,0.0999,2.7055,2.7052,5.4066,19.4523,0,0.45,5.3212,1.6034,0.5841,5.0229,0.0799
A51007,0,0.5625,9.7159,1.0131,0.1171,2.0297,2.8466,6.2609,0.4091,1.5862,0,0,5.8904,0.1514,2.4469,2.4446,8.1246,19.4523,0,0.45,5.0087,1.6237,1.2689,4.7124,0.1211
A51009,0,0.5625,9.7159,1.0131,0.1078,2.1407,2.8466,6.6217,0.4091,0.9772,0,0,6.2566,0.1142,2.5393,2.5396,6.1629,19.4523,0,0.45,5.2973,1.7126,0.7817,5.0053,0.0914
A51011,0,0.5625,9.7159,1.0131,0.1146,2.1055,2.8466,6.8317,0.4091,1.024,0,0,6.4295,0.1233,2.8513,2.8459,6.6411,19.4523,0,0.45,5.4654,1.6844,0.8192,5.1436,0.0986
A51013,0,0.5625,9.7159,1.0131,0.1504,1.9388,2.8466,5.8504,0.4091,0.8549,0,0,5.5105,0.0941,4.8773,4.8749,5.1185,19.4523,0,0.45,4.6803,1.5511,0.6839,4.4084,0.0753
A51015,0,0.5625,9.7159,1.0131,0.1205,2.0379,2.8466,6.7395,0.4091,1.4788,0,0,6.3642,0.135,2.2093,2.2062,7.2597,19.4523,0,0.45,5.3916,1.6303,1.1831,5.0914,0.108
A51017,0,0.5625,9.7159,1.0131,0.1003,2.0775,2.8466,6.4103,0.4091,1.0014,0,0,6.0478,0.1052,2.9068,2.9119,5.6868,19.4523,0,0.45,5.1282,1.662,0.8011,4.8382,0.0842
A51019,0,0.5625,9.7159,1.0131,0.111,2.0522,2.8466,10.7898,0.4091,0.9289,0,0,10.1275,0.122,2.6351,2.6395,6.5713,19.4523,0,0.45,8.6318,1.6417,0.7431,8.102,0.0976
A51023,0,0.5625,9.7159,1.0131,0.1042,2.1002,2.8466,6.6968,0.4091,0.9654,0,0,6.3215,0.1166,2.9235,2.9267,6.2883,19.4523,0,0.45,5.3574,1.6802,0.7724,5.0572,0.0933
A51029,0,0.5625,9.7159,1.0131,0.112,2.1206,2.8466,8.5238,0.4091,1.3256,0,0,8.0061,0.1326,2.5965,2.6018,7.1204,19.4523,0,0.45,6.819,1.6965,1.0605,6.4049,0.1061
A51031,0,0.5625,9.7159,1.0131,0.1114,1.9711,2.8466,6.1709,0.4091,0.8843,0,0,5.8245,0.1208,2.5832,2.5855,6.5116,19.4523,0,0.45,4.9367,1.5769,0.7075,4.6596,0.0966
A51033,0,0.5625,9.7159,1.0131,0.1244,2.089,2.8466,5.008,0.4091,0.9202,0,0,4.7093,0.1196,2.2103,2.2075,6.4325,19.4523,0,0.45,4.0064,1.6712,0.7362,3.7675,0.0957
A51036,0,0.5625,9.7159,1.0131,0.1224,2.0319,2.8466,5.6661,0.4091,0.9072,0,0,5.329,0.1361,2.8556,2.8591,7.2676,19.4523,0,0.45,4.5329,1.6255,0.7257,4.2632,0.1088
A51041,0,0.5625,9.7159,1.0131,0.1266,2.0392,2.8466,4.9671,0.4091,1.2034,0,0,4.6785,0.1316,2.1554,2.1553,7.0906,19.4523,0,0.45,3.9737,1.6313,0.9628,3.7428,0.1053
A51043,0,0.5625,9.7159,1.0131,0.1183,2.2017,2.8466,6.26,0.4091,1.0325,0,0,5.899,0.1214,1.9673,1.9665,6.5429,19.4523,0,0.45,5.008,1.7614,0.826,4.7192,0.0971
A51045,0,0.5625,9.7159,1.0131,0.1072,2.0327,2.8466,6.0447,0.4091,0.9597,0,0,5.7052,0.1097,3.0476,3.0363,5.9256,19.4523,0,0.45,4.8357,1.6261,0.7677,4.5641,0.0878
A51047,0,0.5625,9.7159,1.0131,0.1165,2.0842,2.8466,7.0805,0.4091,0.8982,0,0,6.663,0.1303,2.3344,2.3301,7.0126,19.4523,0,0.45,5.6644,1.6674,0.7186,5.3304,0.1043
A51049,0,0.5625,9.7159,1.0131,0.1142,2.101,2.8466,11.1854,0.4091,1.599,0,0,10.4726,0.1485,2.5344,2.5358,7.9577,19.4523,0,0.45,8.9484,1.6808,1.2792,8.378,0.1188
A51053,0,0.5625,9.7159,1.0131,0.1191,2.0158,2.8466,5.3452,0.4091,1.4228,0,0,5.0232,0.1463,2.5914,2.5913,7.8132,19.4523,0,0.45,4.2762,1.6126,1.1382,4.0186,0.1171
A51057,0,0.5625,9.7159,1.0131,0.1237,2.3632,2.8466,5.1938,0.4091,0.9829,0,0,4.8939,0.1334,2.3772,2.377,7.1413,19.4523,0,0.45,4.155,1.8905,0.7863,3.9151,0.1067
A51059,0,0.5625,9.7159,1.0131,0.1427,2.2107,2.8466,7.9418,0.4091,1.1951,0,0,7.4923,0.1452,2.4201,2.4176,7.8261,19.4523,0,0.45,6.3535,1.7686,0.956,5.9938,0.1162
A51061,0,0.5625,9.7159,1.0131,0.1218,1.6665,2.8466,6.656,0.4091,0.9014,0,0,6.2714,0.123,2.5907,2.5895,6.6283,19.4523,0,0.45,5.3248,1.3332,0.7212,5.0171,0.0984
A51065,0,0.5625,9.7159,1.0131,0.1133,2.1329,2.8466,6.6042,0.4091,1.0409,0,0,6.2114,0.1173,2.1262,2.1327,6.3211,19.4523,0,0.45,5.2833,1.7063,0.8327,4.9691,0.0938
A51069,0,0.5625,9.7159,1.0131,0.1187,2.2025,2.8466,5.9814,0.4091,0.9963,0,0,5.6435,0.1162,2.1167,2.1169,6.2686,19.4523,0,0.45,4.7851,1.762,0.797,4.5148,0.093
A51071,0,0.5625,9.7159,1.0131,0.1119,2.118,2.8466,6.4861,0.4091,1.0001,0,0,6.1177,0.1075,3.4961,3.4994,5.812,19.4523,0,0.45,5.1889,1.6944,0.8001,4.8942,0.086
A51073,0,0.5625,9.7159,1.0131,0.1175,2.0631,2.8466,4.5299,0.4091,1.0233,0,0,4.2624,0.1344,4.376,4.3816,7.2428,19.4523,0,0.45,3.624,1.6505,0.8187,3.41,0.1075
A51075,0,0.5625,9.7159,1.0131,0.1179,2.1096,2.8466,7.49,0.4091,1.0113,0,0,7.03,0.131,2.4537,2.4559,7.0437,19.4523,0,0.45,5.992,1.6877,0.8091,5.624,0.1048
A51079,0,0.5625,9.7159,1.0131,0.1177,2.1293,2.8466,12.3984,0.4091,1.1777,0,0,11.5998,0.1303,3.06,3.0584,7.0083,19.4523,0,0.45,9.9187,1.7035,0.9422,9.2798,0.1043
A51085,0,0.5625,9.7159,1.0131,0.1275,2.0961,2.8466,5.25,0.4091,0.964,0,0,4.9446,0.1371,2.5511,2.5502,7.3844,19.4523,0,0.45,4.2,1.6769,0.7712,3.9557,0.1097
A51087,0,0.5625,9.7159,1.0131,0.1361,2.1377,2.8466,5.0649,0.4091,1.0709,0,0,4.7675,0.1244,2.7883,2.7901,6.7088,19.4523,0,0.45,4.052,1.7102,0.8567,3.814,0.0995
A51091,0,0.5625,9.7159,1.0131,0.1082,2.1612,2.8466,7.1413,0.4091,1.1209,0,0,6.7463,0.1015,3.8047,3.801,5.4901,19.4523,0,0.45,5.7131,1.729,0.8967,5.397,0.0812
A51093,0,0.5625,9.7159,1.0131,0.1203,1.8621,2.8466,5.2487,0.4091,1.0507,0,0,4.9435,0.1731,2.252,2.2523,9.2458,19.4523,0,0.45,4.1989,1.4897,0.8406,3.9548,0.1385
A51095,0,0.5625,9.7159,1.0131,0.1165,2.1234,2.8466,5.4168,0.4091,1.0873,0,0,5.105,0.14,4.2679,4.2696,7.5375,19.4523,0,0.45,4.3334,1.6987,0.8698,4.084,0.112
A51097,0,0.5625,9.7159,1.0131,0.1217,2.1703,2.8466,5.3114,0.4091,0.9644,0,0,5.0037,0.1179,2.084,2.0828,6.3433,19.4523,0,0.45,4.2491,1.7362,0.7715,4.0029,0.0943
A51099,0,0.5625,9.7159,1.0131,0.1222,2.1731,2.8466,5.8022,0.4091,0.8972,0,0,5.4514,0.1303,3.8481,3.8471,6.9907,19.4523,0,0.45,4.6418,1.7385,0.7178,4.3611,0.1043
A51101,0,0.5625,9.7159,1.0131,0.1247,2.0746,2.8466,5.3992,0.4091,0.9825,0,0,5.0858,0.1349,2.143,2.1475,7.2453,19.4523,0,0.45,4.3194,1.6597,0.786,4.0686,0.1079
A51103,0,0.5625,9.7159,1.0131,0.1248,2.1742,2.8466,4.6157,0.4091,0.7471,0,0,4.3467,0.1179,4.2248,4.2267,6.3634,19.4523,0,0.45,3.6926,1.7394,0.5977,3.4774,0.0943
A51107,0,0.5625,9.7159,1.0131,0.1278,2.0617,2.8466,6.2987,0.4091,0.9113,0,0,5.9227,0.1236,2.5958,2.5952,6.6635,19.4523,0,0.45,5.039,1.6493,0.729,4.7381,0.0989
A51109,0,0.5625,9.7159,1.0131,0.1172,2.0572,2.8466,9.0029,0.4091,1.0606,0,0,8.434,0.1353,2.6528,2.6546,7.2638,19.4523,0,0.45,7.2023,1.6457,0.8485,6.7472,0.1082
A51113,0,0.5625,9.7159,1.0131,0.1175,2.146,2.8466,9.2477,0.4091,0.9155,0,0,8.6663,0.1353,2.9151,2.9142,7.2688,19.4523,0,0.45,7.3982,1.7168,0.7324,6.933,0.1083
A51115,0,0.5625,9.7159,1.0131,0.1089,1.9614,2.8466,4.4744,0.4091,1.0246,0,0,4.2113,0.1244,4.1572,4.1628,6.7035,19.4523,0,0.45,3.5795,1.5691,0.8197,3.369,0.0996
A51119,0,0.5625,9.7159,1.0131,0.116,2.0188,2.8466,5.2147,0.4091,0.9831,0,0,4.9058,0.1273,4.05,4.0547,6.8414,19.4523,0,0.45,4.1717,1.615,0.7865,3.9247,0.1019
A51121,0,0.5625,9.7159,1.0131,0.1082,2.0053,2.8466,6.7399,0.4091,0.9686,0,0,6.3631,0.1172,2.2615,2.2556,6.3246,19.4523,0,0.45,5.3919,1.6043,0.7748,5.0905,0.0938
A51125,0,0.5625,9.7159,1.0131,0.1103,2.1561,2.8466,6.5563,0.4091,0.9436,0,0,6.1876,0.1131,3.3748,3.3745,6.1044,19.4523,0,0.45,5.245,1.7249,0.7549,4.9501,0.0905
A51127,0,0.5625,9.7159,1.0131,0.1217,2.0792,2.8466,5.1955,0.4091,1.0798,0,0,4.8917,0.1113,2.7669,2.7683,6.0105,19.4523,0,0.45,4.1564,1.6633,0.8638,3.9134,0.089
A51131,0,0.5625,9.7159,1.0131,0.1111,2.8053,2.8466,4.4223,0.4091,0.4511,0,0,4.1636,0.1072,4.3686,4.3704,5.7946,19.4523,0,0.45,3.5378,2.2442,0.3609,3.3309,0.0858
A51133,0,0.5625,9.7159,1.0131,0.1239,2.1527,2.8466,4.8907,0.4091,0.8693,0,0,4.6055,0.1157,4.1284,4.1347,6.2459,19.4523,0,0.45,3.9126,1.7221,0.6955,3.6844,0.0926
A51135,0,0.5625,9.7159,1.0131,0.1173,2.0125,2.8466,8.645,0.4091,1.4478,0,0,8.1105,0.1385,2.4873,2.4858,7.4384,19.4523,0,0.45,6.916,1.61,1.1582,6.4884,0.1108
A51137,0,0.5625,9.7159,1.0131,0.1179,2.142,2.8466,8.1201,0.4091,0.9618,0,0,7.6236,0.1315,2.4286,2.4295,7.0701,19.4523,0,0.45,6.4961,1.7136,0.7695,6.0989,0.1052
A51139,0,0.5625,9.7159,1.0131,0.1384,2.1222,2.8466,9.3135,0.4091,2.0269,0,0,8.7676,0.1794,2.2003,2.2012,9.6048,19.4523,0,0.45,7.4508,1.6978,1.6216,7.0141,0.1435
A51145,0,0.5625,9.7159,1.0131,0.117,2.0707,2.8466,8.4231,0.4091,0.9833,0,0,7.9082,0.1356,2.8069,2.8082,7.2887,19.4523,0,0.45,6.7384,1.6566,0.7866,6.3265,0.1085
A51147,0,0.5625,9.7159,1.0131,0.1133,1.9622,2.8466,8.2354,0.4091,1.0307,0,0,7.7477,0.1275,2.3297,2.3315,6.8657,19.4523,0,0.45,6.5883,1.5698,0.8246,6.1982,0.102
A51149,0,0.5625,9.7159,1.0131,0.1331,2.3667,2.8466,5.1594,0.4091,1.0002,0,0,4.8504,0.1321,2.7114,2.7125,7.0726,19.4523,0,0.45,4.1275,1.8934,0.8002,3.8803,0.1057
A51153,0,0.5625,9.7159,1.0131,0.1313,1.3926,2.8466,7.5995,0.4091,1.0232,0,0,7.1454,0.1368,2.8286,2.8299,7.3644,19.4523,0,0.45,6.0796,1.1141,0.8185,5.7163,0.1095
A51157,0,0.5625,9.7159,1.0131,0.1197,2.1872,2.8466,6.6104,0.4091,0.9244,0,0,6.2406,0.1131,3.1436,3.1409,6.1091,19.4523,0,0.45,5.2884,1.7497,0.7395,4.9924,0.0905
A51159,0,0.5625,9.7159,1.0131,0.1242,2.1098,2.8466,5.0267,0.4091,0.9581,0,0,4.7224,0.1208,2.708,2.7089,6.498,19.4523,0,0.45,4.0214,1.6878,0.7665,3.7779,0.0967
A51161,0,0.5625,9.7159,1.0131,0.1085,2.1963,2.8466,6.8483,0.4091,1.3287,0,0,6.4622,0.1331,2.6675,2.663,7.1462,19.4523,0,0.45,5.4786,1.757,1.063,5.1698,0.1064
A51163,0,0.5625,9.7159,1.0131,0.1046,2.1404,2.8466,6.2863,0.4091,1.0134,0,0,5.9322,0.1163,2.4192,2.4193,6.2719,19.4523,0,0.45,5.0291,1.7123,0.8107,4.7457,0.093
A51165,0,0.5625,9.7159,1.0131,0.1436,2.2026,2.8466,9.4408,0.4091,2.1596,0,0,8.8783,0.193,2.1025,2.1022,10.3232,19.4523,0,0.45,7.5526,1.7621,1.7277,7.1026,0.1544
A51171,0,0.5625,9.7159,1.0131,0.1246,2.2053,2.8466,6.3712,0.4091,1.4942,0,0,6.0107,0.142,2.0498,2.0496,7.631,19.4523,0,0.45,5.097,1.7643,1.1953,4.8086,0.1136
A51177,0,0.5625,9.7159,1.0131,0.122,2.0774,2.8466,5.8181,0.4091,0.9211,0,0,5.4874,0.1372,2.6157,2.6119,7.3863,19.4523,0,0.45,4.6545,1.6619,0.7369,4.3899,0.1098
A51179,0,0.5625,9.7159,1.0131,0.1271,2.178,2.8466,6.8378,0.4091,1.1541,0,0,6.4131,0.126,2.7668,2.7671,6.7697,19.4523,0,0.45,5.4702,1.7424,0.9233,5.1305,0.1008
A51181,0,0.5625,9.7159,1.0131,0.1177,1.8702,2.8466,4.8911,0.4091,1.0391,0,0,4.6069,0.9413,2.7748,2.7748,50.0345,19.4523,0,0.45,3.9129,1.4961,0.8313,3.6855,0.7531
A51187,0,0.5625,9.7159,1.0131,0.1162,2.158,2.8466,6.1169,0.4091,0.9271,0,0,5.7716,0.114,1.939,1.9388,6.1519,19.4523,0,0.45,4.8935,1.7264,0.7417,4.6173,0.0912
A51193,0,0.5625,9.7159,1.0131,0.1214,2.3871,2.8466,5.4914,0.4091,0.8298,0,0,5.1736,0.1215,2.7391,2.7402,6.5085,19.4523,0,0.45,4.3931,1.9097,0.6638,4.1388,0.0972
A51199,0,0.5625,9.7159,1.0131,0.1229,2.2555,2.8466,4.4027,0.4091,1.5045,0,0,4.1407,0.1979,4.4068,4.4098,10.608,19.4523,0,0.45,3.5222,1.8044,1.2036,3.3126,0.1583
A51510,0,0.5625,9.7159,1.0131,0.1438,1.7218,2.8466,5.2289,0.4091,0.9741,0,0,4.9145,0.0934,1.8397,1.8353,5.0773,19.4523,0,0.45,4.1831,1.3775,0.7793,3.9316,0.0747
A51530,0,0.5625,9.7159,1.0131,0.102,2.2611,2.8466,6.3281,0.4091,0.9377,0,0,5.9543,0.0897,2.3574,2.3415,4.8682,19.4523,0,0.45,5.0625,1.8089,0.7502,4.7635,0.0718
A51540,0,0.5625,9.7159,1.0131,0.121,1.8768,2.8466,5.5822,0.4091,0.9457,0,0,5.2505,0.0912,2.7246,2.7209,4.9535,19.4523,0,0.45,4.4657,1.5014,0.7566,4.2004,0.073
A51550,0,0.5625,9.7159,1.0131,0.1222,2.3582,2.8466,3.5465,0.4091,1.0125,0,0,3.3368,0.163,4.3202,4.3237,8.7608,19.4523,0,0.45,2.8372,1.8866,0.81,2.6695,0.1304
A51570,0,0.5625,9.7159,1.0131,0.136,1.7051,2.8466,5.1709,0.4091,0.9672,0,0,4.8592,0.0926,3.9657,3.9672,5.0321,19.4523,0,0.45,4.1367,1.3641,0.7738,3.8874,0.0741
