landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A42097,0,0.2475,0.375,0.443,0.0975,1.0558,1.0125,0.5041,0.18,0.1301,0,0,0.5041,0.1505,0.1566,0.1566,16.5832,8.505,0,0.198,0.4033,0.8446,0.1041,0.4033,0.1204
A42099,0,0.2475,0.375,0.443,0.1008,0.7371,1.0125,0.5569,0.18,0.1334,0,0,0.5568,0.155,0.1573,0.1574,17.0759,8.505,0,0.198,0.4455,0.5897,0.1067,0.4454,0.124
A42105,0,0.2475,0.375,0.443,0.0871,0.839,1.0125,0.5445,0.18,0.1205,0,0,0.5444,0.1146,0.1658,0.1658,12.6256,8.505,0,0.198,0.4356,0.6712,0.0964,0.4355,0.0917
A42107,0,0.2475,0.375,0.443,0.1012,0.7158,1.0125,0.5299,0.18,0.1405,0,0,0.5299,0.1507,0.1877,0.1877,16.6059,8.505,0,0.198,0.424,0.5726,0.1124,0.4239,0.1206
A42109,0,0.2475,0.375,0.443,0.1001,0.7083,1.0125,0.5395,0.18,0.1561,0,0,0.5394,0.1841,0.1479,0.1479,20.2828,8.505,0,0.198,0.4316,0.5666,0.1248,0.4316,0.1472
A42111,0,0.2475,0.375,0.443,0.0966,0.7707,1.0125,0.5336,0.18,0.1183,0,0,0.5335,0.1416,0.1632,0.1631,15.601,8.505,0,0.198,0.4269,0.6166,0.0946,0.4268,0.1133
A42113,0,0.2475,0.375,0.443,0.0966,0.7752,1.0125,0.5696,0.18,0.1226,0,0,0.5695,0.1267,0.2075,0.2074,13.9653,8.505,0,0.198,0.4557,0.6202,0.0981,0.4556,0.1014
A42115,0,0.2475,0.375,0.443,0.0939,0.7253,1.0125,0.6365,0.18,0.1261,0,0,0.6362,0.1132,0.1843,0.1843,12.4758,8.505,0,0.198,0.5092,0.5803,0.1009,0.509,0.0906
A42117,0,0.2475,0.375,0.443,0.0846,0.7951,1.0125,0.5687,0.18,0.1174,0,0,0.5686,0.1123,0.1264,0.1264,12.3702,8.505,0,0.198,0.455,0.6361,0.0939,0.4549,0.0898
A42119,0,0.2475,0.375,0.443,0.0986,0.8609,1.0125,0.5264,0.18,0.1394,0,0,0.5264,0.2252,0.2108,0.2108,24.8129,8.505,0,0.198,0.4212,0.6887,0.1115,0.4211,0.1801
A42127,0,0.2475,0.375,0.443,0.0921,0.7869,1.0125,0.7048,0.18,0.1239,0,0,0.7044,0.1193,0.2244,0.2243,13.151,8.505,0,0.198,0.5639,0.6295,0.0991,0.5635,0.0955
A42131,0,0.2475,0.375,0.443,0.0851,0.7154,1.0125,0.5216,0.18,0.1193,0,0,0.5216,0.1139,0.1125,0.1124,12.5527,8.505,0,0.198,0.4173,0.5724,0.0954,0.4173,0.0911
A42133,0,0.2475,0.375,0.443,0.1119,0.9141,1.0125,0.5347,0.18,0.1307,0,0,0.5346,0.1506,0.1218,0.1217,16.5983,8.505,0,0.198,0.4277,0.7313,0.1046,0.4277,0.1205
A51001,0,0.2475,0.375,0.443,0.0822,0.8469,1.0125,0.36,0.18,0.2008,0,0,0.3604,0.1118,0.1651,0.165,12.3252,8.505,0,0.198,0.288,0.6775,0.1606,0.2883,0.0895
A51003,0,0.2475,0.375,0.443,0.0793,0.7125,1.0125,0.5523,0.18,0.1715,0,0,0.5522,0.0885,0.1036,0.1036,9.7528,8.505,0,0.198,0.4418,0.57,0.1372,0.4418,0.0708
A51005,0,0.2475,0.375,0.443,0.0661,0.6586,1.0125,0.534,0.18,0.1243,0,0,0.534,0.0771,0.0967,0.0967,8.4964,8.505,0,0.198,0.4272,0.5268,0.0994,0.4272,0.0617
A51007,0,0.2475,0.375,0.443,0.0807,0.674,1.0125,0.456,0.18,0.2388,0,0,0.4562,0.1113,0.0867,0.0866,12.2682,8.505,0,0.198,0.3648,0.5392,0.191,0.3649,0.0891
A51009,0,0.2475,0.375,0.443,0.0703,0.7072,1.0125,0.546,0.18,0.1792,0,0,0.5459,0.0866,0.0997,0.0997,9.5461,8.505,0,0.198,0.4368,0.5657,0.1433,0.4367,0.0693
A51011,0,0.2475,0.375,0.443,0.0778,0.6958,1.0125,0.5051,0.18,0.1765,0,0,0.5051,0.0925,0.1046,0.1045,10.1963,8.505,0,0.198,0.404,0.5566,0.1412,0.4041,0.074
A51013,0,0.2475,0.375,0.443,0.1267,0.634,1.0125,0.4723,0.18,0.183,0,0,0.4712,0.0749,0.1867,0.1867,8.2527,8.505,0,0.198,0.3778,0.5072,0.1464,0.377,0.0599
A51015,0,0.2475,0.375,0.443,0.0848,0.6714,1.0125,0.5474,0.18,0.2278,0,0,0.5474,0.1003,0.0877,0.0877,11.0498,8.505,0,0.198,0.438,0.5372,0.1822,0.4379,0.0802
A51017,0,0.2475,0.375,0.443,0.0625,0.6811,1.0125,0.5058,0.18,0.1796,0,0,0.5058,0.0805,0.1009,0.1009,8.8705,8.505,0,0.198,0.4046,0.5449,0.1437,0.4047,0.0644
A51019,0,0.2475,0.375,0.443,0.0737,0.6744,1.0125,0.7576,0.18,0.171,0,0,0.7571,0.0917,0.0987,0.0987,10.1051,8.505,0,0.198,0.6061,0.5395,0.1368,0.6057,0.0734
A51023,0,0.2475,0.375,0.443,0.0664,0.6905,1.0125,0.5381,0.18,0.1745,0,0,0.5381,0.0882,0.1067,0.1067,9.721,8.505,0,0.198,0.4305,0.5524,0.1396,0.4305,0.0706
A51029,0,0.2475,0.375,0.443,0.0748,0.701,1.0125,0.6035,0.18,0.2016,0,0,0.6033,0.0978,0.0935,0.0935,10.7732,8.505,0,0.198,0.4828,0.5608,0.1613,0.4827,0.0782
A51031,0,0.2475,0.375,0.443,0.0741,0.6523,1.0125,0.4919,0.18,0.1575,0,0,0.4919,0.0912,0.0945,0.0945,10.045,8.505,0,0.198,0.3935,0.5219,0.126,0.3935,0.0729
A51033,0,0.2475,0.375,0.443,0.0896,0.6966,1.0125,0.353,0.18,0.1673,0,0,0.3534,0.0891,0.0876,0.0875,9.8172,8.505,0,0.198,0.2824,0.5573,0.1338,0.2827,0.0713
A51036,0,0.2475,0.375,0.443,0.0871,0.6725,1.0125,0.4056,0.18,0.1602,0,0,0.4059,0.0974,0.105,0.105,10.7319,8.505,0,0.198,0.3245,0.538,0.1281,0.3247,0.0779
A51041,0,0.2475,0.375,0.443,0.0924,0.6754,1.0125,0.3666,0.18,0.1904,0,0,0.367,0.0988,0.0809,0.0808,10.8846,8.505,0,0.198,0.2933,0.5403,0.1524,0.2936,0.079
A51043,0,0.2475,0.375,0.443,0.082,0.73,1.0125,0.4772,0.18,0.1778,0,0,0.4773,0.0913,0.0738,0.0737,10.0605,8.505,0,0.198,0.3818,0.584,0.1423,0.3819,0.073
A51045,0,0.2475,0.375,0.443,0.0696,0.6662,1.0125,0.4805,0.18,0.1757,0,0,0.4806,0.0836,0.1157,0.1156,9.2134,8.505,0,0.198,0.3844,0.533,0.1406,0.3845,0.0669
A51047,0,0.2475,0.375,0.443,0.0799,0.684,1.0125,0.5233,0.18,0.1697,0,0,0.5233,0.0972,0.0928,0.0927,10.7079,8.505,0,0.198,0.4186,0.5472,0.1357,0.4186,0.0777
A51049,0,0.2475,0.375,0.443,0.0773,0.6945,1.0125,0.7318,0.18,0.2379,0,0,0.7313,0.1082,0.0916,0.0915,11.9213,8.505,0,0.198,0.5855,0.5556,0.1903,0.5851,0.0865
A51053,0,0.2475,0.375,0.443,0.0831,0.6716,1.0125,0.372,0.18,0.2094,0,0,0.3724,0.1045,0.093,0.0929,11.5135,8.505,0,0.198,0.2976,0.5372,0.1675,0.2979,0.0836
A51057,0,0.2475,0.375,0.443,0.0887,0.8183,1.0125,0.3893,0.18,0.1834,0,0,0.3896,0.0967,0.1007,0.1007,10.6536,8.505,0,0.198,0.3114,0.6547,0.1467,0.3117,0.0773
A51059,0,0.2475,0.375,0.443,0.1148,0.7455,1.0125,0.6339,0.18,0.202,0,0,0.6336,0.1092,0.0941,0.0939,12.0392,8.505,0,0.198,0.5071,0.5964,0.1616,0.5069,0.0874
A51061,0,0.2475,0.375,0.443,0.0863,0.5112,1.0125,0.5078,0.18,0.1694,0,0,0.5078,0.0927,0.0942,0.0941,10.2105,8.505,0,0.198,0.4062,0.409,0.1355,0.4062,0.0741
A51065,0,0.2475,0.375,0.443,0.0763,0.7007,1.0125,0.4784,0.18,0.1776,0,0,0.4785,0.0883,0.0791,0.0792,9.735,8.505,0,0.198,0.3827,0.5605,0.1421,0.3828,0.0707
A51069,0,0.2475,0.375,0.443,0.0826,0.7294,1.0125,0.4705,0.18,0.1802,0,0,0.4706,0.088,0.0779,0.0779,9.6929,8.505,0,0.198,0.3764,0.5835,0.1441,0.3765,0.0704
A51071,0,0.2475,0.375,0.443,0.0747,0.6963,1.0125,0.5086,0.18,0.1834,0,0,0.5086,0.0823,0.131,0.131,9.0689,8.505,0,0.198,0.4068,0.557,0.1467,0.4069,0.0658
A51073,0,0.2475,0.375,0.443,0.0812,0.6743,1.0125,0.3221,0.18,0.1823,0,0,0.3226,0.1011,0.1662,0.1663,11.1366,8.505,0,0.198,0.2577,0.5394,0.1458,0.258,0.0808
A51075,0,0.2475,0.375,0.443,0.0817,0.6975,1.0125,0.5155,0.18,0.1898,0,0,0.5155,0.0973,0.0904,0.0904,10.7207,8.505,0,0.198,0.4124,0.558,0.1519,0.4124,0.0778
A51079,0,0.2475,0.375,0.443,0.0814,0.7011,1.0125,0.7977,0.18,0.2085,0,0,0.7971,0.0968,0.1136,0.1136,10.67,8.505,0,0.198,0.6382,0.5609,0.1668,0.6377,0.0775
A51085,0,0.2475,0.375,0.443,0.0936,0.6967,1.0125,0.3887,0.18,0.1844,0,0,0.389,0.1027,0.0987,0.0986,11.3191,8.505,0,0.198,0.311,0.5574,0.1475,0.3112,0.0822
A51087,0,0.2475,0.375,0.443,0.1051,0.7115,1.0125,0.3676,0.18,0.1914,0,0,0.368,0.0941,0.1067,0.1067,10.3659,8.505,0,0.198,0.2941,0.5692,0.1531,0.2944,0.0753
A51091,0,0.2475,0.375,0.443,0.0707,0.7144,1.0125,0.5499,0.18,0.196,0,0,0.5539,0.078,0.1329,0.1328,8.5945,8.505,0,0.198,0.4399,0.5715,0.1568,0.4431,0.0624
A51093,0,0.2475,0.375,0.443,0.0846,0.618,1.0125,0.3891,0.18,0.156,0,0,0.3894,0.124,0.1047,0.1047,13.661,8.505,0,0.198,0.3113,0.4944,0.1248,0.3115,0.0992
A51095,0,0.2475,0.375,0.443,0.08,0.7019,1.0125,0.4096,0.18,0.1973,0,0,0.4099,0.1049,0.1616,0.1615,11.5591,8.505,0,0.198,0.3277,0.5615,0.1579,0.3279,0.0839
A51097,0,0.2475,0.375,0.443,0.0862,0.7129,1.0125,0.3966,0.18,0.1696,0,0,0.3969,0.0878,0.0853,0.0852,9.6778,8.505,0,0.198,0.3173,0.5703,0.1356,0.3175,0.0703
A51099,0,0.2475,0.375,0.443,0.0868,0.7156,1.0125,0.4039,0.18,0.1588,0,0,0.4042,0.0955,0.1518,0.1517,10.5197,8.505,0,0.198,0.3231,0.5725,0.127,0.3234,0.0764
A51101,0,0.2475,0.375,0.443,0.0899,0.6779,1.0125,0.4022,0.18,0.1798,0,0,0.4024,0.0995,0.0866,0.0867,10.9681,8.505,0,0.198,0.3217,0.5423,0.1439,0.3219,0.0796
A51103,0,0.2475,0.375,0.443,0.0901,0.7214,1.0125,0.3367,0.18,0.1545,0,0,0.3371,0.0897,0.1599,0.1599,9.882,8.505,0,0.198,0.2694,0.5771,0.1236,0.2697,0.0717
A51107,0,0.2475,0.375,0.443,0.0939,0.6828,1.0125,0.4517,0.18,0.1705,0,0,0.4518,0.0931,0.1022,0.1022,10.262,8.505,0,0.198,0.3613,0.5462,0.1364,0.3615,0.0745
A51109,0,0.2475,0.375,0.443,0.0808,0.6773,1.0125,0.5927,0.18,0.1843,0,0,0.5926,0.0998,0.0932,0.0932,10.9933,8.505,0,0.198,0.4742,0.5419,0.1474,0.474,0.0798
A51113,0,0.2475,0.375,0.443,0.0812,0.7079,1.0125,0.6158,0.18,0.1845,0,0,0.6155,0.1,0.1162,0.1162,11.0183,8.505,0,0.198,0.4926,0.5663,0.1476,0.4924,0.08
A51115,0,0.2475,0.375,0.443,0.0713,0.6454,1.0125,0.3203,0.18,0.1832,0,0,0.3208,0.0934,0.1561,0.1561,10.2949,8.505,0,0.198,0.2562,0.5163,0.1466,0.2566,0.0747
A51119,0,0.2475,0.375,0.443,0.0794,0.6606,1.0125,0.3738,0.18,0.1763,0,0,0.3741,0.0942,0.1549,0.1549,10.3783,8.505,0,0.198,0.299,0.5285,0.141,0.2993,0.0753
A51121,0,0.2475,0.375,0.443,0.0707,0.6561,1.0125,0.5439,0.18,0.1848,0,0,0.5438,0.0888,0.0867,0.0866,9.7873,8.505,0,0.198,0.4351,0.5248,0.1479,0.4351,0.0711
A51125,0,0.2475,0.375,0.443,0.0729,0.7115,1.0125,0.5229,0.18,0.174,0,0,0.5229,0.0859,0.1349,0.1349,9.4686,8.505,0,0.198,0.4183,0.5692,0.1392,0.4183,0.0687
A51127,0,0.2475,0.375,0.443,0.0862,0.6922,1.0125,0.381,0.18,0.2024,0,0,0.3813,0.0848,0.102,0.1019,9.3449,8.505,0,0.198,0.3048,0.5538,0.1619,0.3051,0.0678
A51131,0,0.2475,0.375,0.443,0.0738,1.0393,1.0125,0.3191,0.18,0.0733,0,0,0.3195,0.0821,0.1575,0.1575,9.0511,8.505,0,0.198,0.2553,0.8314,0.0587,0.2556,0.0657
A51133,0,0.2475,0.375,0.443,0.0889,0.7083,1.0125,0.3584,0.18,0.1711,0,0,0.3587,0.088,0.1561,0.1561,9.6984,8.505,0,0.198,0.2867,0.5667,0.1369,0.287,0.0704
A51135,0,0.2475,0.375,0.443,0.0809,0.6705,1.0125,0.5924,0.18,0.2221,0,0,0.5922,0.1022,0.0903,0.0902,11.2608,8.505,0,0.198,0.4739,0.5364,0.1777,0.4738,0.0817
A51137,0,0.2475,0.375,0.443,0.0816,0.706,1.0125,0.5662,0.18,0.1768,0,0,0.566,0.0977,0.0895,0.0894,10.7679,8.505,0,0.198,0.4529,0.5648,0.1415,0.4528,0.0782
A51139,0,0.2475,0.375,0.443,0.1085,0.7036,1.0125,0.7061,0.18,0.297,0,0,0.7057,0.1301,0.0892,0.0892,14.3339,8.505,0,0.198,0.5649,0.5629,0.2376,0.5646,0.1041
A51145,0,0.2475,0.375,0.443,0.0806,0.6809,1.0125,0.5889,0.18,0.1812,0,0,0.5887,0.1007,0.1009,0.1009,11.0944,8.505,0,0.198,0.4711,0.5447,0.145,0.471,0.0805
A51147,0,0.2475,0.375,0.443,0.0763,0.6481,1.0125,0.6093,0.18,0.1868,0,0,0.6091,0.0955,0.084,0.084,10.5287,8.505,0,0.198,0.4875,0.5185,0.1494,0.4873,0.0764
A51149,0,0.2475,0.375,0.443,0.1009,0.8037,1.0125,0.3619,0.18,0.1768,0,0,0.3622,0.0958,0.1121,0.112,10.5532,8.505,0,0.198,0.2895,0.643,0.1414,0.2898,0.0766
A51153,0,0.2475,0.375,0.443,0.0986,0.4105,1.0125,0.5509,0.18,0.1843,0,0,0.5508,0.1022,0.1042,0.1042,11.2638,8.505,0,0.198,0.4407,0.3284,0.1474,0.4407,0.0818
A51157,0,0.2475,0.375,0.443,0.0838,0.7238,1.0125,0.532,0.18,0.174,0,0,0.5319,0.0862,0.1242,0.1242,9.5022,8.505,0,0.198,0.4256,0.579,0.1392,0.4255,0.069
A51159,0,0.2475,0.375,0.443,0.0894,0.6962,1.0125,0.3756,0.18,0.1799,0,0,0.3739,0.0898,0.1068,0.1068,9.9002,8.505,0,0.198,0.3005,0.557,0.1439,0.2991,0.0719
A51161,0,0.2475,0.375,0.443,0.071,0.7268,1.0125,0.5457,0.18,0.2031,0,0,0.5456,0.0982,0.1002,0.1001,10.8222,8.505,0,0.198,0.4366,0.5814,0.1624,0.4365,0.0786
A51163,0,0.2475,0.375,0.443,0.0668,0.7058,1.0125,0.4986,0.18,0.1897,0,0,0.4986,0.0879,0.0894,0.0894,9.6906,8.505,0,0.198,0.3988,0.5646,0.1517,0.3989,0.0703
A51165,0,0.2475,0.375,0.443,0.116,0.7314,1.0125,0.6957,0.18,0.3152,0,0,0.6953,0.1393,0.0888,0.0888,15.3554,8.505,0,0.198,0.5565,0.5851,0.2521,0.5562,0.1115
A51171,0,0.2475,0.375,0.443,0.0898,0.7316,1.0125,0.5022,0.18,0.226,0,0,0.5022,0.105,0.0792,0.0792,11.5702,8.505,0,0.198,0.4018,0.5853,0.1808,0.4018,0.084
A51177,0,0.2475,0.375,0.443,0.0865,0.6859,1.0125,0.452,0.18,0.1711,0,0,0.4521,0.1027,0.0928,0.0926,11.3137,8.505,0,0.198,0.3616,0.5487,0.1369,0.3617,0.0821
A51179,0,0.2475,0.375,0.443,0.093,0.723,1.0125,0.4579,0.18,0.1851,0,0,0.458,0.0932,0.102,0.102,10.2651,8.505,0,0.198,0.3663,0.5784,0.1481,0.3664,0.0745
A51181,0,0.2475,0.375,0.443,0.0814,0.6186,1.0125,0.3608,0.18,0.1559,0,0,0.3612,0.6559,0.1099,0.1098,72.2845,8.505,0,0.198,0.2886,0.4949,0.1247,0.2889,0.5248
A51187,0,0.2475,0.375,0.443,0.0796,0.7116,1.0125,0.4827,0.18,0.1665,0,0,0.4828,0.0866,0.0717,0.0717,9.5466,8.505,0,0.198,0.3862,0.5693,0.1332,0.3862,0.0693
A51193,0,0.2475,0.375,0.443,0.0859,0.8325,1.0125,0.4118,0.18,0.177,0,0,0.4121,0.0884,0.1081,0.1081,9.7444,8.505,0,0.198,0.3295,0.666,0.1416,0.3297,0.0707
A51199,0,0.2475,0.375,0.443,0.0876,0.7539,1.0125,0.3078,0.18,0.2247,0,0,0.3083,0.1443,0.1715,0.1715,15.9049,8.505,0,0.198,0.2463,0.6031,0.1798,0.2467,0.1155
A51510,0,0.2475,0.375,0.443,0.1163,0.5818,1.0125,0.3971,0.18,0.1808,0,0,0.3962,0.0741,0.0885,0.0884,8.1694,8.505,0,0.198,0.3177,0.4654,0.1446,0.317,0.0593
A51530,0,0.2475,0.375,0.443,0.0641,0.7592,1.0125,0.4963,0.18,0.1737,0,0,0.4951,0.0703,0.0857,0.0854,7.751,8.505,0,0.198,0.397,0.6074,0.139,0.3961,0.0563
A51540,0,0.2475,0.375,0.443,0.0853,0.6436,1.0125,0.4333,0.18,0.1759,0,0,0.4323,0.0719,0.0981,0.098,7.9206,8.505,0,0.198,0.3466,0.5148,0.1407,0.3458,0.0575
A51550,0,0.2475,0.375,0.443,0.0869,0.7996,1.0125,0.2444,0.18,0.1869,0,0,0.245,0.1207,0.1698,0.1698,13.2977,8.505,0,0.198,0.1955,0.6397,0.1495,0.196,0.0965
A51570,0,0.2475,0.375,0.443,0.105,0.5744,1.0125,0.3912,0.18,0.1791,0,0,0.3903,0.0733,0.1616,0.1616,8.0782,8.505,0,0.198,0.3129,0.4595,0.1433,0.3122,0.0586
A51580,0,0.2475,0.375,0.443,0.0676,0.7615,1.0125,0.4981,0.18,0.1743,0,0,0.497,0.0706,0.0953,0.0951,7.7789,8.505,0,0.198,0.3985,0.6092,0.1394,0.3976,0.0565
A51600,0,0.2475,0.375,0.443,0.1239,0.6687,1.0125,0.4535,0.18,0.1816,0,0,0.4524,0.0747,0.1612,0.1612,8.2302,8.505,0,0.198,0.3628,0.535,0.1453,0.362,0.0597
A51610,0,0.2475,0.375,0.443,0.127,0.6707,1.0125,0.4551,0.18,0.182,0,0,0.4541,0.0749,0.1104,0.1104,8.2552,8.505,0,0.198,0.3641,0.5366,0.1456,0.3633,0.0599
A51630,0,0.2475,0.375,0.443,0.0974,0.6515,1.0125,0.4396,0.18,0.1777,0,0,0.4386,0.0728,0.0792,0.079,8.018,8.505,0,0.198,0.3517,0.5212,0.1422,0.3509,0.0582
A51650,0,0.2475,0.375,0.443,0.0585,0.5442,1.0125,0.3669,0.18,0.1723,0,0,0.366,0.0699,0.1429,0.1429,7.7059,8.505,0,0.198,0.2935,0.4354,0.1379,0.2928,0.0559
A51660,0,0.2475,0.375,0.443,0.1201,0.7956,1.0125,0.5256,0.18,0.1819,0,0,0.5243,0.0744,0.1055,0.1055,8.1993,8.505,0,0.198,0.4205,0.6364,0.1456,0.4195,0.0595
A51670,0,0.2475,0.375,0.443,0.183,0.625,1.0125,0.432,0.18,0.1905,0,0,0.431,0.079,0.2201,0.2201,8.7034,8.505,0,0.198,0.3456,0.5,0.1524,0.3448,0.0632
A51678,0,0.2475,0.375,0.443,0.0653,0.76,1.0125,0.4969,0.18,0.1739,0,0,0.4958,0.0704,0.0774,0.0774,7.7606,8.505,0,0.198,0.3975,0.608,0.1391,0.3966,0.0563
A51680,0,0.2475,0.375,0.443,0.0781,0.6389,1.0125,0.4295,0.18,0.1749,0,0,0.4285,0.0713,0.0959,0.0958,7.8627,8.505,0,0.198,0.3436,0.5111,0.1399,0.3428,0.0571
A51683,0,0.2475,0.375,0.443,0.1072,0.6579,1.0125,0.4447,0.18,0.1791,0,0,0.4437,0.0735,0.1694,0.1694,8.0961,8.505,0,0.198,0.3558,0.5263,0.1433,0.355,0.0588
A51685,0,0.2475,0.375,0.443,0.1091,0.659,1.0125,0.4457,0.18,0.1794,0,0,0.4447,0.0736,0.1732,0.1732,8.1117,8.505,0,0.198,0.3566,0.5272,0.1435,0.3558,0.0589
A51700,0,0.2475,0.375,0.443,0.0886,0.5638,1.0125,0.3826,0.18,0.1767,0,0,0.3818,0.0721,0.17,0.17,7.9475,8.505,0,0.198,0.3061,0.451,0.1414,0.3054,0.0577
A51710,0,0.2475,0.375,0.443,0.1032,0.5732,1.0125,0.3903,0.18,0.1789,0,0,0.3894,0.0732,0.1822,0.1822,8.064,8.505,0,0.198,0.3122,0.4586,0.1431,0.3115,0.0585
A51730,0,0.2475,0.375,0.443,0.0961,0.5686,1.0125,0.3865,0.18,0.1778,0,0,0.3856,0.0727,0.1039,0.1039,8.007,8.505,0,0.198,0.3092,0.4549,0.1423,0.3085,0.0581
A51735,0,0.2475,0.375,0.443,0.0526,0.5404,1.0125,0.3638,0.18,0.1715,0,0,0.3629,0.0695,0.137,0.137,7.6589,8.505,0,0.198,0.291,0.4323,0.1372,0.2903,0.0556
A51740,0,0.2475,0.375,0.443,0.1063,0.5752,1.0125,0.3919,0.18,0.1793,0,0,0.391,0.0734,0.1832,0.1832,8.0889,8.505,0,0.198,0.3135,0.4602,0.1435,0.3128,0.0587
A51760,0,0.2475,0.375,0.443,0.1117,0.5788,1.0125,0.3947,0.18,0.1801,0,0,0.3938,0.0738,0.1092,0.1092,8.1326,8.505,0,0.198,0.3158,0.463,0.1441,0.315,0.059
A51790,0,0.2475,0.375,0.443,0.0826,0.7713,1.0125,0.506,0.18,0.1765,0,0,0.5048,0.0717,0.0765,0.0764,7.8994,8.505,0,0.198,0.4048,0.617,0.1412,0.4038,0.0573
A51800,0,0.2475,0.375,0.443,0.082,0.6274,1.0125,0.3563,0.18,0.1835,0,0,0.3567,0.097,0.1119,0.1118,10.6938,8.505,0,0.198,0.2851,0.5019,0.1468,0.2854,0.0776
A51810,0,0.2475,0.375,0.443,0.0785,0.9,1.0125,0.2673,0.18,0.1599,0,0,0.2679,0.118,0.1623,0.1623,13.0068,8.505,0,0.198,0.2138,0.72,0.1279,0.2143,0.0944
A51820,0,0.2475,0.375,0.443,0.0888,0.7753,1.0125,0.5092,0.18,0.1774,0,0,0.508,0.0721,0.1667,0.1667,7.9489,8.505,0,0.198,0.4074,0.6202,0.1419,0.4064,0.0577
A51830,0,0.2475,0.375,0.443,0.0862,0.5622,1.0125,0.3814,0.18,0.1764,0,0,0.3805,0.0719,0.1703,0.1703,7.9282,8.505,0,0.198,0.3051,0.4498,0.1411,0.3044,0.0576
A51840,0,0.2475,0.375,0.443,0.0853,0.773,1.0125,0.5073,0.18,0.1768,0,0,0.5062,0.0719,0.0761,0.0761,7.9204,8.505,0,0.198,0.4059,0.6184,0.1415,0.4049,0.0575
A54003,0,0.2475,0.375,0.443,0.089,0.7352,1.0125,0.5215,0.18,0.1199,0,0,0.5215,0.0882,0.0966,0.0966,9.7183,8.505,0,0.198,0.4172,0.5881,0.0959,0.4172,0.0706
A54023,0,0.2475,0.375,0.443,0.0999,0.7663,1.0125,0.6191,0.18,0.1471,0,0,0.6188,0.0939,0.2191,0.2191,10.3481,8.505,0,0.198,0.4952,0.613,0.1176,0.4951,0.0751
A54027,0,0.2475,0.375,0.443,0.0793,0.7266,1.0125,0.5545,0.18,0.1232,0,0,0.5544,0.0833,0.0793,0.0792,9.185,8.505,0,0.198,0.4436,0.5813,0.0986,0.4435,0.0667
A54031,0,0.2475,0.375,0.443,0.0903,0.7419,1.0125,0.5811,0.18,0.1867,0,0,0.5809,0.1156,0.1078,0.1078,12.743,8.505,0,0.198,0.4649,0.5936,0.1493,0.4647,0.0925
A54037,0,0.2475,0.375,0.443,0.0891,0.7378,1.0125,0.4403,0.18,0.1194,0,0,0.4405,0.0929,0.0846,0.0846,10.2353,8.505,0,0.198,0.3523,0.5903,0.0955,0.3524,0.0743
A54057,0,0.2475,0.375,0.443,0.0851,0.7538,1.0125,0.5999,0.18,0.1325,0,0,0.5997,0.0824,0.1204,0.1204,9.0766,8.505,0,0.198,0.4799,0.603,0.106,0.4798,0.0659
