landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A36025,12.8134,0.0334,0.3231,0.1722,0.0031,0.1192,0.0321,0.096,0.0189,0.0192,0.091,0.091,0.0992,0.0293,0.0273,0.027,0.3554,4.1962,0.091,0.0301,0.2908,0.155,0.0028,0.1073,0.0289
A36043,16.4325,0.0334,0.3231,0.1722,0.0031,0.118,0.0321,0.0796,0.0189,0.0179,0.1042,0.1042,0.0811,0.0333,0.0312,0.0311,0.404,4.1962,0.1042,0.0301,0.2908,0.155,0.0028,0.1062,0.0289
A36051,18.7168,0.0334,0.3231,0.1722,0.0031,0.1251,0.0321,0.0721,0.0189,0.0218,0.082,0.082,0.0735,0.0364,0.0242,0.0241,0.4419,4.1962,0.082,0.0301,0.2908,0.155,0.0028,0.1126,0.0289
A36053,19.5585,0.0334,0.3231,0.1722,0.0031,0.1186,0.0321,0.0784,0.0189,0.0177,0.098,0.098,0.0799,0.0354,0.0249,0.0247,0.4299,4.1962,0.098,0.0301,0.2908,0.155,0.0028,0.1067,0.0289
A36065,14.7251,0.0334,0.3231,0.1722,0.0031,0.1134,0.0321,0.0758,0.0189,0.0154,0.1026,0.1026,0.0772,0.0331,0.0277,0.0276,0.4017,4.1962,0.1026,0.0301,0.2908,0.155,0.0028,0.102,0.0289
A36067,23.5945,0.0334,0.3231,0.1722,0.0031,0.1208,0.0321,0.0761,0.0189,0.0184,0.0976,0.0976,0.0776,0.0443,0.027,0.0269,0.5383,4.1962,0.0976,0.0301,0.2908,0.155,0.0028,0.1088,0.0289
A36069,18.4323,0.0334,0.3231,0.1722,0.0031,0.1242,0.0321,0.0739,0.0189,0.0267,0.0786,0.0786,0.0754,0.0408,0.0211,0.021,0.4952,4.1962,0.0786,0.0301,0.2908,0.155,0.0028,0.1118,0.0289
A36077,12.2484,0.0334,0.3231,0.1722,0.0031,0.1181,0.0321,0.0731,0.0189,0.0212,0.0908,0.0908,0.0746,0.0303,0.0279,0.0277,0.3675,4.1962,0.0908,0.0301,0.2908,0.155,0.0028,0.1063,0.0289
A36095,11.0364,0.0334,0.3231,0.1722,0.0031,0.122,0.0321,0.0731,0.0189,0.0233,0.0929,0.0929,0.0745,0.0318,0.0281,0.0279,0.3864,4.1962,0.0929,0.0301,0.2908,0.155,0.0028,0.1098,0.0289
A36097,9.4495,0.0334,0.3231,0.1722,0.0031,0.1181,0.0321,0.0786,0.0189,0.0286,0.081,0.081,0.0801,0.0287,0.024,0.0238,0.3481,4.1962,0.081,0.0301,0.2908,0.155,0.0028,0.1063,0.0289
A36101,11.2201,0.0334,0.3231,0.1722,0.0031,0.1177,0.0321,0.0739,0.0189,0.0226,0.0724,0.0724,0.0753,0.0285,0.0182,0.018,0.3457,4.1962,0.0724,0.0301,0.2908,0.155,0.0028,0.1059,0.0289
A36107,12.138,0.0334,0.3231,0.1722,0.0031,0.1229,0.0321,0.0848,0.0189,0.026,0.0833,0.0833,0.0864,0.0314,0.0268,0.0266,0.3816,4.1962,0.0833,0.0301,0.2908,0.155,0.0028,0.1106,0.0289
A36109,13.9125,0.0334,0.3231,0.1722,0.0031,0.1255,0.0321,0.0778,0.0189,0.0191,0.0906,0.0906,0.0793,0.037,0.0327,0.0326,0.4495,4.1962,0.0906,0.0301,0.2908,0.155,0.0028,0.113,0.0289
A36123,9.5411,0.0334,0.3231,0.1722,0.0031,0.1207,0.0321,0.0766,0.0189,0.0294,0.0794,0.0794,0.0781,0.0368,0.0224,0.0222,0.4462,4.1962,0.0794,0.0301,0.2908,0.155,0.0028,0.1086,0.0289
A42001,14.6839,0.0334,0.3231,0.1722,0.0031,0.1215,0.0321,0.0853,0.0189,0.0634,0.0927,0.0927,0.0869,0.0465,0.0273,0.0272,0.5649,4.1962,0.0927,0.0301,0.2908,0.155,0.0028,0.1093,0.0289
A42009,3.7522,0.0334,0.3231,0.1722,0.0031,0.1213,0.0321,0.0831,0.0189,0.0254,0.0857,0.0857,0.0847,0.0411,0.0227,0.0227,0.4995,4.1962,0.0857,0.0301,0.2908,0.155,0.0028,0.1092,0.0289
A42011,9.723,0.0334,0.3231,0.1722,0.0031,0.1196,0.0321,0.0798,0.0189,0.0247,0.1028,0.1028,0.0814,0.0806,0.0425,0.0424,0.9792,4.1962,0.1028,0.0301,0.2908,0.155,0.0028,0.1076,0.0289
A42013,5.9115,0.0334,0.3231,0.1722,0.0031,0.1233,0.0321,0.0846,0.0189,0.0296,0.0897,0.0897,0.0862,0.0807,0.0243,0.0242,0.9793,4.1962,0.0897,0.0301,0.2908,0.155,0.0028,0.111,0.0289
A42015,4.1858,0.0334,0.3231,0.1722,0.0031,0.1217,0.0321,0.0732,0.0189,0.0231,0.0824,0.0824,0.0746,0.0426,0.0245,0.0243,0.5174,4.1962,0.0824,0.0301,0.2908,0.155,0.0028,0.1095,0.0289
A42021,1.672,0.0334,0.3231,0.1722,0.0031,0.1304,0.0321,0.0734,0.0189,0.0238,0.1006,0.1006,0.0748,0.0401,0.032,0.032,0.487,4.1962,0.1006,0.0301,0.2908,0.155,0.0028,0.1174,0.0289
A42023,37.1258,0.0334,0.3231,0.1722,0.0031,0.1161,0.0321,0.1049,0.0189,0.2266,0.1055,0.1055,0.1601,0.0831,0.0364,0.0361,1.0084,4.1962,0.1055,0.0301,0.2908,0.155,0.0028,0.1045,0.0289
A42025,1.8633,0.0334,0.3231,0.1722,0.0031,0.1219,0.0321,0.0758,0.0189,0.0245,0.1257,0.1257,0.0581,0.0407,0.053,0.0529,0.4945,4.1962,0.1257,0.0301,0.2908,0.155,0.0028,0.1097,0.0289
A42027,3.4537,0.0334,0.3231,0.1722,0.0031,0.1138,0.0321,0.0742,0.0189,0.0236,0.0908,0.0908,0.0756,0.0462,0.0163,0.0163,0.5611,4.1962,0.0908,0.0301,0.2908,0.155,0.0028,0.1024,0.0289
A42029,4.7159,0.0334,0.3231,0.1722,0.0031,0.1184,0.0321,0.0726,0.0189,0.0219,0.1011,0.1011,0.074,0.0606,0.0237,0.0236,0.7354,4.1962,0.1011,0.0301,0.2908,0.155,0.0028,0.1065,0.0289
A42033,1.4742,0.0334,0.3231,0.1722,0.0031,0.1227,0.0321,0.0733,0.0189,0.0332,0.0962,0.0962,0.0748,0.0367,0.0285,0.0284,0.446,4.1962,0.0962,0.0301,0.2908,0.155,0.0028,0.1104,0.0289
A42035,3.9257,0.0334,0.3231,0.1722,0.0031,0.1152,0.0321,0.0761,0.0189,0.0255,0.1011,0.1011,0.0776,0.0617,0.0295,0.0294,0.7487,4.1962,0.1011,0.0301,0.2908,0.155,0.0028,0.1037,0.0289
A42037,3.5561,0.0334,0.3231,0.1722,0.0031,0.1146,0.0321,0.0773,0.0189,0.0247,0.0985,0.0985,0.0788,0.0432,0.0314,0.0312,0.5241,4.1962,0.0985,0.0301,0.2908,0.155,0.0028,0.1032,0.0289
A42041,4.9094,0.0334,0.3231,0.1722,0.0031,0.1209,0.0321,0.0828,0.0189,0.0265,0.0897,0.0897,0.0844,0.0651,0.0208,0.0207,0.7907,4.1962,0.0897,0.0301,0.2908,0.155,0.0028,0.1089,0.0289
A42043,10.1112,0.0334,0.3231,0.1722,0.0031,0.1185,0.0321,0.0852,0.0189,0.0275,0.0909,0.0909,0.0868,0.0635,0.0234,0.0234,0.7712,4.1962,0.0909,0.0301,0.2908,0.155,0.0028,0.1066,0.0289
A42047,1.1912,0.0334,0.3231,0.1722,0.0031,0.1228,0.0321,0.0735,0.0189,0.0246,0.1032,0.1032,0.075,0.0337,0.0344,0.0343,0.4086,4.1962,0.1032,0.0301,0.2908,0.155,0.0028,0.1105,0.0289
A42055,10.8607,0.0334,0.3231,0.1722,0.0031,0.1212,0.0321,0.0846,0.0189,0.026,0.0902,0.0902,0.0863,0.0794,0.0154,0.0153,0.964,4.1962,0.0902,0.0301,0.2908,0.155,0.0028,0.109,0.0289
A42057,5.5026,0.0334,0.3231,0.1722,0.0031,0.1151,0.0321,0.0895,0.0189,0.0235,0.0848,0.0848,0.0912,0.0387,0.0254,0.0253,0.47,4.1962,0.0848,0.0301,0.2908,0.155,0.0028,0.1036,0.0289
A42061,4.2018,0.0334,0.3231,0.1722,0.0031,0.1212,0.0321,0.0839,0.0189,0.0298,0.0868,0.0868,0.0855,0.0439,0.025,0.0249,0.5332,4.1962,0.0868,0.0301,0.2908,0.155,0.0028,0.1091,0.0289
A42063,2.3132,0.0334,0.3231,0.1722,0.0031,0.117,0.0321,0.0758,0.0189,0.0214,0.0981,0.0981,0.0773,0.0394,0.0363,0.0359,0.4784,4.1962,0.0981,0.0301,0.2908,0.155,0.0028,0.1053,0.0289
A42065,1.752,0.0334,0.3231,0.1722,0.0031,0.1209,0.0321,0.0704,0.0189,0.0281,0.0977,0.0977,0.0718,0.0353,0.0374,0.0371,0.428,4.1962,0.0977,0.0301,0.2908,0.155,0.0028,0.1088,0.0289
A42067,13.2982,0.0334,0.3231,0.1722,0.0031,0.1218,0.0321,0.0847,0.0189,0.235,0.0879,0.0879,0.0863,0.0645,0.0223,0.0222,0.7828,4.1962,0.0879,0.0301,0.2908,0.155,0.0028,0.1096,0.0289
A42069,2.5741,0.0334,0.3231,0.1722,0.0031,0.1227,0.0321,0.0802,0.0189,0.0227,0.0956,0.0956,0.0818,0.0375,0.0215,0.0214,0.4552,4.1962,0.0956,0.0301,0.2908,0.155,0.0028,0.1104,0.0289
A42071,16.0941,0.0334,0.3231,0.1722,0.0031,0.1143,0.0321,0.0897,0.0189,0.3402,0.0916,0.0916,0.0914,0.13,0.0157,0.0156,1.5789,4.1962,0.0916,0.0301,0.2908,0.155,0.0028,0.1028,0.0289
A42075,19.4834,0.0334,0.3231,0.1722,0.0031,0.1195,0.0321,0.0899,0.0189,0.276,0.0951,0.0951,0.0917,0.1048,0.0168,0.0167,1.2726,4.1962,0.0951,0.0301,0.2908,0.155,0.0028,0.1076,0.0289
A42079,1.7475,0.0334,0.3231,0.1722,0.0031,0.1223,0.0321,0.0742,0.0189,0.0298,0.0978,0.0978,0.0757,0.0381,0.025,0.0249,0.4631,4.1962,0.0978,0.0301,0.2908,0.155,0.0028,0.1101,0.0289
A42081,3.1013,0.0334,0.3231,0.1722,0.0031,0.1212,0.0321,0.0738,0.0189,0.0275,0.0926,0.0926,0.0753,0.0429,0.0321,0.0319,0.5205,4.1962,0.0926,0.0301,0.2908,0.155,0.0028,0.1091,0.0289
A42083,1.5642,0.0334,0.3231,0.1722,0.0031,0.1187,0.0321,0.0757,0.0189,0.0247,0.1126,0.1126,0.0794,0.0292,0.0425,0.0422,0.3546,4.1962,0.1126,0.0301,0.2908,0.155,0.0028,0.1068,0.0289
A42087,5.7719,0.0334,0.3231,0.1722,0.0031,0.1237,0.0321,0.0786,0.0189,0.0206,0.0916,0.0916,0.0802,0.0642,0.029,0.0289,0.7797,4.1962,0.0916,0.0301,0.2908,0.155,0.0028,0.1113,0.0289
A42093,4.3267,0.0334,0.3231,0.1722,0.0031,0.1145,0.0321,0.0753,0.0189,0.0217,0.091,0.091,0.0768,0.0494,0.028,0.0279,0.5996,4.1962,0.091,0.0301,0.2908,0.155,0.0028,0.103,0.0289
A42097,12.7026,0.0334,0.3231,0.1722,0.0031,0.1186,0.0321,0.0772,0.0189,0.083,0.0931,0.0931,0.0788,0.0527,0.0193,0.0192,0.6402,4.1962,0.0931,0.0301,0.2908,0.155,0.0028,0.1067,0.0289
A42099,11.3332,0.0334,0.3231,0.1722,0.0031,0.1203,0.0321,0.0853,0.0189,0.0645,0.0913,0.0913,0.087,0.0534,0.0269,0.0269,0.6482,4.1962,0.0913,0.0301,0.2908,0.155,0.0028,0.1083,0.0289
A42105,3.198,0.0334,0.3231,0.1722,0.0031,0.1251,0.0321,0.075,0.0189,0.0237,0.0969,0.0969,0.0764,0.0349,0.0313,0.0312,0.4231,4.1962,0.0969,0.0301,0.2908,0.155,0.0028,0.1126,0.0289
A42107,16.903,0.0334,0.3231,0.1722,0.0031,0.1201,0.0321,0.0823,0.0189,0.126,0.1039,0.1039,0.0839,0.053,0.0295,0.0294,0.6434,4.1962,0.1039,0.0301,0.2908,0.155,0.0028,0.1081,0.0289
A42109,11.4031,0.0334,0.3231,0.1722,0.0031,0.1181,0.0321,0.0827,0.0189,0.1709,0.0926,0.0926,0.0843,0.0674,0.0276,0.0274,0.8188,4.1962,0.0926,0.0301,0.2908,0.155,0.0028,0.1063,0.0289
A42111,3.3301,0.0334,0.3231,0.1722,0.0031,0.1238,0.0321,0.0741,0.0189,0.0185,0.0947,0.0947,0.0756,0.0454,0.0297,0.0295,0.5513,4.1962,0.0947,0.0301,0.2908,0.155,0.0028,0.1114,0.0289
A42113,2.6834,0.0334,0.3231,0.1722,0.0031,0.1124,0.0321,0.0757,0.0189,0.025,0.099,0.099,0.0772,0.0396,0.0373,0.0372,0.4808,4.1962,0.099,0.0301,0.2908,0.155,0.0028,0.1011,0.0289
A42115,3.5342,0.0334,0.3231,0.1722,0.0031,0.1151,0.0321,0.0773,0.0189,0.024,0.0996,0.0996,0.0788,0.0341,0.0347,0.0346,0.4136,4.1962,0.0996,0.0301,0.2908,0.155,0.0028,0.1035,0.0289
A42117,3.7566,0.0334,0.3231,0.1722,0.0031,0.1191,0.0321,0.0753,0.0189,0.0213,0.0804,0.0804,0.0768,0.0341,0.0243,0.0243,0.4137,4.1962,0.0804,0.0301,0.2908,0.155,0.0028,0.1072,0.0289
A42119,10.0578,0.0334,0.3231,0.1722,0.0031,0.1195,0.0321,0.0801,0.0189,0.0858,0.0994,0.0994,0.0816,0.0821,0.0388,0.0387,0.9972,4.1962,0.0994,0.0301,0.2908,0.155,0.0028,0.1076,0.0289
A42127,2.8373,0.0334,0.3231,0.1722,0.0031,0.1194,0.0321,0.0889,0.0189,0.0234,0.1121,0.1121,0.0906,0.0365,0.0398,0.0396,0.4427,4.1962,0.1121,0.0301,0.2908,0.155,0.0028,0.1075,0.0289
A42131,2.5352,0.0334,0.3231,0.1722,0.0031,0.1207,0.0321,0.0723,0.0189,0.0246,0.0851,0.0851,0.0737,0.0346,0.0223,0.0221,0.4205,4.1962,0.0851,0.0301,0.2908,0.155,0.0028,0.1086,0.0289
A42133,8.0675,0.0334,0.3231,0.1722,0.0031,0.1219,0.0321,0.0786,0.0189,0.0307,0.0906,0.0906,0.0802,0.0509,0.0181,0.018,0.6185,4.1962,0.0906,0.0301,0.2908,0.155,0.0028,0.1098,0.0289
A51001,123.271,0.0334,0.3231,0.1722,0.0031,0.1169,0.0321,0.0802,0.0189,0.2788,0.0998,0.0998,0.0817,0.0385,0.0353,0.0351,0.4676,4.1962,0.0998,0.0301,0.2908,0.155,0.0028,0.1052,0.0289
A51003,1.647,0.0334,0.3231,0.1722,0.0031,0.1203,0.0321,0.106,0.0189,0.0389,0.0975,0.0975,0.108,0.0256,0.0188,0.0187,0.3108,4.1962,0.0975,0.0301,0.2908,0.155,0.0028,0.1083,0.0289
A51005,0.6016,0.0334,0.3231,0.1722,0.0031,0.1131,0.0321,0.0855,0.0189,0.0408,0.0816,0.0816,0.0872,0.0206,0.0219,0.0218,0.2503,4.1962,0.0816,0.0301,0.2908,0.155,0.0028,0.1018,0.0289
A51007,21.1317,0.0334,0.3231,0.1722,0.0031,0.1111,0.0321,0.1042,0.0189,0.221,0.094,0.094,0.1062,0.0376,0.0202,0.0201,0.4563,4.1962,0.094,0.0301,0.2908,0.155,0.0028,0.1,0.0289
A51009,0.4195,0.0334,0.3231,0.1722,0.0031,0.1189,0.0321,0.0802,0.0189,0.0406,0.092,0.092,0.0818,0.0251,0.0168,0.0168,0.3046,4.1962,0.092,0.0301,0.2908,0.155,0.0028,0.107,0.0289
A51011,1.2335,0.0334,0.3231,0.1722,0.0031,0.1169,0.0321,0.1088,0.0189,0.0539,0.0941,0.0941,0.1109,0.0282,0.0217,0.0215,0.3424,4.1962,0.0941,0.0301,0.2908,0.155,0.0028,0.1052,0.0289
A51013,0.3736,0.0334,0.3231,0.1722,0.0031,0.1111,0.0321,0.0743,0.0189,0.0237,0.094,0.094,0.0755,0.0176,0.034,0.0338,0.2133,4.1962,0.094,0.0301,0.2908,0.155,0.0028,0.1,0.0289
A51015,13.9735,0.0334,0.3231,0.1722,0.0031,0.1141,0.0321,0.0844,0.0189,0.16,0.0858,0.0858,0.086,0.0322,0.0143,0.0142,0.391,4.1962,0.0858,0.0301,0.2908,0.155,0.0028,0.1027,0.0289
A51017,1.0512,0.0334,0.3231,0.1722,0.0031,0.1181,0.0321,0.0859,0.0189,0.0449,0.0878,0.0878,0.0876,0.0224,0.0252,0.0252,0.2721,4.1962,0.0878,0.0301,0.2908,0.155,0.0028,0.1063,0.0289
A51019,1.3167,0.0334,0.3231,0.1722,0.0031,0.1158,0.0321,0.2022,0.0189,0.038,0.0935,0.0935,0.2058,0.0277,0.0192,0.0192,0.3362,4.1962,0.0935,0.0301,0.2908,0.155,0.0028,0.1042,0.0289
A51023,1.7435,0.0334,0.3231,0.1722,0.0031,0.1184,0.0321,0.0859,0.0189,0.0421,0.0855,0.0855,0.0876,0.0258,0.0225,0.0225,0.3137,4.1962,0.0855,0.0301,0.2908,0.155,0.0028,0.1065,0.0289
A51029,8.6538,0.0334,0.3231,0.1722,0.0031,0.1176,0.0321,0.1553,0.0189,0.1634,0.09,0.09,0.1581,0.0326,0.0206,0.0206,0.3956,4.1962,0.09,0.0301,0.2908,0.155,0.0028,0.1058,0.0289
A51031,1.1846,0.0334,0.3231,0.1722,0.0031,0.1089,0.0321,0.0807,0.0189,0.0407,0.0911,0.0911,0.0823,0.027,0.0198,0.0197,0.3281,4.1962,0.0911,0.0301,0.2908,0.155,0.0028,0.098,0.0289
A51033,1.4813,0.0334,0.3231,0.1722,0.0031,0.1129,0.0321,0.0926,0.0189,0.0393,0.0889,0.0889,0.0944,0.0281,0.0144,0.0143,0.3417,4.1962,0.0889,0.0301,0.2908,0.155,0.0028,0.1017,0.0289
A51036,9.7284,0.0334,0.3231,0.1722,0.0031,0.1123,0.0321,0.0996,0.0189,0.0432,0.0953,0.0953,0.1015,0.0382,0.0217,0.0216,0.4643,4.1962,0.0953,0.0301,0.2908,0.155,0.0028,0.101,0.0289
A51041,6.1908,0.0334,0.3231,0.1722,0.0031,0.1124,0.0321,0.0795,0.0189,0.1034,0.0893,0.0893,0.081,0.0301,0.0156,0.0156,0.3659,4.1962,0.0893,0.0301,0.2908,0.155,0.0028,0.1012,0.0289
A51043,3.793,0.0334,0.3231,0.1722,0.0031,0.121,0.0321,0.0915,0.0189,0.0546,0.0822,0.0821,0.0933,0.0276,0.0143,0.0142,0.3349,4.1962,0.0822,0.0301,0.2908,0.155,0.0028,0.1089,0.0289
A51045,0.7055,0.0334,0.3231,0.1722,0.0031,0.1156,0.0321,0.0796,0.0189,0.04,0.0813,0.0813,0.0811,0.0237,0.0216,0.0213,0.2877,4.1962,0.0813,0.0301,0.2908,0.155,0.0028,0.1041,0.0289
A51047,3.2469,0.0334,0.3231,0.1722,0.0031,0.1181,0.0321,0.1129,0.0189,0.0339,0.0904,0.0904,0.115,0.0306,0.0151,0.015,0.3715,4.1962,0.0904,0.0301,0.2908,0.155,0.0028,0.1063,0.0289
A51049,16.3534,0.0334,0.3231,0.1722,0.0031,0.1165,0.0321,0.2775,0.0189,0.2615,0.0898,0.0898,0.2823,0.0385,0.02,0.0199,0.4669,4.1962,0.0898,0.0301,0.2908,0.155,0.0028,0.1049,0.0289
A51053,4.7182,0.0334,0.3231,0.1722,0.0031,0.1093,0.0321,0.1033,0.0189,0.2769,0.0947,0.0947,0.1053,0.0417,0.0208,0.0207,0.5057,4.1962,0.0947,0.0301,0.2908,0.155,0.0028,0.0984,0.0289
A51057,4.1163,0.0334,0.3231,0.1722,0.0031,0.1155,0.0321,0.0795,0.0189,0.0386,0.0909,0.0909,0.0811,0.0353,0.0137,0.0137,0.4291,4.1962,0.0909,0.0301,0.2908,0.155,0.0028,0.104,0.0289
A51059,7.6305,0.0334,0.3231,0.1722,0.0031,0.1159,0.0321,0.1035,0.0189,0.069,0.0885,0.0885,0.1055,0.0329,0.0164,0.0163,0.3997,4.1962,0.0885,0.0301,0.2908,0.155,0.0028,0.1043,0.0289
A51061,4.0258,0.0334,0.3231,0.1722,0.0031,0.1193,0.0321,0.0971,0.0189,0.0346,0.0873,0.0873,0.099,0.0277,0.0201,0.02,0.3363,4.1962,0.0873,0.0301,0.2908,0.155,0.0028,0.1074,0.0289
A51065,1.2249,0.0334,0.3231,0.1722,0.0031,0.1205,0.0321,0.1118,0.0189,0.0574,0.0907,0.0907,0.1139,0.0264,0.0157,0.0158,0.321,4.1962,0.0907,0.0301,0.2908,0.155,0.0028,0.1084,0.0289
A51069,1.5574,0.0334,0.3231,0.1722,0.0031,0.1215,0.0321,0.0808,0.0189,0.0434,0.08,0.08,0.0823,0.0257,0.016,0.016,0.3123,4.1962,0.08,0.0301,0.2908,0.155,0.0028,0.1093,0.0289
A51071,0.5743,0.0334,0.3231,0.1722,0.0031,0.1194,0.0321,0.0883,0.0189,0.0415,0.0836,0.0836,0.09,0.0229,0.0255,0.0254,0.2777,4.1962,0.0836,0.0301,0.2908,0.155,0.0028,0.1075,0.0289
A51073,2.5146,0.0334,0.3231,0.1722,0.0031,0.1184,0.0321,0.0814,0.0189,0.0471,0.1038,0.1038,0.083,0.0305,0.031,0.0309,0.3707,4.1962,0.1038,0.0301,0.2908,0.155,0.0028,0.1065,0.0289
A51075,2.8701,0.0334,0.3231,0.1722,0.0031,0.1169,0.0321,0.1508,0.0189,0.0389,0.0894,0.0894,0.1535,0.0312,0.0185,0.0185,0.3794,4.1962,0.0894,0.0301,0.2908,0.155,0.0028,0.1052,0.0289
A51079,2.5046,0.0334,0.3231,0.1722,0.0031,0.1195,0.0321,0.3331,0.0189,0.0555,0.0996,0.0996,0.3389,0.031,0.0227,0.0226,0.3769,4.1962,0.0996,0.0301,0.2908,0.155,0.0028,0.1075,0.0289
A51085,3.7355,0.0334,0.3231,0.1722,0.0031,0.1144,0.0321,0.0832,0.0189,0.0351,0.0887,0.0887,0.0849,0.0316,0.0174,0.0173,0.3838,4.1962,0.0887,0.0301,0.2908,0.155,0.0028,0.103,0.0289
A51087,1.3523,0.0334,0.3231,0.1722,0.0031,0.1162,0.0321,0.0852,0.0189,0.0487,0.0902,0.0902,0.0869,0.0276,0.0194,0.0194,0.3355,4.1962,0.0902,0.0301,0.2908,0.155,0.0028,0.1046,0.0289
A51091,4.6769,0.0334,0.3231,0.1722,0.0031,0.1199,0.0321,0.1017,0.0189,0.0555,0.0936,0.0936,0.1025,0.0213,0.0324,0.0322,0.2585,4.1962,0.0936,0.0301,0.2908,0.155,0.0028,0.1079,0.0289
A51093,49.7213,0.0334,0.3231,0.1722,0.0031,0.1021,0.0321,0.0829,0.0189,0.1765,0.0992,0.0992,0.0846,0.0485,0.0112,0.0112,0.5885,4.1962,0.0992,0.0301,0.2908,0.155,0.0028,0.0919,0.0289
A51095,5.4463,0.0334,0.3231,0.1722,0.0031,0.1178,0.0321,0.081,0.0189,0.0467,0.1019,0.1019,0.0825,0.0322,0.0304,0.0303,0.3908,4.1962,0.1019,0.0301,0.2908,0.155,0.0028,0.106,0.0289
A51097,6.8745,0.0334,0.3231,0.1722,0.0031,0.1226,0.0321,0.0822,0.0189,0.0467,0.0913,0.0913,0.0838,0.0278,0.0128,0.0127,0.3375,4.1962,0.0913,0.0301,0.2908,0.155,0.0028,0.1104,0.0289
A51099,1.0607,0.0334,0.3231,0.1722,0.0031,0.1219,0.0321,0.1121,0.0189,0.0423,0.0944,0.0944,0.1142,0.0329,0.0253,0.0252,0.4,4.1962,0.0944,0.0301,0.2908,0.155,0.0028,0.1097,0.0289
A51101,6.1109,0.0334,0.3231,0.1722,0.0031,0.1191,0.0321,0.0842,0.0189,0.041,0.09,0.09,0.0858,0.0331,0.0135,0.0135,0.4014,4.1962,0.09,0.0301,0.2908,0.155,0.0028,0.1072,0.0289
A51103,2.1428,0.0334,0.3231,0.1722,0.0031,0.1193,0.0321,0.0765,0.0189,0.0223,0.098,0.098,0.078,0.0256,0.0301,0.03,0.3107,4.1962,0.098,0.0301,0.2908,0.155,0.0028,0.1073,0.0289
A51107,2.3773,0.0334,0.3231,0.1722,0.0031,0.1137,0.0321,0.1101,0.0189,0.0354,0.0861,0.0861,0.1122,0.0279,0.0171,0.017,0.3385,4.1962,0.0861,0.0301,0.2908,0.155,0.0028,0.1023,0.0289
A51109,2.4609,0.0334,0.3231,0.1722,0.0031,0.1154,0.0321,0.2171,0.0189,0.0539,0.0904,0.0904,0.2209,0.0332,0.0223,0.0223,0.403,4.1962,0.0904,0.0301,0.2908,0.155,0.0028,0.1039,0.0289
A51113,2.985,0.0334,0.3231,0.1722,0.0031,0.1197,0.0321,0.2123,0.0189,0.029,0.0942,0.0942,0.2161,0.0329,0.0188,0.0187,0.3999,4.1962,0.0942,0.0301,0.2908,0.155,0.0028,0.1078,0.0289
A51115,1.1875,0.0334,0.3231,0.1722,0.0031,0.1102,0.0321,0.0786,0.0189,0.0465,0.1024,0.1024,0.0802,0.0284,0.0301,0.0301,0.3452,4.1962,0.1024,0.0301,0.2908,0.155,0.0028,0.0992,0.0289
A51119,1.6894,0.0334,0.3231,0.1722,0.0031,0.1154,0.0321,0.0913,0.0189,0.0441,0.0991,0.0991,0.093,0.0309,0.0283,0.0283,0.3749,4.1962,0.0991,0.0301,0.2908,0.155,0.0028,0.1038,0.0289
A51121,2.4444,0.0334,0.3231,0.1722,0.0031,0.1147,0.0321,0.0857,0.0189,0.0355,0.0816,0.0816,0.0873,0.0259,0.0157,0.0156,0.314,4.1962,0.0816,0.0301,0.2908,0.155,0.0028,0.1032,0.0289
A51125,0.4077,0.0334,0.3231,0.1722,0.0031,0.1202,0.0321,0.0856,0.0189,0.0384,0.0953,0.0953,0.0873,0.0247,0.0216,0.0215,0.2997,4.1962,0.0953,0.0301,0.2908,0.155,0.0028,0.1082,0.0289
A51127,1.0944,0.0334,0.3231,0.1722,0.0031,0.1129,0.0321,0.0847,0.0189,0.0418,0.0932,0.0932,0.0864,0.024,0.0209,0.0208,0.2919,4.1962,0.0932,0.0301,0.2908,0.155,0.0028,0.1017,0.0289
A51131,4.0977,0.0334,0.3231,0.1722,0.0031,0.1177,0.0321,0.0758,0.0189,0.0322,0.1003,0.1003,0.0773,0.0227,0.0346,0.0345,0.2756,4.1962,0.1003,0.0301,0.2908,0.155,0.0028,0.106,0.0289
A51133,2.6141,0.0334,0.3231,0.1722,0.0031,0.121,0.0321,0.08,0.0189,0.0293,0.0964,0.0964,0.0815,0.0251,0.0295,0.0295,0.3052,4.1962,0.0964,0.0301,0.2908,0.155,0.0028,0.1089,0.0289
A51135,10.0196,0.0334,0.3231,0.1722,0.0031,0.1091,0.0321,0.177,0.0189,0.1628,0.0948,0.0948,0.1802,0.0339,0.0194,0.0193,0.4121,4.1962,0.0948,0.0301,0.2908,0.155,0.0028,0.0982,0.0289
A51137,4.7213,0.0334,0.3231,0.1722,0.0031,0.1198,0.0321,0.156,0.0189,0.0396,0.0928,0.0928,0.1588,0.0313,0.0183,0.0183,0.3795,4.1962,0.0928,0.0301,0.2908,0.155,0.0028,0.1078,0.0289
A51139,29.9032,0.0334,0.3231,0.1722,0.0031,0.1167,0.0321,0.1382,0.0189,0.4294,0.0809,0.0809,0.1407,0.0474,0.0137,0.0137,0.576,4.1962,0.0809,0.0301,0.2908,0.155,0.0028,0.105,0.0289
