landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A24033,0,4.95,7.5,8.8594,1.104,14.5766,20.25,8.3551,3.6,1.4578,0,0,8.3597,2.6058,2.063,2.0623,14.3579,170.1,0,3.96,6.6841,11.6613,1.1662,6.6877,2.0846
A24035,0,4.95,7.5,8.8594,1.0555,19.708,20.25,8.1227,3.6,1.1611,0,0,8.1278,3.0309,2.7858,2.786,16.7,170.1,0,3.96,6.4982,15.7664,0.9289,6.5023,2.4247
A24037,0,4.95,7.5,8.8594,0.8997,13.3749,20.25,7.5728,3.6,1.146,0,0,7.5792,2.4642,2.0662,2.0646,13.5778,170.1,0,3.96,6.0583,10.6999,0.9168,6.0634,1.9714
A24039,0,4.95,7.5,8.8594,1.0215,16.8957,20.25,6.7203,3.6,1.5272,0,0,6.7287,3.1731,3.6149,3.6156,17.4835,170.1,0,3.96,5.3763,13.5165,1.2217,5.383,2.5384
A24041,0,4.95,7.5,8.8594,0.9809,16.9905,20.25,7.7024,3.6,1.3888,0,0,7.7085,2.8428,3.4638,3.4635,15.6641,170.1,0,3.96,6.1619,13.5924,1.111,6.1668,2.2743
A24043,0,4.95,7.5,8.8594,0.9837,14.3653,20.25,9.3559,3.6,2.3012,0,0,9.3582,3.059,1.9144,1.9136,16.8549,170.1,0,3.96,7.4847,11.4922,1.8409,7.4866,2.4472
A24045,0,4.95,7.5,8.8594,1.0973,15.7035,20.25,7.8544,3.6,1.484,0,0,7.8602,4.1044,2.6813,2.6813,22.6154,170.1,0,3.96,6.2835,12.5628,1.1872,6.2881,3.2835
A24047,0,4.95,7.5,8.8594,0.9579,15.9796,20.25,7.0927,3.6,1.7378,0,0,7.1002,2.7132,2.5688,2.5689,14.9495,170.1,0,3.96,5.6742,12.7837,1.3903,5.6802,2.1705
A24510,0,4.95,7.5,8.8594,1.3269,16.2559,20.25,8.5385,3.6,2.8842,0,0,8.5188,1.5064,3.7737,3.7728,8.3004,170.1,0,3.96,6.8308,13.0047,2.3073,6.815,1.2051
A36003,0,4.95,7.5,8.8594,0.8514,18.3699,20.25,12.939,3.6,0.9893,0,0,12.933,2.033,2.3324,2.3302,11.202,170.1,0,3.96,10.3512,14.696,0.7914,10.3464,1.6264
A36007,0,4.95,7.5,8.8594,0.8515,15.544,20.25,13.7953,3.6,1.1155,0,0,13.7874,2.0244,2.9184,2.9175,11.1543,170.1,0,3.96,11.0363,12.4352,0.8924,11.0299,1.6195
A36015,0,4.95,7.5,8.8594,0.8166,16.2127,20.25,11.9707,3.6,1.202,0,0,11.5084,1.8909,2.0924,2.0892,10.4188,170.1,0,3.96,9.5766,12.9702,0.9616,9.2067,1.5127
A36017,0,4.95,7.5,8.8594,0.8443,18.3853,20.25,13.9813,3.6,0.9942,0,0,13.9729,2.0726,3.4832,3.4825,11.4201,170.1,0,3.96,11.185,14.7083,0.7954,11.1783,1.6581
A36023,0,4.95,7.5,8.8594,0.9105,15.2892,20.25,13.8419,3.6,0.7892,0,0,13.8338,2.1371,3.6075,3.6065,11.7752,170.1,0,3.96,11.0735,12.2314,0.6313,11.0671,1.7096
A36025,0,4.95,7.5,8.8594,0.8027,15.2592,20.25,14.4667,3.6,1.0606,0,0,14.7621,1.9741,2.9415,2.9406,10.8774,170.1,0,3.96,11.5734,12.2073,0.8485,11.8097,1.5793
A36043,0,4.95,7.5,8.8594,0.7645,17.7212,20.25,13.2479,3.6,0.9361,0,0,13.2412,2.1637,3.2847,3.2844,11.9217,170.1,0,3.96,10.5983,14.1769,0.7489,10.5929,1.7309
A36051,0,4.95,7.5,8.8594,0.8736,17.8929,20.25,12.6041,3.6,1.0767,0,0,12.5989,2.3209,2.6087,2.6083,12.788,170.1,0,3.96,10.0833,14.3143,0.8614,10.0791,1.8567
A36053,0,4.95,7.5,8.8594,0.9363,13.6321,20.25,12.6208,3.6,0.9787,0,0,12.6156,2.2915,3.3035,3.3027,12.6262,170.1,0,3.96,10.0967,10.9057,0.7829,10.0925,1.8332
A36065,0,4.95,7.5,8.8594,0.8481,25.2075,20.25,12.1381,3.6,0.8973,0,0,12.134,2.1676,3.3151,3.3146,11.9433,170.1,0,3.96,9.7105,20.166,0.7178,9.7072,1.7341
A36067,0,4.95,7.5,8.8594,1.0005,14.4913,20.25,11.7272,3.6,1.0141,0,0,11.724,2.6807,3.6575,3.657,14.7706,170.1,0,3.96,9.3817,11.593,0.8112,9.3792,2.1446
A36069,0,4.95,7.5,8.8594,0.9203,18.7821,20.25,11.6554,3.6,1.3371,0,0,11.6524,2.5103,2.3936,2.3933,13.8315,170.1,0,3.96,9.3244,15.0257,1.0697,9.3219,2.0082
A36077,0,4.95,7.5,8.8594,0.824,15.8843,20.25,12.6744,3.6,1.0344,0,0,12.669,2.025,3.148,3.1477,11.1578,170.1,0,3.96,10.1395,12.7074,0.8276,10.1352,1.62
A36095,0,4.95,7.5,8.8594,0.8076,14.6557,20.25,12.6727,3.6,1.077,0,0,12.6674,2.0916,3.1211,3.1207,11.5248,170.1,0,3.96,10.1382,11.7246,0.8616,10.1339,1.6733
A36097,0,4.95,7.5,8.8594,0.853,16.0053,20.25,12.3931,3.6,1.2383,0,0,12.3884,1.9382,2.4382,2.437,10.6793,170.1,0,3.96,9.9145,12.8042,0.9907,9.9107,1.5505
A36101,0,4.95,7.5,8.8594,0.8019,14.1232,20.25,11.7604,3.6,1.0579,0,0,11.7571,1.9195,1.8644,1.8628,10.5767,170.1,0,3.96,9.4083,11.2986,0.8463,9.4057,1.5356
A36107,0,4.95,7.5,8.8594,0.8307,15.2218,20.25,13.5176,3.6,1.1528,0,0,13.5103,2.0687,2.6598,2.6591,11.3984,170.1,0,3.96,10.8141,12.1775,0.9223,10.8083,1.6549
A36109,0,4.95,7.5,8.8594,0.8889,14.0585,20.25,11.9696,3.6,0.999,0,0,11.9659,2.3513,3.1916,3.1913,12.9554,170.1,0,3.96,9.5757,11.2468,0.7992,9.5727,1.881
A36123,0,4.95,7.5,8.8594,0.8464,16.8051,20.25,12.1049,3.6,1.3489,0,0,12.1008,2.3276,2.384,2.3833,12.8249,170.1,0,3.96,9.6839,13.4441,1.0791,9.6807,1.862
A42001,0,4.95,7.5,8.8594,1.0996,15.0621,20.25,10.8558,3.6,2.8287,0,0,10.8547,2.7757,2.6572,2.655,15.2943,170.1,0,3.96,8.6847,12.0496,2.2629,8.6837,2.2206
A42009,0,4.95,7.5,8.8594,0.8818,14.5291,20.25,11.2722,3.6,2.3522,0,0,11.27,2.5964,2.5607,2.5605,14.3061,170.1,0,3.96,9.0177,11.6233,1.8818,9.016,2.0771
A42011,0,4.95,7.5,8.8594,1.1133,14.4594,20.25,10.8048,3.6,2.6037,0,0,10.8037,4.5372,4.4803,4.48,24.9999,170.1,0,3.96,8.6438,11.5675,2.083,8.643,3.6297
A42013,0,4.95,7.5,8.8594,0.9666,14.4889,20.25,11.7909,3.6,2.527,0,0,11.7875,4.6367,2.98,2.9797,25.5481,170.1,0,3.96,9.4327,11.5911,2.0216,9.43,3.7093
A42015,0,4.95,7.5,8.8594,0.8749,15.5204,20.25,11.1256,3.6,2.3316,0,0,11.1238,2.6627,2.4491,2.4478,14.6716,170.1,0,3.96,8.9005,12.4163,1.8653,8.8991,2.1302
A42021,0,4.95,7.5,8.8594,1.0638,15.967,20.25,10.1864,3.6,2.3643,0,0,10.1868,2.5204,3.7861,3.7861,13.8874,170.1,0,3.96,8.1491,12.7736,1.8915,8.1494,2.0163
A42023,0,4.95,7.5,8.8594,0.8638,15.3331,20.25,11.8179,3.6,3.8033,0,0,12.2306,4.4538,3.5919,3.5905,24.5403,170.1,0,3.96,9.4543,12.2665,3.0426,9.7845,3.563
A42025,0,4.95,7.5,8.8594,1.0082,14.1261,20.25,10.0427,3.6,2.4166,0,0,7.5691,2.5601,4.9239,4.9231,14.1061,170.1,0,3.96,8.0342,11.3009,1.9332,6.0553,2.0481
A42027,0,4.95,7.5,8.8594,0.923,25.7706,20.25,10.055,3.6,2.4196,0,0,10.0557,2.8517,2.6344,2.6343,15.7127,170.1,0,3.96,8.044,20.6165,1.9357,8.0446,2.2813
A42029,0,4.95,7.5,8.8594,1.2111,14.49,20.25,9.8283,3.6,2.7711,0,0,9.8295,3.6035,3.1099,3.1084,19.855,170.1,0,3.96,7.8627,11.592,2.2169,7.8636,2.8828
A42033,0,4.95,7.5,8.8594,0.9117,16.3008,20.25,10.3035,3.6,2.4052,0,0,10.3036,2.3557,3.5121,3.5118,12.9801,170.1,0,3.96,8.2428,13.0406,1.9242,8.2429,1.8846
A42035,0,4.95,7.5,8.8594,0.8672,13.9777,20.25,10.4342,3.6,2.4675,0,0,10.434,3.5969,3.474,3.4735,19.8189,170.1,0,3.96,8.3473,11.1822,1.974,8.3472,2.8775
A42037,0,4.95,7.5,8.8594,0.9284,21.5613,20.25,10.1913,3.6,2.2961,0,0,10.1917,2.6611,3.6542,3.6536,14.6624,170.1,0,3.96,8.1531,17.249,1.8369,8.1534,2.1288
A42041,0,4.95,7.5,8.8594,1.0301,14.5666,20.25,10.853,3.6,2.4915,0,0,10.8518,3.839,2.7175,2.7171,21.1531,170.1,0,3.96,8.6824,11.6533,1.9932,8.6815,3.0712
A42043,0,4.95,7.5,8.8594,1.0571,14.7011,20.25,11.1369,3.6,2.6767,0,0,11.1351,3.6491,2.5554,2.5554,20.1066,170.1,0,3.96,8.9095,11.7609,2.1414,8.9081,2.9193
A42047,0,4.95,7.5,8.8594,0.9136,14.3279,20.25,10.7535,3.6,2.3511,0,0,10.7526,2.1881,3.5908,3.5904,12.0564,170.1,0,3.96,8.6028,11.4623,1.8809,8.6021,1.7505
A42055,0,4.95,7.5,8.8594,1.0812,14.8604,20.25,11.3222,3.6,2.5639,0,0,11.32,4.5337,2.4537,2.4529,24.9808,170.1,0,3.96,9.0578,11.8883,2.0511,9.056,3.627
A42057,0,4.95,7.5,8.8594,0.9198,15.6763,20.25,11.0832,3.6,2.4871,0,0,11.0815,2.4347,2.3664,2.3658,13.4151,170.1,0,3.96,8.8665,12.5411,1.9897,8.8652,1.9477
A42061,0,4.95,7.5,8.8594,0.8811,14.3746,20.25,11.2613,3.6,2.4772,0,0,11.2592,2.7384,2.7108,2.7103,15.0888,170.1,0,3.96,9.0091,11.4997,1.9817,9.0074,2.1908
A42063,0,4.95,7.5,8.8594,1.0084,14.0479,20.25,10.35,3.6,2.3786,0,0,10.35,2.5134,3.8824,3.8813,13.8487,170.1,0,3.96,8.28,11.2383,1.9029,8.28,2.0107
A42065,0,4.95,7.5,8.8594,0.9344,15.0798,20.25,9.9377,3.6,2.3304,0,0,9.9387,2.2848,3.8051,3.8045,12.589,170.1,0,3.96,7.9502,12.0638,1.8643,7.9509,1.8278
A42067,0,4.95,7.5,8.8594,0.9762,14.8361,20.25,11.0842,3.6,3.5002,0,0,11.0825,3.5232,2.4973,2.4963,19.4131,170.1,0,3.96,8.8673,11.8689,2.8001,8.866,2.8186
A42069,0,4.95,7.5,8.8594,0.9733,14.0625,20.25,11.9379,3.6,2.4389,0,0,11.9343,2.4138,3.1267,3.1263,13.2999,170.1,0,3.96,9.5504,11.25,1.9512,9.5474,1.931
A42071,0,4.95,7.5,8.8594,1.4425,14.8726,20.25,11.6124,3.6,3.9634,0,0,11.6095,6.6513,2.9181,2.9175,36.6488,170.1,0,3.96,9.2899,11.8981,3.1707,9.2876,5.3211
A42075,0,4.95,7.5,8.8594,1.3037,17.3003,20.25,11.611,3.6,3.7426,0,0,11.6081,5.4683,3.2262,3.2258,30.1302,170.1,0,3.96,9.2888,13.8402,2.9941,9.2865,4.3746
A42079,0,4.95,7.5,8.8594,0.9631,14.963,20.25,10.086,3.6,2.3818,0,0,10.0866,2.4432,3.0985,3.0974,13.4621,170.1,0,3.96,8.0688,11.9704,1.9054,8.0693,1.9546
A42081,0,4.95,7.5,8.8594,0.8748,15.0033,20.25,10.0605,3.6,2.2895,0,0,10.0612,2.6373,3.6144,3.6142,14.5313,170.1,0,3.96,8.0484,12.0027,1.8316,8.0489,2.1098
A42083,0,4.95,7.5,8.8594,0.916,14.5973,20.25,11.3854,3.6,2.3797,0,0,11.7004,1.9984,4.1482,4.1468,11.0114,170.1,0,3.96,9.1083,11.6779,1.9037,9.3604,1.5987
A42087,0,4.95,7.5,8.8594,0.9426,14.5589,20.25,11.0299,3.6,2.3583,0,0,11.0284,3.6731,3.1954,3.1951,20.2389,170.1,0,3.96,8.8239,11.6472,1.8866,8.8227,2.9385
A42093,0,4.95,7.5,8.8594,0.9337,19.1638,20.25,9.9012,3.6,2.2416,0,0,9.9022,2.9715,2.6126,2.6116,16.373,170.1,0,3.96,7.921,15.331,1.7933,7.9218,2.3772
A42097,0,4.95,7.5,8.8594,0.9754,21.1151,20.25,10.0822,3.6,2.6024,0,0,10.0828,3.0096,3.1325,3.1324,16.5832,170.1,0,3.96,8.0657,16.8921,2.0819,8.0662,2.4077
A42099,0,4.95,7.5,8.8594,1.0079,14.7413,20.25,11.1371,3.6,2.6683,0,0,11.1353,3.0991,3.1469,3.147,17.0759,170.1,0,3.96,8.9097,11.7931,2.1346,8.9082,2.4793
A42105,0,4.95,7.5,8.8594,0.8708,16.7808,20.25,10.8896,3.6,2.4091,0,0,10.8883,2.2914,3.3163,3.3157,12.6256,170.1,0,3.96,8.7117,13.4247,1.9273,8.7107,1.8331
A42107,0,4.95,7.5,8.8594,1.012,14.3162,20.25,10.5989,3.6,2.8101,0,0,10.5984,3.0138,3.7533,3.7532,16.6059,170.1,0,3.96,8.4792,11.453,2.248,8.4787,2.411
A42109,0,4.95,7.5,8.8594,1.0006,14.1653,20.25,10.7898,3.6,3.1211,0,0,10.7888,3.6811,2.9583,2.9573,20.2828,170.1,0,3.96,8.6319,11.3322,2.4969,8.631,2.9449
A42111,0,4.95,7.5,8.8594,0.9665,15.415,20.25,10.6715,3.6,2.3656,0,0,10.6708,2.8314,3.2631,3.2625,15.601,170.1,0,3.96,8.5372,12.332,1.8925,8.5366,2.2651
A42113,0,4.95,7.5,8.8594,0.9664,15.505,20.25,11.3915,3.6,2.4526,0,0,11.3891,2.5345,4.149,4.1488,13.9653,170.1,0,3.96,9.1132,12.404,1.9621,9.1113,2.0276
A42115,0,4.95,7.5,8.8594,0.9394,14.5063,20.25,12.7293,3.6,2.5227,0,0,12.7238,2.2642,3.6867,3.6866,12.4758,170.1,0,3.96,10.1834,11.605,2.0181,10.179,1.8114
A42117,0,4.95,7.5,8.8594,0.8459,15.9018,20.25,11.3745,3.6,2.3486,0,0,11.3721,2.245,2.5284,2.5283,12.3702,170.1,0,3.96,9.0996,12.7215,1.8789,9.0977,1.796
A42119,0,4.95,7.5,8.8594,0.9865,17.2176,20.25,10.5289,3.6,2.7879,0,0,10.5285,4.5032,4.2163,4.2162,24.8129,170.1,0,3.96,8.4231,13.7741,2.2303,8.4228,3.6026
A42127,0,4.95,7.5,8.8594,0.9214,15.7378,20.25,14.097,3.6,2.4779,0,0,14.0883,2.3867,4.487,4.4867,13.151,170.1,0,3.96,11.2776,12.5902,1.9823,11.2706,1.9094
A42131,0,4.95,7.5,8.8594,0.8514,14.3089,20.25,10.4328,3.6,2.3858,0,0,10.4327,2.2782,2.2501,2.2478,12.5527,170.1,0,3.96,8.3463,11.4472,1.9086,8.3461,1.8225
A42133,0,4.95,7.5,8.8594,1.1193,18.2816,20.25,10.6932,3.6,2.6141,0,0,10.6924,3.0124,2.4358,2.4346,16.5983,170.1,0,3.96,8.5546,14.6253,2.0913,8.554,2.4099
A51001,0,4.95,7.5,8.8594,0.8216,16.9387,20.25,7.1998,3.6,4.0151,0,0,7.2071,2.2369,3.3016,3.3008,12.3252,170.1,0,3.96,5.7598,13.5509,3.2121,5.7657,1.7895
A51003,0,4.95,7.5,8.8594,0.7931,14.25,20.25,11.0456,3.6,3.4296,0,0,11.044,1.77,2.0722,2.0721,9.7528,170.1,0,3.96,8.8365,11.4,2.7437,8.8352,1.416
A51005,0,4.95,7.5,8.8594,0.6611,13.1712,20.25,10.6799,3.6,2.4851,0,0,10.6791,1.542,1.9341,1.9335,8.4964,170.1,0,3.96,8.5439,10.537,1.9881,8.5433,1.2336
A51007,0,4.95,7.5,8.8594,0.807,13.4791,20.25,9.1209,3.6,4.775,0,0,9.1237,2.2265,1.7344,1.7322,12.2682,170.1,0,3.96,7.2967,10.7833,3.82,7.299,1.7812
A51009,0,4.95,7.5,8.8594,0.7026,14.1435,20.25,10.9193,3.6,3.583,0,0,10.918,1.7325,1.9945,1.994,9.5461,170.1,0,3.96,8.7354,11.3148,2.8664,8.7344,1.386
A51011,0,4.95,7.5,8.8594,0.7778,13.916,20.25,10.101,3.6,3.5298,0,0,10.1016,1.8505,2.093,2.0907,10.1963,170.1,0,3.96,8.0808,11.1328,2.8238,8.0813,1.4804
A51013,0,4.95,7.5,8.8594,1.2673,12.6801,20.25,9.4457,3.6,3.6599,0,0,9.4238,1.4978,3.7347,3.7335,8.2527,170.1,0,3.96,7.5565,10.1441,2.9279,7.5391,1.1982
A51015,0,4.95,7.5,8.8594,0.8476,13.4288,20.25,10.9488,3.6,4.5554,0,0,10.9475,2.0054,1.7548,1.7537,11.0498,170.1,0,3.96,8.7591,10.7431,3.6443,8.758,1.6043
A51017,0,4.95,7.5,8.8594,0.6246,13.6217,20.25,10.116,3.6,3.5918,0,0,10.1166,1.6099,2.0184,2.0188,8.8705,170.1,0,3.96,8.0928,10.8973,2.8734,8.0933,1.2879
A51019,0,4.95,7.5,8.8594,0.7366,13.4872,20.25,15.1527,3.6,3.4208,0,0,15.1416,1.834,1.9733,1.9736,10.1051,170.1,0,3.96,12.1222,10.7897,2.7367,12.1133,1.4672
A51023,0,4.95,7.5,8.8594,0.6643,13.8094,20.25,10.7627,3.6,3.4904,0,0,10.7618,1.7643,2.1342,2.1342,9.721,170.1,0,3.96,8.6102,11.0475,2.7924,8.6094,1.4114
A51029,0,4.95,7.5,8.8594,0.7485,14.0197,20.25,12.0709,3.6,4.0323,0,0,12.0669,1.9552,1.8696,1.8704,10.7732,170.1,0,3.96,9.6567,11.2158,3.2258,9.6535,1.5642
A51031,0,4.95,7.5,8.8594,0.741,13.0466,20.25,9.8371,3.6,3.15,0,0,9.8383,1.8231,1.8909,1.8907,10.045,170.1,0,3.96,7.8697,10.4373,2.52,7.8706,1.4584
A51033,0,4.95,7.5,8.8594,0.8957,13.9326,20.25,7.0608,3.6,3.3457,0,0,7.0684,1.7817,1.7511,1.7496,9.8172,170.1,0,3.96,5.6487,11.1461,2.6766,5.6547,1.4254
A51036,0,4.95,7.5,8.8594,0.871,13.4496,20.25,8.1121,3.6,3.2036,0,0,8.1173,1.9477,2.0997,2.0998,10.7319,170.1,0,3.96,6.4897,10.7597,2.5629,6.4938,1.5582
A51041,0,4.95,7.5,8.8594,0.9235,13.5079,20.25,7.3326,3.6,3.8089,0,0,7.3396,1.9754,1.6175,1.6166,10.8846,170.1,0,3.96,5.8661,10.8063,3.0471,5.8717,1.5803
A51043,0,4.95,7.5,8.8594,0.8203,14.5992,20.25,9.5446,3.6,3.5563,0,0,9.5465,1.8259,1.4753,1.4743,10.0605,170.1,0,3.96,7.6357,11.6793,2.8451,7.6372,1.4607
A51045,0,4.95,7.5,8.8594,0.6957,13.3242,20.25,9.6096,3.6,3.5147,0,0,9.6113,1.6721,2.3137,2.3125,9.2134,170.1,0,3.96,7.6876,10.6594,2.8118,7.689,1.3377
A51047,0,4.95,7.5,8.8594,0.7993,13.6792,20.25,10.4658,3.6,3.3934,0,0,10.4656,1.9433,1.8556,1.8541,10.7079,170.1,0,3.96,8.3727,10.9434,2.7147,8.3724,1.5547
A51049,0,4.95,7.5,8.8594,0.7731,13.8904,20.25,14.6363,3.6,4.7576,0,0,14.6264,2.1636,1.8312,1.8307,11.9213,170.1,0,3.96,11.709,11.1123,3.8061,11.7011,1.7309
A51053,0,4.95,7.5,8.8594,0.8309,13.4311,20.25,7.4405,3.6,4.1881,0,0,7.4472,2.0896,1.8595,1.8584,11.5135,170.1,0,3.96,5.9524,10.7449,3.3505,5.9578,1.6716
A51057,0,4.95,7.5,8.8594,0.8867,16.3663,20.25,7.7854,3.6,3.6671,0,0,7.7913,1.9335,2.014,2.0135,10.6536,170.1,0,3.96,6.2283,13.093,2.9336,6.233,1.5468
A51059,0,4.95,7.5,8.8594,1.1479,14.9093,20.25,12.6783,3.6,4.0392,0,0,12.6729,2.185,1.8811,1.8789,12.0392,170.1,0,3.96,10.1426,11.9274,3.2314,10.1383,1.748
A51061,0,4.95,7.5,8.8594,0.8627,10.2238,20.25,10.1555,3.6,3.3879,0,0,10.1559,1.8531,1.8839,1.8823,10.2105,170.1,0,3.96,8.1244,8.179,2.7103,8.1247,1.4825
A51065,0,4.95,7.5,8.8594,0.7631,14.0136,20.25,9.5683,3.6,3.5515,0,0,9.5701,1.7668,1.5824,1.5839,9.735,170.1,0,3.96,7.6546,11.2109,2.8412,7.6561,1.4134
A51069,0,4.95,7.5,8.8594,0.8257,14.5879,20.25,9.4101,3.6,3.6036,0,0,9.4122,1.7592,1.5582,1.5574,9.6929,170.1,0,3.96,7.5281,11.6703,2.8829,7.5298,1.4073
A51071,0,4.95,7.5,8.8594,0.7467,13.9251,20.25,10.1712,3.6,3.6683,0,0,10.1716,1.6459,2.6191,2.619,9.0689,170.1,0,3.96,8.1369,11.1401,2.9346,8.1373,1.3167
A51073,0,4.95,7.5,8.8594,0.8117,13.486,20.25,6.4422,3.6,3.6455,0,0,6.4512,2.0212,3.325,3.325,11.1366,170.1,0,3.96,5.1538,10.7888,2.9164,5.161,1.6169
A51075,0,4.95,7.5,8.8594,0.8167,13.9496,20.25,10.3109,3.6,3.7965,0,0,10.311,1.9457,1.8075,1.8073,10.7207,170.1,0,3.96,8.2487,11.1597,3.0372,8.2488,1.5565
A51079,0,4.95,7.5,8.8594,0.8142,14.0222,20.25,15.9549,3.6,4.1694,0,0,15.9419,1.9365,2.2724,2.2713,10.67,170.1,0,3.96,12.7639,11.2178,3.3355,12.7535,1.5492
A51085,0,4.95,7.5,8.8594,0.9359,13.9343,20.25,7.7746,3.6,3.6879,0,0,7.7805,2.0543,1.9738,1.9728,11.3191,170.1,0,3.96,6.2197,11.1474,2.9503,6.2244,1.6434
A51087,0,4.95,7.5,8.8594,1.0509,14.23,20.25,7.3529,3.6,3.8273,0,0,7.3598,1.8813,2.1346,2.1342,10.3659,170.1,0,3.96,5.8823,11.384,3.0619,5.8879,1.505
A51091,0,4.95,7.5,8.8594,0.7069,14.2881,20.25,10.9974,3.6,3.9208,0,0,11.0772,1.5598,2.6583,2.6568,8.5945,170.1,0,3.96,8.7979,11.4305,3.1367,8.8617,1.2478
A51093,0,4.95,7.5,8.8594,0.8455,12.3592,20.25,7.7814,3.6,3.1205,0,0,7.7874,2.4793,2.0939,2.0937,13.661,170.1,0,3.96,6.2252,9.8873,2.4964,6.2299,1.9834
A51095,0,4.95,7.5,8.8594,0.8,14.0378,20.25,8.1923,3.6,3.9464,0,0,8.1972,2.0978,3.2311,3.2309,11.5591,170.1,0,3.96,6.5538,11.2303,3.1571,6.5578,1.6783
A51097,0,4.95,7.5,8.8594,0.8625,14.2572,20.25,7.9321,3.6,3.3911,0,0,7.9376,1.7564,1.7054,1.7046,9.6778,170.1,0,3.96,6.3456,11.4057,2.7129,6.3501,1.4051
