landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A36123,0,0.056,0.972,0.101,0.012,0.244,0.285,0.699,0.041,0.041,0,0,0.662,0.016,0.314,0.314,0.84,1.945,0,0.045,0.559,0.195,0.033,0.529,0.012
A42001,0,0.056,0.972,0.101,0.014,0.226,0.285,0.672,0.041,0.087,0,0,0.635,0.019,0.361,0.361,1.012,1.945,0,0.045,0.538,0.18,0.07,0.508,0.015
A42009,0,0.056,0.972,0.101,0.012,0.22,0.285,0.684,0.041,0.063,0,0,0.646,0.017,0.332,0.332,0.938,1.945,0,0.045,0.547,0.176,0.051,0.517,0.014
A42011,0,0.056,0.972,0.101,0.014,0.218,0.285,0.656,0.041,0.068,0,0,0.62,0.031,0.593,0.593,1.669,1.945,0,0.045,0.525,0.174,0.054,0.496,0.025
A42013,0,0.056,0.972,0.101,0.013,0.22,0.285,0.71,0.041,0.069,0,0,0.671,0.032,0.375,0.375,1.7,1.945,0,0.045,0.568,0.176,0.056,0.536,0.025
A42015,0,0.056,0.972,0.101,0.012,0.231,0.285,0.651,0.041,0.062,0,0,0.616,0.018,0.33,0.33,0.963,1.945,0,0.045,0.521,0.185,0.049,0.493,0.014
A42021,0,0.056,0.972,0.101,0.014,0.24,0.285,0.614,0.041,0.063,0,0,0.58,0.017,0.482,0.483,0.911,1.945,0,0.045,0.491,0.192,0.05,0.464,0.014
A42023,0,0.056,0.972,0.101,0.012,0.226,0.285,0.759,0.041,0.128,0,0,0.811,0.031,0.486,0.485,1.65,1.945,0,0.045,0.607,0.181,0.103,0.649,0.025
A42025,0,0.056,0.972,0.101,0.013,0.215,0.285,0.614,0.041,0.064,0,0,0.437,0.017,0.679,0.679,0.925,1.945,0,0.045,0.491,0.172,0.051,0.35,0.014
A42027,0,0.056,0.972,0.101,0.013,0.318,0.285,0.611,0.041,0.064,0,0,0.577,0.019,0.3,0.3,1.034,1.945,0,0.045,0.488,0.255,0.051,0.462,0.015
A42029,0,0.056,0.972,0.101,0.015,0.218,0.285,0.597,0.041,0.069,0,0,0.564,0.024,0.382,0.382,1.314,1.945,0,0.045,0.478,0.174,0.055,0.451,0.02
A42033,0,0.056,0.972,0.101,0.013,0.24,0.285,0.619,0.041,0.068,0,0,0.585,0.016,0.441,0.441,0.849,1.945,0,0.045,0.495,0.192,0.055,0.468,0.013
A42035,0,0.056,0.972,0.101,0.012,0.21,0.285,0.631,0.041,0.066,0,0,0.597,0.025,0.443,0.443,1.316,1.945,0,0.045,0.505,0.168,0.053,0.477,0.02
A42037,0,0.056,0.972,0.101,0.013,0.285,0.285,0.624,0.041,0.062,0,0,0.59,0.018,0.468,0.468,0.965,1.945,0,0.045,0.499,0.228,0.05,0.472,0.014
A42041,0,0.056,0.972,0.101,0.013,0.22,0.285,0.666,0.041,0.067,0,0,0.629,0.026,0.334,0.334,1.402,1.945,0,0.045,0.533,0.176,0.054,0.503,0.021
A42043,0,0.056,0.972,0.101,0.014,0.22,0.285,0.684,0.041,0.071,0,0,0.646,0.025,0.335,0.335,1.338,1.945,0,0.045,0.547,0.176,0.057,0.517,0.02
A42047,0,0.056,0.972,0.101,0.013,0.218,0.285,0.637,0.041,0.063,0,0,0.603,0.015,0.477,0.477,0.786,1.945,0,0.045,0.51,0.174,0.05,0.482,0.012
A42055,0,0.056,0.972,0.101,0.014,0.223,0.285,0.69,0.041,0.068,0,0,0.652,0.031,0.281,0.28,1.664,1.945,0,0.045,0.552,0.179,0.054,0.522,0.025
A42057,0,0.056,0.972,0.101,0.013,0.229,0.285,0.692,0.041,0.065,0,0,0.653,0.016,0.326,0.326,0.88,1.945,0,0.045,0.554,0.183,0.052,0.522,0.013
A42061,0,0.056,0.972,0.101,0.012,0.218,0.285,0.686,0.041,0.069,0,0,0.648,0.018,0.356,0.356,0.991,1.945,0,0.045,0.549,0.174,0.055,0.518,0.015
A42063,0,0.056,0.972,0.101,0.013,0.212,0.285,0.627,0.041,0.061,0,0,0.593,0.017,0.511,0.511,0.906,1.945,0,0.045,0.502,0.17,0.049,0.474,0.013
A42065,0,0.056,0.972,0.101,0.013,0.225,0.285,0.596,0.041,0.064,0,0,0.563,0.015,0.51,0.509,0.822,1.945,0,0.045,0.477,0.18,0.052,0.451,0.012
A42067,0,0.056,0.972,0.101,0.013,0.223,0.285,0.68,0.041,0.119,0,0,0.643,0.024,0.324,0.324,1.301,1.945,0,0.045,0.544,0.179,0.095,0.514,0.019
A42069,0,0.056,0.972,0.101,0.013,0.215,0.285,0.704,0.041,0.063,0,0,0.665,0.016,0.37,0.37,0.869,1.945,0,0.045,0.563,0.172,0.051,0.532,0.013
A42071,0,0.056,0.972,0.101,0.016,0.22,0.285,0.715,0.041,0.136,0,0,0.675,0.046,0.314,0.314,2.48,1.945,0,0.045,0.572,0.176,0.109,0.54,0.037
A42075,0,0.056,0.972,0.101,0.015,0.248,0.285,0.716,0.041,0.128,0,0,0.676,0.038,0.343,0.343,2.034,1.945,0,0.045,0.573,0.199,0.102,0.541,0.03
A42079,0,0.056,0.972,0.101,0.013,0.225,0.285,0.612,0.041,0.066,0,0,0.578,0.016,0.389,0.388,0.88,1.945,0,0.045,0.49,0.18,0.053,0.463,0.013
A42081,0,0.056,0.972,0.101,0.012,0.225,0.285,0.61,0.041,0.063,0,0,0.576,0.018,0.468,0.468,0.957,1.945,0,0.045,0.488,0.18,0.051,0.461,0.014
A42083,0,0.056,0.972,0.101,0.013,0.219,0.285,0.668,0.041,0.064,0,0,0.65,0.013,0.563,0.563,0.712,1.945,0,0.045,0.535,0.175,0.051,0.52,0.011
A42087,0,0.056,0.972,0.101,0.013,0.221,0.285,0.663,0.041,0.06,0,0,0.626,0.025,0.417,0.417,1.348,1.945,0,0.045,0.53,0.177,0.048,0.501,0.02
A42093,0,0.056,0.972,0.101,0.013,0.263,0.285,0.607,0.041,0.059,0,0,0.573,0.02,0.36,0.36,1.082,1.945,0,0.045,0.486,0.21,0.047,0.459,0.016
A42097,0,0.056,0.972,0.101,0.013,0.284,0.285,0.619,0.041,0.084,0,0,0.585,0.021,0.356,0.356,1.105,1.945,0,0.045,0.496,0.227,0.067,0.468,0.016
A42099,0,0.056,0.972,0.101,0.013,0.221,0.285,0.684,0.041,0.083,0,0,0.646,0.021,0.402,0.403,1.134,1.945,0,0.045,0.547,0.177,0.066,0.517,0.017
A42105,0,0.056,0.972,0.101,0.012,0.246,0.285,0.647,0.041,0.064,0,0,0.612,0.015,0.439,0.438,0.822,1.945,0,0.045,0.517,0.197,0.051,0.489,0.012
A42107,0,0.056,0.972,0.101,0.013,0.217,0.285,0.654,0.041,0.093,0,0,0.617,0.021,0.466,0.466,1.107,1.945,0,0.045,0.523,0.173,0.074,0.494,0.017
A42109,0,0.056,0.972,0.101,0.013,0.214,0.285,0.663,0.041,0.105,0,0,0.626,0.025,0.39,0.389,1.36,1.945,0,0.045,0.53,0.171,0.084,0.501,0.02
A42111,0,0.056,0.972,0.101,0.013,0.231,0.285,0.636,0.041,0.059,0,0,0.601,0.019,0.426,0.426,1.025,1.945,0,0.045,0.508,0.184,0.047,0.481,0.015
A42113,0,0.056,0.972,0.101,0.013,0.226,0.285,0.669,0.041,0.065,0,0,0.633,0.017,0.54,0.54,0.913,1.945,0,0.045,0.535,0.18,0.052,0.506,0.014
A42115,0,0.056,0.972,0.101,0.013,0.216,0.285,0.725,0.041,0.066,0,0,0.686,0.015,0.487,0.487,0.811,1.945,0,0.045,0.58,0.173,0.053,0.549,0.012
A42117,0,0.056,0.972,0.101,0.012,0.233,0.285,0.667,0.041,0.061,0,0,0.631,0.015,0.336,0.337,0.805,1.945,0,0.045,0.534,0.187,0.048,0.505,0.012
A42119,0,0.056,0.972,0.101,0.013,0.247,0.285,0.645,0.041,0.089,0,0,0.61,0.031,0.553,0.553,1.663,1.945,0,0.045,0.516,0.198,0.071,0.488,0.025
A42127,0,0.056,0.972,0.101,0.013,0.232,0.285,0.813,0.041,0.065,0,0,0.769,0.016,0.581,0.581,0.857,1.945,0,0.045,0.651,0.185,0.052,0.616,0.013
A42131,0,0.056,0.972,0.101,0.012,0.217,0.285,0.621,0.041,0.064,0,0,0.587,0.015,0.302,0.302,0.817,1.945,0,0.045,0.497,0.173,0.051,0.47,0.012
A42133,0,0.056,0.972,0.101,0.014,0.26,0.285,0.649,0.041,0.072,0,0,0.613,0.02,0.297,0.296,1.1,1.945,0,0.045,0.519,0.208,0.058,0.49,0.016
A51001,0,0.056,0.972,0.101,0.012,0.243,0.285,0.491,0.041,0.137,0,0,0.462,0.015,0.454,0.454,0.819,1.945,0,0.045,0.393,0.194,0.109,0.37,0.012
A51003,0,0.056,0.972,0.101,0.012,0.216,0.285,0.725,0.041,0.094,0,0,0.682,0.012,0.27,0.27,0.63,1.945,0,0.045,0.58,0.173,0.075,0.546,0.009
A51005,0,0.056,0.972,0.101,0.01,0.2,0.285,0.665,0.041,0.073,0,0,0.628,0.01,0.271,0.271,0.541,1.945,0,0.045,0.532,0.16,0.058,0.502,0.008
A51007,0,0.056,0.972,0.101,0.012,0.203,0.285,0.626,0.041,0.159,0,0,0.589,0.015,0.245,0.244,0.812,1.945,0,0.045,0.501,0.162,0.127,0.471,0.012
A51009,0,0.056,0.972,0.101,0.011,0.214,0.285,0.662,0.041,0.098,0,0,0.626,0.011,0.254,0.254,0.616,1.945,0,0.045,0.53,0.171,0.078,0.501,0.009
A51011,0,0.056,0.972,0.101,0.011,0.211,0.285,0.683,0.041,0.102,0,0,0.643,0.012,0.285,0.285,0.664,1.945,0,0.045,0.547,0.168,0.082,0.514,0.01
A51013,0,0.056,0.972,0.101,0.015,0.194,0.285,0.585,0.041,0.085,0,0,0.551,0.009,0.488,0.487,0.512,1.945,0,0.045,0.468,0.155,0.068,0.441,0.008
A51015,0,0.056,0.972,0.101,0.012,0.204,0.285,0.674,0.041,0.148,0,0,0.636,0.014,0.221,0.221,0.726,1.945,0,0.045,0.539,0.163,0.118,0.509,0.011
A51017,0,0.056,0.972,0.101,0.01,0.208,0.285,0.641,0.041,0.1,0,0,0.605,0.011,0.291,0.291,0.569,1.945,0,0.045,0.513,0.166,0.08,0.484,0.008
A51019,0,0.056,0.972,0.101,0.011,0.205,0.285,1.079,0.041,0.093,0,0,1.013,0.012,0.264,0.264,0.657,1.945,0,0.045,0.863,0.164,0.074,0.81,0.01
A51023,0,0.056,0.972,0.101,0.01,0.21,0.285,0.67,0.041,0.097,0,0,0.632,0.012,0.292,0.293,0.629,1.945,0,0.045,0.536,0.168,0.077,0.506,0.009
A51029,0,0.056,0.972,0.101,0.011,0.212,0.285,0.852,0.041,0.133,0,0,0.801,0.013,0.26,0.26,0.712,1.945,0,0.045,0.682,0.17,0.106,0.64,0.011
A51031,0,0.056,0.972,0.101,0.011,0.197,0.285,0.617,0.041,0.088,0,0,0.582,0.012,0.258,0.259,0.651,1.945,0,0.045,0.494,0.158,0.071,0.466,0.01
A51033,0,0.056,0.972,0.101,0.012,0.209,0.285,0.501,0.041,0.092,0,0,0.471,0.012,0.221,0.221,0.643,1.945,0,0.045,0.401,0.167,0.074,0.377,0.01
A51036,0,0.056,0.972,0.101,0.012,0.203,0.285,0.567,0.041,0.091,0,0,0.533,0.014,0.286,0.286,0.727,1.945,0,0.045,0.453,0.163,0.073,0.426,0.011
A51041,0,0.056,0.972,0.101,0.013,0.204,0.285,0.497,0.041,0.12,0,0,0.468,0.013,0.216,0.216,0.709,1.945,0,0.045,0.397,0.163,0.096,0.374,0.011
A51043,0,0.056,0.972,0.101,0.012,0.22,0.285,0.626,0.041,0.103,0,0,0.59,0.012,0.197,0.197,0.654,1.945,0,0.045,0.501,0.176,0.083,0.472,0.01
A51045,0,0.056,0.972,0.101,0.011,0.203,0.285,0.604,0.041,0.096,0,0,0.571,0.011,0.305,0.304,0.593,1.945,0,0.045,0.484,0.163,0.077,0.456,0.009
A51047,0,0.056,0.972,0.101,0.012,0.208,0.285,0.708,0.041,0.09,0,0,0.666,0.013,0.233,0.233,0.701,1.945,0,0.045,0.566,0.167,0.072,0.533,0.01
A51049,0,0.056,0.972,0.101,0.011,0.21,0.285,1.119,0.041,0.16,0,0,1.047,0.015,0.253,0.254,0.796,1.945,0,0.045,0.895,0.168,0.128,0.838,0.012
A51053,0,0.056,0.972,0.101,0.012,0.202,0.285,0.535,0.041,0.142,0,0,0.502,0.015,0.259,0.259,0.781,1.945,0,0.045,0.428,0.161,0.114,0.402,0.012
A51057,0,0.056,0.972,0.101,0.012,0.236,0.285,0.519,0.041,0.098,0,0,0.489,0.013,0.238,0.238,0.714,1.945,0,0.045,0.416,0.189,0.079,0.392,0.011
A51059,0,0.056,0.972,0.101,0.014,0.221,0.285,0.794,0.041,0.12,0,0,0.749,0.015,0.242,0.242,0.783,1.945,0,0.045,0.635,0.177,0.096,0.599,0.012
A51061,0,0.056,0.972,0.101,0.012,0.167,0.285,0.666,0.041,0.09,0,0,0.627,0.012,0.259,0.259,0.663,1.945,0,0.045,0.532,0.133,0.072,0.502,0.01
A51065,0,0.056,0.972,0.101,0.011,0.213,0.285,0.66,0.041,0.104,0,0,0.621,0.012,0.213,0.213,0.632,1.945,0,0.045,0.528,0.171,0.083,0.497,0.009
A51069,0,0.056,0.972,0.101,0.012,0.22,0.285,0.598,0.041,0.1,0,0,0.564,0.012,0.212,0.212,0.627,1.945,0,0.045,0.479,0.176,0.08,0.451,0.009
A51071,0,0.056,0.972,0.101,0.011,0.212,0.285,0.649,0.041,0.1,0,0,0.612,0.011,0.35,0.35,0.581,1.945,0,0.045,0.519,0.169,0.08,0.489,0.009
A51073,0,0.056,0.972,0.101,0.012,0.206,0.285,0.453,0.041,0.102,0,0,0.426,0.013,0.438,0.438,0.724,1.945,0,0.045,0.362,0.165,0.082,0.341,0.011
A51075,0,0.056,0.972,0.101,0.012,0.211,0.285,0.749,0.041,0.101,0,0,0.703,0.013,0.245,0.246,0.704,1.945,0,0.045,0.599,0.169,0.081,0.562,0.01
A51079,0,0.056,0.972,0.101,0.012,0.213,0.285,1.24,0.041,0.118,0,0,1.16,0.013,0.306,0.306,0.701,1.945,0,0.045,0.992,0.17,0.094,0.928,0.01
A51085,0,0.056,0.972,0.101,0.013,0.21,0.285,0.525,0.041,0.096,0,0,0.494,0.014,0.255,0.255,0.738,1.945,0,0.045,0.42,0.168,0.077,0.396,0.011
A51087,0,0.056,0.972,0.101,0.014,0.214,0.285,0.506,0.041,0.107,0,0,0.477,0.012,0.279,0.279,0.671,1.945,0,0.045,0.405,0.171,0.086,0.381,0.01
A51091,0,0.056,0.972,0.101,0.011,0.216,0.285,0.714,0.041,0.112,0,0,0.675,0.01,0.38,0.38,0.549,1.945,0,0.045,0.571,0.173,0.09,0.54,0.008
A51093,0,0.056,0.972,0.101,0.012,0.186,0.285,0.525,0.041,0.105,0,0,0.494,0.017,0.225,0.225,0.925,1.945,0,0.045,0.42,0.149,0.084,0.395,0.014
A51095,0,0.056,0.972,0.101,0.012,0.212,0.285,0.542,0.041,0.109,0,0,0.51,0.014,0.427,0.427,0.754,1.945,0,0.045,0.433,0.17,0.087,0.408,0.011
A51097,0,0.056,0.972,0.101,0.012,0.217,0.285,0.531,0.041,0.096,0,0,0.5,0.012,0.208,0.208,0.634,1.945,0,0.045,0.425,0.174,0.077,0.4,0.009
A51099,0,0.056,0.972,0.101,0.012,0.217,0.285,0.58,0.041,0.09,0,0,0.545,0.013,0.385,0.385,0.699,1.945,0,0.045,0.464,0.174,0.072,0.436,0.01
A51101,0,0.056,0.972,0.101,0.012,0.207,0.285,0.54,0.041,0.098,0,0,0.509,0.013,0.214,0.215,0.725,1.945,0,0.045,0.432,0.166,0.079,0.407,0.011
A51103,0,0.056,0.972,0.101,0.012,0.217,0.285,0.462,0.041,0.075,0,0,0.435,0.012,0.422,0.423,0.636,1.945,0,0.045,0.369,0.174,0.06,0.348,0.009
A51107,0,0.056,0.972,0.101,0.013,0.206,0.285,0.63,0.041,0.091,0,0,0.592,0.012,0.26,0.26,0.666,1.945,0,0.045,0.504,0.165,0.073,0.474,0.01
A51109,0,0.056,0.972,0.101,0.012,0.206,0.285,0.9,0.041,0.106,0,0,0.843,0.014,0.265,0.265,0.726,1.945,0,0.045,0.72,0.165,0.085,0.675,0.011
A51113,0,0.056,0.972,0.101,0.012,0.215,0.285,0.925,0.041,0.092,0,0,0.867,0.014,0.292,0.291,0.727,1.945,0,0.045,0.74,0.172,0.073,0.693,0.011
A51115,0,0.056,0.972,0.101,0.011,0.196,0.285,0.447,0.041,0.102,0,0,0.421,0.012,0.416,0.416,0.67,1.945,0,0.045,0.358,0.157,0.082,0.337,0.01
A51119,0,0.056,0.972,0.101,0.012,0.202,0.285,0.521,0.041,0.098,0,0,0.491,0.013,0.405,0.405,0.684,1.945,0,0.045,0.417,0.162,0.079,0.392,0.01
A51121,0,0.056,0.972,0.101,0.011,0.201,0.285,0.674,0.041,0.097,0,0,0.636,0.012,0.226,0.226,0.632,1.945,0,0.045,0.539,0.16,0.077,0.509,0.009
A51125,0,0.056,0.972,0.101,0.011,0.216,0.285,0.656,0.041,0.094,0,0,0.619,0.011,0.337,0.337,0.61,1.945,0,0.045,0.525,0.172,0.075,0.495,0.009
A51127,0,0.056,0.972,0.101,0.012,0.208,0.285,0.52,0.041,0.108,0,0,0.489,0.011,0.277,0.277,0.601,1.945,0,0.045,0.416,0.166,0.086,0.391,0.009
A51131,0,0.056,0.972,0.101,0.011,0.281,0.285,0.442,0.041,0.045,0,0,0.416,0.011,0.437,0.437,0.579,1.945,0,0.045,0.354,0.224,0.036,0.333,0.009
A51133,0,0.056,0.972,0.101,0.012,0.215,0.285,0.489,0.041,0.087,0,0,0.461,0.012,0.413,0.413,0.625,1.945,0,0.045,0.391,0.172,0.07,0.368,0.009
A51135,0,0.056,0.972,0.101,0.012,0.201,0.285,0.865,0.041,0.145,0,0,0.811,0.014,0.249,0.249,0.744,1.945,0,0.045,0.692,0.161,0.116,0.649,0.011
A51137,0,0.056,0.972,0.101,0.012,0.214,0.285,0.812,0.041,0.096,0,0,0.762,0.013,0.243,0.243,0.707,1.945,0,0.045,0.65,0.171,0.077,0.61,0.011
A51139,0,0.056,0.972,0.101,0.014,0.212,0.285,0.931,0.041,0.203,0,0,0.877,0.018,0.22,0.22,0.96,1.945,0,0.045,0.745,0.17,0.162,0.701,0.014
A51145,0,0.056,0.972,0.101,0.012,0.207,0.285,0.842,0.041,0.098,0,0,0.791,0.014,0.281,0.281,0.729,1.945,0,0.045,0.674,0.166,0.079,0.633,0.011
A51147,0,0.056,0.972,0.101,0.011,0.196,0.285,0.824,0.041,0.103,0,0,0.775,0.013,0.233,0.233,0.687,1.945,0,0.045,0.659,0.157,0.082,0.62,0.01
A51149,0,0.056,0.972,0.101,0.013,0.237,0.285,0.516,0.041,0.1,0,0,0.485,0.013,0.271,0.271,0.707,1.945,0,0.045,0.413,0.189,0.08,0.388,0.011
A51153,0,0.056,0.972,0.101,0.013,0.139,0.285,0.76,0.041,0.102,0,0,0.715,0.014,0.283,0.283,0.736,1.945,0,0.045,0.608,0.111,0.082,0.572,0.011
A51157,0,0.056,0.972,0.101,0.012,0.219,0.285,0.661,0.041,0.092,0,0,0.624,0.011,0.314,0.314,0.611,1.945,0,0.045,0.529,0.175,0.074,0.499,0.009
A51159,0,0.056,0.972,0.101,0.012,0.211,0.285,0.503,0.041,0.096,0,0,0.472,0.012,0.271,0.271,0.65,1.945,0,0.045,0.402,0.169,0.077,0.378,0.01
A51161,0,0.056,0.972,0.101,0.011,0.22,0.285,0.685,0.041,0.133,0,0,0.646,0.013,0.267,0.266,0.715,1.945,0,0.045,0.548,0.176,0.106,0.517,0.011
A51163,0,0.056,0.972,0.101,0.01,0.214,0.285,0.629,0.041,0.101,0,0,0.593,0.012,0.242,0.242,0.627,1.945,0,0.045,0.503,0.171,0.081,0.475,0.009
A51165,0,0.056,0.972,0.101,0.014,0.22,0.285,0.944,0.041,0.216,0,0,0.888,0.019,0.21,0.21,1.032,1.945,0,0.045,0.755,0.176,0.173,0.71,0.015
A51171,0,0.056,0.972,0.101,0.012,0.221,0.285,0.637,0.041,0.149,0,0,0.601,0.014,0.205,0.205,0.763,1.945,0,0.045,0.51,0.176,0.12,0.481,0.011
