rseg,lseg,landuse_type,shortName,Acres
ZZ0_9999_9999,A42111,nhi,ConPlan,0
ZZ0_9999_9999,A42111,nho,ConPlan,0
ZZ0_9999_9999,A42111,nlo,ConPlan,0
ZZ0_9999_9999,A42111,npa,ConPlan,0
ZZ0_9999_9999,A42111,pas,ConPlan,399.97736
ZZ0_9999_9999,A42127,hom,ConPlan,18.688532
ZZ0_9999_9999,A42127,hwm,ConPlan,59.74585
ZZ0_9999_9999,A42127,lwm,ConPlan,50.37685
ZZ0_9999_9999,A42127,nhi,ConPlan,1.6114946E-2
ZZ0_9999_9999,A42127,nho,ConPlan,5.0454354E-3
ZZ0_9999_9999,A42127,nlo,ConPlan,1.3592229E-2
ZZ0_9999_9999,A42127,npa,ConPlan,0
ZZ0_9999_9999,A42127,pas,ConPlan,66.460907
EL2_4590_0001,A24011,alf,ConPlan,67.034378
EL2_4590_0001,A24011,hom,ConPlan,226.08318
EL2_4590_0001,A24011,hwm,ConPlan,1352.922
EL2_4590_0001,A24011,hyo,ConPlan,118.57129
EL2_4590_0001,A24011,hyw,ConPlan,97.137962
EL2_4590_0001,A24011,lwm,ConPlan,1951.7529
EL2_4590_0001,A24011,nal,ConPlan,0
EL2_4590_0001,A24011,nhi,ConPlan,0
EL2_4590_0001,A24011,nho,ConPlan,0
EL2_4590_0001,A24011,nhy,ConPlan,0
EL2_4590_0001,A24011,nlo,ConPlan,0
EL2_4590_0001,A24011,npa,ConPlan,0
EL2_4590_0001,A24011,pas,ConPlan,177.22742
EL0_4591_0000,A24011,alf,ConPlan,51.585052
EL0_4591_0000,A24011,hom,ConPlan,184.77953
EL0_4591_0000,A24011,hwm,ConPlan,1105.7539
EL0_4591_0000,A24011,hyo,ConPlan,91.244316
EL0_4591_0000,A24011,hyw,ConPlan,74.75071
EL0_4591_0000,A24011,lwm,ConPlan,1595.1827
EL0_4591_0000,A24011,nal,ConPlan,0
EL0_4591_0000,A24011,nhi,ConPlan,0
EL0_4591_0000,A24011,nho,ConPlan,0
EL0_4591_0000,A24011,nhy,ConPlan,0
EL0_4591_0000,A24011,nlo,ConPlan,0
EL0_4591_0000,A24011,npa,ConPlan,0
EL0_4591_0000,A24011,pas,ConPlan,136.38203
EL0_4591_0000,A24019,alf,ConPlan,24.407228
EL0_4591_0000,A24019,hom,ConPlan,402.67755
EL0_4591_0000,A24019,hwm,ConPlan,2757.47
EL0_4591_0000,A24019,hyo,ConPlan,248.19299
EL0_4591_0000,A24019,hyw,ConPlan,93.161697
EL0_4591_0000,A24019,lwm,ConPlan,3461.8801
EL0_4591_0000,A24019,nal,ConPlan,0
EL0_4591_0000,A24019,nhi,ConPlan,0
EL0_4591_0000,A24019,nho,ConPlan,0
EL0_4591_0000,A24019,nhy,ConPlan,0
EL0_4591_0000,A24019,nlo,ConPlan,0
EL0_4591_0000,A24019,npa,ConPlan,0
EL0_4591_0000,A24019,pas,ConPlan,102.1637
EL0_4592_0000,A24019,alf,ConPlan,4.0691071
EL0_4592_0000,A24019,hom,ConPlan,84.868462
EL0_4592_0000,A24019,hwm,ConPlan,581.16504
EL0_4592_0000,A24019,hyo,ConPlan,41.378059
EL0_4592_0000,A24019,hyw,ConPlan,15.531665
EL0_4592_0000,A24019,lwm,ConPlan,729.62726
EL0_4592_0000,A24019,nal,ConPlan,0
EL0_4592_0000,A24019,nhi,ConPlan,0
EL0_4592_0000,A24019,nho,ConPlan,0
EL0_4592_0000,A24019,nhy,ConPlan,0
EL0_4592_0000,A24019,nlo,ConPlan,0
EL0_4592_0000,A24019,npa,ConPlan,0
EL0_4592_0000,A24019,pas,ConPlan,17.032454
EL0_4593_0000,A24019,alf,ConPlan,6.4483113
EL0_4593_0000,A24019,hom,ConPlan,42.702805
EL0_4593_0000,A24019,hwm,ConPlan,292.42175
EL0_4593_0000,A24019,hyo,ConPlan,65.571793
EL0_4593_0000,A24019,hyw,ConPlan,24.613022
EL0_4593_0000,A24019,lwm,ConPlan,367.12241
EL0_4593_0000,A24019,nal,ConPlan,0
EL0_4593_0000,A24019,nhi,ConPlan,0
EL0_4593_0000,A24019,nho,ConPlan,0
EL0_4593_0000,A24019,nhy,ConPlan,0
EL0_4593_0000,A24019,nlo,ConPlan,0
EL0_4593_0000,A24019,npa,ConPlan,0
EL0_4593_0000,A24019,pas,ConPlan,26.99132
EL0_4593_0000,A24045,alf,ConPlan,0.66681403
EL0_4593_0000,A24045,hom,ConPlan,15.922343
EL0_4593_0000,A24045,hwm,ConPlan,245.22588
EL0_4593_0000,A24045,hyo,ConPlan,6.4746838
EL0_4593_0000,A24045,hyw,ConPlan,2.1549344
EL0_4593_0000,A24045,lwm,ConPlan,70.668388
EL0_4593_0000,A24045,nal,ConPlan,0
EL0_4593_0000,A24045,nhi,ConPlan,0
EL0_4593_0000,A24045,nho,ConPlan,0
EL0_4593_0000,A24045,nhy,ConPlan,0
EL0_4593_0000,A24045,nlo,ConPlan,0
EL0_4593_0000,A24045,npa,ConPlan,0
EL0_4593_0000,A24045,pas,ConPlan,3.6619613
EL0_4594_0000,A24045,alf,ConPlan,9.4084721
EL0_4594_0000,A24045,hom,ConPlan,100.43808
EL0_4594_0000,A24045,hwm,ConPlan,1546.8832
EL0_4594_0000,A24045,hyo,ConPlan,91.355125
EL0_4594_0000,A24045,hyw,ConPlan,30.405239
EL0_4594_0000,A24045,lwm,ConPlan,445.77615
EL0_4594_0000,A24045,nal,ConPlan,0
EL0_4594_0000,A24045,nhi,ConPlan,0
EL0_4594_0000,A24045,nho,ConPlan,0
EL0_4594_0000,A24045,nhy,ConPlan,0
EL0_4594_0000,A24045,nlo,ConPlan,0
EL0_4594_0000,A24045,npa,ConPlan,0
EL0_4594_0000,A24045,pas,ConPlan,51.668774
EL0_4595_0000,A24045,alf,ConPlan,8.3123398
EL0_4595_0000,A24045,hom,ConPlan,71.249741
EL0_4595_0000,A24045,hwm,ConPlan,1097.3429
EL0_4595_0000,A24045,hyo,ConPlan,80.711815
EL0_4595_0000,A24045,hyw,ConPlan,26.862885
EL0_4595_0000,A24045,lwm,ConPlan,316.22903
EL0_4595_0000,A24045,nal,ConPlan,0
EL0_4595_0000,A24045,nhi,ConPlan,0
EL0_4595_0000,A24045,nho,ConPlan,0
EL0_4595_0000,A24045,nhy,ConPlan,0
EL0_4595_0000,A24045,nlo,ConPlan,0
EL0_4595_0000,A24045,npa,ConPlan,0
EL0_4595_0000,A24045,pas,ConPlan,45.649113
EL0_4596_0000,A24045,alf,ConPlan,1.5279425
EL0_4596_0000,A24045,hom,ConPlan,19.851847
EL0_4596_0000,A24045,hwm,ConPlan,305.74564
EL0_4596_0000,A24045,hyo,ConPlan,14.836137
EL0_4596_0000,A24045,hyw,ConPlan,4.9378324
EL0_4596_0000,A24045,lwm,ConPlan,88.108742
EL0_4596_0000,A24045,nal,ConPlan,0
EL0_4596_0000,A24045,nhi,ConPlan,0
EL0_4596_0000,A24045,nho,ConPlan,0
EL0_4596_0000,A24045,nhy,ConPlan,0
EL0_4596_0000,A24045,nlo,ConPlan,0
EL0_4596_0000,A24045,npa,ConPlan,0
EL0_4596_0000,A24045,pas,ConPlan,8.3910456
EL2_4630_0000,A24011,alf,ConPlan,4.036901
EL2_4630_0000,A24011,hom,ConPlan,2.641377
EL2_4630_0000,A24011,hwm,ConPlan,15.806602
EL2_4630_0000,A24011,hyo,ConPlan,7.1405239
EL2_4630_0000,A24011,hyw,ConPlan,5.8497796
EL2_4630_0000,A24011,lwm,ConPlan,22.802584
EL2_4630_0000,A24011,nal,ConPlan,0
EL2_4630_0000,A24011,nhi,ConPlan,0
EL2_4630_0000,A24011,nho,ConPlan,0
EL2_4630_0000,A24011,nhy,ConPlan,0
EL2_4630_0000,A24011,nlo,ConPlan,0
EL2_4630_0000,A24011,npa,ConPlan,0
EL2_4630_0000,A24011,pas,ConPlan,10.672874
EL2_4630_0000,A24045,alf,ConPlan,4.2516664E-2
EL2_4630_0000,A24045,hom,ConPlan,0.88020855
EL2_4630_0000,A24045,hwm,ConPlan,13.556174
EL2_4630_0000,A24045,hyo,ConPlan,0.4128316
EL2_4630_0000,A24045,hyw,ConPlan,0.13740055
EL2_4630_0000,A24045,lwm,ConPlan,3.906795
EL2_4630_0000,A24045,nal,ConPlan,0
EL2_4630_0000,A24045,nhi,ConPlan,0
EL2_4630_0000,A24045,nho,ConPlan,0
EL2_4630_0000,A24045,nhy,ConPlan,0
EL2_4630_0000,A24045,nlo,ConPlan,0
EL2_4630_0000,A24045,npa,ConPlan,0
EL2_4630_0000,A24045,pas,ConPlan,0.23348996
EL0_4633_0000,A24045,alf,ConPlan,0.42682743
EL0_4633_0000,A24045,hom,ConPlan,12.79446
EL0_4633_0000,A24045,hwm,ConPlan,197.05228
EL0_4633_0000,A24045,hyo,ConPlan,4.1444426
EL0_4633_0000,A24045,hyw,ConPlan,1.3793727
EL0_4633_0000,A24045,lwm,ConPlan,56.785828
EL0_4633_0000,A24045,nal,ConPlan,0
EL0_4633_0000,A24045,nhi,ConPlan,0
EL0_4633_0000,A24045,nho,ConPlan,0
EL0_4633_0000,A24045,nhy,ConPlan,0
EL0_4633_0000,A24045,nlo,ConPlan,0
EL0_4633_0000,A24045,npa,ConPlan,0
EL0_4633_0000,A24045,pas,ConPlan,2.3440201
EL2_5110_5270,A24045,alf,ConPlan,7.8722253
EL2_5110_5270,A24045,hom,ConPlan,74.676262
EL2_5110_5270,A24045,hwm,ConPlan,1150.1167
EL2_5110_5270,A24045,hyo,ConPlan,76.438354
EL2_5110_5270,A24045,hyw,ConPlan,25.440569
EL2_5110_5270,A24045,lwm,ConPlan,331.43683
EL2_5110_5270,A24045,nal,ConPlan,0
EL2_5110_5270,A24045,nhi,ConPlan,0
EL2_5110_5270,A24045,nho,ConPlan,0
EL2_5110_5270,A24045,nhy,ConPlan,0
EL2_5110_5270,A24045,nlo,ConPlan,0
EL2_5110_5270,A24045,npa,ConPlan,0
EL2_5110_5270,A24045,pas,ConPlan,43.232121
EL2_5110_5270,A24047,alf,ConPlan,1.3397136
EL2_5110_5270,A24047,hom,ConPlan,20.068233
EL2_5110_5270,A24047,hwm,ConPlan,503.69028
EL2_5110_5270,A24047,hyo,ConPlan,24.939535
EL2_5110_5270,A24047,hyw,ConPlan,7.3461275
EL2_5110_5270,A24047,lwm,ConPlan,123.02922
EL2_5110_5270,A24047,nal,ConPlan,0
EL2_5110_5270,A24047,nhi,ConPlan,0
EL2_5110_5270,A24047,nho,ConPlan,0
EL2_5110_5270,A24047,nhy,ConPlan,0
EL2_5110_5270,A24047,nlo,ConPlan,0
EL2_5110_5270,A24047,npa,ConPlan,0
EL2_5110_5270,A24047,pas,ConPlan,50.945778
EL1_5150_0001,A24019,alf,ConPlan,6.3074865
EL1_5150_0001,A24019,hom,ConPlan,108.01034
EL1_5150_0001,A24019,hwm,ConPlan,739.63727
EL1_5150_0001,A24019,hyo,ConPlan,64.139763
EL1_5150_0001,A24019,hyw,ConPlan,24.075495
EL1_5150_0001,A24019,lwm,ConPlan,928.5813
EL1_5150_0001,A24019,nal,ConPlan,0
EL1_5150_0001,A24019,nhi,ConPlan,0
EL1_5150_0001,A24019,nho,ConPlan,0
EL1_5150_0001,A24019,nhy,ConPlan,0
EL1_5150_0001,A24019,nlo,ConPlan,0
EL1_5150_0001,A24019,npa,ConPlan,0
EL1_5150_0001,A24019,pas,ConPlan,26.401855
EL0_5151_0000,A24019,alf,ConPlan,43.166626
EL0_5151_0000,A24019,hom,ConPlan,435.75659
EL0_5151_0000,A24019,hwm,ConPlan,2983.9897
EL0_5151_0000,A24019,hyo,ConPlan,438.9541
EL0_5151_0000,A24019,hyw,ConPlan,164.76578
EL0_5151_0000,A24019,lwm,ConPlan,3746.2659
EL0_5151_0000,A24019,nal,ConPlan,0
EL0_5151_0000,A24019,nhi,ConPlan,0
EL0_5151_0000,A24019,nho,ConPlan,0
EL0_5151_0000,A24019,nhy,ConPlan,0
EL0_5151_0000,A24019,nlo,ConPlan,0
EL0_5151_0000,A24019,npa,ConPlan,0
EL0_5151_0000,A24019,pas,ConPlan,180.68671
EL2_5270_0001,A24045,alf,ConPlan,21.856222
EL2_5270_0001,A24045,hom,ConPlan,226.38649
EL2_5270_0001,A24045,hwm,ConPlan,3486.6606
EL2_5270_0001,A24045,hyo,ConPlan,212.22125
EL2_5270_0001,A24045,hyw,ConPlan,70.632469
EL2_5270_0001,A24045,lwm,ConPlan,1004.775
EL2_5270_0001,A24045,nal,ConPlan,0
EL2_5270_0001,A24045,nhi,ConPlan,0
EL2_5270_0001,A24045,nho,ConPlan,0
EL2_5270_0001,A24045,nhy,ConPlan,0
EL2_5270_0001,A24045,nlo,ConPlan,0
EL2_5270_0001,A24045,npa,ConPlan,0
EL2_5270_0001,A24045,pas,ConPlan,120.02843
EL2_5270_0001,A24047,alf,ConPlan,7.5992975
EL2_5270_0001,A24047,hom,ConPlan,166.76224
EL2_5270_0001,A24047,hwm,ConPlan,4185.5444
EL2_5270_0001,A24047,hyo,ConPlan,141.46527
EL2_5270_0001,A24047,hyw,ConPlan,41.669659
EL2_5270_0001,A24047,lwm,ConPlan,1022.3444
EL2_5270_0001,A24047,nal,ConPlan,0
EL2_5270_0001,A24047,nhi,ConPlan,0
EL2_5270_0001,A24047,nho,ConPlan,0
EL2_5270_0001,A24047,nhy,ConPlan,0
EL2_5270_0001,A24047,nlo,ConPlan,0
EL2_5270_0001,A24047,npa,ConPlan,0
EL2_5270_0001,A24047,pas,ConPlan,288.98129
EL0_5271_0000,A24047,alf,ConPlan,3.3590391
EL0_5271_0000,A24047,hom,ConPlan,73.166977
EL0_5271_0000,A24047,hwm,ConPlan,1836.4088
EL0_5271_0000,A24047,hyo,ConPlan,62.530441
EL0_5271_0000,A24047,hyw,ConPlan,18.41881
EL0_5271_0000,A24047,lwm,ConPlan,448.55389
EL0_5271_0000,A24047,nal,ConPlan,0
EL0_5271_0000,A24047,nhi,ConPlan,0
EL0_5271_0000,A24047,nho,ConPlan,0
EL0_5271_0000,A24047,nhy,ConPlan,0
EL0_5271_0000,A24047,nlo,ConPlan,0
EL0_5271_0000,A24047,npa,ConPlan,0
EL0_5271_0000,A24047,pas,ConPlan,127.73541
EL0_5280_0000,A24019,alf,ConPlan,3.7874565
EL0_5280_0000,A24019,hom,ConPlan,266.48965
EL0_5280_0000,A24019,hwm,ConPlan,1824.8777
EL0_5280_0000,A24019,hyo,ConPlan,38.514008
EL0_5280_0000,A24019,hyw,ConPlan,14.456614
EL0_5280_0000,A24019,lwm,ConPlan,2291.052
EL0_5280_0000,A24019,nal,ConPlan,0
EL0_5280_0000,A24019,nhi,ConPlan,0
EL0_5280_0000,A24019,nho,ConPlan,0
EL0_5280_0000,A24019,nhy,ConPlan,0
EL0_5280_0000,A24019,nlo,ConPlan,0
EL0_5280_0000,A24019,npa,ConPlan,0
EL0_5280_0000,A24019,pas,ConPlan,15.853523
EL0_5281_0000,A24019,alf,ConPlan,0.16824904
EL0_5281_0000,A24019,hom,ConPlan,4.5657086
EL0_5281_0000,A24019,hwm,ConPlan,31.265301
EL0_5281_0000,A24019,hyo,ConPlan,1.7108961
EL0_5281_0000,A24019,hyw,ConPlan,0.64220178
EL0_5281_0000,A24019,lwm,ConPlan,39.252113
EL0_5281_0000,A24019,nal,ConPlan,0
EL0_5281_0000,A24019,nhi,ConPlan,0
EL0_5281_0000,A24019,nho,ConPlan,0
EL0_5281_0000,A24019,nhy,ConPlan,0
EL0_5281_0000,A24019,nlo,ConPlan,0
EL0_5281_0000,A24019,npa,ConPlan,0
EL0_5281_0000,A24019,pas,ConPlan,0.7042563
EL0_5283_0000,A24019,alf,ConPlan,0
EL0_5283_0000,A24019,hom,ConPlan,1.1257604
EL0_5283_0000,A24019,hwm,ConPlan,7.7092919
EL0_5283_0000,A24019,hyo,ConPlan,0
EL0_5283_0000,A24019,hyw,ConPlan,0
EL0_5283_0000,A24019,lwm,ConPlan,9.6781883
EL0_5283_0000,A24019,nal,ConPlan,0
EL0_5283_0000,A24019,nhi,ConPlan,0
EL0_5283_0000,A24019,nho,ConPlan,0
EL0_5283_0000,A24019,nhy,ConPlan,0
EL0_5283_0000,A24019,nlo,ConPlan,0
EL0_5283_0000,A24019,npa,ConPlan,0
EL0_5283_0000,A24019,pas,ConPlan,0
EL0_5400_0001,A24045,alf,ConPlan,10.604254
EL0_5400_0001,A24045,hom,ConPlan,120.58858
EL0_5400_0001,A24045,hwm,ConPlan,1857.2286
EL0_5400_0001,A24045,hyo,ConPlan,102.96601
EL0_5400_0001,A24045,hyw,ConPlan,34.26963
EL0_5400_0001,A24045,lwm,ConPlan,535.21051
EL0_5400_0001,A24045,nal,ConPlan,0
EL0_5400_0001,A24045,nhi,ConPlan,0
EL0_5400_0001,A24045,nho,ConPlan,0
EL0_5400_0001,A24045,nhy,ConPlan,0
EL0_5400_0001,A24045,nlo,ConPlan,0
EL0_5400_0001,A24045,npa,ConPlan,0
EL0_5400_0001,A24045,pas,ConPlan,58.235676
EL1_5430_0001,A24045,alf,ConPlan,5.2979746
EL1_5430_0001,A24045,hom,ConPlan,68.310471
EL1_5430_0001,A24045,hwm,ConPlan,1052.0747
EL1_5430_0001,A24045,hyo,ConPlan,51.442692
EL1_5430_0001,A24045,hyw,ConPlan,17.121397
EL1_5430_0001,A24045,lwm,ConPlan,303.18341
EL1_5430_0001,A24045,nal,ConPlan,0
EL1_5430_0001,A24045,nhi,ConPlan,0
EL1_5430_0001,A24045,nho,ConPlan,0
EL1_5430_0001,A24045,nhy,ConPlan,0
EL1_5430_0001,A24045,nlo,ConPlan,0
EL1_5430_0001,A24045,npa,ConPlan,0
EL1_5430_0001,A24045,pas,ConPlan,29.095036
EL1_5430_0001,A24047,alf,ConPlan,0.2900545
EL1_5430_0001,A24047,hom,ConPlan,5.5068502
EL1_5430_0001,A24047,hwm,ConPlan,138.21587
EL1_5430_0001,A24047,hyo,ConPlan,5.3995304
EL1_5430_0001,A24047,hyw,ConPlan,1.5904722
EL1_5430_0001,A24047,lwm,ConPlan,33.760059
EL1_5430_0001,A24047,nal,ConPlan,0
EL1_5430_0001,A24047,nhi,ConPlan,0
EL1_5430_0001,A24047,nho,ConPlan,0
EL1_5430_0001,A24047,nhy,ConPlan,0
EL1_5430_0001,A24047,nlo,ConPlan,0
EL1_5430_0001,A24047,npa,ConPlan,0
EL1_5430_0001,A24047,pas,ConPlan,11.030008
EL1_5570_0001,A24039,alf,ConPlan,6.8251214
EL1_5570_0001,A24039,hom,ConPlan,33.458324
EL1_5570_0001,A24039,hwm,ConPlan,347.90131
EL1_5570_0001,A24039,hyo,ConPlan,27.173082
EL1_5570_0001,A24039,hyw,ConPlan,17.132765
EL1_5570_0001,A24039,lwm,ConPlan,565.30591
EL1_5570_0001,A24039,nal,ConPlan,0
EL1_5570_0001,A24039,nhi,ConPlan,0
EL1_5570_0001,A24039,nho,ConPlan,0
EL1_5570_0001,A24039,nhy,ConPlan,0
EL1_5570_0001,A24039,nlo,ConPlan,0
EL1_5570_0001,A24039,npa,ConPlan,0
EL1_5570_0001,A24039,pas,ConPlan,21.584118
EL1_5570_0001,A24047,alf,ConPlan,1.3884896
EL1_5570_0001,A24047,hom,ConPlan,38.908012
EL1_5570_0001,A24047,hwm,ConPlan,976.54736
EL1_5570_0001,A24047,hyo,ConPlan,25.84753
EL1_5570_0001,A24047,hyw,ConPlan,7.6135836
EL1_5570_0001,A24047,lwm,ConPlan,238.52748
EL1_5570_0001,A24047,nal,ConPlan,0
EL1_5570_0001,A24047,nhi,ConPlan,0
EL1_5570_0001,A24047,nho,ConPlan,0
EL1_5570_0001,A24047,nhy,ConPlan,0
EL1_5570_0001,A24047,nlo,ConPlan,0
EL1_5570_0001,A24047,npa,ConPlan,0
EL1_5570_0001,A24047,pas,ConPlan,52.800602
EL1_5660_0000,A24047,alf,ConPlan,2.5330992
EL1_5660_0000,A24047,hom,ConPlan,48.862705
EL1_5660_0000,A24047,hwm,ConPlan,1226.3989
EL1_5660_0000,A24047,hyo,ConPlan,47.155094
EL1_5660_0000,A24047,hyw,ConPlan,13.889887
EL1_5660_0000,A24047,lwm,ConPlan,299.55524
EL1_5660_0000,A24047,nal,ConPlan,0
EL1_5660_0000,A24047,nhi,ConPlan,0
