rseg,lseg,landuse_type,shortName,Acres
SU1_0940_0900,A42015,puh,WetPondWetland,3.1558946E-3
SU1_0940_0900,A42015,pul,WetPondWetland,0.11324092
SU1_0940_0900,A42015,css,WetPondWetland,0
SU1_0940_0900,B42015,imh,WetPondWetland,5.0123031E-3
SU1_0940_0900,B42015,iml,WetPondWetland,4.3532781E-2
SU1_0940_0900,B42015,puh,WetPondWetland,5.2907644E-3
SU1_0940_0900,B42015,pul,WetPondWetland,0.1958511
SU1_0940_0900,B42015,css,WetPondWetland,0
SU1_0940_0900,A42081,imh,WetPondWetland,0
SU1_0940_0900,A42081,iml,WetPondWetland,0
SU1_0940_0900,A42081,puh,WetPondWetland,0
SU1_0940_0900,A42081,pul,WetPondWetland,0
SU1_0940_0900,A42081,css,WetPondWetland,0
SU1_0940_0900,A42113,imh,WetPondWetland,0
SU1_0940_0900,A42113,iml,WetPondWetland,0.14460206
SU1_0940_0900,A42113,puh,WetPondWetland,0
SU1_0940_0900,A42113,pul,WetPondWetland,0.64867258
SU1_0940_0900,A42113,css,WetPondWetland,0
SU7_0950_1010,A42131,imh,WetPondWetland,12.724999
SU7_0950_1010,A42131,iml,WetPondWetland,7.7520738
SU7_0950_1010,A42131,puh,WetPondWetland,7.9274383
SU7_0950_1010,A42131,pul,WetPondWetland,37.392357
SU7_0950_1010,A42131,css,WetPondWetland,9.1360474
SU7_0950_1010,B42131,imh,WetPondWetland,0
SU7_0950_1010,B42131,iml,WetPondWetland,1.8240174E-2
SU7_0950_1010,B42131,puh,WetPondWetland,0
SU7_0950_1010,B42131,pul,WetPondWetland,8.3220795E-2
SU7_0950_1010,B42131,css,WetPondWetland,0
SU7_0960_0950,A42131,imh,WetPondWetland,1.9950191
SU7_0960_0950,A42131,iml,WetPondWetland,2.4282231
SU7_0960_0950,A42131,puh,WetPondWetland,1.664416
SU7_0960_0950,A42131,pul,WetPondWetland,11.206307
SU7_0960_0950,A42131,css,WetPondWetland,0
SU3_0970_1120,A42069,imh,WetPondWetland,0
SU3_0970_1120,A42069,iml,WetPondWetland,5.7573571
SU3_0970_1120,A42069,puh,WetPondWetland,0
SU3_0970_1120,A42069,pul,WetPondWetland,28.941666
SU3_0970_1120,A42069,css,WetPondWetland,242.27968
SU3_0970_1120,A42079,imh,WetPondWetland,0
SU3_0970_1120,A42079,iml,WetPondWetland,0
SU3_0970_1120,A42079,puh,WetPondWetland,0
SU3_0970_1120,A42079,pul,WetPondWetland,0
SU3_0970_1120,A42079,css,WetPondWetland,143.75191
SU3_0970_1120,A42127,imh,WetPondWetland,0
SU3_0970_1120,A42127,iml,WetPondWetland,0
SU3_0970_1120,A42127,puh,WetPondWetland,0
SU3_0970_1120,A42127,pul,WetPondWetland,0
SU3_0970_1120,A42127,css,WetPondWetland,0
SU7_0980_1120,A42069,imh,WetPondWetland,0.36815622
SU7_0980_1120,A42069,iml,WetPondWetland,0.58012497
SU7_0980_1120,A42069,puh,WetPondWetland,0.25152272
SU7_0980_1120,A42069,pul,WetPondWetland,2.7180681
SU7_0980_1120,A42069,css,WetPondWetland,0
SU7_0980_1120,A42079,imh,WetPondWetland,0
SU7_0980_1120,A42079,iml,WetPondWetland,0.626719
SU7_0980_1120,A42079,puh,WetPondWetland,0
SU7_0980_1120,A42079,pul,WetPondWetland,3.3931258
SU7_0980_1120,A42079,css,WetPondWetland,11.665871
SU7_0980_1120,B42079,imh,WetPondWetland,7.3471561E-2
SU7_0980_1120,B42079,iml,WetPondWetland,2.4019551E-2
SU7_0980_1120,B42079,puh,WetPondWetland,4.6061017E-2
SU7_0980_1120,B42079,pul,WetPondWetland,0.10794668
SU7_0980_1120,B42079,css,WetPondWetland,0
SU7_0980_1120,A42131,imh,WetPondWetland,2.8956275
SU7_0980_1120,A42131,iml,WetPondWetland,14.022134
SU7_0980_1120,A42131,puh,WetPondWetland,2.6790257
SU7_0980_1120,A42131,pul,WetPondWetland,76.494728
SU7_0980_1120,A42131,css,WetPondWetland,0
SU2_0990_0950,B42015,imh,WetPondWetland,2.9702536E-3
SU2_0990_0950,B42015,iml,WetPondWetland,5.1051237E-2
SU2_0990_0950,B42015,puh,WetPondWetland,3.1558946E-3
SU2_0990_0950,B42015,pul,WetPondWetland,0.23019466
SU2_0990_0950,B42015,css,WetPondWetland,0
SU2_0990_0950,B42079,imh,WetPondWetland,0
SU2_0990_0950,B42079,iml,WetPondWetland,2.2606633E-3
SU2_0990_0950,B42079,puh,WetPondWetland,0
SU2_0990_0950,B42079,pul,WetPondWetland,1.0172985E-2
SU2_0990_0950,B42079,css,WetPondWetland,0
SU2_0990_0950,A42113,imh,WetPondWetland,0.27392927
SU2_0990_0950,A42113,iml,WetPondWetland,1.4867536
SU2_0990_0950,A42113,puh,WetPondWetland,0.29225907
SU2_0990_0950,A42113,pul,WetPondWetland,6.822773
SU2_0990_0950,A42113,css,WetPondWetland,0
SU2_0990_0950,A42131,imh,WetPondWetland,0.25308242
SU2_0990_0950,A42131,iml,WetPondWetland,2.7132258
SU2_0990_0950,A42131,puh,WetPondWetland,0.25422242
SU2_0990_0950,A42131,pul,WetPondWetland,12.198116
SU2_0990_0950,A42131,css,WetPondWetland,0
SU2_0990_0950,B42131,imh,WetPondWetland,0
SU2_0990_0950,B42131,iml,WetPondWetland,0.18126173
SU2_0990_0950,B42131,puh,WetPondWetland,0
SU2_0990_0950,B42131,pul,WetPondWetland,0.82194787
SU2_0990_0950,B42131,css,WetPondWetland,0
SU7_1010_0980,A42131,imh,WetPondWetland,0.98154932
SU7_1010_0980,A42131,iml,WetPondWetland,0.58140552
SU7_1010_0980,A42131,puh,WetPondWetland,0.74214709
SU7_1010_0980,A42131,pul,WetPondWetland,2.6106248
SU7_1010_0980,A42131,css,WetPondWetland,0
SU2_1020_0980,B42079,imh,WetPondWetland,0.17294075
SU2_1020_0980,B42079,iml,WetPondWetland,0.51712674
SU2_1020_0980,B42079,puh,WetPondWetland,0.16615877
SU2_1020_0980,B42079,pul,WetPondWetland,2.385
SU2_1020_0980,B42079,css,WetPondWetland,0
SU2_1020_0980,A42131,imh,WetPondWetland,2.4282231
SU2_1020_0980,A42131,iml,WetPondWetland,9.6330919
SU2_1020_0980,A42131,puh,WetPondWetland,2.2800217
SU2_1020_0980,A42131,pul,WetPondWetland,44.004421
SU2_1020_0980,A42131,css,WetPondWetland,0
SU2_1020_0980,B42131,imh,WetPondWetland,0
SU2_1020_0980,B42131,iml,WetPondWetland,0.16644159
SU2_1020_0980,B42131,puh,WetPondWetland,0
SU2_1020_0980,B42131,pul,WetPondWetland,0.74670714
SU2_1020_0980,B42131,css,WetPondWetland,0
SU7_1120_1140,A42079,imh,WetPondWetland,25.623728
SU7_1120_1140,A42079,iml,WetPondWetland,35.888031
SU7_1120_1140,A42079,puh,WetPondWetland,18.811024
SU7_1120_1140,A42079,pul,WetPondWetland,186.90034
SU7_1120_1140,A42079,css,WetPondWetland,170.1022
SU7_1120_1140,B42079,imh,WetPondWetland,0.3376866
SU7_1120_1140,B42079,iml,WetPondWetland,1.1981517
SU7_1120_1140,B42079,puh,WetPondWetland,0.29077783
SU7_1120_1140,B42079,pul,WetPondWetland,7.9688387
SU7_1120_1140,B42079,css,WetPondWetland,0
SU7_1140_1420,A42037,imh,WetPondWetland,0
SU7_1140_1420,A42037,iml,WetPondWetland,1.2061188E-2
SU7_1140_1420,A42037,puh,WetPondWetland,0
SU7_1140_1420,A42037,pul,WetPondWetland,5.4200895E-2
SU7_1140_1420,A42037,css,WetPondWetland,0
SU7_1140_1420,A42079,imh,WetPondWetland,22.423054
SU7_1140_1420,A42079,iml,WetPondWetland,42.443954
SU7_1140_1420,A42079,puh,WetPondWetland,15.674491
SU7_1140_1420,A42079,pul,WetPondWetland,212.16327
SU7_1140_1420,A42079,css,WetPondWetland,210.60368
SU7_1140_1420,B42079,imh,WetPondWetland,0.74601895
SU7_1140_1420,B42079,iml,WetPondWetland,2.2493601
SU7_1140_1420,B42079,puh,WetPondWetland,0.73754144
SU7_1140_1420,B42079,pul,WetPondWetland,10.483827
SU7_1140_1420,B42079,css,WetPondWetland,0
SU2_1200_1310,A42037,imh,WetPondWetland,1.0572151E-2
SU2_1200_1310,A42037,iml,WetPondWetland,0.25015795
SU2_1200_1310,A42037,puh,WetPondWetland,9.3809236E-3
SU2_1200_1310,A42037,pul,WetPondWetland,1.1331559
SU2_1200_1310,A42037,css,WetPondWetland,0
SU2_1200_1310,A42079,imh,WetPondWetland,0.14496505
SU2_1200_1310,A42079,iml,WetPondWetland,1.9922097
SU2_1200_1310,A42079,puh,WetPondWetland,0.15061671
SU2_1200_1310,A42079,pul,WetPondWetland,9.042654
SU2_1200_1310,A42079,css,WetPondWetland,0
SU2_1200_1310,B42079,imh,WetPondWetland,3.3627369E-2
SU2_1200_1310,B42079,iml,WetPondWetland,0.41257107
SU2_1200_1310,B42079,puh,WetPondWetland,3.5605449E-2
SU2_1200_1310,B42079,pul,WetPondWetland,1.8565698
SU2_1200_1310,B42079,css,WetPondWetland,0
SU2_1200_1310,A42113,imh,WetPondWetland,0.19755493
SU2_1200_1310,A42113,iml,WetPondWetland,0.21792142
SU2_1200_1310,A42113,puh,WetPondWetland,0.20977481
SU2_1200_1310,A42113,pul,WetPondWetland,0.98166472
SU2_1200_1310,A42113,css,WetPondWetland,0
SU2_1210_1310,A42037,imh,WetPondWetland,0.53456378
SU2_1210_1310,A42037,iml,WetPondWetland,1.9059654
SU2_1210_1310,A42037,puh,WetPondWetland,0.50627208
SU2_1210_1310,A42037,pul,WetPondWetland,9.7531824
SU2_1210_1310,A42037,css,WetPondWetland,0
SU2_1210_1310,A42079,imh,WetPondWetland,1.3846564E-2
SU2_1210_1310,A42079,iml,WetPondWetland,0.03193187
SU2_1210_1310,A42079,puh,WetPondWetland,1.1303318E-2
SU2_1210_1310,A42079,pul,WetPondWetland,0.14383471
SU2_1210_1310,A42079,css,WetPondWetland,0
SU2_1210_1310,B42079,imh,WetPondWetland,0
SU2_1210_1310,B42079,iml,WetPondWetland,4.5213266E-3
SU2_1210_1310,B42079,puh,WetPondWetland,0
SU2_1210_1310,B42079,pul,WetPondWetland,2.0628555E-2
SU2_1210_1310,B42079,css,WetPondWetland,0
SU2_1210_1310,A42113,imh,WetPondWetland,0
SU2_1210_1310,A42113,iml,WetPondWetland,0.12321725
SU2_1210_1310,A42113,puh,WetPondWetland,0
SU2_1210_1310,A42113,pul,WetPondWetland,0.55600512
SU2_1210_1310,A42113,css,WetPondWetland,0
SU3_1280_1590,A42037,imh,WetPondWetland,4.1097379
SU3_1280_1590,A42037,iml,WetPondWetland,5.5392122
SU3_1280_1590,A42037,puh,WetPondWetland,3.4992335
SU3_1280_1590,A42037,pul,WetPondWetland,26.638845
SU3_1280_1590,A42037,css,WetPondWetland,0
SU3_1280_1590,B42081,imh,WetPondWetland,4.8713041E-3
SU3_1280_1590,B42081,iml,WetPondWetland,0.13594337
SU3_1280_1590,B42081,puh,WetPondWetland,5.2111628E-3
SU3_1280_1590,B42081,pul,WetPondWetland,0.61401093
SU3_1280_1590,B42081,css,WetPondWetland,0
SU3_1280_1590,A42093,imh,WetPondWetland,0.21770424
SU3_1280_1590,A42093,iml,WetPondWetland,0.52670377
SU3_1280_1590,A42093,puh,WetPondWetland,0.20666853
SU3_1280_1590,A42093,pul,WetPondWetland,2.548243
SU3_1280_1590,A42093,css,WetPondWetland,0
SU3_1280_1590,A42113,imh,WetPondWetland,0
SU3_1280_1590,A42113,iml,WetPondWetland,0
SU3_1280_1590,A42113,puh,WetPondWetland,0
SU3_1280_1590,A42113,pul,WetPondWetland,0
SU3_1280_1590,A42113,css,WetPondWetland,0
SU2_1290_1500,A42079,imh,WetPondWetland,6.2127995
SU2_1290_1500,A42079,iml,WetPondWetland,9.6925945
SU2_1290_1500,A42079,puh,WetPondWetland,5.3719697
SU2_1290_1500,A42079,pul,WetPondWetland,51.966999
SU2_1290_1500,A42079,css,WetPondWetland,2.4313436
SU3_1310_1280,A42037,imh,WetPondWetland,0.18315136
SU3_1310_1280,A42037,iml,WetPondWetland,1.2388775
SU3_1310_1280,A42037,puh,WetPondWetland,0.18017331
SU3_1310_1280,A42037,pul,WetPondWetland,5.5987735
SU3_1310_1280,A42037,css,WetPondWetland,0
SU7_1420_1590,A42037,imh,WetPondWetland,0
SU7_1420_1590,A42037,iml,WetPondWetland,10.463362
SU7_1420_1590,A42037,puh,WetPondWetland,0
SU7_1420_1590,A42037,pul,WetPondWetland,55.350739
SU7_1420_1590,A42037,css,WetPondWetland,20.746433
SU7_1420_1590,A42079,imh,WetPondWetland,0
SU7_1420_1590,A42079,iml,WetPondWetland,0.33482453
SU7_1420_1590,A42079,puh,WetPondWetland,0
SU7_1420_1590,A42079,pul,WetPondWetland,1.734127
SU7_1420_1590,A42079,css,WetPondWetland,9.2150297
SU1_1480_1500,A42037,imh,WetPondWetland,3.275878E-3
SU1_1480_1500,A42037,iml,WetPondWetland,5.3605279E-3
SU1_1480_1500,A42037,puh,WetPondWetland,3.4247816E-3
SU1_1480_1500,A42037,pul,WetPondWetland,2.4420181E-2
SU1_1480_1500,A42037,css,WetPondWetland,0
SU1_1480_1500,A42079,imh,WetPondWetland,0
SU1_1480_1500,A42079,iml,WetPondWetland,0
SU1_1480_1500,A42079,puh,WetPondWetland,0
SU1_1480_1500,A42079,pul,WetPondWetland,0
SU1_1480_1500,A42079,css,WetPondWetland,141.47345
SU1_1480_1500,A42107,imh,WetPondWetland,0.30412227
SU1_1480_1500,A42107,iml,WetPondWetland,5.9994344E-2
SU1_1480_1500,A42107,puh,WetPondWetland,4.9957555E-2
SU1_1480_1500,A42107,pul,WetPondWetland,0.22828037
SU1_1480_1500,A42107,css,WetPondWetland,0
SU3_1500_1420,A42037,imh,WetPondWetland,7.4898489E-2
SU3_1500_1420,A42037,iml,WetPondWetland,0.18612944
SU3_1500_1420,A42037,puh,WetPondWetland,7.4153967E-2
SU3_1500_1420,A42037,pul,WetPondWetland,0.92320198
SU3_1500_1420,A42037,css,WetPondWetland,0
SU3_1500_1420,A42079,imh,WetPondWetland,1.0738151
SU3_1500_1420,A42079,iml,WetPondWetland,1.4100889
SU3_1500_1420,A42079,puh,WetPondWetland,0.9975177
SU3_1500_1420,A42079,pul,WetPondWetland,6.866765
SU3_1500_1420,A42079,css,WetPondWetland,0
SU8_1530_1760,A42037,imh,WetPondWetland,0.03692808
SU8_1530_1760,A42037,iml,WetPondWetland,0.24122377
SU8_1530_1760,A42037,puh,WetPondWetland,3.9310537E-2
SU8_1530_1760,A42037,pul,WetPondWetland,1.1435794
SU8_1530_1760,A42037,css,WetPondWetland,0
SU8_1530_1760,A42093,imh,WetPondWetland,18.861012
SU8_1530_1760,A42093,iml,WetPondWetland,17.155495
SU8_1530_1760,A42093,puh,WetPondWetland,18.158739
SU8_1530_1760,A42093,pul,WetPondWetland,85.175522
SU8_1530_1760,A42093,css,WetPondWetland,0
SU8_1530_1760,A42097,imh,WetPondWetland,4.1369653
SU8_1530_1760,A42097,iml,WetPondWetland,5.9519329
SU8_1530_1760,A42097,puh,WetPondWetland,3.3847897
SU8_1530_1760,A42097,pul,WetPondWetland,33.341846
SU8_1530_1760,A42097,css,WetPondWetland,7.9091821
SU2_1550_1620,A42037,imh,WetPondWetland,0.46755713
SU2_1550_1620,A42037,iml,WetPondWetland,1.2031407
SU2_1550_1620,A42037,puh,WetPondWetland,0.4452216
SU2_1550_1620,A42037,pul,WetPondWetland,6.4326334
SU2_1550_1620,A42037,css,WetPondWetland,0
SU2_1550_1620,A42079,imh,WetPondWetland,2.1787143
SU2_1550_1620,A42079,iml,WetPondWetland,1.2348874
SU2_1550_1620,A42079,puh,WetPondWetland,1.3563981
SU2_1550_1620,A42079,pul,WetPondWetland,6.0755329
SU2_1550_1620,A42079,css,WetPondWetland,0
SU2_1550_1620,A42107,imh,WetPondWetland,10.036789
SU2_1550_1620,A42107,iml,WetPondWetland,6.339025
SU2_1550_1620,A42107,puh,WetPondWetland,7.621923
SU2_1550_1620,A42107,pul,WetPondWetland,33.883598
SU2_1550_1620,A42107,css,WetPondWetland,0
SU8_1590_1620,A42037,imh,WetPondWetland,0.24420181
SU8_1590_1620,A42037,iml,WetPondWetland,0.2650483
SU8_1590_1620,A42037,puh,WetPondWetland,0.22037725
SU8_1590_1620,A42037,pul,WetPondWetland,1.3267306
SU8_1590_1620,A42037,css,WetPondWetland,0
SU8_1610_1530,A42037,imh,WetPondWetland,0
SU8_1610_1530,A42037,iml,WetPondWetland,9.0831164E-3
SU8_1610_1530,A42037,puh,WetPondWetland,0
SU8_1610_1530,A42037,pul,WetPondWetland,4.0650669E-2
SU8_1610_1530,A42037,css,WetPondWetland,0
SU8_1610_1530,A42093,imh,WetPondWetland,19.061661
SU8_1610_1530,A42093,iml,WetPondWetland,18.158739
SU8_1610_1530,A42093,puh,WetPondWetland,17.05517
SU8_1610_1530,A42093,pul,WetPondWetland,108.95244
SU8_1610_1530,A42093,css,WetPondWetland,0
SU8_1610_1530,A42097,imh,WetPondWetland,0.21933976
SU8_1610_1530,A42097,iml,WetPondWetland,1.2950965
SU8_1610_1530,A42097,puh,WetPondWetland,0.21575756
SU8_1610_1530,A42097,pul,WetPondWetland,9.1758966
SU8_1610_1530,A42097,css,WetPondWetland,0
SU8_1620_1610,A42037,imh,WetPondWetland,9.6787307E-3
SU8_1620_1610,A42037,iml,WetPondWetland,0.17272812
SU8_1620_1610,A42037,puh,WetPondWetland,1.0274345E-2
SU8_1620_1610,A42037,pul,WetPondWetland,0.78472173
SU8_1620_1610,A42037,css,WetPondWetland,0
SU1_1630_1610,A42037,imh,WetPondWetland,0.82343662
SU1_1630_1610,A42037,iml,WetPondWetland,2.5760314
SU1_1630_1610,A42037,puh,WetPondWetland,0.73260546
SU1_1630_1610,A42037,pul,WetPondWetland,14.443645
SU1_1630_1610,A42037,css,WetPondWetland,0
SU1_1630_1610,A42093,imh,WetPondWetland,7.5243399E-2
SU1_1630_1610,A42093,iml,WetPondWetland,0.32605472
SU1_1630_1610,A42093,puh,WetPondWetland,8.0259621E-2
SU1_1630_1610,A42093,pul,WetPondWetland,1.59516
SU1_1630_1610,A42093,css,WetPondWetland,0
SU1_1630_1610,A42097,imh,WetPondWetland,1.2510082
SU1_1630_1610,A42097,iml,WetPondWetland,0.6282596
SU1_1630_1610,A42097,puh,WetPondWetland,0.75776923
SU1_1630_1610,A42097,pul,WetPondWetland,4.050621
SU1_1630_1610,A42097,css,WetPondWetland,0
SW2_0880_0930,A42105,imh,WetPondWetland,0
SW2_0880_0930,A42105,iml,WetPondWetland,1.4319441
SW2_0880_0930,A42105,puh,WetPondWetland,0
SW2_0880_0930,A42105,pul,WetPondWetland,6.6621337
SW2_0880_0930,A42105,css,WetPondWetland,5.8426285
SW3_0930_1110,A42105,imh,WetPondWetland,0
SW3_0930_1110,A42105,iml,WetPondWetland,0
SW3_0930_1110,A42105,puh,WetPondWetland,0
SW3_0930_1110,A42105,pul,WetPondWetland,0
SW3_0930_1110,A42105,css,WetPondWetland,20.823572
SW3_0930_1110,A42117,imh,WetPondWetland,0
SW3_0930_1110,A42117,iml,WetPondWetland,16.959667
SW3_0930_1110,A42117,puh,WetPondWetland,0
SW3_0930_1110,A42117,pul,WetPondWetland,94.162567
SW3_0930_1110,A42117,css,WetPondWetland,41.13781
SW2_1000_1110,A42081,imh,WetPondWetland,0
SW2_1000_1110,A42081,iml,WetPondWetland,0.00670654
SW2_1000_1110,A42081,puh,WetPondWetland,0
SW2_1000_1110,A42081,pul,WetPondWetland,3.0020829E-2
SW2_1000_1110,A42081,css,WetPondWetland,0
SW2_1000_1110,A42117,imh,WetPondWetland,1.0898248
SW2_1000_1110,A42117,iml,WetPondWetland,6.0819621
SW2_1000_1110,A42117,puh,WetPondWetland,1.1021457
SW2_1000_1110,A42117,pul,WetPondWetland,29.345747
SW2_1000_1110,A42117,css,WetPondWetland,0
SW2_1030_1060,B42015,imh,WetPondWetland,2.0420493E-3
SW2_1030_1060,B42015,iml,WetPondWetland,2.7010744E-2
SW2_1030_1060,B42015,puh,WetPondWetland,2.1348698E-3
SW2_1030_1060,B42015,pul,WetPondWetland,0.12159476
SW2_1030_1060,B42015,css,WetPondWetland,0
SW2_1030_1060,A42113,imh,WetPondWetland,2.3319628
SW2_1030_1060,A42113,iml,WetPondWetland,7.2097368
SW2_1030_1060,A42113,puh,WetPondWetland,2.0468321
SW2_1030_1060,A42113,pul,WetPondWetland,33.502872
SW2_1030_1060,A42113,css,WetPondWetland,0
SW3_1040_1220,A42081,imh,WetPondWetland,6.7405254E-2
SW3_1040_1220,A42081,iml,WetPondWetland,0.27868393
SW3_1040_1220,A42081,puh,WetPondWetland,5.5963356E-2
SW3_1040_1220,A42081,pul,WetPondWetland,1.2801335
SW3_1040_1220,A42081,css,WetPondWetland,0
SW3_1040_1220,A42113,imh,WetPondWetland,0
SW3_1040_1220,A42113,iml,WetPondWetland,4.9897894E-2
SW3_1040_1220,A42113,puh,WetPondWetland,0
SW3_1040_1220,A42113,pul,WetPondWetland,0.22199471
SW3_1040_1220,A42113,css,WetPondWetland,0
SW3_1040_1220,A42117,imh,WetPondWetland,0.29681769
SW3_1040_1220,A42117,iml,WetPondWetland,2.6321566
SW3_1040_1220,A42117,puh,WetPondWetland,0.30129793
SW3_1040_1220,A42117,pul,WetPondWetland,11.984714
SW3_1040_1220,A42117,css,WetPondWetland,0
SW2_1050_0930,A42105,imh,WetPondWetland,0
SW2_1050_0930,A42105,iml,WetPondWetland,0
SW2_1050_0930,A42105,puh,WetPondWetland,0
SW2_1050_0930,A42105,pul,WetPondWetland,0
SW2_1050_0930,A42105,css,WetPondWetland,8.0238132
SW3_1060_1260,B42015,imh,WetPondWetland,1.0210247E-3
SW3_1060_1260,B42015,iml,WetPondWetland,0
SW3_1060_1260,B42015,puh,WetPondWetland,1.0210247E-3
SW3_1060_1260,B42015,pul,WetPondWetland,0
SW3_1060_1260,B42015,css,WetPondWetland,0
SW3_1060_1260,A42081,imh,WetPondWetland,6.1174519E-3
SW3_1060_1260,A42081,iml,WetPondWetland,0.14953771
SW3_1060_1260,A42081,puh,WetPondWetland,6.4573102E-3
SW3_1060_1260,A42081,pul,WetPondWetland,0.67178684
SW3_1060_1260,A42081,css,WetPondWetland,0
SW3_1060_1260,A42113,imh,WetPondWetland,0.26985598
SW3_1060_1260,A42113,iml,WetPondWetland,3.7168839
SW3_1060_1260,A42113,puh,WetPondWetland,0.27392927
SW3_1060_1260,A42113,pul,WetPondWetland,18.533503
SW3_1060_1260,A42113,css,WetPondWetland,0
SW2_1070_1060,A42113,imh,WetPondWetland,3.4521198
SW2_1070_1060,A42113,iml,WetPondWetland,9.470417
SW2_1070_1060,A42113,puh,WetPondWetland,3.299371
SW2_1070_1060,A42113,pul,WetPondWetland,44.806271
SW2_1070_1060,A42113,css,WetPondWetland,0
SW2_1070_1060,B42131,imh,WetPondWetland,0.01254012
SW2_1070_1060,B42131,iml,WetPondWetland,5.5860534E-2
SW2_1070_1060,B42131,puh,WetPondWetland,0.01254012
SW2_1070_1060,B42131,pul,WetPondWetland,0.24852237
SW2_1070_1060,B42131,css,WetPondWetland,0
SW3_1080_1350,A42081,imh,WetPondWetland,0.29227823
SW3_1080_1350,A42081,iml,WetPondWetland,0.63553524
SW3_1080_1350,A42081,puh,WetPondWetland,0.13186507
SW3_1080_1350,A42081,pul,WetPondWetland,2.968097
SW3_1080_1350,A42081,css,WetPondWetland,0
SW3_1080_1350,A42117,imh,WetPondWetland,3.0353806
SW3_1080_1350,A42117,iml,WetPondWetland,5.8915505
SW3_1080_1350,A42117,puh,WetPondWetland,3.0353806
SW3_1080_1350,A42117,pul,WetPondWetland,28.337687
SW3_1080_1350,A42117,css,WetPondWetland,0
SW3_1090_1091,A42105,imh,WetPondWetland,0.40969914
SW3_1090_1091,A42105,iml,WetPondWetland,1.2881182
SW3_1090_1091,A42105,puh,WetPondWetland,0.41400722
SW3_1090_1091,A42105,pul,WetPondWetland,6.246727
SW3_1090_1091,A42105,css,WetPondWetland,0
SW3_1091_1380,A42035,imh,WetPondWetland,0
SW3_1091_1380,A42035,iml,WetPondWetland,8.483611E-3
SW3_1091_1380,A42035,puh,WetPondWetland,0
SW3_1091_1380,A42035,pul,WetPondWetland,3.8176253E-2
SW3_1091_1380,A42035,css,WetPondWetland,0
SW3_1091_1380,A42105,imh,WetPondWetland,4.7388966E-3
SW3_1091_1380,A42105,iml,WetPondWetland,2.2832863E-2
SW3_1091_1380,A42105,puh,WetPondWetland,4.7388966E-3
SW3_1091_1380,A42105,pul,WetPondWetland,0.10210167
SW3_1091_1380,A42105,css,WetPondWetland,0
SW2_1100_1130,A42035,imh,WetPondWetland,0
SW2_1100_1130,A42035,iml,WetPondWetland,4.2418059E-2
SW2_1100_1130,A42035,puh,WetPondWetland,0
SW2_1100_1130,A42035,pul,WetPondWetland,0.19300216
SW2_1100_1130,A42035,css,WetPondWetland,0
SW2_1100_1130,A42105,imh,WetPondWetland,0.10210167
SW2_1100_1130,A42105,iml,WetPondWetland,0.4868139
SW2_1100_1130,A42105,puh,WetPondWetland,0.10856381
SW2_1100_1130,A42105,pul,WetPondWetland,2.2143571
SW2_1100_1130,A42105,css,WetPondWetland,0
SW2_1100_1130,A42117,imh,WetPondWetland,0
SW2_1100_1130,A42117,iml,WetPondWetland,0.0268816
SW2_1100_1130,A42117,puh,WetPondWetland,0
SW2_1100_1130,A42117,pul,WetPondWetland,0.12208727
SW2_1100_1130,A42117,css,WetPondWetland,0
SW4_1110_1150,A42081,imh,WetPondWetland,1.2461476E-3
SW4_1110_1150,A42081,iml,WetPondWetland,1.6199918E-2
SW4_1110_1150,A42081,puh,WetPondWetland,1.2461476E-3
SW4_1110_1150,A42081,pul,WetPondWetland,7.4542284E-2
SW4_1110_1150,A42081,css,WetPondWetland,0
SW4_1110_1150,A42117,imh,WetPondWetland,0
SW4_1110_1150,A42117,iml,WetPondWetland,3.5842132E-2
SW4_1110_1150,A42117,puh,WetPondWetland,0
SW4_1110_1150,A42117,pul,WetPondWetland,0.16352974
SW4_1110_1150,A42117,css,WetPondWetland,0
SW3_1130_1390,A42035,imh,WetPondWetland,2.269366
SW3_1130_1390,A42035,iml,WetPondWetland,1.486753
SW3_1130_1390,A42035,puh,WetPondWetland,1.6012818
SW3_1130_1390,A42035,pul,WetPondWetland,6.8080978
SW3_1130_1390,A42035,css,WetPondWetland,0
SW3_1130_1390,A42105,imh,WetPondWetland,0
SW3_1130_1390,A42105,iml,WetPondWetland,0
SW3_1130_1390,A42105,puh,WetPondWetland,0
SW3_1130_1390,A42105,pul,WetPondWetland,0
SW3_1130_1390,A42105,css,WetPondWetland,0
SW4_1150_1350,A42081,imh,WetPondWetland,2.5149524E-2
SW4_1150_1350,A42081,iml,WetPondWetland,0.22090799
SW4_1150_1350,A42081,puh,WetPondWetland,0.02526281
SW4_1150_1350,A42081,pul,WetPondWetland,1.0082467
SW4_1150_1350,A42081,css,WetPondWetland,0
SW4_1150_1350,A42105,imh,WetPondWetland,0
SW4_1150_1350,A42105,iml,WetPondWetland,1.723235E-3
SW4_1150_1350,A42105,puh,WetPondWetland,0
SW4_1150_1350,A42105,pul,WetPondWetland,7.7545582E-3
SW4_1150_1350,A42105,css,WetPondWetland,0
SW4_1150_1350,A42117,imh,WetPondWetland,0
SW4_1150_1350,A42117,iml,WetPondWetland,4.4802665E-3
SW4_1150_1350,A42117,puh,WetPondWetland,0
SW4_1150_1350,A42117,pul,WetPondWetland,0.0201612
SW4_1150_1350,A42117,css,WetPondWetland,0
SW1_1160_1260,A42081,imh,WetPondWetland,2.4922951E-3
SW1_1160_1260,A42081,iml,WetPondWetland,8.8023335E-2
