riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
DE0_3380_0000,A10001,12.046,126.539,49,0,4279.488,1404.057,43.227,4446.889,158.275,122.959,300,153,6124.981,0,0,0,0,0,0,310.274,225,971,0,0.449,0,222
DE0_3410_0000,A10001,25.967,295.457,103,171,32171.891,2993.807,324.969,9481.896,369.556,287.099,375,206,13060.016,0,0,0,0,0,0,724.462,278,1584,0,0.967,0,4024
DE0_3790_0000,A10001,17.947,218.544,148,282,9298.021,2048.511,93.919,6487.982,273.354,212.362,1522,675,8936.308,0,0,0,0,0,0,535.872,1019,4674,0,0.668,0,729
DE0_3791_0001,A10001,8.369,56.874,134,52.7,7130.345,1020.138,72.024,3230.952,71.138,55.265,686,313,4450.195,0,0,0,0,0,0,139.456,472,2373,0,0.312,0,165
DE0_3840_0000,A10001,5.798,58.495,73,51.6,4979.571,679.232,50.299,2151.243,73.165,56.84,395,200,2963.044,0,0,0,0,0,0,143.429,254,1864,0,0.216,0,952
DE0_4140_0000,A10001,32.101,829.753,119,198,20659.92,3031.658,208.686,9601.777,1037.85,806.279,373,228,13225.135,0,0,0,0,0,0,2034.556,278,1674,0,1.196,0,703
DE0_4141_0001,A10001,8.001,161.499,11,16.2,4956.002,820.928,50.061,2600.019,202.003,156.931,29.9,22.8,3581.171,0,0,0,0,0,0,395.997,24.6,140,0,0.298,0,108
DE0_4230_0000,A10001,9.961,131.144,55,0,12026.795,1122.755,121.483,3555.955,164.034,127.434,337,143,4897.841,0,0,0,0,0,0,321.565,215,1071,0,0.371,0,786
DE0_4231_0001,A10001,1.681,29.247,0.72,0,1091.699,179.179,11.027,567.489,36.582,28.42,0.11,0.18,781.639,0,0,0,0,0,0,71.714,0.11,1.82,0,0.063,0,0
EL0_4560_4562,A10001,3.937,96.61,2.63,0,3617.242,379.249,36.538,1201.147,120.839,93.877,5.09,11.3,1654.415,0,0,0,0,0,0,236.887,4.91,91.6,0,0.147,0,2.22
EL2_4400_4590,A10001,17.018,403.749,21,0,13585.388,1659.307,137.226,5255.308,505.007,392.327,18.6,25.8,7238.469,0,0,0,0,0,0,989.993,15.6,187,0,0.634,0,1.9
EL2_4590_0001,A10001,4.52,111.276,4.7,0,4470.204,434.92,45.154,1377.465,139.184,108.128,1.62,9.96,1897.27,0,0,0,0,0,0,272.849,1.72,71.6,0,0.168,0,0
EM2_3980_0001,A10001,23.861,376.036,37,39.6,24609.844,2600.425,248.584,8235.989,470.344,365.398,43.6,91.1,11343.948,0,0,0,0,0,0,922.042,38.9,722,0,0.889,0,62.7
EM3_4326_0000,A10001,7.625,156.383,11,0,4745.909,778.776,47.938,2466.516,195.603,151.959,2,4.76,3397.287,0,0,0,0,0,0,383.452,2,35.5,0,0.284,0,0.22
EU2_3520_0001,A10001,9.118,94.393,9.7,0,8947.222,1064.749,90.376,3372.241,118.066,91.722,4.11,34.1,4644.8,0,0,0,0,0,0,231.451,3.23,269,0,0.34,0,11.5
DE0_2590_0000,A10003,0.125,3.442,13.2,0,4449.292,7.794,44.942,70.212,5.516,22.104,116,220,72.188,0,0,0,0,0,0,12.863,100,1360,0,0.035,0,9.44
DE0_2600_0000,A10003,1.251,85.289,25,0,6608.704,28.107,66.755,253.191,136.669,547.666,1398,442,260.314,0,0,0,0,0,0,318.707,902,3455,0,0.354,0,107
DE0_2610_0000,A10003,0.026,0.438,6.67,0,2439.229,1.908,24.639,17.192,0.703,2.816,1119,649,17.675,0,0,0,0,0,0,1.638,745,4146,0,0.007,0,156
DE0_2640_0000,A10003,1.068,87.308,18,0,7190.643,9.684,72.633,87.234,139.905,560.632,436,481,89.688,0,0,0,0,0,0,326.252,336,3460,0,0.302,0,171
DE0_2690_0000,A10003,1.391,49.664,109,0,11348.295,75.629,114.629,681.273,79.582,318.906,2084,1533,700.443,0,0,0,0,0,0,185.583,1602,10513,0,0.394,0,128
DE0_2710_0000,A10003,1.525,31.106,336,288,12499.404,105.814,126.257,953.187,49.845,199.741,6329,2114,980.007,0,0,0,0,0,0,116.236,4390,14194,0,0.432,0,496
DE0_2800_0000,A10003,0.003,0,19,0,702.236,0.239,7.093,2.153,0,0,727,229,2.214,0,0,0,0,0,0,0,563,1542,0,0.001,0,13.7
DE0_2850_0000,A10003,0.679,10.721,87,0,1768.185,50.215,17.86,452.338,17.18,68.844,759,277,465.066,0,0,0,0,0,0,40.063,528,1870,0,0.192,0,12
DE0_2870_0000,A10003,0,0,0.17,0,65.837,0.021,0.665,0.187,0,0,56.1,23.9,0.193,0,0,0,0,0,0,0,42.8,156,0,0,0,10
DE0_2920_0000,A10003,1.097,14.567,66,0,2635.898,83.754,26.625,754.464,23.343,93.542,389,211,775.693,0,0,0,0,0,0,54.435,298,1469,0,0.311,0,111
DE0_2960_0000,A10003,1.405,13.702,72,0.67,2425.778,112.191,24.503,1010.633,21.956,87.985,383,160,1039.07,0,0,0,0,0,0,51.202,231,1208,0,0.398,0,30.1
DE0_2990_0000,A10003,6.316,114.376,86,118,12076.213,452.403,121.982,4075.298,183.278,734.441,170,393,4189.968,0,0,0,0,0,0,427.398,144,2958,0,1.789,0,1972
DE0_3110_0000,A10003,9.946,149.905,87,83.2,9516.598,742.07,96.127,6684.646,240.211,962.584,296,250,6872.738,0,0,0,0,0,0,560.162,220,1955,0,2.817,0,942
DE0_3260_0000,A10003,4.419,89.568,10.1,0,11589.979,307.145,117.07,2766.794,143.526,575.142,38.8,44.6,2844.646,0,0,0,0,0,0,334.696,33.7,335,0,1.252,0,574
DE0_3280_0000,A10003,0.152,0.449,0,0,1262.512,13.132,12.753,118.297,0.72,2.883,0,0,121.626,0,0,0,0,0,0,1.678,0,0,0,0.043,0,35.8
DE0_3310_0000,A10003,0.8,1.433,2,0,2951.214,70.102,29.81,631.486,2.296,9.2,0.71,0.75,649.255,0,0,0,0,0,0,5.354,0.63,4.81,0,0.226,0,115
DE0_3380_0000,A10003,6.581,128.222,23,0,10517.898,462.512,106.241,4166.361,205.466,823.352,106.7,49.4,4283.595,0,0,0,0,0,0,479.138,80,295,0,1.864,0,201
EU0_3010_0000,A10003,2.309,23.606,35,0,2167.276,183.285,21.892,1651.055,37.827,151.581,45.7,109.8,1697.513,0,0,0,0,0,0,88.21,46.4,1040,0,0.654,0,14.9
EU0_3011_0000,A10003,1.087,10.048,17,0,1246.638,87.344,12.592,786.805,16.101,64.522,22.4,44,808.943,0,0,0,0,0,0,37.548,21.3,376,0,0.308,0,48.7
EU0_3201_0000,A10003,2.418,42.5,15,0,1323.685,174.452,13.371,1571.482,68.103,272.907,24.18,39.3,1615.699,0,0,0,0,0,0,158.814,20.89,301.2,0,0.685,0,14.2
EU0_3361_0000,A10003,1.888,29.952,1.23,0,2092.376,139.354,21.135,1255.312,47.996,192.332,0.43,3.41,1290.635,0,0,0,0,0,0,111.925,0.46,29.9,0,0.535,0,0.89
EU1_2981_0000,A10003,0.004,0,1,0,198.301,0.374,2.003,3.366,0,0,1.44,5.92,3.461,0,0,0,0,0,0,0,1.41,45.8,0,0.001,0,0
EU1_2983_0000,A10003,0.203,2.279,4.8,0,752.421,15.872,7.6,142.978,3.652,14.633,8.77,17.9,147.001,0,0,0,0,0,0,8.516,8.6,155.7,0,0.057,0,0.693
EU2_3520_0001,A10003,1.207,19.423,0.49,0,4569.842,88.808,46.16,799.996,31.124,124.722,0.43,1.39,822.506,0,0,0,0,0,0,72.58,0.46,17.1,0,0.342,0,5.34
DE0_4230_0000,A10005,10.2,81.402,45,0,7723.702,1060.789,78.017,2914.355,193.387,123.459,257,188,6151.65,0,0,0,0,0,0,355.901,205,1439,0,0.928,0,189
DE0_4350_0000,A10005,15.915,105.851,40,4.89,14305.447,1738.705,144.499,4776.827,251.472,160.541,87.1,62.2,10082.976,0,0,0,0,0,0,462.798,79,464,0,1.448,0,900
DE0_4520_0000,A10005,26.576,98.435,201,182,30480.783,3212.671,307.887,8826.323,233.854,149.293,647,455,18630.691,0,0,0,0,0,0,430.374,527,3022,0,2.417,0,1436
DE0_4570_0000,A10005,1.781,3.308,45,0,5581.877,228.259,56.383,627.107,7.859,5.017,636,195,1323.706,0,0,0,0,0,0,14.464,468,1190,0,0.162,0,432
DE0_4680_0000,A10005,13.117,45.394,150,202,15804.526,1598.273,159.642,4391.011,107.842,68.847,561,496,9268.592,0,0,0,0,0,0,198.469,465,3178,0,1.193,0,1076
DE0_4800_0000,A10005,21.258,78.476,138,366,23878.648,2570.777,241.198,7062.817,186.436,119.022,519,306,14908.267,0,0,0,0,0,0,343.109,383,2459,0,1.934,0,932
DE0_4850_0000,A10005,16.313,76.796,180,131,20209.725,1907.384,204.139,5240.246,182.444,116.473,735,555,11061.166,0,0,0,0,0,0,335.763,649,3633,0,1.484,0,1658
DE0_4990_0000,A10005,4.344,27.259,17,0,4276.347,480.991,43.195,1321.45,64.76,41.343,106.7,44.7,2789.332,0,0,0,0,0,0,119.183,78.8,292,0,0.395,0,167
DE0_5020_0000,A10005,7.65,47.653,108,33.4,8983.214,848.539,90.74,2331.232,113.21,72.274,641,244,4920.789,0,0,0,0,0,0,208.348,541,1312,0,0.696,0,1624
DE0_5021_0000,A10005,1.221,7.879,3.6,33.4,607.407,134.371,6.135,369.164,18.719,11.95,13,13.6,779.236,0,0,0,0,0,0,34.45,12.3,82.5,0,0.111,0,14.01
DE0_5170_0000,A10005,2.386,15.18,15,0,3079.134,263.367,31.102,723.561,36.062,23.022,117,50.9,1527.302,0,0,0,0,0,0,66.367,85.8,396,0,0.217,0,12.05
EL0_4560_4562,A10005,10.558,95.944,62,0,6143.641,1051.983,62.057,2890.163,227.935,145.515,212,109,6100.584,0,0,0,0,0,0,419.482,151,824,0,0.96,0,4.23
EL0_4561_4562,A10005,8.762,61.182,34,14,9368.494,945.859,94.631,2598.601,145.35,92.792,12.28,18.9,5485.155,0,0,0,0,0,0,267.496,10.2,167,0,0.797,0,6.13
EL0_4562_0001,A10005,4.147,18.54,16,0,1139.654,488.768,11.512,1342.815,44.045,28.119,30.9,21.1,2834.428,0,0,0,0,0,0,81.059,24,119,0,0.377,0,0
EL0_4591_0000,A10005,0.468,4.925,0.92,0,258.786,43.914,2.614,120.646,11.7,7.469,0.43,0.03,254.661,0,0,0,0,0,0,21.531,0.46,0.42,0,0.043,0,0
EL0_4594_0000,A10005,2.963,15.382,7,0,2510.83,340.788,25.362,936.263,36.544,23.33,5.69,8.45,1976.274,0,0,0,0,0,0,67.254,5.43,45.4,0,0.27,0,3.73
EL0_4597_0000,A10005,0.915,1.089,0.22,0,87.656,119.733,0.885,328.948,2.588,1.652,0.17,0,694.349,0,0,0,0,0,0,4.762,0.05,0,0,0.083,0,0
EL0_4631_0000,A10005,7.327,46.552,17,84.5,15737.096,809.086,158.961,2222.839,110.595,70.605,22.8,29.8,4691.993,0,0,0,0,0,0,203.535,23,232,0,0.666,0,56.7
EL0_4632_0000,A10005,15.187,64.455,61,44.3,20961.959,1803.547,211.737,4954.968,153.127,97.757,203,127,10458.998,0,0,0,0,0,0,281.808,165,817,0,1.381,0,196
EL0_4633_0000,A10005,35.819,227.229,164,64.3,32933.613,3956.801,332.663,10870.705,539.831,344.631,334,252,22945.998,0,0,0,0,0,0,993.483,259,1817,0,3.258,0,340
EL0_5400_0001,A10005,0.522,2.306,12.5,0,429.537,61.639,4.339,169.344,5.478,3.497,57.7,28.8,357.454,0,0,0,0,0,0,10.082,41.9,174,0,0.047,0,0
EL2_4590_0001,A10005,10.23,105.359,28,0,11586.545,970.331,117.036,2665.836,250.302,159.794,10.74,24.2,5627.076,0,0,0,0,0,0,460.645,10.56,193,0,0.931,0,0
EL2_4630_0000,A10005,26.409,131.054,167,143,17525.557,3061.26,177.026,8410.343,311.346,198.765,701.855,376,17752.643,0,0,0,0,0,0,572.988,495.895,2651,0,2.402,157.25,271
EL2_4634_0000,A10005,0.014,0,0,0,8.412,1.83,0.085,5.027,0,0,0,0,10.611,0,0,0,0,0,0,0,0,0,0,0.001,0,0
EL2_5110_5270,A10005,8.768,46.35,20,24,12061.795,1005.211,121.836,2761.662,110.113,70.297,19.3,14.3,5829.345,0,0,0,0,0,0,202.648,15.3,95.6,0,0.798,0,1.56
PL0_4510_0001,A11001,0,0,13.24,0,64.718,0,0.654,0,0,0,520.393,79.6,0,0,0,0,0,0,0,0,450.757,461,0,0,60.85,0
PL1_4460_4780,A11001,0,0,1.84,0,468.788,0,4.735,0,0,0,28.7,54.5,0,0,0,0,0,0,0,0,30.2,276,0,0,0,0
PL1_4780_0001,A11001,0,0,25,0,2017.141,0,20.375,0,0,0,325.056,351,0,0,0,0,0,0,0,0,279.224,1939,0,0,252.72,56.3
PL2_4810_0000,A11001,0,0,68,0,1197.948,0,12.1,0,0,0,2809.344,441,0,0,0,0,0,0,0,0,2207.135,2763,0,0,181.52,161
PL2_4811_0000,A11001,0,0,1.52,0,54.221,0,0.548,0,0,0,28.8,16.8,0,0,0,0,0,0,0,0,25.1,110,0,0,0,0.22
PL2_4945_0004,A11001,0,0,20.523,0,107.42,0,1.085,0,0,0,0,118.065,0,0,0,0,0,0,0,0,0,707.653,0,0,11812.56,36
PL7_4910_0000,A11001,0,0,8.31,0,994.18,0,10.042,0,0,0,219.892,142,0,0,0,0,0,0,0,0,181.918,750,0,0,53.19,46.3
PL7_4940_0000,A11001,0,0,8.3,0,15.897,0,0.161,0,0,0,334.849,63.4,0,0,0,0,0,0,0,0,210.101,474,0,0,36.05,113
PL7_4942_0000,A11001,0,0,0.76,0,3.238,0,0.033,0,0,0,9.99,12,0,0,0,0,0,0,0,0,9.36,130,0,0,0,0.67
PL7_4960_0000,A11001,0,0,1.35,0,326.89,0,3.302,0,0,0,1085,199,0,0,0,0,0,0,0,0,897,1141,0,0,0,0.768
PM7_4820_0001,A11001,0,0,8.6,0,282.153,0,2.85,0,0,0,157,117,0,0,0,0,0,0,0,0,126,603,0,0,0,14.5
PU0_3871_3690,A24001,3.743,50.672,8,0,30346.838,11.224,306.534,10.665,40.461,138.491,71.7,58.4,6.702,35.741,7.522,7.916,97.685,4.727,191.745,271.843,56.4,290,0.886,0,0,9.34
PU1_3100_3690,A24001,6.445,87.789,3.5,0,8109.279,15.606,81.912,14.828,70.1,239.938,28.3,47.6,9.319,61.923,10.459,11.007,169.241,6.573,332.201,470.973,26.4,253,1.534,0,0,10.2
PU1_3580_3780,A24001,9.204,122.25,0,6,12740.335,44.452,128.69,42.238,97.618,334.122,0,0,26.544,86.229,29.793,31.354,235.673,18.723,462.601,655.846,0,0,2.136,0,2631.98,243
PU2_3180_3370,A24001,0.68,9.346,0.02,0,1245.734,1.006,12.583,0.956,7.463,25.543,0,1.13,0.6,6.592,0.674,0.709,18.017,0.424,35.366,50.138,0,6.56,0.163,0,0,0
PU2_3370_4020,A24001,20.026,274.974,0,34.7,36267.039,32.692,366.334,31.065,219.568,751.532,111.6,66.7,19.522,193.953,21.911,23.06,530.094,13.77,1040.518,1475.177,70.8,382,4.805,0,0,87.8
PU4_3780_3930,A24001,5.718,75.875,0,0,8870.957,28.122,89.606,26.721,60.586,207.374,189,86.6,16.792,53.518,18.848,19.835,146.271,11.845,287.115,407.051,120.3,437,1.326,0,0,256
PU4_3890_3990,A24001,0.229,2.834,0,0,56.693,2.595,0.573,2.466,2.263,7.748,0,0,1.549,2,1.739,1.83,5.465,1.093,10.727,15.208,0,0,0.05,0,842.91,55.1
PU4_3990_3780,A24001,0.228,2.622,0,0,64.046,4.004,0.647,3.804,2.094,7.167,0,0,2.391,1.85,2.684,2.824,5.055,1.686,9.922,14.068,0,0,0.046,0,911.91,50.5
PU5_3930_4170,A24001,8.617,118.397,0,0,21110.773,13.556,213.24,12.881,94.54,323.59,9.19,48.3,8.095,83.511,9.086,9.562,228.244,5.71,448.019,635.172,8.38,271,2.069,0,0,246
PU5_4170_4020,A24001,0.572,7.929,0,0,947.812,0.419,9.574,0.398,6.331,21.669,0,0.06,0.25,5.592,0.281,0.296,15.285,0.177,30.002,42.535,0,0.83,0.139,0,0,181
PU6_3870_3690,A24001,0.483,6.511,0.07,0,9743.445,1.614,98.419,1.533,5.2,17.796,0.49,3.35,0.964,4.593,1.082,1.139,12.552,0.68,24.639,34.93,0.4,17.8,0.113,0,0,1116
PU6_4020_3870,A24001,0.882,12.18,0.12,0,7924.718,0.911,80.048,0.866,9.727,33.291,0.22,5,0.544,8.592,0.61,0.643,23.482,0.384,46.093,65.346,0.23,25.9,0.212,0,0,218
WL0_4390_0000,A24003,0.068,0.215,26,0,5100.896,1.827,51.524,6.283,1.568,1.245,415,566,4.396,0.15,4.377,1.272,0.868,3.063,1.469,2.108,359,3461,0.004,0.009,0,24.2
WL0_4391_0000,A24003,0.227,0.493,3.1,0,3011.325,6.367,30.417,21.905,3.592,2.854,48.7,118,15.328,0.343,15.26,4.436,1.988,10.678,3.365,4.83,44.3,742,0.008,0.03,0,95.8
WL0_4392_0000,A24003,0.357,0.944,26,0,3744.949,9.822,37.828,33.792,6.882,5.468,251,511,23.645,0.658,23.541,6.843,3.809,16.472,6.447,9.254,249,2909,0.016,0.046,0,47.6
WL0_4393_0000,A24003,0.067,0.44,0.04,0,128.842,1.559,1.301,5.366,3.209,2.55,1.68,4.02,3.754,0.307,3.738,1.087,1.776,2.616,3.007,4.315,1.66,26.9,0.007,0.009,0,4.89
WL0_4394_0000,A24003,0.155,0.205,1.9,0,648.983,4.482,6.555,15.418,1.494,1.187,59,15.8,10.789,0.143,10.741,3.122,0.827,7.516,1.4,2.008,40.9,113,0.003,0.02,0,53.8
WL0_4420_0000,A24003,1.621,2.787,126,9.79,8168.313,46.151,82.508,158.767,20.311,16.137,780,733,111.096,1.941,110.607,32.152,11.242,77.396,19.027,27.311,730,4156,0.046,0.211,0,3.34
WL0_4421_0000,A24003,0.777,1.998,14,0,4403.258,21.422,44.477,73.695,14.57,11.576,68.4,274,51.567,1.393,51.341,14.924,8.065,35.925,13.649,19.592,61,1744,0.033,0.101,0,30.9
WL0_4422_0000,A24003,0.107,0.81,2.3,0,3017.241,2.384,30.477,8.201,5.909,4.695,3.66,58.1,5.739,0.565,5.714,1.661,3.27,3.998,5.535,7.945,3.9,379,0.013,0.014,0,44
WL0_4423_0000,A24003,0.276,1.257,59,0,5136.678,7.009,51.886,24.112,9.165,7.282,969,509,16.873,0.876,16.798,4.883,5.073,11.754,8.586,12.324,705,2999,0.021,0.036,0,87.8
WL0_4424_0000,A24003,1.485,10.086,12,0,3903.569,34.206,39.43,117.675,73.521,58.414,114.8,134,82.342,7.027,81.979,23.83,40.695,57.364,68.874,98.864,89.4,946,0.166,0.193,0,39.1
WL0_4425_0000,A24003,0.015,0,2,0,581.752,0.461,5.876,1.586,0,0,7.46,50.7,1.11,0,1.105,0.321,0,0.773,0,0,7.44,316,0,0.002,0,50
WL0_4600_0000,A24003,4.309,26.85,47,0,15870.273,101.828,160.306,350.307,195.721,155.505,305,438,245.123,18.706,244.046,70.94,108.334,170.768,183.35,263.184,245,2797,0.443,0.56,0,86.9
WL0_4601_0000,A24003,0.094,0.348,8,0,1541.617,2.468,15.572,8.49,2.538,2.016,56,183,5.941,0.243,5.915,1.719,1.405,4.139,2.378,3.412,53.1,1078,0.006,0.012,0,80.3
WL0_4602_0000,A24003,2.89,23.166,7.8,0,6008.015,62.785,60.687,215.992,168.864,134.167,34.8,119,151.137,16.139,150.473,43.74,93.468,105.292,158.191,227.069,28.5,809,0.382,0.376,0,99.8
WL0_4603_0000,A24003,1.498,10.501,63,0,6127.415,34.156,61.893,117.505,76.543,60.815,643,426,82.223,7.315,81.861,23.796,42.367,57.281,71.705,102.926,490,2692,0.173,0.195,0,93.2
WL0_4770_0000,A24003,3.628,23.258,8.2,0,4842.439,85.047,48.914,292.573,169.535,134.7,39,93.2,204.725,16.203,203.825,59.248,93.84,142.624,158.82,227.972,33.5,646,0.383,0.472,0,60.7
WL0_4771_0000,A24003,3.438,21.37,7.1,0,5345.711,81.295,53.997,279.668,155.771,123.764,61,84.1,195.695,14.888,194.834,56.635,86.221,136.333,145.925,209.464,45.6,650,0.352,0.447,0,16.7
WL0_4772_0000,A24003,0.68,4.251,9.2,0,4862.033,16.042,49.111,55.187,30.986,24.62,32.1,158,38.616,2.961,38.446,11.176,17.151,26.902,29.028,41.667,28,995,0.07,0.088,0,129
WM0_3961_0000,A24003,0.437,0.519,43,10,5321.67,13.542,53.754,46.586,3.563,3.006,1448.683,1186,32.598,0.309,27.744,8.065,1.791,19.414,3.022,5.074,1109.938,7127,0.027,0.057,5032.38,28.9
WM0_3962_0000,A24003,0.214,0.196,60,0,3601.678,6.697,36.381,23.04,1.344,1.134,1075,452,16.122,0.117,13.721,3.989,0.676,9.602,1.14,1.915,916,2455,0.011,0.028,0,94.8
WM0_3963_0000,A24003,0.3,0.196,8.6,0,4047.846,9.447,40.887,32.502,1.344,1.134,95.6,160,22.743,0.117,19.356,5.627,0.676,13.544,1.14,1.915,83.2,980,0.011,0.039,0,128
WM0_3966_0000,A24003,0.019,0,0.07,0,136.126,0.608,1.375,2.094,0,0,1.25,1.62,1.466,0,1.247,0.363,0,0.873,0,0,1.2,13.9,0,0.002,0,10
WM3_4060_0001,A24003,0.475,1.601,33,83.8,6728.395,13.594,67.964,46.766,10.99,9.275,1204.673,701,32.724,0.954,27.852,8.096,5.524,19.489,9.322,15.654,899.727,4193,0.082,0.062,959.6,112
XL3_4710_0000,A24003,8.306,66.961,3.3,28.5,6867.311,203.683,69.367,700.704,448.025,387.805,57,97,490.31,36.889,386.013,112.208,213.639,270.108,361.27,655.791,53.3,679,0,1.08,0,6.47
XL3_4711_0000,A24003,5.903,42.021,0.59,116,5700.313,150.711,57.579,518.469,281.154,243.363,40,48,362.793,23.149,285.621,83.025,134.067,199.86,226.711,411.535,37.6,460,0,0.767,0,58
XL3_4712_0000,A24003,1.9,15.217,10.6,0,3083.212,46.708,31.144,160.686,101.809,88.124,95.1,40.3,112.438,8.382,88.521,25.732,48.547,61.942,82.094,149.021,87.2,348,0,0.247,0,102
XL3_4713_0000,A24003,8.262,59.555,2.9,0,6818.811,210.163,68.877,722.997,398.469,344.91,30.5,91.6,505.908,32.808,398.293,115.777,190.008,278.701,321.31,583.254,29.1,933,0,1.074,0,82.9
XL3_4950_0000,A24003,1.734,11.034,0.54,0,2050.697,45.683,20.714,157.157,73.828,63.904,1.79,28.1,109.969,6.079,86.576,25.166,35.205,60.581,59.532,108.065,1.77,274,0,0.225,0,1.11
XU2_4270_4650,A24003,3.094,15.519,339,364,14955.113,85.966,151.062,295.737,103.832,89.876,1266,1204,206.939,8.549,162.92,47.358,49.511,114.001,83.726,151.981,1073,7423,0,0.402,0,39
XU2_4480_4650,A24003,0.288,0.381,17,123,5669.672,9.126,57.269,31.394,2.549,2.206,54.7,151,21.968,0.21,17.295,5.027,1.215,12.102,2.055,3.731,57.6,832,0,0.037,0,7.74
XU3_4650_0001,A24003,1.224,4.771,1.3,0,2011.627,35.477,20.319,122.048,31.925,27.634,15.8,39.5,85.401,2.629,67.235,19.544,15.223,47.047,25.743,46.729,13.8,253,0,0.159,0,1.11
SL2_2910_3060,A24005,6.906,32.871,1.5,0,4119.339,53.097,41.609,114.348,74.032,78.484,4.72,13.3,435.5,66.36,230.842,107.192,158.444,879.179,446.047,220.948,4.39,112,1.163,1.805,0,5.34
WM0_3650_0001,A24005,4.234,44.258,81,121,12976.39,51.162,131.075,110.181,52.548,105.672,1308,975,419.633,26.358,65.618,30.47,62.933,249.91,176.944,297.112,1007,7341,1.56,1.106,0,68.4
WM0_3740_0001,A24005,0.001,0.013,26.3,0,885.193,0.011,8.941,0.024,0.015,0.031,1593,541,0.091,0.008,0.014,0.007,0.019,0.054,0.052,0.088,1286,3275,0.001,0,0,8.01
WM0_3741_0000,A24005,0.062,0.026,34,18.7,1104.013,1.806,11.152,3.89,0.031,0.063,1272,351,14.813,0.016,2.316,1.076,0.038,8.822,0.105,0.178,989,2225,0.001,0.016,0,1.559
WM0_3742_0000,A24005,0.201,1.376,29,0,2185.784,3.66,22.079,7.881,1.633,3.284,1323,406,30.015,0.819,4.694,2.179,1.956,17.875,5.499,9.234,1027,2575,0.049,0.052,0,103
WM0_3743_0000,A24005,0.018,0,1.4,0,212.188,0.55,2.143,1.183,0,0,74.9,31.9,4.506,0,0.705,0.327,0,2.684,0,0,56.5,181,0,0.005,0,1.78
WM0_3744_0000,A24005,0.01,0.066,0.22,0,127.608,0.202,1.289,0.434,0.078,0.157,14.7,5.27,1.654,0.039,0.258,0.12,0.094,0.985,0.263,0.442,13.5,34.8,0.003,0.003,0,4
WM0_3745_0000,A24005,0.099,1.052,2.6,0,858.896,1.155,8.676,2.486,1.25,2.513,1.2,10.5,9.468,0.627,1.48,0.687,1.496,5.638,4.207,7.065,1.02,137,0.037,0.026,0,4.67
WM0_3881_3880,A24005,8.741,88.072,12.4,0,11994.977,111.247,121.161,239.577,104.569,210.284,76.7,129,912.443,52.451,142.678,66.253,125.233,543.401,352.11,591.24,68.6,937,3.104,2.284,0,771
WM0_3964_0000,A24005,0.112,1.292,25.57,0,1040.464,1.145,10.51,2.464,1.535,3.086,3320,471,9.385,0.77,1.468,0.681,1.838,5.589,5.167,8.677,2377,2797,0.045,0.029,0,111
WM0_3965_0000,A24005,0.193,2.434,0.83,0,768.17,1.638,7.759,3.528,2.89,5.811,6.59,11.8,13.437,1.449,2.101,0.976,3.461,8.002,9.73,16.338,6.76,75.6,0.085,0.051,0,22
WM1_3660_3910,A24005,2.878,21.373,233,48.9,6923.801,49.6,69.937,106.816,25.377,51.031,1955,1154,406.817,12.729,63.614,29.539,30.392,242.277,85.45,143.481,1595,7567,0.753,0.752,0,15.64
WM1_3910_0001,A24005,0.135,0.075,29,0,882.036,3.908,8.909,8.417,0.088,0.179,880,636,32.057,0.044,5.013,2.328,0.106,19.092,0.299,0.501,701,3711,0.003,0.035,0,4
WM3_3880_4060,A24005,7.451,82.558,48,189,11021.332,82.113,111.327,176.833,98.023,197.119,249,259,673.48,49.167,105.312,48.901,117.393,401.087,330.066,554.226,194,1843,2.908,1.947,0,14
WM3_4060_0001,A24005,0.314,4.417,97,0,5684.284,1.865,57.417,4.016,5.244,10.546,2051,1095,15.297,2.63,2.392,1.111,6.281,9.11,17.659,29.651,1649,6764,0.156,0.082,0,94.1
WU0_3021_3020,A24005,17.453,76.303,0.09,0,16363.809,145.704,165.291,313.782,171.846,182.183,8.06,33.6,1195.058,154.039,633.456,294.145,367.789,2412.558,1035.39,512.878,7.06,401,2.7,4.561,0,1072
WU0_3540_0000,A24005,0.537,2.334,0.67,169,3173.92,4.503,32.06,9.696,5.257,5.574,125,85.1,36.929,4.713,19.575,9.089,11.253,74.552,31.678,15.692,112,485,0.083,0.14,0,135
WU0_3541_0000,A24005,0.104,0.558,0.07,0,866.221,0.687,8.75,1.48,1.256,1.331,73.5,39.9,5.638,1.126,2.989,1.388,2.689,11.381,7.569,3.749,65,262,0.019,0.027,0,26.7
WU0_3542_0000,A24005,0.001,0,0,0,105.022,0.018,1.061,0.038,0,0,0,0,0.146,0,0.078,0.036,0,0.296,0,0,0,0,0,0,0,11.3
WU0_3670_0001,A24005,0.233,1.018,129,50.3,2506.332,1.95,25.316,4.2,2.294,2.431,1502,591,15.995,2.056,8.479,3.937,4.909,32.291,13.819,6.846,1213,4121,0.036,0.061,0,8.23
WU0_3671_0000,A24005,1.447,8.492,8.5,31.4,3742.505,8.392,37.803,18.073,19.126,20.275,199,203,68.832,17.144,36.486,16.942,40.933,138.957,115.232,57.08,164,1304,0.3,0.378,0,35.1
