riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
WM3_4060_0001,A24027,1.289,0.487,143,0,9017.941,0.773,91.09,1.341,18.107,2.217,1632,848,7.11,15.49,42.686,24.574,70.561,226.316,118.142,3.712,1239,5589,0.363,0.404,0,15.8
XU0_4090_4270,A24027,3.586,0,86,0,9829.259,0,99.285,0,47.714,0,1326,1446,0,42.044,128.056,73.723,191.521,678.943,321.56,0,1052,9891,0,1.124,0,73.4
XU0_4091_4270,A24027,19.737,0,92,0,22335.73,0,225.613,0,310.525,0,203,710,0,273.622,605.881,348.81,1246.422,3212.324,2092.71,0,180,5166,0,6.187,0,47.2
XU0_4130_4070,A24027,7.163,0,1.6,0,8075.455,0,81.57,0,103.597,0,14.3,16.14,0,91.286,238.675,137.407,415.831,1265.436,698.17,0,14.83,149.7,0,2.245,0,1.56
XU2_4070_4330,A24027,17.276,0,15,0,16037.936,0,161.999,0,302.47,0,19,179,0,266.525,466.937,268.818,1214.093,2475.652,2038.431,0,13.33,1814,0,5.416,0,391
XU2_4270_4650,A24027,1.893,0,187,125,4110.11,0,41.516,0,24.239,0,1991,569,0,21.358,69.591,40.064,97.293,368.963,163.352,0,1303,3575,0,0.594,0,6.36
XU2_4330_4480,A24027,2.565,0,15,0,5479.133,0,55.345,0,49.05,0,7.89,134,0,43.221,60.754,34.976,196.884,322.111,330.563,0,6.17,1033,0,0.804,0,213
XU2_4480_4650,A24027,0.012,0,14,0,540.963,0,5.464,0,0.093,0,49.9,156,0,0.082,0.569,0.327,0.375,3.015,0.63,0,51.1,855,0,0.004,0,0
EU0_3360_0000,A24029,1.943,0,2.4,0,2999.576,0,30.299,0,205.95,0,10.27,14.3,0,252.872,1049.997,147.874,378.917,2973.497,397.778,0,7.52,120,2.052,0.321,0,49.4
EU0_3361_0000,A24029,0.594,0,1.4,9.12,1177.829,0,11.897,0,24.313,0,0.43,2.81,0,29.852,392.473,55.273,44.732,1111.45,46.958,0,0.46,23.4,0.242,0.098,0,10.45
EU0_3362_0000,A24029,2.124,0,4.3,93.2,3756.936,0,37.949,0,157.207,0,15.5,35.6,0,193.023,1273.152,179.301,289.237,3605.449,303.633,0,12.1,270,1.566,0.351,0,93.7
EU0_3363_0000,A24029,1.795,0,2.3,0,4053.248,0,40.942,0,113.657,0,3.65,16.7,0,139.551,1110.995,156.464,209.11,3146.239,219.519,0,3.25,137,1.132,0.296,0,111
EU0_3570_0000,A24029,2.631,0,4.3,4.45,5924.498,0,59.843,0,183.408,0,6.01,10.2,0,225.194,1597.681,225.005,337.443,4524.485,354.239,0,4.88,79.2,1.828,0.434,0,126
EU0_3571_0000,A24029,1.48,0,3,0,3199.731,0,32.321,0,49.215,0,1.91,4.75,0,60.428,997.682,140.506,90.549,2825.344,95.056,0,1.65,51.2,0.491,0.244,0,94.4
EU0_3572_0000,A24029,0.746,0,1.5,0,1134.716,0,11.462,0,25.021,0,0.32,3.55,0,30.721,502.749,70.803,46.035,1423.737,48.326,0,0.34,26.9,0.25,0.123,0,44
EU0_3573_0000,A24029,1.764,0,1.16,0,3428.913,0,34.635,0,98.549,0,1.79,8.48,0,121.002,1116.206,157.198,181.316,3160.992,190.341,0,1.77,63.6,0.982,0.291,0,74.1
EU0_3700_0000,A24029,0.6,0,13,0,1412.889,0,14.272,0,41.426,0,87.4,72,0,50.864,365.123,51.421,76.218,1033.992,80.011,0,70,464,0.413,0.099,0,31.4
EU0_3720_0000,A24029,2.814,0,0.43,0,3124.468,0,31.56,0,222.827,0,3.454,3.51,0,273.594,1659.98,233.779,409.969,4700.916,430.375,0,1.93,27.1,2.22,0.465,0,66.3
EU0_3724_0000,A24029,5.683,0,8,5.34,5702.482,0,57.601,0,498.293,0,33.4,25.2,0,611.82,3262.871,459.518,916.784,9240.154,962.417,0,22.2,161,4.965,0.938,0,195
EU0_3725_0000,A24029,0.819,0,16,2.45,1018.402,0,10.287,0,39.301,0,101,45.6,0,48.256,529.883,74.625,72.309,1500.58,75.908,0,65.8,371,0.392,0.135,0,56.8
EU0_4010_0000,A24029,1.86,0,0,3.78,1822.42,0,18.408,0,103.86,0,1.85,8.24,0,127.523,1176.986,165.758,191.087,3333.12,200.598,0,1.71,53.8,1.035,0.307,0,30.9
EU0_4011_0000,A24029,1.2,0,0,0,2240.708,0,22.633,0,31.158,0,0.22,2.64,0,38.257,825.54,116.263,57.326,2337.856,60.18,0,0.23,17.1,0.31,0.198,0,40
EU0_4012_0000,A24029,0.618,0,0,10.7,1129.215,0,11.406,0,30.45,0,1.05,1.82,0,37.387,398.552,56.129,56.023,1128.662,58.812,0,0.73,11.74,0.303,0.102,0,46.1
EU0_4013_0000,A24029,1.545,0,1.2,0,3245.633,0,32.784,0,46.855,0,4.06,8.92,0,57.53,1049.997,147.874,86.206,2973.497,90.497,0,2.66,59.4,0.467,0.255,0,91.5
EU0_4014_0000,A24029,1.018,0,0.91,0,3150.933,0,31.828,0,38.594,0,11.41,30.9,0,47.386,677.495,95.413,71.006,1918.603,74.541,0,8.61,201,0.384,0.168,0,79.2
EU0_4015_0000,A24029,0.522,0,1.48,0,2015.974,0,20.363,0,47.563,0,6.83,9.54,0,58.4,296.744,41.791,87.509,840.349,91.865,0,4.74,94.8,0.474,0.086,0,93.1
EU0_4016_0000,A24029,0.186,0,0.06,0,438.381,0,4.428,0,8.321,0,0,0.49,0,10.216,121.78,17.151,15.309,344.869,16.071,0,0,2.18,0.083,0.031,0,34.6
EU0_4120_0000,A24029,0.632,0,2.2,0,1147.407,0,11.59,0,8.946,0,0,1.3,0,10.984,448.045,63.099,16.46,1268.823,17.279,0,0,6.71,0.089,0.104,0,27.7
EU0_4122_0000,A24029,1.333,0,0.61,0,5699.839,0,57.574,0,43.196,0,9.31,22.4,0,53.038,900.866,126.871,79.475,2551.17,83.431,0,7.46,165,0.431,0.22,0,255
EU0_4123_0000,A24029,0.084,0,0,0,374.959,0,3.787,0,3.8,0,0.136,0,0,4.666,54.92,7.735,6.992,155.529,7.34,0,0.04,0,0.038,0.014,0,34.9
EU0_4125_0000,A24029,0.284,0,0.1,0,618.321,0,6.246,0,9.56,0,26.9,19.9,0,11.738,191.027,26.903,17.589,540.971,18.464,0,18.3,145,0.095,0.047,0,62.5
EU2_3520_0001,A24029,4.075,0,0.19,31.8,11042.713,0,111.543,0,240.177,0,35.8,58.8,0,294.897,2555.637,359.917,441.889,7237.333,463.884,0,30.7,445,2.393,0.673,0,86.6
PL0_4510_0001,A24031,2.332,25.525,96,0,9241.575,51.823,93.349,75.81,63.328,193.864,1650.205,1651,419.398,14.79,43.927,30.028,112.33,243.012,126.361,218.08,1359.345,10148,0.596,0.53,1.45,8.63
PL1_4460_4780,A24031,3.142,43.84,165,0,11985.436,49.543,121.065,72.474,108.769,332.971,3140,2630,400.944,25.403,41.994,28.707,192.933,232.318,217.032,374.562,2213,16569,1.024,0.714,0,118
PL1_4540_0001,A24031,0.705,7.793,34,70.5,4543.959,15.516,45.899,22.697,19.335,59.188,1006,838,125.566,4.515,13.152,8.99,34.295,72.757,38.579,66.581,820,5283,0.182,0.16,0,6.23
PL1_4780_0001,A24031,0,0,0.01,0,30.296,0,0.306,0,0,0,1.75,25.7,0,0,0,0,0,0,0,0,1.36,146,0,0,0,0
PM0_4640_4820,A24031,0.017,0.092,55,20.5,5826.314,0.572,58.852,0.837,0.228,0.697,1145,1151,4.632,0.053,0.485,0.332,0.403,2.684,0.454,0.783,796,7350,0.002,0.004,0,10.9
PM1_4250_4500,A24031,19.072,193.512,340,0,30288.121,456.484,305.941,667.77,480.101,1469.726,3201,1857,3694.252,112.126,386.926,264.5,851.602,2140.557,957.974,1653.308,2642,12604,4.521,4.335,0,569
PM1_4500_4580,A24031,9.744,79.514,10,0,9313.813,274.767,94.079,401.945,197.272,603.906,42.5,127,2223.644,46.072,232.898,159.208,349.921,1288.443,393.629,679.339,40.8,995,1.858,2.215,0,8.01
PM4_4040_4410,A24031,9.307,75.664,1.07,0,12457.332,143.044,125.832,209.253,266.991,574.674,71.3,132,1157.631,90.796,251.099,171.65,689.596,1389.132,774.069,645.069,58,879,0,2.115,0,7.12
PM7_4410_4620,A24031,16.339,157.047,22,0,16506.195,409.803,166.729,599.483,389.633,1192.778,95.3,89.3,3316.468,90.998,347.358,237.452,691.13,1921.657,777.458,1341.766,78.7,565,3.669,3.713,0,1211
PM7_4580_4820,A24031,1.968,27.129,215,144,16640.262,31.747,168.083,46.441,67.309,206.05,2034,1833,256.922,15.72,26.91,18.395,119.391,148.868,134.304,231.787,1613,13138,0.633,0.447,0,1566
PM7_4620_4580,A24031,4.854,34.526,6.9,0,7594.978,147.779,76.717,216.18,85.66,262.231,24.8,50.5,1195.955,20.006,125.261,85.628,151.944,692.971,170.923,294.986,25.4,400,0.807,1.103,0,1400
PM7_4820_0001,A24031,0.001,0.009,1.9,0,1324.357,0.03,13.377,0.044,0.023,0.07,356,413,0.242,0.005,0.025,0.017,0.04,0.141,0.045,0.079,236,2396,0,0,0,34.7
XU0_4130_4070,A24031,5.74,0,4.3,0,6395.893,0,64.605,0,151.873,0,39.4,33,0,95.868,305.283,208.689,728.118,1688.888,819.202,0,32.9,222,0,1.305,0,6.89
XU2_4070_4330,A24031,1.172,0,1.13,0,1538.558,0,15.541,0,32.898,0,1.03,9.11,0,20.766,58.577,40.043,157.721,324.061,177.452,0,0.97,64.5,0,0.266,0,278
XU2_4330_4480,A24031,9.205,0,63,0,14671.886,0,148.201,0,242.746,0,260,426,0,153.23,491.138,335.739,1163.788,2717.081,1309.373,0,214,3250,0,2.092,0,271
PL0_4510_0001,A24033,0.013,0.074,2,0,799.647,0.114,8.077,0.343,0.479,0.912,1317,381,0.543,0.042,0.198,0.066,0.528,0.314,0.702,1.213,1173,2161,0.003,0.005,0,1.96
PL0_4961_0000,A24033,0.308,1.196,102,0,5499.65,5.422,55.552,16.288,7.828,14.907,2204,1006,25.781,0.693,9.437,3.141,8.637,14.939,11.483,19.819,1694,6023,0.054,0.123,0,7.03
PL0_5070_0001,A24033,3.741,15.185,122,53.4,14795.872,62.05,149.453,186.422,99.411,189.316,887,838,295.083,8.799,108.018,35.953,109.696,170.979,145.838,251.692,719,5675,0.688,1.491,0,35.1
PL0_5290_0000,A24033,0.386,1.943,0.48,0,2512.544,4.211,25.379,12.651,12.719,24.223,3.97,29.2,20.024,1.126,7.33,2.44,14.036,11.603,18.66,32.205,3.59,217,0.088,0.154,0,4.67
PL0_5390_0000,A24033,0.13,0.186,0.6,0,1450.851,0.072,14.655,0.215,5.533,2.311,4.12,13.6,0.34,1.144,1.328,0.442,14.268,2.102,18.978,3.074,3.88,94.3,0.006,0.052,0,0
PL1_4540_0001,A24033,3.262,17.347,137,318,11643.098,30.001,117.607,90.136,113.565,216.273,5104,1714,142.674,10.052,52.227,17.384,125.315,82.67,166.603,287.531,4009,10408,0.787,1.3,0,85.8
PL1_5060_0000,A24033,1.834,5.958,86,94.5,6910.757,39.125,69.806,117.546,39.007,74.286,1193,662,186.06,3.453,68.11,22.67,43.043,107.809,57.225,98.761,830,4217,0.27,0.731,0,5.34
PL1_5061_0000,A24033,0.441,2.521,7.9,0,2639.596,3.03,26.663,9.101,16.503,31.428,75,92.8,14.406,1.461,5.274,1.755,18.211,8.348,24.211,41.783,64.7,571,0.114,0.176,0,24.9
PL1_5230_0001,A24033,3.22,2.376,36,392,11499.056,14.703,116.152,44.174,70.921,29.618,322,191,69.922,14.668,272.744,90.782,182.869,431.721,243.236,39.394,224,1301,0.079,1.283,0,63
PL2_4810_0000,A24033,0.051,0.238,67,26,1753.074,0.686,17.708,2.063,1.553,2.957,3050,560,3.265,0.137,1.195,0.398,1.713,1.892,2.278,3.93,2321,3258,0.01,0.02,0,0.44
PL2_4811_0000,A24033,0,0,11.9,0,212.159,0,2.143,0,0,0,565,93.6,0,0,0,0,0,0,0,0,396,650,0,0,0,41.4
PL2_5300_5630,A24033,0.709,0.592,0.41,30.7,3831.668,2.832,38.704,8.51,17.681,7.384,7.5,40,13.47,3.657,52.542,17.489,45.591,83.169,60.64,9.822,7.22,362,0.019,0.283,0,13.57
PL7_4960_0000,A24033,0.182,1.037,19.05,0,1342.081,1.287,13.556,3.865,6.784,12.919,1373,437,6.119,0.6,2.24,0.745,7.486,3.545,9.952,17.176,1094,2472,0.047,0.073,0,51.4
PL7_4980_0000,A24033,0.366,1.535,16,0,2519.174,5.784,25.446,17.377,10.045,19.13,298,391,27.506,0.889,10.069,3.351,11.085,15.937,14.737,25.433,274,2246,0.07,0.146,0,25.7
XL0_5340_0000,A24033,1.444,0,5,0,4604.829,0,46.513,0,38.661,0,65.7,39.3,0,9.269,113.502,37.779,115.563,179.66,153.664,0,52,292,0,0.576,0,36.1
XL1_4690_0001,A24033,10.259,0,483,65.2,27930.773,0,282.129,0,314.211,0,4740,2464,0,75.336,638.832,212.633,939.221,1011.192,1248.88,0,3807,15151,0,4.088,0,175
XL1_4691_0000,A24033,2.962,0,35,0,8309.626,0,83.936,0,88.941,0,201,220,0,21.324,192.039,63.919,265.854,303.972,353.506,0,170,1541,0,1.18,0,19.6
XL3_4710_0000,A24033,2.687,0,103,0,3998.515,0,40.389,0,72.924,0,417,179,0,17.484,207.024,68.907,217.981,327.693,289.849,0,325,1061,0,1.071,0,13.1
XL3_4711_0000,A24033,1.473,0,4.4,0,3271.192,0,33.042,0,34.066,0,28.9,49.4,0,8.168,138.478,46.092,101.829,219.194,135.402,0,25.1,320,0,0.587,0,4
XL3_4712_0000,A24033,0.609,0,0.84,0,1389.22,0,14.033,0,16.344,0,3.4,18.6,0,3.919,47.732,15.887,48.854,75.554,64.962,0,3.49,148,0,0.243,0,56.1
XL3_4713_0000,A24033,6.437,0,6.4,185,12748.932,0,128.777,0,162.915,0,52.8,88.1,0,39.061,545.588,181.597,486.974,863.598,647.529,0,42.8,850,0,2.565,0,241
XL3_4950_0000,A24033,6.79,0,1.11,293,10287.361,0,103.913,0,166.197,0,34.4,51.9,0,39.848,599.425,199.516,496.784,948.816,660.573,0,25,463,0,2.706,0,66.7
XL3_4951_0000,A24033,3.815,0,0.97,123,6803.831,0,68.726,0,105.809,0,8.5,25.2,0,25.369,284.172,94.586,316.278,449.809,420.554,0,8.09,202,0,1.52,0,31.4
XL3_4952_0000,A24033,0.326,0,2.2,0,1383.477,0,13.975,0,5.802,0,30,29,0,1.391,38.019,12.655,17.344,60.18,23.063,0,18,236,0,0.13,0,20.9
XU2_4330_4480,A24033,0.013,0,0.66,0,312.383,0,3.155,0,0.424,0,0.11,18,0,0.102,0.68,0.226,1.266,1.076,1.683,0,0.11,166,0,0.005,0,58
XU2_4480_4650,A24033,1.017,0,103,123,10471.083,0,105.769,0,26.452,0,1403,1185,0,6.342,83.254,27.711,79.07,131.78,105.139,0,1203,6873,0,0.405,0,110.2
XU3_4650_0001,A24033,0.221,0,8.7,0,1678.527,0,16.955,0,3.688,0,166,161,0,0.884,26.752,8.904,11.027,42.345,14.662,0,137,873,0,0.088,0,2.93
EM2_3980_0001,A24035,0.387,0.104,0.62,0,997.152,2.002,10.072,7.653,5.064,0.278,0.43,2.23,41.847,1.702,124.756,32.631,4.542,682.193,10.55,0.647,0.46,17.6,0.023,0.052,0,0
EM2_4100_0001,A24035,11.279,10.61,5.3,11.6,15276.547,50.144,154.309,191.714,514.793,28.32,6.46,16.2,1048.334,172.972,3125.356,817.462,461.682,17090.133,1072.442,65.785,5.77,126,2.307,1.518,0,25.8
EM2_4101_0000,A24035,1.608,2.333,3.4,0,2311.711,6.265,23.351,23.952,113.201,6.228,11.72,19.3,130.976,38.036,390.472,102.131,101.522,2135.185,235.826,14.466,9.19,156,0.507,0.216,0,9.74
EU0_3700_0000,A24035,2.506,0,4,0,2101.376,0,21.226,0,113.574,0,19.6,24.4,0,40.267,739.084,193.313,107.477,4041.474,248.226,0,16.2,179,1.28,0.337,0,34.7
EU0_3720_0000,A24035,1.323,0,2.6,0,3441.264,0,34.76,0,65.804,0,13.87,40.1,0,23.33,381.706,99.838,62.271,2087.254,143.82,0,12.38,344,0.742,0.178,0,61.8
EU0_3721_0000,A24035,1.239,0,0.44,0,1771.392,0,17.893,0,29.544,0,0.86,3.87,0,10.475,404.218,105.726,27.959,2210.348,64.572,0,0.92,29.1,0.333,0.167,0,12.5
EU0_3722_0000,A24035,4.025,0,5,0,5450.892,0,55.06,0,134.677,0,15.3,49,0,47.749,1256.695,328.698,127.448,6871.882,294.349,0,13,328,1.519,0.542,0,16.9
EU0_3830_0001,A24035,3.278,0,4.3,4,5337.623,0,53.915,0,147.243,0,23.7,21.2,0,52.204,968.667,253.363,139.339,5296.885,321.813,0,18.2,168,1.66,0.441,0,42.3
EU0_4030_0000,A24035,9.419,0,10.2,7.34,12805.147,0,129.345,0,315.397,0,27.6,69.2,0,111.822,2940.817,769.194,298.467,16081.031,689.33,0,23.9,434,3.557,1.268,0,98.2
EU0_4120_0000,A24035,0.167,0,0.67,0,76.576,0,0.773,0,2.11,0,0,0.1,0,0.748,57.326,14.994,1.997,313.47,4.612,0,0,0.57,0.024,0.023,0,1.33
EU0_4121_0000,A24035,0.224,0,15,0,391.271,0,3.952,0,10.264,0,92.4,42.9,0,3.639,65.995,17.261,9.713,360.873,22.433,0,76.1,257,0.115,0.03,0,57.4
EU0_4122_0000,A24035,2.756,0,7.4,18.5,5386.365,0,54.408,0,96.595,0,115,112.3,0,34.247,854.015,223.375,91.41,4669.944,211.118,0,91.5,897,1.089,0.371,0,148
EU0_4124_0000,A24035,0.095,0,1.21,0,107.984,0,1.091,0,0.917,0,10.39,4.76,0,0.325,32.997,8.631,0.868,180.437,2.004,0,5.63,39,0.011,0.013,0,28.2
EU0_4260_0000,A24035,4.579,0,21,0,5895.77,0,59.553,0,237.986,0,131.8,123.6,0,84.377,1306.051,341.608,225.212,7141.772,520.143,0,102,675,2.684,0.616,0,43.8
EU0_4470_0000,A24035,4.058,0,9.2,38.2,6323.14,0,63.87,0,286.236,0,47.1,45.7,0,101.484,1047.805,274.062,270.872,5729.627,625.597,0,35.5,443,3.228,0.546,0,82.1
EU0_4471_0000,A24035,1.692,0,0.32,0,3351.464,0,33.853,0,97.171,0,2.48,4.69,0,34.451,469.093,122.695,91.955,2565.105,212.376,0,1.43,44.2,1.095,0.228,0,24.2
EU0_4472_0000,A24035,0.665,0,0,4.23,1153.748,0,11.654,0,59.568,0,2.82,9.39,0,21.12,153.382,40.118,56.371,838.724,130.193,0,2.74,64,0.672,0.09,0,16.7
EU0_4473_0000,A24035,2.226,0,6.4,26,3632.385,0,36.691,0,188.586,0,51.5,51.5,0,66.862,528.796,138.311,178.463,2891.573,412.173,0,39.7,483,2.126,0.3,0,36.1
EU0_4474_0000,A24035,1.292,0,0.5,0,1703.455,0,17.207,0,54.581,0,0.54,20.5,0,19.351,386.879,101.191,51.651,2115.543,119.291,0,0.57,230,0.615,0.174,0,57.3
EU0_4475_0000,A24035,0.202,0,0.44,0,152.615,0,1.542,0,12.47,0,0,0,0,4.421,54.809,14.336,11.801,299.708,27.255,0,0,0,0.141,0.027,0,0
EU0_4490_0000,A24035,0.278,0,17,0,434.676,0,4.391,0,13.525,0,33.4,16.4,0,4.795,80.535,21.065,12.799,440.388,29.561,0,25.6,118,0.153,0.037,0,42.2
EU0_4491_0000,A24035,0.472,0,2.7,0,1515.39,0,15.307,0,22.062,0,57.6,145,0,7.822,138.281,36.169,20.878,756.152,48.22,0,43.1,1070,0.249,0.064,0,179
EU0_4610_0000,A24035,0.907,0,10.3,0,3783.683,0,38.219,0,66.379,0,78,103.2,0,23.534,230.702,60.342,62.816,1261.527,145.078,0,64.3,910,0.748,0.122,0,165
EU0_4872_0000,A24035,1.984,0,12.6,0,4334.434,0,43.782,0,93.142,0,199,268,0,33.023,580.529,151.842,88.142,3174.461,203.57,0,167,2068,1.05,0.267,0,175
EU2_3520_0001,A24035,2.79,0,2.4,0,6352.293,0,64.165,0,103.214,0,3.76,14.6,0,36.594,856.672,224.069,97.674,4684.471,225.584,0,2.56,120,1.163,0.375,0,18.5
PL0_5510_0001,A24037,2.888,4.372,0.43,51.8,1275.544,3.835,12.884,40.567,45.94,24.025,28.4,41.9,36.925,26.995,250.474,23.676,148.337,227.985,156.885,25.41,23.8,365,0.052,0.128,0,0.89
PL0_5670_0000,A24037,9.15,16.31,0.39,15.6,6174.716,11.635,62.371,123.093,171.378,89.623,4.96,73.2,112.041,100.701,760.016,71.841,553.361,691.775,585.25,94.788,5.27,729,0.192,0.405,0,67.4
PL0_5671_0000,A24037,0.923,1.08,0.29,60,1481.706,1.292,14.967,13.663,11.345,5.933,16.9,15.6,12.436,6.666,84.359,7.974,36.633,76.785,38.744,6.275,13.5,115,0.013,0.041,0,0
PL0_5672_0000,A24037,14.695,19.37,10.2,83.2,12630.226,20.118,127.578,212.83,203.537,106.44,37.4,140,193.72,119.598,1314.079,124.214,657.197,1196.092,695.07,112.574,27.9,1251,0.227,0.651,0,16.5
PL0_5750_0001,A24037,8.559,11.444,4,18.2,7790.386,11.683,78.691,123.599,120.245,62.882,36.7,106,112.501,70.655,763.14,72.136,388.256,694.62,410.63,66.506,31.2,881,0.134,0.379,0,14.2
PL0_5830_0001,A24037,8.789,9.676,7.6,180,14115.229,12.433,142.578,131.527,101.668,53.168,118.9,142,119.717,59.74,812.089,76.763,328.276,739.174,347.194,56.232,91.2,1099,0.114,0.389,0,22.3
PL0_5950_0000,A24037,10.499,17.127,3.6,3.56,5725.789,13.684,57.836,144.768,179.967,94.114,19.9,47.6,131.77,105.748,893.845,84.491,581.094,813.589,614.581,99.538,15.3,354,0.201,0.465,0,60.3
PL0_5951_0000,A24037,2.43,3.497,0.77,0,3036.532,3.264,30.672,34.537,36.753,19.219,5.82,43.6,31.436,21.596,213.242,20.157,118.67,194.095,125.508,20.328,5.3,400,0.041,0.108,0,12.2
PL0_5952_0000,A24037,2.956,4.695,0.32,0,2138.35,3.878,21.599,41.031,49.336,25.8,5.05,14.6,37.347,28.99,253.338,23.947,159.301,230.592,168.481,27.287,3.4,109.3,0.055,0.131,0,3.34
PL0_5960_0000,A24037,6.693,5.836,13.9,129,6470.274,9.79,65.356,103.568,61.32,32.068,136,135,94.269,36.032,639.466,60.446,197.997,582.049,209.408,33.916,100.9,1039,0.069,0.297,0,122.1
PL0_5961_0000,A24037,1.575,2.699,1.76,0,1612.109,2.025,16.284,21.422,28.363,14.833,30.7,21.8,19.499,16.666,132.267,12.503,91.582,120.391,96.86,15.687,21.7,138,0.032,0.07,0,2.45
PL0_5962_0000,A24037,2.372,2.832,2.3,7.56,2714.042,3.309,27.415,35.001,29.762,15.563,10.26,28,31.858,17.488,216.106,20.427,96.097,196.702,101.634,16.461,9.82,183,0.033,0.105,0,1.11
PL0_5980_0000,A24037,4.717,5.265,6.3,0,4918.957,6.657,49.686,70.423,55.328,28.934,70.2,53.9,64.1,32.511,434.816,41.101,178.649,395.774,188.944,30.602,45.5,477,0.062,0.209,0,154
PL0_5981_0000,A24037,4.869,2.281,25,90.3,7221.11,7.533,72.94,79.7,23.969,12.535,281,203,72.544,14.084,492.096,46.516,77.393,447.913,81.853,13.257,210,1308,0.027,0.216,0,43.1
PL0_5982_0000,A24037,6.638,3.402,4.2,4,8545.713,10.208,86.32,107.996,35.754,18.697,45.4,99,98.3,21.009,666.803,63.03,115.445,606.933,122.098,19.775,34.6,806,0.039,0.294,0,59.2
PL0_5983_0000,A24037,0.238,0.038,2.2,0,500.154,0.384,5.052,4.065,0.399,0.209,71.4,33.7,3.7,0.235,25.1,2.373,1.29,22.846,1.364,0.221,43.6,241,0.001,0.011,0,85
PL0_6020_0000,A24037,4.789,6.653,0.73,0,1851.509,6.485,18.702,68.61,69.909,36.56,8.03,50.5,62.45,41.079,423.62,40.043,225.73,385.583,238.738,38.667,7.54,402,0.078,0.212,0,23.1
PL0_6060_0000,A24037,9.32,6.976,5.6,107,9198.73,13.871,92.916,146.75,73.305,38.335,12.86,69.4,133.574,43.074,906.082,85.648,236.694,824.727,250.334,40.545,9.91,528,0.082,0.413,0,245
PL0_6110_0000,A24037,6.764,1.204,1.8,0,5507.438,10.878,55.631,115.081,12.644,6.612,20.6,58.9,104.748,7.429,710.546,67.165,40.825,646.747,43.178,6.993,17,451,0.014,0.3,0,185
PL1_5910_0001,A24037,3.425,1.785,46,0,11274.651,5.262,113.885,55.664,18.756,9.809,442,340,50.666,11.021,343.686,32.487,60.56,312.828,64.05,10.374,326,1998,0.021,0.152,0,187
WL0_4924_0000,A24037,0.995,0,2.1,0,2657.56,0,26.844,0,1.157,0,19.88,16,0,0.788,122.528,11.582,4.332,111.526,4.58,0,14.69,114,0,0.044,0,81.5
WL0_5880_0000,A24037,4.53,0,1.05,0,4743.833,0,47.918,0,64.267,0,10.7,46,0,43.777,468.632,44.298,240.557,426.554,254.342,0,10.7,365,0,0.201,0,223
WL0_5881_0000,A24037,1.448,0,0.25,0,1251.374,0,12.64,0,3.924,0,0.82,10.17,0,2.673,174.867,16.529,14.688,159.166,15.53,0,0.74,72,0,0.064,0,117
XL0_4953_0000,A24037,3.091,0,1.83,6.23,4831.286,0,48.801,0,61.664,0,54.7,139,0,42.004,292.857,27.682,230.815,266.562,244.041,0,42.8,1084,0,0.137,0,38.5
XL0_4955_0000,A24037,0.305,0,25,0,2984.544,0,30.147,0,2.762,0,431,173,0,1.882,33.884,3.203,10.342,30.842,10.934,0,262,1115,0,0.013,0,57.1
XL0_4956_0000,A24037,0.399,0,8.1,0,1895.482,0,19.146,0,0.142,0,475,169,0,0.097,49.617,4.69,0.534,45.161,0.564,0,256,1640,0,0.018,0,106.4
XL0_5340_0000,A24037,7.687,0,19,0,13185.701,0,133.189,0,57.26,0,124,161,0,39.004,873.427,82.561,214.328,795.005,226.61,0,96.1,1319,0,0.34,0,30.1
XL0_5344_0000,A24037,1.825,0,2,0,3256.502,0,32.894,0,10.651,0,6.33,20.5,0,7.255,211.776,20.018,39.868,192.762,42.153,0,6.39,204,0,0.081,0,15.8
XL0_5347_0000,A24037,1.596,0,2.9,0,6906.154,0,69.759,0,18.779,0,17.2,47.3,0,12.792,170.934,16.158,70.294,155.586,74.322,0,15.8,404,0,0.071,0,48.7
XL0_5349_0000,A24037,1.286,0,0.5,0,518.027,0,5.233,0,15.816,0,0,9.87,0,10.774,136.747,12.926,59.202,124.469,62.595,0,0,75.5,0,0.057,0,19.7
EL0_5761_0000,A24039,1.074,0,0.37,0,2598.355,0,26.246,0,22.586,0,2.21,11.1,0,7.676,216.486,10.247,21.728,530.89,53.583,0,1.52,131,0.037,0.251,0,54.3
EL0_5762_0000,A24039,3.502,0,5.7,31.4,8590.362,0,86.771,0,66.07,0,13.3,22.9,0,22.454,721.848,34.169,63.561,1770.193,156.744,0,10.9,156,0.109,0.819,0,279
EL0_5763_0000,A24039,3.458,0,3.3,0,16232.346,0,163.963,0,110.187,0,13.56,31.9,0,37.447,615.66,29.142,106.002,1509.788,261.407,0,10.49,222,0.182,0.809,0,341
EL0_5765_0000,A24039,0.171,0,0.21,0,1344.194,0,13.578,0,0.259,0,3.12,14.4,0,0.088,41.562,1.967,0.249,101.922,0.613,0,3.32,147,0,0.04,0,100.7
EL0_5890_0000,A24039,0,0,0,0,7251.702,0,73.25,0,0,0,1.63,7.57,0,0,0,0,0,0,0,0,1.53,50.7,0,0,0,1152
EL0_5891_0000,A24039,0.054,0,5.3,0,2960.919,0,29.908,0,0.117,0,0.11,1.23,0,0.04,13.062,0.618,0.113,32.033,0.278,0,0.11,13.9,0,0.013,0,793
