riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
DE0_2870_0000,A10003,0,0,0.28,0,65.746,0.023,0.664,0.18,0,0,56.1,23.9,0.18,0,0,0,0,0,0,0,42.8,156,0,0,0,10
DE0_2920_0000,A10003,0.867,27.218,69,0,2686.086,80.28,27.132,635.514,15.567,61.852,448,227,632.411,0,0,0,0,0,0,46.714,350,1586,0,0.089,0,114
DE0_2960_0000,A10003,1.124,23.37,74,0.67,2489.106,110.682,25.142,876.189,13.366,53.108,400,186,871.911,0,0,0,0,0,0,40.11,242,1434,0,0.116,0,32.7
DE0_2990_0000,A10003,5.355,226.565,96,118,12577.979,463.602,127.05,3669.99,129.58,514.866,199,448,3652.071,0,0,0,0,0,0,388.855,164,3455,0,0.551,0,1988
DE0_3110_0000,A10003,8.418,288.415,98,83.2,10250.099,766.178,103.536,6065.262,164.955,655.419,351,350,6035.648,0,0,0,0,0,0,495.009,252,2745,0,0.866,0,958
DE0_3260_0000,A10003,3.942,176.259,11.5,0,12004.413,336.087,121.257,2660.547,100.809,400.546,50.8,44.8,2647.558,0,0,0,0,0,0,302.514,38,336,0,0.405,0,575
DE0_3280_0000,A10003,0.135,0.877,0,0,1274.54,14.399,12.874,113.982,0.501,1.992,0,0,113.426,0,0,0,0,0,0,1.505,0,0,0,0.014,0,35.8
DE0_3310_0000,A10003,0.713,2.797,2.3,0,3014.164,76.809,30.446,608.044,1.6,6.356,0.71,0.75,605.074,0,0,0,0,0,0,4.8,0.63,4.81,0,0.073,0,115
DE0_3380_0000,A10003,5.867,250.779,27,0,11131.898,506.59,112.443,4010.297,143.43,569.893,117.3,49.6,3990.717,0,0,0,0,0,0,430.414,87.5,296,0,0.603,0,206
EU0_3010_0000,A10003,1.75,18.841,37,0,2269.496,71.419,22.924,565.369,25.336,42.818,72.8,169.4,562.608,25.458,763.88,96.495,57.852,760.151,0,76.031,75.3,1587,0,0.18,0,14.9
EU0_3011_0000,A10003,0.841,8.263,18,0,1319.064,34.74,13.324,275.011,11.111,18.779,34.9,66.4,273.668,11.165,371.573,46.938,25.371,369.759,0,33.344,33.8,590,0,0.086,0,45.2
EU0_3201_0000,A10003,2.057,33.372,18,0,1501.031,77.742,15.162,615.418,44.875,75.838,31.79,61.1,612.413,45.09,831.503,105.037,102.467,827.444,0,134.666,28.07,481.4,0,0.211,0,14.2
EU0_3361_0000,A10003,1.683,25.349,1.42,0,2272.402,64.7,22.954,512.18,34.086,57.605,0.43,3.41,509.679,34.249,692.016,87.417,77.83,688.638,0,102.288,0.46,29.9,0,0.173,0,0.89
EU1_2981_0000,A10003,0.003,0,1.04,0,197.859,0.138,1.999,1.086,0,0,1.68,6.12,1.081,0,1.468,0.185,0,1.461,0,0,1.66,47.3,0,0,0,0
EU1_2983_0000,A10003,0.153,1.856,4.8,0,764.479,6.125,7.722,48.48,2.496,4.219,11.7,22,48.243,2.508,65.502,8.274,5.699,65.183,0,7.49,11.43,203.3,0,0.016,0,0
EU2_3520_0001,A10003,1.076,17.918,0.57,0,4680.178,46.405,47.275,367.353,21.525,40.717,0.43,1.39,365.559,19.718,404.284,51.07,44.81,402.31,0,64.594,0.46,17.1,0,0.111,0,7.07
DE0_4230_0000,A10005,8.961,45.017,54,0,8543.655,816.147,86.3,2342.253,390.869,349.096,260,192,5771.882,0,0,0,0,0,0,269.249,207,1491,0,0.361,0,189
DE0_4350_0000,A10005,14.085,58.538,48,4.89,15605.452,1353.836,157.631,3885.363,508.264,453.944,87.5,62.6,9574.482,0,0,0,0,0,0,350.116,79.4,470,0,0.567,0,969
DE0_4520_0000,A10005,23.52,56.734,237,182,33210.98,2498.516,335.464,7170.471,492.602,439.957,667,462,17669.787,0,0,0,0,0,0,339.328,538,3090,0,0.948,0,1455
DE0_4570_0000,A10005,1.507,2.703,54,0,5760.773,165.519,58.19,475.02,23.466,20.958,660,199,1170.566,0,0,0,0,0,0,16.164,477,1236,0,0.061,0,495
DE0_4680_0000,A10005,11.443,25.33,174,202,16960.684,1228.825,171.32,3526.594,219.931,196.426,593,533,8690.392,0,0,0,0,0,0,151.499,486,3537,0,0.461,0,1077
DE0_4800_0000,A10005,18.799,42.813,164,366,25917.875,2011.707,261.797,5773.382,371.727,332,546,315,14227.022,0,0,0,0,0,0,256.063,396,2561,0,0.757,0,953
DE0_4850_0000,A10005,14.202,41.363,210,131,21827.725,1467.49,220.482,4211.538,359.145,320.762,754,571,10378.258,0,0,0,0,0,0,247.396,658,3817,0,0.572,0,1663
DE0_4990_0000,A10005,3.862,14.692,21,0,4602.192,379.056,46.487,1087.85,127.568,113.934,114.7,45.4,2680.729,0,0,0,0,0,0,87.875,82.3,300,0,0.156,0,167
DE0_5020_0000,A10005,6.682,25.669,126,33.4,9582.226,654.473,96.79,1878.268,222.876,199.056,681,253,4628.509,0,0,0,0,0,0,153.527,576,1369,0,0.269,0,1641
DE0_5021_0000,A10005,1.07,4.24,4.5,33.4,718.961,103.997,7.262,298.46,36.811,32.877,15.6,13.6,735.477,0,0,0,0,0,0,25.357,14,82.5,0,0.043,0,14.9
DE0_5170_0000,A10005,2.101,8.125,19,0,3284.105,205.49,33.173,589.733,70.544,63.005,120,50.9,1453.247,0,0,0,0,0,0,48.594,86.9,397,0,0.085,0,12.45
EL0_4560_4562,A10005,9.321,21.826,73,0,6907.899,333.393,69.777,956.802,461.681,169.255,219,110,2357.792,31.347,1374.159,478.819,243.085,3386.264,0,318.027,156,829,0,0.376,0,4.23
EL0_4561_4562,A10005,7.909,14.181,41,14,9928.969,308.03,100.293,884.012,299.979,109.974,14.24,19,2178.421,20.368,1269.618,442.392,157.945,3128.65,0,206.639,11.46,168,0,0.319,0,6.23
EL0_4562_0001,A10005,3.58,4.247,19,0,1667.613,152.032,16.845,436.317,89.82,32.928,32.5,22.1,1075.193,6.098,626.64,218.35,47.292,1544.193,0,61.872,24.7,123,0,0.144,0,0
EL0_4591_0000,A10005,0.412,1.271,1.12,0,302.64,13.356,3.057,38.332,26.37,9.854,0.43,0.03,94.46,1.766,53.284,18.567,13.698,131.306,0,18.165,0.46,0.42,0,0.017,0,0
EL0_4594_0000,A10005,2.627,3.423,8.4,0,2776.298,109.786,28.043,315.071,72.418,26.548,7,8.47,776.413,4.917,452.506,157.673,38.13,1115.085,0,49.885,6.04,45.8,0,0.106,0,6.32
EL0_4597_0000,A10005,0.807,0.238,0.22,0,201.776,38.43,2.038,110.291,5.033,1.845,0.17,0,271.783,0.342,158.4,55.194,2.65,390.336,0,3.467,0.05,0,0,0.033,0,0
EL0_4631_0000,A10005,6.594,10.403,21,84.5,16218.859,265.048,163.827,760.659,220.065,80.677,24.3,30.2,1874.449,14.942,1092.458,380.662,115.869,2692.086,0,151.591,24.5,234,0,0.266,0,58.1
EL0_4632_0000,A10005,13.568,14.941,74,44.3,22326.17,582.915,225.517,1672.901,316.042,115.863,211,128,4122.438,21.458,2402.623,837.182,166.403,5920.649,0,217.704,170,824,0,0.547,0,210
EL0_4633_0000,A10005,31.699,53.258,197,64.3,36212.926,1255.353,365.787,3602.727,1126.56,413.005,345,253,8877.999,76.49,5174.24,1802.939,593.157,12750.591,0,776.027,264,1832,0,1.277,0,345
EL0_5400_0001,A10005,0.451,0.502,14.3,0,486.374,20.12,4.913,57.741,10.267,3.9,60.9,28.7,142.289,0.68,78.015,27.184,5.27,192.249,0,7.072,44.2,174,0,0.018,0,0
EL2_4590_0001,A10005,9.123,24.615,34,0,12164.545,316.144,122.874,907.298,510.807,190.879,12.57,24.4,2235.806,34.216,1261.216,439.465,265.337,3107.944,0,351.868,12.11,195,0,0.368,0,0
EL2_4630_0000,A10005,23.314,32.337,200,143,20329.719,962.923,205.351,2763.485,684.021,250.767,714.641,379,6809.9,46.443,3968.919,1382.951,360.151,9780.387,0,471.186,502.109,2689,0,0.939,157.25,275
EL2_4634_0000,A10005,0.012,0,0,0,10.209,0.588,0.103,1.685,0,0,0,0,4.153,0,2.421,0.843,0,5.965,0,0,0,0,0,0,0,0
EL2_5110_5270,A10005,7.752,9.795,24,24,12895.59,301.601,130.258,865.563,221.136,75.956,20.5,14.5,2132.959,15.674,1385.073,482.622,121.546,3413.157,0,152.329,16.1,96.9,0,0.312,0,1.56
PL0_4510_0001,A11001,0,0,21.88,0,57.254,0,0.578,0,0,0,520.393,79.5,0,0,0,0,0,0,0,0,450.757,460,0,0,60.85,0
PL1_4460_4780,A11001,0,0,3.04,0,467.6,0,4.723,0,0,0,28.7,54.5,0,0,0,0,0,0,0,0,30.2,276,0,0,0,0
PL1_4780_0001,A11001,0,0,36.7,0,2001.598,0,20.218,0,0,0,325.056,351,0,0,0,0,0,0,0,0,279.224,1943,0,0,252.72,56.3
PL2_4810_0000,A11001,0,0,99,0,1163.298,0,11.75,0,0,0,2813.342,440,0,0,0,0,0,0,0,0,2210.138,2761,0,0,181.52,161
PL2_4811_0000,A11001,0,0,2.2,0,53.548,0,0.541,0,0,0,29.6,16.8,0,0,0,0,0,0,0,0,25.3,109,0,0,0,0.22
PL2_4945_0004,A11001,0,0,34.124,0,72.275,0,0.73,0,0,0,0,121.304,0,0,0,0,0,0,0,0,0,726.313,0,0,11812.56,36
PL7_4910_0000,A11001,0,0,13.62,0,987.735,0,9.977,0,0,0,220.839,142,0,0,0,0,0,0,0,0,181.971,750,0,0,53.19,46.5
PL7_4940_0000,A11001,0,0,13,0,12.234,0,0.124,0,0,0,334.849,63.4,0,0,0,0,0,0,0,0,210.101,473,0,0,36.05,113
PL7_4942_0000,A11001,0,0,1.18,0,2.822,0,0.029,0,0,0,9.99,12,0,0,0,0,0,0,0,0,9.36,130,0,0,0,0.67
PL7_4960_0000,A11001,0,0,1.95,0,322.433,0,3.257,0,0,0,1088,199,0,0,0,0,0,0,0,0,898,1141,0,0,0,0.67
PM7_4820_0001,A11001,0,0,12.6,0,278.193,0,2.81,0,0,0,157,117,0,0,0,0,0,0,0,0,126,603,0,0,0,14.5
PU0_3871_3690,A24001,3.721,35,9.2,0,30272.828,17.765,305.786,5.669,89.762,175.267,72,58.5,8.642,27.928,4.524,14.176,139.855,6.896,188.013,235.621,56.5,290,0,0.28,0,9.3
PU1_3100_3690,A24001,6.408,60.934,4,0,7986.293,22.085,80.67,7.049,156.272,305.136,28.3,47.7,10.743,48.622,5.624,17.623,243.482,8.573,327.325,410.208,26.4,254,0,0.482,0,10.2
PU1_3580_3780,A24001,9.199,85.419,0,6,12565.342,58.545,126.923,18.684,219.066,427.746,0,0,28.479,68.159,14.908,46.715,341.319,22.725,458.851,575.039,0,0,0,0.692,2631.98,243
PU2_3180_3370,A24001,0.676,6.537,0.02,0,1233.471,0.844,12.459,0.269,16.766,32.737,0,1.13,0.41,5.217,0.215,0.673,26.123,0.328,35.118,44.01,0,6.65,0,0.051,0,0
PU2_3370_4020,A24001,19.92,190.881,0,34.7,35877.105,49.379,362.395,15.759,489.537,955.865,114.7,66.8,24.021,152.313,12.574,39.402,762.731,19.167,1025.375,1285.014,70.8,382,0,1.499,0,87.7
PU4_3780_3930,A24001,5.68,52.762,0,0,8753.001,35.854,88.414,11.442,135.315,264.214,200,86.3,17.441,42.101,9.13,28.609,210.829,13.917,283.427,355.196,124.4,436,0,0.427,0,262
PU4_3890_3990,A24001,0.228,1.973,0,0,53.225,3.322,0.538,1.061,5.062,9.883,0,0,1.616,1.575,0.846,2.652,7.886,1.29,10.602,13.286,0,0,0,0.017,842.91,55.1
PU4_3990_3780,A24001,0.227,1.825,0,0,61.133,5.127,0.618,1.636,4.682,9.141,0,0,2.495,1.457,1.306,4.092,7.295,1.99,9.806,12.29,0,0,0,0.017,911.91,50.5
PU5_3930_4170,A24001,8.593,82.396,0,0,20939.006,20.51,211.505,6.546,211.316,412.613,9.19,48.4,9.977,65.748,5.223,16.367,329.243,7.962,442.617,554.695,8.38,271,0,0.646,0,246
PU5_4170_4020,A24001,0.569,5.519,0,0,936.854,0.537,9.463,0.171,14.156,27.642,0,0.06,0.261,4.405,0.137,0.428,22.056,0.209,29.651,37.16,0,0.83,0,0.043,0,181
PU6_3870_3690,A24001,0.48,4.533,0.09,0,9734.659,2.067,98.33,0.66,11.625,22.7,0.49,3.35,1.006,3.617,0.526,1.65,18.113,0.802,24.351,30.516,0.4,17.8,0,0.036,0,1116
PU6_4020_3870,A24001,0.877,8.48,0.1,0,7907.952,1.167,79.878,0.372,21.749,42.466,0.22,5,0.568,6.767,0.297,0.931,33.885,0.453,45.554,57.088,0.23,25.9,0,0.066,0,218
WL0_4390_0000,A24003,0.067,0.071,24,0,5019.876,0.348,50.706,2.488,0.619,0.298,424,576,1.637,0.296,10.381,1.453,1.242,6.831,1.618,0.388,368,3518,0,0.021,0,24.2
WL0_4391_0000,A24003,0.227,0.263,3.4,0,3003.796,1.171,30.341,8.358,2.291,1.103,48.8,119,5.5,1.097,34.872,4.881,4.599,22.948,5.992,1.436,44.4,745,0.001,0.072,0,95.8
WL0_4392_0000,A24003,0.357,0.504,23,0,3730.561,1.805,37.682,12.894,4.39,2.112,255,513,8.485,2.102,53.794,7.53,8.812,35.4,11.48,2.751,250,2915,0.001,0.113,0,47.6
WL0_4393_0000,A24003,0.067,0.235,0.04,0,128.531,0.286,1.298,2.047,2.047,0.985,1.68,4.02,1.347,0.98,8.542,1.196,4.109,5.622,5.353,1.284,1.66,26.9,0.001,0.021,0,4.89
WL0_4394_0000,A24003,0.151,0.11,1.8,0,646.236,0.806,6.528,5.754,0.953,0.458,60.3,15.8,3.786,0.456,24.004,3.36,1.913,15.797,2.492,0.597,41.5,113,0,0.048,0,53.6
WL0_4420_0000,A24003,1.574,1.499,122,9.79,7950.577,8.235,80.309,58.832,13.064,6.284,836,750,38.715,6.256,245.453,34.36,26.221,161.522,34.159,8.187,775,4254,0.005,0.501,0,3.21
WL0_4421_0000,A24003,0.77,1.027,14,0,4392.418,3.919,44.368,27.991,8.952,4.306,69.5,274,18.419,4.287,116.779,16.347,17.968,76.848,23.407,5.61,61.6,1747,0.004,0.245,0,30.9
WL0_4422_0000,A24003,0.107,0.433,2.5,0,3016.758,0.438,30.472,3.129,3.769,1.814,3.66,58.1,2.059,1.805,13.057,1.828,7.565,8.592,9.856,2.362,3.9,379,0.001,0.034,0,44
WL0_4423_0000,A24003,0.266,0.631,59,0,5118.375,1.252,51.701,8.941,5.504,2.648,981,509,5.884,2.636,37.305,5.222,11.047,24.548,14.391,3.45,712,3001,0.002,0.085,0,87.8
WL0_4424_0000,A24003,1.473,5.284,12,0,3891.191,6.276,39.305,44.837,46.046,22.151,117.3,135,29.505,22.049,187.064,26.186,92.417,123.098,120.395,28.857,92,953,0.017,0.469,0,39.1
WL0_4425_0000,A24003,0.014,0,2,0,581.023,0.076,5.869,0.548,0,0,7.46,50.7,0.36,0,2.284,0.32,0,1.503,0,0,7.44,317,0,0.004,0,50
WL0_4600_0000,A24003,4.264,14.798,50,0,15786.207,18.349,159.457,131.076,128.928,62.023,314,444,86.256,61.736,546.863,76.552,258.768,359.867,337.106,80.8,249,2831,0.046,1.356,0,87
WL0_4601_0000,A24003,0.094,0.186,5.4,0,1542.722,0.454,15.583,3.24,1.619,0.779,56.3,183,2.132,0.775,13.516,1.892,3.25,8.894,4.233,1.015,53.3,1078,0.001,0.03,0,80.3
WL0_4602_0000,A24003,2.884,12.487,8.6,0,5994.378,11.492,60.549,82.093,108.797,52.339,35.3,120,54.022,52.096,342.498,47.944,218.362,225.384,284.468,68.183,29.1,810,0.039,0.917,0,99.8
WL0_4603_0000,A24003,1.499,5.653,64,0,5980.967,6.285,60.414,44.902,49.258,23.696,674,437,29.548,23.587,187.333,26.224,98.865,123.276,128.794,30.871,512,2764,0.018,0.477,0,94.7
WL0_4770_0000,A24003,3.621,12.88,9,0,4804.684,15.464,48.532,110.472,112.223,53.987,39.8,93.1,72.697,53.737,460.9,64.519,225.24,303.299,293.427,70.331,34,645,0.04,1.152,0,60.7
WL0_4771_0000,A24003,3.446,11.848,8,0,5300.254,14.866,53.538,106.196,103.228,49.66,63.8,84,69.883,49.43,443.059,62.021,207.186,291.558,269.908,64.694,46.6,650,0.037,1.096,0,16
WL0_4772_0000,A24003,0.68,2.268,10,0,4856.861,2.957,49.059,21.123,19.768,9.509,32.2,158,13.9,9.466,88.125,12.336,39.675,57.991,51.686,12.388,28.1,995,0.007,0.216,0,129
WM0_3961_0000,A24003,0.374,0.249,49,10,5169.109,4.121,52.213,29.44,1.079,1.046,1530.629,1189,19.373,0.39,45.961,6.434,1.634,30.245,2.121,1.359,1166.991,7155,0.011,0.119,5032.38,28.8
WM0_3962_0000,A24003,0.207,0.159,55,0,3548.097,2.273,35.839,16.238,0.686,0.666,1104,454,10.685,0.248,25.35,3.549,1.039,16.682,1.349,0.865,930,2469,0.007,0.066,0,94.8
WM0_3963_0000,A24003,0.302,0.199,8.9,0,3985.728,3.334,40.26,23.814,0.858,0.833,98.9,165,15.671,0.31,37.177,5.204,1.299,24.465,1.687,1.08,86.1,1021,0.008,0.096,0,132
WM0_3966_0000,A24003,0.019,0,0.07,0,135.788,0.212,1.372,1.518,0,0,1.25,1.62,0.999,0,2.369,0.332,0,1.559,0,0,1.2,13.9,0,0.006,0,10
WM3_4060_0001,A24003,0.467,1.519,41,83.8,6330.41,4.707,63.944,33.628,6.562,6.367,1342.486,728,22.129,2.371,52.497,7.349,9.939,34.546,12.904,8.266,984.914,4334,0.066,0.149,959.6,114
XL3_4710_0000,A24003,8.316,44.688,3.7,28.5,6793.456,45.486,68.621,324.938,292.758,187.313,63,96.6,213.828,128.466,934.093,130.758,538.464,614.685,700.765,243.771,55.1,678,0,2.645,0,6.09
XL3_4711_0000,A24003,5.852,29.333,0.69,116,5616.691,32.786,56.734,234.212,192.163,122.95,44.1,48.4,154.124,84.323,673.283,94.249,353.441,443.058,459.973,160.009,41,465,0,1.861,0,57
XL3_4712_0000,A24003,1.894,9.909,11.7,0,3074.101,10.46,31.052,74.726,64.914,41.533,95.4,40.4,49.174,28.485,214.814,30.071,119.395,141.36,155.382,54.053,87.5,348,0,0.602,0,104
XL3_4713_0000,A24003,8.24,39.176,3.2,0,6765.359,46.951,68.337,335.403,256.647,164.209,31.5,91.7,220.714,112.62,964.177,134.969,472.045,634.483,614.327,213.702,29.6,933,0,2.621,0,86.2
XL3_4950_0000,A24003,1.73,7.153,0.6,0,2040.912,10.255,20.615,73.256,46.858,29.981,1.79,28.1,48.207,20.562,210.587,29.479,86.186,138.578,112.163,39.018,1.77,274,0,0.55,0,1.11
XU2_4270_4650,A24003,3.015,10.204,326,364,14420.319,18.705,145.66,133.625,66.849,42.771,1359,1262,87.933,29.334,384.129,53.772,122.953,252.779,160.013,55.663,1147,7737,0,0.959,0,49.9
XU2_4480_4650,A24003,0.253,0.262,19,123,5664.78,1.792,57.22,12.8,1.722,1.101,54.3,152,8.423,0.756,36.797,5.151,3.167,24.215,4.121,1.434,56.8,839,0,0.081,0,11.39
XU3_4650_0001,A24003,1.221,3.232,1.4,0,1993.135,7.906,20.133,56.477,21.172,13.546,16.3,39.5,37.165,9.291,162.354,22.727,38.942,106.838,50.679,17.63,14.1,254,0,0.388,0,1.11
SL2_2910_3060,A24005,5.799,9.854,1.8,0,4338.981,12.438,43.828,22.17,129.004,24.14,5.31,13.4,72.362,127.142,286.049,160.486,311.464,933.648,544.274,42.183,4.69,113,0.011,2.041,0,5.34
WM0_3650_0001,A24005,3.46,36.474,92,121,13008.142,33.916,131.395,60.451,87.366,89.351,1314,982,197.31,56.941,94.373,52.947,139.491,308.028,243.367,155.89,1008,7422,1.245,1.218,0,68.2
WM0_3740_0001,A24005,0.001,0.011,37.5,0,870.16,0.008,8.789,0.014,0.026,0.027,1598,541,0.045,0.017,0.021,0.012,0.042,0.069,0.073,0.047,1288,3272,0.001,0,0,8.01
WM0_3741_0000,A24005,0.003,0.022,41,18.7,1078.761,0.053,10.897,0.093,0.053,0.054,1301,352,0.306,0.035,0.146,0.082,0.085,0.477,0.148,0.095,1002,2233,0.001,0.001,0,0.67
WM0_3742_0000,A24005,0.145,1.136,37,0,2180.525,1.966,22.026,3.503,2.721,2.783,1328,407,11.434,1.774,5.469,3.068,4.345,17.85,7.58,4.856,1030,2585,0.039,0.051,0,103
WM0_3743_0000,A24005,0.015,0,1.75,0,211.649,0.379,2.138,0.676,0,0,75.9,31.9,2.206,0,1.055,0.592,0,3.443,0,0,57.3,181,0,0.005,0,1.78
WM0_3744_0000,A24005,0.009,0.056,0.34,0,127.987,0.139,1.293,0.248,0.133,0.135,14.7,5.27,0.809,0.086,0.387,0.217,0.212,1.264,0.369,0.236,13.5,34.8,0.002,0.003,0,4
WM0_3745_0000,A24005,0.074,0.803,3.3,0,859.776,0.703,8.685,1.252,1.921,1.965,1.2,10.8,4.088,1.252,1.955,1.097,3.068,6.382,5.353,3.428,1.02,141,0.027,0.026,0,4.67
WM0_3881_3880,A24005,7.347,74.244,14.4,0,12182.185,76.493,123.052,136.34,177.835,181.877,79.7,130,445.009,115.905,212.847,119.416,283.936,694.722,495.378,317.317,70.4,941,2.534,2.586,0,780
WM0_3964_0000,A24005,0.092,1.086,42.26,0,1016.649,0.745,10.269,1.327,2.602,2.661,3329,471,4.331,1.696,2.071,1.162,4.154,6.761,7.248,4.642,2380,2795,0.037,0.032,0,111
WM0_3965_0000,A24005,0.163,2.068,1.38,0,768.451,1.11,7.762,1.978,4.953,5.066,6.59,11.8,6.456,3.228,3.087,1.732,7.908,10.078,13.797,8.838,6.76,75.8,0.071,0.057,0,22.5
WM1_3660_3910,A24005,2.315,17.59,210,48.9,6755.197,32.212,68.234,57.413,42.131,43.089,2040,1181,187.393,27.459,89.63,50.286,67.268,292.548,117.361,75.177,1658,7752,0.6,0.815,0,18.54
WM1_3910_0001,A24005,0.004,0.011,37,0,871.406,0.081,8.802,0.143,0.026,0.027,892,643,0.467,0.017,0.224,0.125,0.042,0.73,0.073,0.047,710,3756,0.001,0.001,0,4
WM3_3880_4060,A24005,6.205,69.485,54,189,11098.024,55.135,112.101,98.272,166.436,170.22,255,266,320.754,108.476,153.417,86.073,265.737,500.743,463.627,296.98,199,1904,2.372,2.184,0,14
WM3_4060_0001,A24005,0.266,3.737,91,0,5659.364,1.297,57.165,2.313,8.951,9.155,2066,1096,7.548,5.834,3.61,2.026,14.292,11.784,24.935,15.972,1657,6770,0.128,0.094,0,94.1
WU0_3021_3020,A24005,14.646,22.283,0.15,0,16963.678,35.046,171.35,62.467,291.718,54.587,8.36,34.4,203.887,287.506,805.977,452.188,704.313,2630.668,1230.764,95.389,7.2,413,0.024,5.155,0,1076
WU0_3540_0000,A24005,0.431,0.68,0.99,169,3206.867,1,32.393,1.782,8.892,1.664,129,85.1,5.816,8.764,22.99,12.898,21.47,75.038,37.519,2.907,114,485,0.001,0.152,0,125
