riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,wat,css
EU0_3572_0000,A24029,0.84294999,5.59366814,1.299922878,0.1,1127.927083,13.5231977,11.39332406,302.1190759,32.30408347,7.528553347,0.319981016,3.549789399,255.6728315,14.13616133,763.5986973,34.17897224,19.02787112,646.2076619,41.45654047,16.4020269,0.33997983,26.89840418,0.416975262,0.163990271,46.19725922,0.1
EU0_3573_0000,A24029,1.99995372,20.67852149,1.029976166,0.1,3410.022091,30.4702949,34.44420295,680.7412474,119.4332363,27.8343559,1.78995858,8.409805394,576.0876691,52.26579055,1720.554186,77.01321788,70.35037206,1456.045307,153.2754531,60.64359668,1.769959042,62.69854913,1.542964295,0.387991022,73.39830153,0.1
EU0_3700_0000,A24029,0.68196471,9.438511581,11.99937906,0.1,1418.110616,9.871489176,14.32425876,220.5445874,54.51217914,12.70434258,83.29568966,72.0962692,186.6393419,23.85476558,557.4211549,24.95070887,32.10933842,471.7265894,69.95837983,27.67956765,67.89648653,462.9760422,0.70496352,0.13199317,31.29838039,0.1
EU0_3720_0000,A24029,3.19294296,49.85510937,0.319994284,0.1,3139.020923,44.97719651,31.70743357,1004.840049,287.946856,67.10680118,1.0299816,3.30994087,850.3618089,126.0087489,2539.70663,113.6789692,169.61097,2149.265605,369.5363985,146.2083881,0.969982672,26.29953018,3.718933564,0.619988924,66.1988174,0.1
EU0_3724_0000,A24029,6.441970948,112.5934922,7.09996798,5.339975917,5770.509976,88.13560252,58.28773713,1969.04712,650.2960672,151.5533165,32.89985163,25.0998868,1666.336485,284.5767166,4976.714556,222.7619954,383.0482725,4211.622006,834.5572363,330.1945109,21.79990169,159.9992784,8.398962122,1.250994358,194.9991206,0.1
EU0_3725_0000,A24029,0.928976945,8.605786428,14.99962775,2.449939199,1010.830914,14.37764319,10.2107466,321.2170283,49.69876661,11.58271255,97.0975903,45.59886836,271.8352538,21.74846026,811.8678516,36.34009814,29.27427349,687.0549491,63.78141712,25.23537373,65.19838195,371.9907682,0.641984068,0.179995533,56.69859289,0.1
EU0_4010_0000,A24029,2.108941766,23.07136294,0.1,3.779895627,1814.916885,31.8511205,18.33249379,711.591351,133.2563204,31.05514248,1.849948918,8.149774963,602.1953718,58.31438978,1798.528338,80.50377707,78.4928326,1522.031973,171.0132779,67.66213167,1.709952784,53.39852552,1.72095248,0.408988707,27.09925172,0.1
EU0_4011_0000,A24029,1.357929659,7.206626698,0.1,0.1,2225.30373,22.17785119,22.47783565,495.4743345,41.62184399,9.700497515,0.219988605,2.639863255,419.3032801,18.21405651,1252.297131,56.0540964,24.51673004,1059.776104,53.4152331,21.13390527,0.229988087,17.09911427,0.537972133,0.263986326,40.49790221,0.1
EU0_4012_0000,A24029,0.70095295,6.937534331,0.1,10.69928183,1128.021284,10.74927848,11.39423518,240.1508803,40.06831049,9.33837318,1.049929525,1.809878515,203.2313585,17.53382308,606.975258,27.16917632,23.6014158,513.6625214,51.42154843,20.34563434,0.729951003,11.55922411,0.517965233,0.135990872,41.79719444,0.1
EU0_4013_0000,A24029,1.751955651,10.46073519,1.199969624,0.1,3228.561271,28.36428198,32.61217445,633.674959,60.41547063,14.07964358,3.519910896,7.689805338,536.257425,26.43833073,1601.595457,71.68818527,35.58709914,1355.37469,77.53403728,30.67722343,2.479937222,53.8986356,0.78098023,0.339991393,85.69783062,0.1
EU0_4014_0000,A24029,1.150964251,8.658731062,0.789975464,0.1,3134.162654,18.24643327,31.65801671,407.6303391,50.00944672,11.65563798,11.40964562,30.89904028,344.9642855,21.88432028,1030.276,46.11556766,29.45708507,871.8869194,64.18000658,25.39221132,8.609732584,200.9937572,0.645979936,0.223993043,88.29725751,0.1
EU0_4015_0000,A24029,0.592968051,9.276500179,1.269931576,0.1,2010.784658,8.343550447,20.31090564,186.4229555,53.58011309,12.48632723,6.829632017,9.539486009,157.7634997,23.44773663,471.1806126,21.09086362,31.56129947,398.7435156,68.76229507,27.2065341,4.739744621,94.79489242,0.691962717,0.114993804,92.39502173,0.1
EU0_4016_0000,A24029,0.211916384,1.895252186,0.049980279,0.1,438.4689923,3.287702764,4.42925234,73.44602024,10.94468153,2.550993449,0.1,0.467815413,62.15547517,4.790109955,185.6327545,8.308721609,6.447456013,157.0950147,14.04645766,5.557807043,0.1,2.099171725,0.141943993,0.040983829,31.68749699,0.1
EU0_4120_0000,A24029,0.711906049,2.032731738,1.999736093,0.1,1144.400972,12.0064155,11.55947448,268.2406,11.7404506,2.736638843,0.1,1.29982846,227.0030422,5.137322022,677.9705275,30.34699508,6.915087409,573.7432825,15.06701159,5.961213292,0.1,6.709114591,0.150980075,0.13798179,25.09668796,0.1
EU0_4122_0000,A24029,1.511969932,9.975801615,0.539989261,0.1,5681.479015,24.2675174,57.38885873,542.1632182,57.61985414,13.42873295,6.689866961,22.49955256,458.8138758,25.21549855,1370.301749,61.33578024,33.94032504,1159.638939,73.94652946,29.25741817,5.979881081,164.9967188,0.743985205,0.293994153,254.994929,0.1
EU0_4123_0000,A24029,0.094898464,0.864075489,0.1,0.1,373.9159316,1.479417109,3.776958873,33.04164735,4.995654938,1.16375485,0.1,0.1,27.96208219,2.1866604,83.51164737,3.738000556,2.942851319,70.67238464,6.411140451,2.537285252,0.1,0.1,0.064930528,0.018979693,34.86269893,0.1
EU0_4125_0000,A24029,0.321962426,2.124752034,0.089989498,0.1,613.6493849,5.166397063,6.198276639,115.4285291,12.26856821,2.859666267,26.89686104,19.79768954,97.68359998,5.368373492,291.7439524,13.05847603,7.226156682,246.8921868,15.7441626,6.230272905,18.29786457,143.9831967,0.157981563,0.062992649,62.49270688,0.1
EU2_3520_0001,A24029,4.615980311,55.39576371,0.109999531,31.79986436,11058.34383,68.66070713,111.7005235,1533.951457,319.9446353,74.56468194,34.99985071,58.49975047,1298.129463,140.0114028,3877.020463,173.5382598,188.4591961,3280.989005,410.6012486,162.456307,30.39987033,439.9981232,4.132982371,0.895996178,84.69963871,0.1
PL0_4510_0001,A24031,3.03998825,27.17189497,78.99969464,0.1,9111.003783,51.66880028,92.03064427,99.31561612,136.6714717,280.6729151,1620.199737,1637.993669,692.7273224,5.882977261,21.50291688,11.18695676,60.76976511,149.9854203,70.65272691,326.3217387,1339.338823,10042.96118,0.68299736,0.508998033,8.449967338,1.449994395
PL1_4460_4780,A24031,4.356977695,50.18674308,142.9992679,0.1,11886.69315,53.72872495,120.0673853,103.2754713,252.4367077,518.4143461,3089.984181,2587.986751,720.3493123,10.86594437,22.36088553,11.63294045,112.2434254,155.9652016,130.4993319,602.7279144,2188.988794,16181.91716,1.260993545,0.729996263,117.9993959,0.1
PL1_4540_0001,A24031,0.898993157,8.513935194,30.99976404,70.49946337,4517.901611,14.42189022,45.63565263,27.72178899,42.82167405,87.94033062,956.9927156,838.9936137,193.3555282,1.842985972,6.001954314,3.122976229,19.04085506,41.86468133,22.1368315,102.2442217,796.9939334,5300.95965,0.213998371,0.150998851,6.229952579,0.1
PL1_4780_0001,A24031,0.1,0.1,0.019815015,0.1,30.00587713,0.1,0.303169729,0.1,0.1,0.1,1.733813808,25.4622942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.347421016,144.6496091,0.1,0.1,0.1,0.1
PM0_4640_4820,A24031,0.041999744,0.096999409,53.99967125,20.4998752,5856.287347,1.2319925,59.15463987,2.367985584,0.485997041,0.999993912,1127.993133,1148.993005,16.51889943,0.020999872,0.512996877,0.266998375,0.215998685,3.576978223,0.251998466,1.161992926,783.995227,7335.955339,0.002999982,0.006999957,11.09993242,0.1
PM1_4250_4500,A24031,25.42892195,216.1443366,307.9990547,0.1,29014.71195,452.2916118,293.0781005,869.3853317,1087.190663,2232.693147,2781.991462,1772.994558,6063.942389,46.79785637,188.2334223,97.92769944,483.4085163,1312.92697,562.029275,2595.815033,2319.992879,11861.96359,5.428983337,4.257986931,566.9982598,0.1
PM1_4500_4580,A24031,12.21686098,86.05002079,8.499903275,0.1,8515.970092,249.4531613,86.02002113,479.4935436,432.8270746,888.8678851,39.69954824,120.9986231,3344.455942,18.63078799,103.8168186,54.01038539,192.45281,724.1207598,223.7524538,1033.43324,38.49956189,909.9896447,2.160975409,2.045976718,7.909909989,0.1
PM4_4040_4410,A24031,11.63088474,79.57121145,0.649993559,0.1,11586.49118,131.2056997,117.0348402,252.2005007,563.8064127,821.9448545,44.09956297,129.9987117,1759.098567,56.12544379,177.8902371,92.54608286,579.7592546,1240.781704,672.7923326,953.8405474,38.99961351,859.9914774,3.10696921,1.946980705,6.029940243,0.1
PM7_4410_4620,A24031,20.30486567,164.2579133,17.99988092,0.1,15085.3722,376.221511,152.3779919,723.1652157,826.207534,1696.728775,91.09939731,85.19943634,5044.05963,35.56376472,156.5749641,81.4574611,367.3655696,1092.108775,427.1131743,1972.682949,76.39949456,526.9965135,4.125972703,3.399977507,1203.992035,0.1
PM7_4580_4820,A24031,3.199991728,33.5399133,224.9994184,143.9996278,16770.54465,45.44688252,169.3995621,87.35777418,168.7045639,346.4561044,1804.995334,1777.995404,609.3194249,7.261981228,18.91395111,9.839974564,75.01280609,131.925659,87.21277456,402.8029588,1452.996244,12748.96704,0.841997823,0.535998614,1562.99596,0.1
PM7_4620_4580,A24031,6.102906611,37.04843307,5.799911248,0.1,7199.016838,135.3709285,72.71688726,260.2070182,186.3471485,382.690144,19.79969702,48.49925785,1814.935227,8.020877262,56.3381379,29.3095515,82.85773208,392.9589868,96.33352587,444.9301915,20.69968325,375.9942464,0.930985754,1.021984361,1391.978699,0.1
PM7_4820_0001,A24031,0.001999832,0.009999162,4.899589624,0.1,1320.710381,0.050995729,13.3408826,0.097991792,0.048995896,0.101991457,355.9701849,412.9654112,0.682942799,0.001999832,0.020998241,0.010999079,0.021998157,0.147987605,0.025997822,0.117990117,235.9802349,2395.799334,0.1,0.1,34.69709387,0.1
XU0_4130_4070,A24031,7.150801434,51.73956328,3.499902813,0.1,5854.432432,92.43043336,59.13535791,177.6680664,333.328744,534.4521591,37.59895594,32.89908645,1239.233588,28.50320851,97.87628213,50.91958605,294.4258243,682.6850429,342.3484935,621.4447435,31.79911699,221.9938356,0.1,1.196966762,6.889808681,0.1
XU2_4070_4330,A24031,1.460838967,11.23376166,0.969893085,0.1,1429.292444,17.68005107,14.43740851,33.9842538,72.37302207,116.0412084,1.029886472,9.059001395,237.0368706,6.18831784,18.72093633,9.739926334,63.92695311,130.5816055,74.33180615,134.9301262,0.969893085,64.29291277,0.1,0.244972996,272.9699096,0.1
XU2_4330_4480,A24031,11.66186402,83.64002473,55.99934703,0.1,14022.32849,152.0682268,141.6393484,292.3015917,538.8447169,863.9729258,245.9971316,398.9953476,2038.800227,46.07646273,161.0271224,83.77302318,475.9554502,1123.158904,553.4265468,1004.600286,202.997633,2960.965474,0.1,1.952977228,267.9968751,0.1
PL0_4510_0001,A24033,0.014999487,0.08099723,5.099825618,0.1,816.4510825,0.108996273,8.246718014,0.415985776,0.986966252,1.123961568,1310.955174,378.987041,0.200993127,0.017999385,0.089996923,0.023999179,0.242991691,0.043998496,0.403986186,1.863936265,1169.959995,2151.926418,0.002999897,0.002999897,1.779939137,0.1
PL0_4961_0000,A24033,0.408995111,1.412983109,97.99882854,0.1,5554.219606,12.11185522,56.10332935,46.10044892,17.06479601,19.4417676,2157.974204,1002.98801,22.33973296,0.305996342,9.980880691,2.622968646,4.209949675,4.83694218,6.984916504,32.25961438,1667.980061,6005.928206,0.066999199,0.084998984,7.659908435,0.1
PL0_5070_0001,A24033,4.717981097,16.93693214,114.9995392,53.39978605,14650.5873,132.9084675,147.9854071,505.8429733,204.5121806,233.0030665,822.9967026,820.9967106,245.1290179,3.666985308,109.5215612,28.7768847,50.44779788,53.07378736,83.70766462,386.615451,673.9972996,5577.977652,0.808996759,0.97599609,35.49985777,0.1
PL0_5290_0000,A24033,0.483967304,2.16985341,0.419971628,0.1,2482.548285,8.835403101,25.0763059,33.62772819,26.20122991,29.8499834,3.969731814,28.59806798,16.29589909,0.46996825,7.280508146,1.912870771,6.463563337,3.527761673,10.72427549,49.52965389,3.589757484,213.9855436,0.102993042,0.099993245,4.669684527,0.1
PL0_5390_0000,A24033,0.16297004,0.579893395,0.519904423,0.1,1443.671601,0.41292409,14.58231924,1.572710879,11.3329166,7.968535095,4.119242734,13.29755543,0.761859943,0.562896519,1.529718782,0.401926111,7.746575899,0.740863802,12.85363704,13.2215694,3.879286847,91.88310856,0.051990442,0.033993751,0.1,0.1
PL1_4540_0001,A24033,4.156988087,19.86294308,124.9996418,317.9990887,11657.87659,62.58882063,117.7566625,238.2083173,239.8523126,273.2652169,4957.985791,1701.995122,115.4356692,4.300987674,51.57585219,13.55096116,59.16583044,24.99292837,98.17271865,453.4227006,3932.988729,10346.97035,0.947997283,0.859997535,74.59978621,0.1
PL1_5060_0000,A24033,2.346984284,6.865954025,79.99946432,94.49936723,6809.483403,83.32844203,68.78253943,317.1438764,82.90644485,94.45636752,1151.992286,656.9956007,153.6869709,1.486990043,68.66554021,18.04187919,20.45086306,33.27477719,33.93377278,156.7289505,805.994603,4186.971964,0.327997804,0.485996746,5.339964243,0.1
PL1_5061_0000,A24033,0.550970065,2.826846414,7.899570806,0.1,2633.967893,6.184663979,26.60555449,23.53872111,34.12914572,38.88288744,71.39612096,89.49513762,11.40738022,0.611966751,5.096723089,1.338927254,8.41854261,2.469865809,13.96924103,64.51749468,61.99663164,551.9700108,0.134992666,0.113993807,23.59871785,0.1
PL1_5230_0001,A24033,4.100973805,7.715950715,30.99980199,391.9974962,11390.47824,86.30144876,115.0552651,328.456902,150.9540358,106.145322,264.9983073,174.9988822,159.1689833,7.499952095,319.2939605,83.89346414,103.1833409,154.7280117,171.2049064,176.1178751,188.9987928,1189.992399,0.685995618,0.848994577,47.99969341,0.1
PL2_4810_0000,A24033,0.127998844,0.520995296,53.99951244,25.99976525,1861.223195,2.947973383,18.79983026,11.21889871,6.287943227,7.164935308,2979.973094,556.9949709,5.43695091,0.11299898,2.428978069,0.63799424,1.550985996,1.176989373,2.57397676,11.88789267,2287.979342,3235.970783,0.024999774,0.026999756,0.439996027,0.1
PL2_4811_0000,A24033,0.1,0.1,9.691146951,0.1,214.9326549,0.1,2.171016735,0.1,0.1,0.1,564.4843327,93.61448138,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,394.6394893,650.4058418,0.1,0.1,40.46303624,0.1
PL2_5300_5630,A24033,0.914980349,1.901959151,0.299993557,30.69934066,3752.222412,17.25962931,37.90118598,65.69058914,37.20120102,26.15843819,8.019827755,39.99914092,31.8333163,1.847960311,63.85762851,16.77863964,25.42845386,30.94533538,42.19109385,43.40206784,7.769833124,361.9922254,0.16899637,0.188995941,11.38975538,0.1
PL7_4960_0000,A24033,0.22999331,1.156966347,11.52966464,0.1,1387.103653,2.797918617,14.01159245,10.64869026,13.97359355,15.92153689,1341.960967,435.9873185,5.160849887,0.250992699,2.305932928,0.605982374,3.44689974,1.116967511,5.719833628,26.4172316,1078.968616,2464.928303,0.0549984,0.047998604,51.59849916,0.1
PL7_4980_0000,A24033,0.505983017,1.701942874,15.99946298,0.1,2493.320312,15.52447892,25.18515466,59.08301688,20.55830996,23.42221383,279.9906021,389.9869101,28.63203896,0.368987615,12.79257062,3.360887192,5.070829797,6.198791937,8.41471756,38.86369554,262.9911727,2240.924783,0.080997281,0.104996476,25.49914412,0.1
XL0_5340_0000,A24033,1.810906191,5.149733233,4.299777262,0.1,4471.030391,39.46595558,45.16166053,150.205219,79.56787821,70.84633,64.39666411,39.29796428,72.78922936,2.836853045,82.74671354,21.74187372,39.02797827,40.09892279,64.765645,117.5659098,51.59732715,291.9848745,0.1,0.374980575,34.49821292,0.1
XL1_4690_0001,A24033,13.98695303,44.11485185,465.998435,65.19978103,27834.26752,256.8311375,281.1540558,977.4807173,681.6197109,606.8989618,4360.985354,2373.992027,473.6834092,24.30291838,538.4871916,141.4855248,334.3368772,260.9491236,554.8191367,1007.127618,3573.987997,14549.95114,0.1,2.894990278,127.9995701,0.1
XL1_4691_0000,A24033,3.6729072,11.90569919,31.9991915,0.1,8115.392955,63.91738505,81.97392883,243.2658536,183.9553521,163.7898616,186.9952753,215.9945426,117.8860215,6.558834283,134.012614,35.21211032,90.23072021,64.94235915,149.7342168,271.8031326,160.9959322,1518.961622,0.1,0.759980798,19.59950479,0.1
XL3_4710_0000,A24033,3.383861739,9.784600211,96.99603684,0.1,3825.401698,71.90606199,38.64042119,273.6688182,151.1808229,134.6075001,362.9851688,178.9926865,132.6195813,5.389779779,150.76284,39.61238148,74.1549701,73.05901488,123.056972,223.376873,297.9878245,1060.95665,0.1,0.6999714,13.09946477,0.1
XL3_4711_0000,A24033,1.859873793,4.564690251,3.799742159,0.1,3130.295586,48.51270804,31.61885442,184.6394708,70.53121392,62.79973856,24.69832403,48.69669556,89.47592838,2.51482935,101.7160978,26.72618642,34.59565242,49.29165519,57.41010429,104.2129284,21.69852759,316.9784906,0.1,0.384973877,3.999728588,0.1
XL3_4712_0000,A24033,0.763879861,2.173658138,0.739883635,0.1,1334.301148,16.65138115,13.47788027,63.37203316,33.57671922,29.89629806,3.399465349,18.39710659,30.71017006,1.196811771,34.91150929,9.172557385,16.46940977,16.91833917,27.33070156,49.6111974,3.489451196,147.9767269,0.1,0.157975154,52.79169718,0.1
XL3_4713_0000,A24033,8.07490654,21.65574935,5.499936343,184.9978588,12174.14109,190.3107973,122.9715767,724.3116167,334.6031272,297.9235518,41.99951389,86.399,350.9989375,11.92986192,399.0173817,104.8407866,164.1241004,193.362762,272.3578477,494.3922778,38.29955671,839.9902778,0.1,1.67098066,215.9975,0.1
XL3_4950_0000,A24033,8.521882024,22.17969295,0.909987402,292.9959438,9638.989559,208.3111162,97.36365211,792.8210243,342.6942558,305.1277759,39.19945733,51.39928844,384.1976812,12.21883084,436.7589536,114.7574113,168.0926729,211.6520699,278.9431384,506.3479902,20.39971759,444.9938396,0.1,1.76397558,66.19908355,0.1
XL3_4951_0000,A24033,4.768893711,14.03568717,0.809981947,122.9972586,6455.03313,98.66780089,65.20254676,375.5246303,216.8631665,193.0896964,7.559831506,25.09944058,181.9779441,7.731827673,206.8733892,54.35578852,106.3716292,100.2497656,176.5200657,320.4248584,7.78982638,199.9955425,0.1,0.986978002,30.49932023,0.1
XL3_4952_0000,A24033,0.411934688,0.712886973,1.899698805,0.1,1345.871614,14.05177211,13.59484455,53.48152057,11.00325545,9.797446626,29.99524429,28.99540281,25.91689091,0.391937859,29.46332862,7.741772551,5.397144289,14.27773628,8.956579944,16.25842225,17.99714657,234.9627469,0.1,0.084986525,20.89668685,0.1
XU2_4330_4480,A24033,0.015991488,0.055970207,0.619670149,0.1,311.1383808,0.235874444,3.142327336,0.897522248,0.869537145,0.773588218,0.109941478,17.99042368,0.434768572,0.030983507,0.493737183,0.129930838,0.426772828,0.239872316,0.707623331,1.284316357,0.109941478,165.9116851,0.1,0.002998404,57.96914297,0.1
XU2_4480_4650,A24033,1.370987558,3.569967602,90.99917416,122.9988838,10606.35074,33.49969598,107.1350277,127.4968429,55.16049941,49.11355428,1336.987867,1167.9894,61.78443929,1.966982149,70.23736258,18.45483252,27.05675445,34.03669111,44.89859254,81.50226035,1159.989473,6773.938525,0.1,0.283997423,61.1994446,0.1
XU3_4650_0001,A24033,0.280973261,0.503952041,7.099324385,0.1,1676.22248,9.355109711,16.93138871,35.60861127,7.795258156,6.93933961,149.9857264,160.9846797,17.25535788,0.277973546,19.61613321,5.154509466,3.82363612,9.506095342,6.344396229,11.51690398,126.9879151,877.9164521,0.1,0.057994481,2.219788751,0.1
EM2_3980_0001,A24035,0.370942717,1.135824601,0.469927432,0.1,862.9837339,10.30440874,8.716653932,159.2894018,9.018607303,1.767727019,0.429933608,2.229655686,401.5239947,0.912859032,127.9542407,8.276721869,1.419780751,322.5391919,2.339638702,2.911550384,0.459928976,17.59728254,0.014997684,0.025995986,0.1,0.1
EM2_4100_0001,A24035,10.79297321,112.4717209,3.699990817,11.59997121,12125.53691,259.2213567,122.479696,4007.375054,892.8627841,175.0145656,4.879987889,16.19995979,10101.48193,90.34777577,3219.066011,208.2284832,140.5876511,8114.372861,231.5774253,288.2882845,4.679988385,124.9996898,1.512996245,0.754998126,24.6999387,0.1
EM2_4101_0000,A24035,1.536947429,24.67215609,2.79990423,0.1,1945.364459,32.5128879,19.65032786,502.6278077,195.8593007,38.39168682,11.05962171,19.19934329,1266.987663,19.81832212,403.7541897,26.11710667,30.83894516,1017.752188,50.79926242,63.23883693,8.759700376,154.9946984,0.331988644,0.107996306,9.959659332,0.1
EU0_3700_0000,A24035,2.398939174,12.70067797,3.0999214,0.1,1399.909505,29.50225196,14.14064146,456.0874357,197.2509986,19.76249891,19.59950305,24.39938134,1149.66985,32.09918611,1152.747772,74.56710932,49.9497335,2905.759323,81.90392329,32.40617833,16.19958925,177.9954868,0.823979108,0.16799574,34.69912019,0.1
EU0_3720_0000,A24035,1.26996274,7.56977791,2.09993839,0.1,3090.42333,15.18155459,31.21608415,234.7001141,117.5685506,11.77865442,13.81959455,39.8988294,591.6156425,19.13243867,593.1995961,38.3718742,29.77212651,1495.291129,48.81756774,19.3154333,12.42963533,340.9899957,0.491985566,0.088997389,61.7981869,0.1
EU0_3721_0000,A24035,1.184949484,3.29285962,0.319986358,0.1,1373.448448,16.08231439,13.87340855,248.6144012,51.13781991,5.123781565,0.859963338,3.859835449,626.6882833,8.321645235,628.3662118,40.64626719,12.94944794,1583.936474,21.23409476,8.401641825,0.919960781,28.99876374,0.213990877,0.082996462,12.79945434,0.1
EU0_3722_0000,A24035,3.850948656,16.16878442,3.899948003,0.1,4307.978562,49.49134014,43.51541982,765.1087989,251.111652,25.15866456,14.59980534,48.79934937,1928.627286,40.86445516,1933.791217,125.0893322,63.58815219,4874.553008,104.2686098,41.25444996,13.19982401,327.9956269,1.049986001,0.2699964,16.29978268,0.1
EU0_3830_0001,A24035,3.136975603,16.64887052,3.299974335,3.999968891,4436.397497,38.54970019,44.81165149,595.9563651,258.5889889,25.9087985,22.39982579,21.0998359,1502.241317,42.08167272,1506.264285,97.43424223,65.48149073,3796.874471,107.3731649,42.4826696,18.29985768,165.998709,1.079991601,0.219998289,41.39967802,0.1
EU0_4030_0000,A24035,9.029974071,36.78889436,8.099976741,7.339978923,10047.81415,116.6176651,101.4927086,1802.826823,571.3793593,57.24683562,24.69992907,62.89981938,4544.426951,92.983733,4556.595916,294.7481536,144.6885845,11485.91602,237.2523187,93.86973045,22.49993539,404.9988371,2.386993146,0.631998185,97.89971888,0.1
EU0_4120_0000,A24035,0.159865402,0.240797262,0.669436371,0.1,18.86911323,2.276083661,0.190839324,35.19336909,3.734855454,0.373685377,0.1,0.099915876,88.71330821,0.607488528,88.95110799,5.754155313,0.946203348,224.2212179,1.550694399,0.61348348,0.1,0.569520495,0.014987381,0.010990746,1.328881154,0.1
EU0_4121_0000,A24035,0.215969718,1.257823633,13.99803725,0.1,335.005027,2.595636051,3.383525576,40.11437533,19.53626071,1.956725636,90.08736832,43.39391548,101.1178217,3.179554176,101.3887837,6.558080453,4.947306309,255.5721647,8.111862588,3.20954997,74.28958342,258.9636892,0.081988504,0.014997897,57.39195274,0.1
EU0_4122_0000,A24035,2.64597967,10.91691612,6.399950827,18.49985786,4561.350954,34.11073792,46.074646,527.3149485,169.5616972,16.98786948,114.9991164,110.9991472,1329.213787,27.59378799,1332.77376,86.21133762,42.9376701,3359.553188,70.40645905,27.85678597,90.99930083,880.9932311,0.70799456,0.184998579,145.9988783,0.1
EU0_4124_0000,A24035,0.091956661,0.104950537,1.089486527,0.1,74.16504617,1.321377238,0.748647164,20.43736791,1.623234973,0.162923215,9.365586018,4.777748257,51.51672028,0.263875636,51.65365574,3.341425193,0.410806388,130.2056344,0.673682495,0.266874223,5.157569248,38.78172225,0.006996702,0.005997174,28.18671566,0.1
EU0_4260_0000,A24035,4.536946363,27.14067914,17.9997872,0.1,4659.396916,54.19835926,47.0644436,837.8750945,421.5220167,42.23250072,98.59883435,62.79925758,2112.051031,68.59618904,2117.707964,136.9863805,106.7407381,5338.152891,175.0279308,69.25018131,75.09911216,400.9952594,1.76197917,0.317996241,41.29951175,0.1
EU0_4470_0000,A24035,3.90097472,28.89081278,7.499951398,38.19975245,5200.066302,43.78471626,52.52565961,676.8846135,448.7090922,44.95570867,43.0997207,42.49972459,1706.237943,73.0205268,1710.806913,110.6652828,113.6252637,4312.472054,186.3157926,73.71652229,33.39978356,398.9974143,1.874987849,0.272998231,78.79948935,0.1
EU0_4471_0000,A24035,1.616954183,11.5296733,0.419988099,0.1,2971.016815,18.37747927,30.01014965,284.09795,179.0719259,17.94149162,0.859975632,4.679867394,716.1327081,29.14117427,718.0496537,46.44768388,45.34571511,1810.004713,74.35589309,29.41816642,0.919973932,44.09875044,0.747978806,0.112996798,23.8993228,0.1
EU0_4472_0000,A24035,0.636950354,6.005531912,0.1,4.229670328,987.070065,6.496493645,9.970222893,100.4211729,93.2697303,9.344271682,2.819780218,8.949302467,253.1352699,15.177817,253.8132171,16.41772036,23.61815914,639.7911329,38.72798143,15.3228057,2.739786453,60.89525365,0.388969683,0.044996493,16.69869846,0.1
EU0_4473_0000,A24035,2.163975333,20.62076494,5.099941865,25.99970363,3149.128103,21.94574984,31.8096374,339.2571328,320.2613493,32.08663424,53.29939243,45.49948135,855.1722518,52.11740591,857.4622257,55.46536774,81.09907554,2161.424362,132.9814841,52.61440024,41.39952808,399.9954404,1.338984737,0.150998279,34.19961015,0.1
EU0_4474_0000,A24035,1.237949269,6.551731511,0.579976233,0.1,1359.738278,15.22637602,13.73443716,235.3853539,101.7668296,10.19658214,0.539977872,20.49915995,593.340685,16.56132132,594.9296198,38.48342295,25.76994395,1499.652544,42.25626834,16.71931484,0.569976642,229.990575,0.424982584,0.086996435,56.19769702,0.1
EU0_4475_0000,A24035,0.192766975,1.409296382,0.439468751,0.1,104.5745857,2.175370318,1.056722588,33.63633894,21.89053777,2.193348585,0.1,0.1,84.7875052,3.562693262,85.01423112,5.499352146,5.543299021,214.2989462,9.090011601,3.595653419,0.1,0.1,0.091888921,0.013983097,0.1,0.1
EU0_4490_0000,A24035,0.27095814,1.585755021,14.99768305,0.1,361.6821246,3.26149614,3.65343559,50.42121055,24.63219463,2.468618629,24.39623109,16.49745135,127.0993647,4.008380755,127.4393122,8.243726447,6.237036456,321.2393725,10.22741999,4.047374731,22.19657091,117.6818196,0.10298409,0.018997065,42.19348163,0.1
EU0_4491_0000,A24035,0.454977578,2.569873351,2.499876801,0.1,1426.729688,5.512728321,14.41128978,85.21880023,39.92503241,3.999802881,52.8973931,139.9931008,214.8134135,6.49767978,215.3893851,13.93231339,10.11050173,542.935243,16.57818299,6.558676774,41.0979746,1035.948946,0.16699177,0.031998423,179.9911297,0.1
EU0_4610_0000,A24035,0.86997516,7.471786662,8.799748746,0.1,3623.647536,9.241736126,36.6029549,142.8649209,116.0396868,11.62666803,74.29787862,98.09719909,360.1237176,18.88346083,361.0876901,23.35733309,29.38416101,910.2020115,48.18262427,19.06445566,60.29827834,885.9747033,0.484986152,0.060998258,157.9954888,0.1
EU0_4872_0000,A24035,1.906967109,10.94981114,11.19980683,0.1,3880.765065,23.017603,39.19932389,355.8348626,170.0690667,17.03870612,183.9968264,259.9955156,896.9615293,27.67652264,899.3644879,58.17599659,43.0662572,2267.046898,70.61778199,27.9395181,154.9973266,2020.965143,0.709987754,0.132997706,173.9969989,0.1
