TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.059808,0.676599,0,0.005981,0.059808,0.500000,0.000677,0.003045
A10003,1,0,0,1,0,1,0,1,0,0.039795,0.450201,0,0.003980,0.039795,0.500000,0.000450,0.002294
A10005,1,0,0,1,0,1,0,1,0,0.126283,1.428626,0,0.012629,0.126283,0.500000,0.001429,0.002056
A11001,1,0,0,1,0,1,0,1,0,0.093773,1.060838,0,0.009378,0.093773,0.500000,0.001061,0.004544
A24001,1,0,0,1,0,1,0,1,0,0.035028,0.396269,0,0.003503,0.035028,0.500000,0.000396,0.005448
A24003,1,0,0,1,0,1,0,1,0,0.018908,0.213899,0,0.001891,0.018908,0.500000,0.000214,0.002644
A24005,1,0,0,1,0,1,0,1,0,0.017043,0.192800,0,0.001704,0.017043,0.500000,0.000193,0.002557
A24009,1,0,0,1,0,1,0,1,0,0.009726,0.110034,0,0.000973,0.009726,0.500000,0.000110,0.003047
A24011,1,0,0,1,0,1,0,1,0,0.059380,0.671755,0,0.005938,0.059380,0.500000,0.000672,0.002469
A24013,1,0,0,1,0,1,0,1,0,0.041830,0.473216,0,0.004183,0.041830,0.500000,0.000473,0.003289
A24015,1,0,0,1,0,1,0,1,0,0.028666,0.324296,0,0.002867,0.028666,0.500000,0.000324,0.003196
A24017,1,0,0,1,0,1,0,1,0,0.014365,0.162512,0,0.001437,0.014365,0.500000,0.000163,0.004082
A24019,1,0,0,1,0,1,0,1,0,0.055471,0.627532,0,0.005547,0.055471,0.500000,0.000628,0.002987
A24021,1,0,0,1,0,1,0,1,0,0.020572,0.232730,0,0.002058,0.020572,0.500000,0.000232,0.003450
A24023,1,0,0,1,0,1,0,1,0,0.034683,0.392366,0,0.003469,0.034683,0.500000,0.000392,0.002293
A24025,1,0,0,1,0,1,0,1,0,0.028873,0.326642,0,0.002887,0.028873,0.500000,0.000326,0.002259
A24027,1,0,0,1,0,1,0,1,0,0.025074,0.283655,0,0.002507,0.025074,0.500000,0.000284,0.002950
A24029,1,0,0,1,0,1,0,1,0,0.034304,0.388080,0,0.003430,0.034304,0.500000,0.000388,0.002275
A24031,1,0,0,1,0,1,0,1,0,0.018945,0.214320,0,0.001894,0.018945,0.500000,0.000214,0.003281
A24033,1,0,0,1,0,1,0,1,0,0.009369,0.105994,0,0.000937,0.009369,0.500000,0.000106,0.003983
A24035,1,0,0,1,0,1,0,1,0,0.045716,0.517176,0,0.004572,0.045716,0.500000,0.000517,0.002393
A24037,1,0,0,1,0,1,0,1,0,0.024012,0.271640,0,0.002401,0.024012,0.500000,0.000272,0.004105
A24039,1,0,0,1,0,1,0,1,0,0.057369,0.649003,0,0.005737,0.057369,0.500000,0.000649,0.003022
