TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000249,0.,9.068792,1.000000,na,na,0.000100,0.000496,0.,4.534398,1.000000,na,na,0.000100,0.000731,0.002851,1.256091,0.200000,na,na,0.000100,0.000731,0.002851,0.209350,0.000100,216.4487,1654.762,0.0001,1.07,4620.033,5438.847,0.0001,1.07,26.39979,31.61507,0.0001,1.07,26.39979,31.61507,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000674,0.,7.116019,1.000000,na,na,0.000100,0.001341,0.,3.558009,1.000000,na,na,0.000100,0.000499,0.004242,0.606977,0.200000,na,na,0.000100,0.000499,0.004242,0.101163,0.000100,879.5822,1043.047,0.0001,1.07,1136.903,8628.555,0.0001,1.07,22.16150,25.65906,0.0001,1.07,22.16150,25.65906,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000135,0.,1.554040,1.000000,na,na,0.000100,0.000262,0.,0.777022,1.000000,na,na,0.000100,0.002678,0.000608,0.861099,0.200000,na,na,0.000100,0.002678,0.000608,0.173474,0.000100,761.7980,293.5353,0.0001,1.07,1144.142,30660.70,0.0001,1.07,4.463939,20.19199,0.0001,1.07,4.463939,20.19199,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24019,0.4,11.70814521,90.67459023,60,67.97859963,74.00500344,77.94094908,79.73221888,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,3.063501,1.000000,na,na,0.000100,0.000104,0.,1.531750,1.000000,na,na,0.000100,0.001456,0.001283,1.517022,0.200000,na,na,0.000100,0.001456,0.001283,0.252839,0.000100,384.7133,2191.162,0.0001,1.07,2599.337,4107.410,0.0001,1.07,12.98841,26.10410,0.0001,1.07,12.98841,26.10410,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24021,0.4,8.89553794,86.16254679,60,74.64399958,82.41340547,54.50520348,55.60980594,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000233,0.,6.433164,1.000000,na,na,0.000100,0.000466,0.,3.216583,1.000000,na,na,0.000100,0.000770,0.002728,1.047171,0.200000,na,na,0.000100,0.000770,0.002728,0.174528,0.000100,265.0893,634.1544,0.0001,1.07,3772.317,14192.13,0.0001,1.07,23.28378,32.21645,0.0001,1.07,23.28378,32.21645,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24023,0.4,8.592249922,84.09700285,60,75.90991824,84.01036186,51.66532222,52.68671617,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.700695,1.000000,na,na,0.000100,0.000100,0.,5.093393,1.000000,na,na,0.000100,0.000465,0.003354,0.803290,0.200000,na,na,0.000100,0.000465,0.003354,0.133882,0.000100,64.91468,1688.477,0.0001,1.07,15404.83,5330.249,0.0001,1.07,42.16793,51.73867,0.0001,1.07,42.16793,51.73867,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24025,0.4,9.829871706,76.05981816,60,74.10626944,81.7350589,70.96881411,72.55580036,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000324,0.,7.214572,1.000000,na,na,0.000100,0.000646,0.,3.607285,1.000000,na,na,0.000100,0.000433,0.004631,0.549501,0.200000,na,na,0.000100,0.000433,0.004631,0.091584,0.000100,332.1658,965.0287,0.0001,1.07,3010.543,9326.148,0.0001,1.07,33.80288,37.72375,0.0001,1.07,33.80288,37.72375,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000314,0.,7.311852,1.000000,na,na,0.000100,0.000629,0.,3.655925,1.000000,na,na,0.000100,0.000576,0.003591,0.761812,0.200000,na,na,0.000100,0.000576,0.003591,0.126968,0.000100,322.9925,739.9562,0.0001,1.07,3096.047,12162.88,0.0001,1.07,25.94899,29.48582,0.0001,1.07,25.94899,29.48582,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24029,0.4,11.48586698,84.6611575,60,76.52072595,84.78089578,86.57554961,88.61981322,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000157,0.,8.276900,1.000000,na,na,0.000100,0.000316,0.,4.138449,1.000000,na,na,0.000100,0.001285,0.001713,2.353826,0.200000,na,na,0.000100,0.001285,0.001713,0.460768,0.000100,193.8027,877.3442,0.0001,1.07,5159.883,10258.23,0.0001,1.07,21.99776,30.84216,0.0001,1.07,21.99776,30.84216,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24031,0.4,8.755937943,66.26503337,60,74.40415743,82.1108446,65.6992694,67.13185799,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000548,0.,7.416127,1.000000,na,na,0.000100,0.001094,0.,3.708063,1.000000,na,na,0.000100,0.000393,0.005210,0.666574,0.200000,na,na,0.000100,0.000393,0.005210,0.111096,0.000100,535.7888,591.0758,0.0001,1.07,1866.407,15226.46,0.0001,1.07,26.80792,27.84455,0.0001,1.07,26.80792,27.84455,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000630,0.,5.987794,1.000000,na,na,0.000100,0.001262,0.,2.993896,1.000000,na,na,0.000100,0.001236,0.001830,2.167873,0.200000,na,na,0.000100,0.001236,0.001830,0.439972,0.000100,687.5016,355.9119,0.0001,1.07,1207.365,25287.17,0.0001,1.07,15.06851,21.38117,0.0001,1.07,15.06851,21.38117,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000779,0.,7.964928,1.000000,na,na,0.000100,0.001552,0.,3.982464,1.000000,na,na,0.000100,0.000882,0.002438,1.555314,0.200000,na,na,0.000100,0.000882,0.002438,0.309102,0.000100,943.4858,1369.563,0.0001,1.07,1059.900,6571.436,0.0001,1.07,22.74282,29.40624,0.0001,1.07,22.74282,29.40624,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000231,0.,4.176089,1.000000,na,na,0.000100,0.000461,0.,2.088044,1.000000,na,na,0.000100,0.002257,0.000981,2.352969,0.200000,na,na,0.000100,0.002257,0.000984,0.476812,0.000100,368.9634,502.1196,0.0001,1.07,2710.296,17924.03,0.0001,1.07,8.214959,19.05538,0.0001,1.07,8.214959,19.05538,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,3.711020,1.000000,na,na,0.000100,0.000100,0.,1.855509,1.000000,na,na,0.000100,0.001619,0.001111,1.304656,0.200000,na,na,0.000100,0.001619,0.001111,0.217444,0.000100,342.2987,3295.934,0.0001,1.07,2921.424,2730.635,0.0001,1.07,10.37284,25.64987,0.0001,1.07,10.37284,25.64987,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000114,0.,6.530037,1.000000,na,na,0.000100,0.000227,0.,3.265018,1.000000,na,na,0.000100,0.001135,0.001892,1.709527,0.200000,na,na,0.000100,0.001135,0.001892,0.284922,0.000100,235.3903,5917.545,0.0001,1.07,4248.267,1520.901,0.0001,1.07,20.49331,28.87791,0.0001,1.07,20.49331,28.87791,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.100000,0.,10.00000,1.000000,na,na,0.000100,0.100000,0.,5.557460,1.000000,na,na,0.000100,0.000143,0.010000,0.104579,0.200000,na,na,0.000100,0.000143,0.010000,0.017431,0.000100,50000.00,667.9183,0.0001,1.07,14.62956,13474.71,0.0001,1.07,34.05599,36.36504,0.0001,1.07,34.05599,36.36504,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,3.546716,1.000000,na,na,0.000100,0.000137,0.,1.773359,1.000000,na,na,0.000100,0.001692,0.000982,1.059497,0.200000,na,na,0.000100,0.001692,0.000982,0.176583,0.000100,2355.208,2971.459,0.0001,1.07,424.5912,3028.815,0.0001,1.07,8.430708,23.33557,0.0001,1.07,8.430708,23.33557,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000228,0.,4.822682,1.000000,na,na,0.000100,0.000453,0.,2.411340,1.000000,na,na,0.000100,0.001653,0.001026,0.964092,0.200000,na,na,0.000100,0.001653,0.001026,0.160683,0.000100,1435.477,2361.043,0.0001,1.07,696.6326,3811.875,0.0001,1.07,7.748388,22.87947,0.0001,1.07,7.748388,22.87947,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,4.876555,1.000000,na,na,0.000100,0.000191,0.,2.438278,1.000000,na,na,0.000100,0.000775,0.002461,1.100556,0.200000,na,na,0.000100,0.000775,0.002461,0.183426,0.000100,190.2543,2456.264,0.0001,1.07,5256.124,3664.103,0.0001,1.07,34.03811,42.84047,0.0001,1.07,34.03811,42.84047,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,9.546540,1.000000,na,na,0.000100,0.000129,0.,5.123291,1.000000,na,na,0.000100,0.001827,0.001225,2.601701,0.200000,na,na,0.000100,0.001827,0.001240,0.512157,0.000100,41.75646,2846.225,0.0001,1.07,23948.38,3162.086,0.0001,1.07,9.760599,17.54835,0.0001,1.07,9.760599,17.54835,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000123,0.,10.00000,1.000000,na,na,0.000100,0.000247,0.,8.444200,1.000000,na,na,0.000100,0.000599,0.003189,0.654854,0.200000,na,na,0.000100,0.000599,0.003189,0.109143,0.000100,88.50764,2765.177,0.0001,1.07,11298.46,3254.766,0.0001,1.07,23.50311,30.56580,0.0001,1.07,23.50311,30.56580,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000116,0.,9.978826,1.000000,na,na,0.000100,0.000231,0.,5.601639,1.000000,na,na,0.000100,0.001372,0.001660,1.429194,0.200000,na,na,0.000100,0.001372,0.001660,0.238198,0.000100,78.01125,931.7499,0.0001,1.07,12818.65,9659.248,0.0001,1.07,10.41969,17.31215,0.0001,1.07,10.41969,17.31215,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000116,0.,10.00000,1.000000,na,na,0.000100,0.000229,0.,10.00000,1.000000,na,na,0.000100,0.000505,0.003498,0.867678,0.200000,na,na,0.000100,0.000505,0.003498,0.144614,0.000100,76.83639,1189.475,0.0001,1.07,13014.67,7566.379,0.0001,1.07,30.59973,35.82560,0.0001,1.07,30.59973,35.82560,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000171,0.,10.00000,1.000000,na,na,0.000100,0.000338,0.,10.00000,1.000000,na,na,0.000100,0.000362,0.004872,0.493125,0.200000,na,na,0.000100,0.000362,0.004872,0.082189,0.000100,90.27557,2378.514,0.0001,1.07,11077.20,3783.875,0.0001,1.07,36.08816,41.17280,0.0001,1.07,36.08816,41.17280,0.0001,1.07,0.5,0.1,0,0,1.07,20
