TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.007204,0.119510,0,0.000719,0.007204,0.500000,0.000120,0.014803
A10003,1,0,0,1,0,1,0,1,0,0.004921,0.081628,0,0.000492,0.004921,0.500000,0.000081,0.011178
A10005,1,0,0,1,0,1,0,1,0,0.015970,0.264931,0,0.001595,0.015970,0.500000,0.000265,0.009976
A11001,1,0,0,1,0,1,0,1,0,0.012875,0.213581,0,0.001286,0.012875,0.500000,0.000214,0.022109
A24001,1,0,0,1,0,1,0,1,0,0.004588,0.076117,0,0.000458,0.004588,0.500000,0.000076,0.026352
A24003,1,0,0,1,0,1,0,1,0,0.002333,0.038709,0,0.000233,0.002333,0.500000,0.000039,0.012887
A24005,1,0,0,1,0,1,0,1,0,0.002011,0.033362,0,0.000201,0.002011,0.500000,0.000034,0.012428
A24009,1,0,0,1,0,1,0,1,0,0.001140,0.018913,0,0.000114,0.001140,0.500000,0.000019,0.014843
A24011,1,0,0,1,0,1,0,1,0,0.007625,0.126498,0,0.000762,0.007625,0.500000,0.000126,0.012009
A24013,1,0,0,1,0,1,0,1,0,0.005219,0.086580,0,0.000521,0.005219,0.500000,0.000087,0.015986
A24015,1,0,0,1,0,1,0,1,0,0.003518,0.058353,0,0.000351,0.003518,0.500000,0.000058,0.015541
A24017,1,0,0,1,0,1,0,1,0,0.001702,0.028230,0,0.000170,0.001702,0.500000,0.000028,0.019901
A24019,1,0,0,1,0,1,0,1,0,0.007239,0.120097,0,0.000723,0.007239,0.500000,0.000120,0.014407
A24021,1,0,0,1,0,1,0,1,0,0.002440,0.040489,0,0.000243,0.002440,0.500000,0.000041,0.016737
A24023,1,0,0,1,0,1,0,1,0,0.004530,0.075148,0,0.000453,0.004530,0.500000,0.000075,0.011141
A24025,1,0,0,1,0,1,0,1,0,0.003527,0.058518,0,0.000353,0.003527,0.500000,0.000058,0.010984
A24027,1,0,0,1,0,1,0,1,0,0.003001,0.049790,0,0.000300,0.003001,0.500000,0.000050,0.014317
A24029,1,0,0,1,0,1,0,1,0,0.004166,0.069116,0,0.000416,0.004166,0.500000,0.000069,0.011087
A24031,1,0,0,1,0,1,0,1,0,0.002267,0.037597,0,0.000226,0.002267,0.500000,0.000038,0.015968
A24033,1,0,0,1,0,1,0,1,0,0.001124,0.018644,0,0.000112,0.001124,0.500000,0.000019,0.019375
A24035,1,0,0,1,0,1,0,1,0,0.005537,0.091850,0,0.000553,0.005537,0.500000,0.000092,0.011632
A24037,1,0,0,1,0,1,0,1,0,0.002931,0.048619,0,0.000293,0.002931,0.500000,0.000049,0.020019
A24039,1,0,0,1,0,1,0,1,0,0.007807,0.129516,0,0.000780,0.007807,0.500000,0.000130,0.014685
A24041,1,0,0,1,0,1,0,1,0,0.008673,0.143886,0,0.000866,0.008673,0.500000,0.000144,0.011742
A24043,1,0,0,1,0,1,0,1,0,0.003924,0.065090,0,0.000392,0.003924,0.500000,0.000065,0.011861
A24045,1,0,0,1,0,1,0,1,0,0.007013,0.116341,0,0.000700,0.007013,0.500000,0.000116,0.017409
A24047,1,0,0,1,0,1,0,1,0,0.006442,0.106864,0,0.000643,0.006442,0.500000,0.000107,0.016727
A24510,1,0,0,1,0,1,0,1,0,0.006649,0.110309,0,0.000664,0.006649,0.500000,0.000110,0.011043
A36003,1,0,0,1,0,1,0,1,0,0.005893,0.097754,0,0.000588,0.005893,0.500000,0.000098,0.022811
A36007,1,0,0,1,0,1,0,1,0,0.007052,0.116988,0,0.000704,0.007052,0.500000,0.000117,0.013124
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.004588,0.076106,0,0.000458,0.004588,0.500000,0.000076,0.023758
A36017,1,0,0,1,0,1,0,1,0,0.004695,0.077878,0,0.000469,0.004695,0.500000,0.000078,0.010824
A36023,1,0,0,1,0,1,0,1,0,0.006455,0.107077,0,0.000645,0.006455,0.500000,0.000107,0.009708
A36025,1,0,0,1,0,1,0,1,0,0.006024,0.099933,0,0.000602,0.006024,0.500000,0.000100,0.012369
A36043,1,0,0,1,0,1,0,1,0,0.003906,0.064788,0,0.000390,0.003906,0.500000,0.000065,0.010942
A36051,1,0,0,1,0,1,0,1,0,0.004696,0.077892,0,0.000469,0.004696,0.500000,0.000078,0.015620
A36053,1,0,0,1,0,1,0,1,0,0.005300,0.087921,0,0.000529,0.005300,0.500000,0.000088,0.010069
A36065,1,0,0,1,0,1,0,1,0,0.005569,0.092390,0,0.000556,0.005569,0.500000,0.000092,0.010183
A36067,1,0,0,1,0,1,0,1,0,0.006196,0.102793,0,0.000619,0.006196,0.500000,0.000103,0.009595
A36069,1,0,0,1,0,1,0,1,0,0.006891,0.114312,0,0.000688,0.006891,0.500000,0.000114,0.016411
A36077,1,0,0,1,0,1,0,1,0,0.005289,0.087742,0,0.000528,0.005289,0.500000,0.000088,0.011247
A36095,1,0,0,1,0,1,0,1,0,0.005685,0.094317,0,0.000568,0.005685,0.500000,0.000094,0.011171
A36097,1,0,0,1,0,1,0,1,0,0.009323,0.154658,0,0.000931,0.009323,0.500000,0.000155,0.017381
A36101,1,0,0,1,0,1,0,1,0,0.005697,0.094514,0,0.000569,0.005697,0.500000,0.000095,0.020295
A36107,1,0,0,1,0,1,0,1,0,0.007656,0.127003,0,0.000765,0.007656,0.500000,0.000127,0.015897
A36109,1,0,0,1,0,1,0,1,0,0.006844,0.113533,0,0.000683,0.006844,0.500000,0.000114,0.015239
A36123,1,0,0,1,0,1,0,1,0,0.005568,0.092377,0,0.000556,0.005568,0.500000,0.000092,0.016356
A37001,1,0,0,1,0,1,0,1,0,0.000528,0.005845,0,0.000053,0.000528,0.500000,0.585E-05,0.887E-05
A37005,1,0,0,1,0,1,0,1,0,0.000507,0.005610,0,0.000051,0.000507,0.500000,0.561E-05,0.412E-05
A37009,1,0,0,1,0,1,0,1,0,0.000586,0.006483,0,0.000058,0.000586,0.500000,0.648E-05,0.363E-05
A37033,1,0,0,1,0,1,0,1,0,0.000875,0.009673,0,0.000088,0.000875,0.500000,0.963E-05,0.000011
A37067,1,0,0,1,0,1,0,1,0,0.000918,0.010154,0,0.000091,0.000918,0.500000,0.983E-05,0.832E-05
A37077,1,0,0,1,0,1,0,1,0,0.000501,0.005547,0,0.000050,0.000501,0.500000,0.554E-05,0.849E-05
A37081,1,0,0,1,0,1,0,1,0,0.001085,0.012000,0,0.000108,0.001085,0.500000,0.000012,0.838E-05
A37131,1,0,0,1,0,1,0,1,0,0.000734,0.008116,0,0.000073,0.000734,0.500000,0.812E-05,0.000013
A37135,1,0,0,1,0,1,0,1,0,0.000589,0.006519,0,0.000059,0.000589,0.500000,0.652E-05,0.882E-05
A37145,1,0,0,1,0,1,0,1,0,0.000744,0.008225,0,0.000074,0.000744,0.500000,0.823E-05,0.000011
A37157,1,0,0,1,0,1,0,1,0,0.000916,0.010137,0,0.000092,0.000916,0.500000,0.000010,0.919E-05
A37169,1,0,0,1,0,1,0,1,0,0.000720,0.007966,0,0.000072,0.000720,0.500000,0.796E-05,0.709E-05
A37171,1,0,0,1,0,1,0,1,0,0.000529,0.005859,0,0.000053,0.000529,0.500000,0.586E-05,0.485E-05
A37181,1,0,0,1,0,1,0,1,0,0.000570,0.006304,0,0.000057,0.000570,0.500000,0.630E-05,0.906E-05
A37185,1,0,0,1,0,1,0,1,0,0.000565,0.006247,0,0.000056,0.000565,0.500000,0.625E-05,0.914E-05
A37189,1,0,0,1,0,1,0,1,0,0.000373,0.004117,0,0.000037,0.000373,0.500000,0.412E-05,0.346E-05
A42001,1,0,0,1,0,1,0,1,0,0.003507,0.058176,0,0.000350,0.003507,0.500000,0.000058,0.024991
A42009,1,0,0,1,0,1,0,1,0,0.003938,0.065336,0,0.000393,0.003938,0.500000,0.000065,0.014605
A42011,1,0,0,1,0,1,0,1,0,0.002463,0.040869,0,0.000246,0.002463,0.500000,0.000041,0.013448
A42013,1,0,0,1,0,1,0,1,0,0.004906,0.081377,0,0.000490,0.004906,0.500000,0.000081,0.012532
