TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A24013,1,1,0,0,0,0,0,0,0,0,12.00000,0.028101,283,0.071,0.,0.944966,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.272629,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24015,1,1,0,0,0,0,0,0,0,0,12.00000,0.033920,341,0.042,0.,0.958721,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24017,1,1,0,0,0,0,0,0,0,0,8.000000,0.022331,371,0.032,0.,0.920000,40,35,2,2,0,0,0.004948,0.05,0.560000,0.15,3.496762,0.312914,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24019,1,1,0,0,0,0,0,0,0,0,8.000000,0.031187,559,0.006,0.,0.941183,40,35,2,2,0,0,0.004631,0.05,0.560000,0.15,2.000000,0.468756,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24021,1,1,0,0,0,0,0,0,0,0,12.00000,0.027252,306,0.058,0.,0.950195,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24023,1,1,0,0,0,0,0,0,0,0,8.000000,0.040135,250,0.096,0.,0.943111,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.417807,0.478174,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24025,1,1,0,0,0,0,0,0,0,0,12.00000,0.057643,287,0.068,0.,0.960349,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.347544,0.300948,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24027,1,1,0,0,0,0,0,0,0,0,12.00000,0.033747,291,0.066,0.,0.959213,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.037923,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24029,1,1,0,0,0,0,0,0,0,0,12.00000,0.048939,462,0.014,0.,0.920000,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.336429,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24031,1,1,0,0,0,0,0,0,0,0,12.00000,0.031125,302,0.059,0.,0.939492,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.008452,0.424086,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24033,1,1,0,0,0,0,0,0,0,0,12.00000,0.024731,327,0.048,0.,0.921402,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24035,1,1,0,0,0,0,0,0,0,0,12.00000,0.048939,518,0.008,0.,0.920000,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.336429,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24037,1,1,0,0,0,0,0,0,0,0,12.00000,0.018649,399,0.025,0.,0.920000,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.050731,0.368606,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24039,1,1,0,0,0,0,0,0,0,0,8.000000,0.031174,594,0.004,0.,0.941834,40,35,2,2,0,0,0.004463,0.05,0.560000,0.15,2.000000,0.467699,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24041,1,1,0,0,0,0,0,0,0,0,9.767185,0.044227,512,0.009,0.,0.946019,40,35,2,2,0,0,0.002322,0.05,0.683703,0.15,2.000000,0.321404,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24043,1,1,0,0,0,0,0,0,0,0,12.00000,0.105732,298,0.062,0.,0.974436,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,1.151714,0.461134,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24045,1,1,0,0,0,0,0,0,0,0,8.000000,0.031187,573,0.005,0.,0.941183,40,35,2,2,0,0,0.004631,0.05,0.560000,0.15,2.000000,0.468756,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24047,1,1,0,0,0,0,0,0,0,0,8.000000,0.031174,544,0.007,0.,0.941834,40,35,2,2,0,0,0.004463,0.05,0.560000,0.15,2.000000,0.467699,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A24510,1,1,0,0,0,0,0,0,0,0,12.00000,0.048216,218,0.127,0.,0.956668,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.197956,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36003,1,1,0,0,0,0,0,0,0,0,12.00000,0.015649,258,0.089,0.,0.920000,40,35,2,2,0,0,0.000100,0.05,0.840000,0.15,2.000000,0.453698,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36007,1,1,0,0,0,0,0,0,0,0,8.401985,0.034284,251,0.095,0.,0.963511,40,35,2,2,0,0,0.003660,0.05,0.588139,0.15,2.000000,0.443149,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36015,1,1,0,0,0,0,0,0,0,0,10.06429,0.016177,268,0.081,0.,0.956336,40,35,2,2,0,0,0.001002,0.05,0.704500,0.15,2.000000,0.427694,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36017,1,1,0,0,0,0,0,0,0,0,8.000000,0.053912,256,0.091,0.,0.939608,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.000000,0.373179,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36023,1,1,0,0,0,0,0,0,0,0,8.000000,0.080583,258,0.089,0.,0.957700,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.140579,0.457972,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36025,1,1,0,0,0,0,0,0,0,0,8.000000,0.079126,228,0.117,0.,0.952501,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,3.372859,0.481650,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36043,1,1,0,0,0,0,0,0,0,0,8.000000,0.063977,286,0.069,0.,0.951828,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.832923,0.359141,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36051,1,1,0,0,0,0,0,0,0,0,9.847300,0.038305,316,0.053,0.,0.942524,40,35,2,2,0,0,0.000917,0.05,0.689311,0.15,4.000000,0.468386,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36053,1,1,0,0,0,0,0,0,0,0,8.000000,0.082304,280,0.073,0.,0.947548,40,35,2,2,0,0,0.002492,0.05,0.560000,0.15,2.879286,0.470855,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36065,1,1,0,0,0,0,0,0,0,0,8.000000,0.078589,336,0.044,0.,0.961048,40,35,2,2,0,0,0.003627,0.05,0.560000,0.15,3.099883,0.410060,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36067,1,1,0,0,0,0,0,0,0,0,8.000000,0.098786,316,0.053,0.,0.967988,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.326060,0.500184,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36069,1,1,0,0,0,0,0,0,0,0,9.847300,0.038305,317,0.052,0.,0.942524,40,35,2,2,0,0,0.000917,0.05,0.689311,0.15,4.000000,0.468386,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36077,1,1,0,0,0,0,0,0,0,0,8.000000,0.079080,247,0.098,0.,0.955652,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,2.754846,0.543383,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36095,1,1,0,0,0,0,0,0,0,0,8.000000,0.080643,256,0.090,0.,0.952439,40,35,2,2,0,0,0.005000,0.05,0.560000,0.15,3.441064,0.484904,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36097,1,1,0,0,0,0,0,0,0,0,10.18998,0.029862,299,0.061,0.,0.944110,40,35,2,2,0,0,0.000627,0.05,0.713298,0.15,3.891731,0.460816,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36101,1,1,0,0,0,0,0,0,0,0,10.94433,0.023260,252,0.094,0.,0.936300,40,35,2,2,0,0,0.000100,0.05,0.766103,0.15,3.181682,0.455949,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36107,1,1,0,0,0,0,0,0,0,0,8.846869,0.027270,260,0.087,0.,0.952451,40,35,2,2,0,0,0.002565,0.05,0.619281,0.15,2.000000,0.427042,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36109,1,1,0,0,0,0,0,0,0,0,8.846211,0.027294,307,0.057,0.,0.952420,40,35,2,2,0,0,0.002565,0.05,0.619235,0.15,2.000000,0.427039,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36123,1,1,0,0,0,0,0,0,0,0,9.847300,0.038305,306,0.058,0.,0.942524,40,35,2,2,0,0,0.000917,0.05,0.689311,0.15,4.000000,0.468386,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
