TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.507063,0.755913,0,0.050707,0.507063,0.500000,0.000756,0.533423
A10003,1,0,0,1,0,1,0,1,0,0.202733,0.302229,0,0.020273,0.202733,0.500000,0.000302,0.545274
A10005,1,0,0,1,0,1,0,1,0,0.702902,1.047864,0,0.070291,0.702902,0.500000,0.001048,0.371612
A11001,1,0,0,1,0,1,0,1,0,0.520593,0.776083,0,0.052060,0.520593,0.500000,0.000776,0.799249
A24001,1,0,0,1,0,1,0,1,0,0.302983,0.451677,0,0.030298,0.302983,0.500000,0.000452,1.097997
A24003,1,0,0,1,0,1,0,1,0,0.254015,0.378678,0,0.025402,0.254015,0.500000,0.000379,0.617907
A24005,1,0,0,1,0,1,0,1,0,0.160244,0.238886,0,0.016025,0.160244,0.500000,0.000239,0.479013
A24009,1,0,0,1,0,1,0,1,0,0.172014,0.256433,0,0.017201,0.172014,0.500000,0.000256,0.582017
A24011,1,0,0,1,0,1,0,1,0,0.494136,0.736643,0,0.049414,0.494136,0.500000,0.000737,0.561654
A24013,1,0,0,1,0,1,0,1,0,0.195961,0.292132,0,0.019596,0.195961,0.500000,0.000292,0.660709
A24015,1,0,0,1,0,1,0,1,0,0.270847,0.403769,0,0.027085,0.270847,0.500000,0.000404,0.605100
A24017,1,0,0,1,0,1,0,1,0,0.326940,0.487392,0,0.032694,0.326940,0.500000,0.000487,0.797627
A24019,1,0,0,1,0,1,0,1,0,0.426410,0.635679,0,0.042641,0.426410,0.500000,0.000636,0.677766
A24021,1,0,0,1,0,1,0,1,0,0.134953,0.201184,0,0.013496,0.134953,0.500000,0.000201,0.704011
A24023,1,0,0,1,0,1,0,1,0,0.213549,0.318351,0,0.021355,0.213549,0.500000,0.000318,0.508537
A24025,1,0,0,1,0,1,0,1,0,0.317959,0.474004,0,0.031796,0.317959,0.500000,0.000474,0.458728
A24027,1,0,0,1,0,1,0,1,0,0.073221,0.109156,0,0.007322,0.073221,0.500000,0.000109,0.589665
A24029,1,0,0,1,0,1,0,1,0,0.157876,0.235357,0,0.015788,0.157876,0.500000,0.000235,0.515641
A24031,1,0,0,1,0,1,0,1,0,0.161043,0.240079,0,0.016105,0.161043,0.500000,0.000240,0.612425
A24033,1,0,0,1,0,1,0,1,0,0.075259,0.112195,0,0.007526,0.075259,0.500000,0.000112,0.755659
A24035,1,0,0,1,0,1,0,1,0,0.536305,0.799506,0,0.053631,0.536305,0.500000,0.000800,0.473967
A24037,1,0,0,1,0,1,0,1,0,0.314256,0.468482,0,0.031426,0.314256,0.500000,0.000468,0.843024
A24039,1,0,0,1,0,1,0,1,0,0.433890,0.646829,0,0.043389,0.433890,0.500000,0.000647,0.680353
A24041,1,0,0,1,0,1,0,1,0,0.519111,0.773875,0,0.051912,0.519111,0.500000,0.000774,0.545739
A24043,1,0,0,1,0,1,0,1,0,0.171548,0.255738,0,0.017155,0.171548,0.500000,0.000256,0.352090
A24045,1,0,0,1,0,1,0,1,0,0.392776,0.585539,0,0.039278,0.392776,0.500000,0.000586,0.660056
A24047,1,0,0,1,0,1,0,1,0,0.350293,0.522205,0,0.035030,0.350293,0.500000,0.000522,0.673347
A24510,1,0,0,1,0,1,0,1,0,0.323856,0.482795,0,0.032386,0.323856,0.500000,0.000483,0.518169
A36003,1,0,0,1,0,1,0,1,0,0.157055,0.234133,0,0.015706,0.157055,0.500000,0.000234,1.097638
A36007,1,0,0,1,0,1,0,1,0,0.352317,0.525223,0,0.035232,0.352317,0.500000,0.000525,0.579567
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.218520,0.325762,0,0.021852,0.218520,0.500000,0.000326,1.045201
A36017,1,0,0,1,0,1,0,1,0,0.273342,0.407490,0,0.027334,0.273342,0.500000,0.000407,0.478432
A36023,1,0,0,1,0,1,0,1,0,0.382026,0.569512,0,0.038203,0.382026,0.500000,0.000570,0.415769
A36025,1,0,0,1,0,1,0,1,0,0.297364,0.443300,0,0.029737,0.297364,0.500000,0.000443,0.524816
A36043,1,0,0,1,0,1,0,1,0,0.316857,0.472360,0,0.031686,0.316857,0.500000,0.000472,0.463729
A36051,1,0,0,1,0,1,0,1,0,0.267658,0.399016,0,0.026766,0.267658,0.500000,0.000399,0.715669
A36053,1,0,0,1,0,1,0,1,0,0.452685,0.674848,0,0.045269,0.452685,0.500000,0.000675,0.399514
A36065,1,0,0,1,0,1,0,1,0,0.410641,0.612170,0,0.041064,0.410641,0.500000,0.000612,0.418317
A36067,1,0,0,1,0,1,0,1,0,0.502786,0.749537,0,0.050279,0.502786,0.500000,0.000750,0.389888
A36069,1,0,0,1,0,1,0,1,0,0.188102,0.280416,0,0.018810,0.188102,0.500000,0.000280,0.732846
A36077,1,0,0,1,0,1,0,1,0,0.096325,0.143599,0,0.009633,0.096325,0.500000,0.000143,0.490831
A36095,1,0,0,1,0,1,0,1,0,0.341356,0.508883,0,0.034136,0.341356,0.500000,0.000509,0.470231
A36097,1,0,0,1,0,1,0,1,0,0.301317,0.449194,0,0.030132,0.301317,0.500000,0.000449,0.771721
A36101,1,0,0,1,0,1,0,1,0,0.352444,0.525413,0,0.035245,0.352444,0.500000,0.000525,0.841153
A36107,1,0,0,1,0,1,0,1,0,0.226388,0.337492,0,0.022639,0.226388,0.500000,0.000337,0.734510
A36109,1,0,0,1,0,1,0,1,0,0.333319,0.496901,0,0.033332,0.333319,0.500000,0.000497,0.734244
A36123,1,0,0,1,0,1,0,1,0,0.298092,0.444387,0,0.029809,0.298092,0.500000,0.000444,0.722369
A37001,1,0,0,1,0,1,0,1,0,0.241518,0.215076,0,0.024152,0.241518,0.500000,0.000215,0.000552
A37005,1,0,0,1,0,1,0,1,0,0.114695,0.113870,0,0.011469,0.114695,0.500000,0.000114,0.000178
A37009,1,0,0,1,0,1,0,1,0,0.064611,0.075322,0,0.006462,0.064611,0.500000,0.000076,0.000130
A37033,1,0,0,1,0,1,0,1,0,0.186664,0.211410,0,0.018667,0.186664,0.500000,0.000211,0.000387
A37067,1,0,0,1,0,1,0,1,0,0.152189,0.152976,0,0.015219,0.152189,0.500000,0.000153,0.000305
A37077,1,0,0,1,0,1,0,1,0,0.106526,0.122106,0,0.010653,0.106526,0.500000,0.000122,0.000409
A37081,1,0,0,1,0,1,0,1,0,0.234176,0.233218,0,0.023418,0.234176,0.500000,0.000233,0.000310
A37131,1,0,0,1,0,1,0,1,0,0.167268,0.198716,0,0.016727,0.167268,0.500000,0.000199,0.000406
A37135,1,0,0,1,0,1,0,1,0,0.235330,0.209963,0,0.023533,0.235330,0.500000,0.000210,0.000542
A37145,1,0,0,1,0,1,0,1,0,0.207087,0.218677,0,0.020709,0.207087,0.500000,0.000218,0.000440
A37157,1,0,0,1,0,1,0,1,0,0.110088,0.120792,0,0.011009,0.110088,0.500000,0.000120,0.000321
A37169,1,0,0,1,0,1,0,1,0,0.176813,0.191096,0,0.017681,0.176813,0.500000,0.000191,0.000266
A37171,1,0,0,1,0,1,0,1,0,0.168165,0.147990,0,0.016817,0.168165,0.500000,0.000148,0.000248
A37181,1,0,0,1,0,1,0,1,0,0.130739,0.160434,0,0.013073,0.130739,0.500000,0.000161,0.000410
A37185,1,0,0,1,0,1,0,1,0,0.142261,0.144038,0,0.014225,0.142261,0.500000,0.000144,0.000496
A37189,1,0,0,1,0,1,0,1,0,0.061429,0.068032,0,0.006143,0.061429,0.500000,0.000068,0.000142
A42001,1,0,0,1,0,1,0,1,0,0.303658,0.452684,0,0.030366,0.303658,0.500000,0.000453,1.082328
A42009,1,0,0,1,0,1,0,1,0,0.171596,0.255810,0,0.017160,0.171596,0.500000,0.000256,0.595558
A42011,1,0,0,1,0,1,0,1,0,0.175788,0.262060,0,0.017579,0.175788,0.500000,0.000262,0.679934
A42013,1,0,0,1,0,1,0,1,0,0.342848,0.511106,0,0.034285,0.342848,0.500000,0.000511,0.539567
A42015,1,0,0,1,0,1,0,1,0,0.306453,0.456850,0,0.030646,0.306453,0.500000,0.000457,0.762504
A42021,1,0,0,1,0,1,0,1,0,0.324411,0.483621,0,0.032441,0.324411,0.500000,0.000484,0.517140
A42023,1,0,0,1,0,1,0,1,0,0.305971,0.456132,0,0.030597,0.305971,0.500000,0.000456,0.605749
A42025,1,0,0,1,0,1,0,1,0,0.182885,0.272639,0,0.018289,0.182885,0.500000,0.000273,0.753026
A42027,1,0,0,1,0,1,0,1,0,0.161447,0.240680,0,0.016145,0.161447,0.500000,0.000240,0.385851
A42029,1,0,0,1,0,1,0,1,0,0.248384,0.370283,0,0.024839,0.248384,0.500000,0.000370,0.576698
A42033,1,0,0,1,0,1,0,1,0,0.053361,0.079547,0,0.005336,0.053361,0.500000,0.000080,0.440924
A42035,1,0,0,1,0,1,0,1,0,0.228156,0.340127,0,0.022816,0.228156,0.500000,0.000340,0.436041
A42037,1,0,0,1,0,1,0,1,0,0.270884,0.403825,0,0.027089,0.270884,0.500000,0.000404,0.515837
A42041,1,0,0,1,0,1,0,1,0,0.159781,0.238195,0,0.015978,0.159781,0.500000,0.000238,0.549295
A42043,1,0,0,1,0,1,0,1,0,0.281263,0.419298,0,0.028126,0.281263,0.500000,0.000419,0.694655
A42047,1,0,0,1,0,1,0,1,0,0.341170,0.508605,0,0.034117,0.341170,0.500000,0.000509,0.573947
A42055,1,0,0,1,0,1,0,1,0,0.241640,0.360229,0,0.024164,0.241640,0.500000,0.000360,0.453669
A42057,1,0,0,1,0,1,0,1,0,0.109080,0.162613,0,0.010908,0.109080,0.500000,0.000163,1.041953
A42061,1,0,0,1,0,1,0,1,0,0.226878,0.338222,0,0.022688,0.226878,0.500000,0.000338,0.680672
A42063,1,0,0,1,0,1,0,1,0,0.131567,0.196136,0,0.013157,0.131567,0.500000,0.000196,0.629139
A42065,1,0,0,1,0,1,0,1,0,0.154085,0.229705,0,0.015409,0.154085,0.500000,0.000230,0.636665
A42067,1,0,0,1,0,1,0,1,0,0.280589,0.418294,0,0.028059,0.280589,0.500000,0.000418,0.665054
A42069,1,0,0,1,0,1,0,1,0,0.307187,0.457945,0,0.030719,0.307187,0.500000,0.000458,0.375609
A42071,1,0,0,1,0,1,0,1,0,0.131482,0.196009,0,0.013148,0.131482,0.500000,0.000196,0.467217
A42075,1,0,0,1,0,1,0,1,0,0.346634,0.516751,0,0.034664,0.346634,0.500000,0.000517,0.400630
A42079,1,0,0,1,0,1,0,1,0,0.378972,0.564960,0,0.037898,0.378972,0.500000,0.000565,0.477216
A42081,1,0,0,1,0,1,0,1,0,0.339139,0.505578,0,0.033914,0.339139,0.500000,0.000506,0.442862
A42083,1,0,0,1,0,1,0,1,0,0.368376,0.549163,0,0.036838,0.368376,0.500000,0.000549,0.614733
A42087,1,0,0,1,0,1,0,1,0,0.297089,0.442891,0,0.029709,0.297089,0.500000,0.000443,0.568126
A42093,1,0,0,1,0,1,0,1,0,0.278193,0.414721,0,0.027819,0.278193,0.500000,0.000415,1.055036
A42097,1,0,0,1,0,1,0,1,0,0.246875,0.368033,0,0.024688,0.246875,0.500000,0.000368,0.374697
A42099,1,0,0,1,0,1,0,1,0,0.136115,0.202915,0,0.013612,0.136115,0.500000,0.000203,0.597948
A42105,1,0,0,1,0,1,0,1,0,0.235625,0.351263,0,0.023563,0.235625,0.500000,0.000351,0.545620
A42107,1,0,0,1,0,1,0,1,0,0.228282,0.340316,0,0.022828,0.228282,0.500000,0.000340,0.468415
A42109,1,0,0,1,0,1,0,1,0,0.025219,0.037597,0,0.002522,0.025219,0.500000,0.000037,0.667912
A42111,1,0,0,1,0,1,0,1,0,0.146568,0.218499,0,0.014657,0.146568,0.500000,0.000218,0.567822
A42113,1,0,0,1,0,1,0,1,0,0.173823,0.259130,0,0.017382,0.173823,0.500000,0.000259,0.473982
A42115,1,0,0,1,0,1,0,1,0,0.304938,0.454592,0,0.030494,0.304938,0.500000,0.000455,0.587793
A42117,1,0,0,1,0,1,0,1,0,0.227165,0.338651,0,0.022717,0.227165,0.500000,0.000339,0.678196
A42119,1,0,0,1,0,1,0,1,0,0.361661,0.539153,0,0.036166,0.361661,0.500000,0.000539,0.502269
A42127,1,0,0,1,0,1,0,1,0,0.361108,0.538329,0,0.036111,0.361108,0.500000,0.000538,0.432289
A42131,1,0,0,1,0,1,0,1,0,0.334797,0.499105,0,0.033480,0.334797,0.500000,0.000499,0.724817
A42133,1,0,0,1,0,1,0,1,0,0.378490,0.564241,0,0.037849,0.378490,0.500000,0.000564,0.586102
