TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000558,0.053048,0.,10.00000,0.000558,na,na,0.000410,0.003176,0.,10.00000,0.000410,na,na,0.000100,0.100000,0.100E-04,1.364225,0.000100,na,na,0.000100,0.100000,0.100E-04,1.348018,0.000100,0.120264,279.4375,0.0001,1.07,50000.00,32207.60,0.0001,1.07,0.230004,26.62236,0.0001,1.07,0.230004,26.62236,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.008881,0.,10.00000,0.000100,na,na,0.000100,0.000533,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,1.328195,0.000100,na,na,0.000100,0.100000,0.100E-04,1.328195,0.000100,0.100000,547.3610,0.0001,1.07,50000.00,16442.54,0.0001,1.07,0.319757,45.43851,0.0001,1.07,0.319757,45.43851,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000251,0.,10.00000,0.000100,na,na,0.000100,0.000100,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,1.107027,0.000100,na,na,0.000100,0.100000,0.100E-04,1.107027,0.000100,0.100000,274.4416,0.0001,1.07,50000.00,32793.83,0.0001,1.07,0.154780,29.54974,0.0001,1.07,0.154780,29.54974,0.0001,1.07,1.222011,0.244402,0,0,1.07,20
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.015454,0.,10.00000,0.000100,na,na,0.000100,0.000924,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,0.847911,0.000100,na,na,0.000100,0.100000,0.100E-04,0.619189,0.000100,0.100000,2161.624,0.0001,1.07,50000.00,4163.535,0.0001,1.07,0.141823,27.87556,0.0001,1.07,0.141823,27.87556,0.0001,1.07,0.863376,0.172675,0,0,1.07,20
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000860,0.,10.00000,0.000100,na,na,0.000100,0.000100,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,0.942503,0.000100,na,na,0.000100,0.100000,0.100E-04,0.709501,0.000100,0.100000,2146.528,0.0001,1.07,50000.00,4192.817,0.0001,1.07,0.206824,36.22497,0.0001,1.07,0.206824,36.22497,0.0001,1.07,0.979428,0.195886,0,0,1.07,20
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,0.178389,0.000101,0.009759,0.572978,0.178389,na,na,0.000100,0.000101,0.009759,0.132589,0.000100,3738.015,664.5455,0.0001,1.07,267.5215,13543.09,0.0001,1.07,26.96600,36.75005,0.0001,1.07,26.96600,36.75005,0.0001,1.07,0.015947,0.003189,0,0,1.07,20
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.036971,0.,10.00000,0.000100,na,na,0.000100,0.002224,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,1.281261,0.000100,na,na,0.000100,0.100000,0.100E-04,0.996396,0.000100,0.100000,1876.219,0.0001,1.07,50000.00,4796.885,0.0001,1.07,0.223325,26.11760,0.0001,1.07,0.223325,26.11760,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000190,0.056408,0.,10.00000,0.000190,na,na,0.000100,0.003392,0.,10.00000,0.000100,na,na,0.000100,0.100000,0.100E-04,1.477847,0.000100,na,na,0.000100,0.100000,0.100E-04,0.969934,0.000100,0.100000,2740.269,0.0001,1.07,50000.00,3284.351,0.0001,1.07,0.219371,21.83933,0.0001,1.07,0.219371,21.83933,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,1.321949,1.000000,na,na,0.000100,0.000100,0.,0.660976,1.000000,na,na,0.000100,0.000645,0.001372,0.240535,0.200000,na,na,0.000100,0.000645,0.001372,0.071971,0.000100,661.6173,6575.000,0.0001,1.07,1511.447,1368.822,0.0001,1.07,10.28328,31.39808,0.0001,1.07,10.28328,31.39808,0.0001,1.07,21.00010,4.200016,0,0,1.07,20
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,0.667659,0.000100,na,na,0.000100,0.000100,0.,0.667659,0.000100,na,na,0.000100,0.100000,0.100E-04,1.223812,0.000100,na,na,0.000100,0.100000,0.100E-04,1.223812,0.000100,594.5984,344.2697,0.0001,1.07,1681.808,26142.32,0.0001,1.07,0.157726,33.24751,0.0001,1.07,0.157726,33.24751,0.0001,1.07,45.17289,9.034572,0,0,1.07,20
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,9.140052,0.000100,na,na,0.000100,0.000100,0.,6.400523,0.000100,na,na,0.000100,0.045649,0.000013,1.040471,0.000100,na,na,0.000100,0.045649,0.000013,0.687279,0.000100,372.4448,709.8261,0.0001,1.07,2684.961,12679.16,0.0001,1.07,0.729059,50.47785,0.0001,1.07,0.729059,50.47785,0.0001,1.07,9.697020,1.939404,0,0,1.07,20
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000138,0.000100,0.,10.00000,0.000138,na,na,0.000103,0.000100,0.,10.00000,0.000103,na,na,0.000100,0.100000,0.100E-04,0.984446,0.000100,na,na,0.000100,0.100000,0.100E-04,0.718678,0.000100,411.4204,421.8478,0.0001,1.07,2430.604,21334.71,0.0001,1.07,0.167731,26.06439,0.0001,1.07,0.167731,26.06439,0.0001,1.07,1.331593,0.266319,0,0,1.07,20
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,4.397176,0.000100,na,na,0.000100,0.000100,0.,2.977043,0.000100,na,na,0.000100,0.020223,0.000032,1.042582,0.000100,na,na,0.000100,0.020223,0.000032,1.042582,0.000100,138.2648,427.8304,0.0001,1.07,7232.502,21036.36,0.0001,1.07,1.590443,68.11002,0.0001,1.07,1.590443,68.11002,0.0001,1.07,25.83331,5.166665,0,0,1.07,20
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,1.124406,0.000100,na,na,0.000100,0.000100,0.,0.801292,0.000100,na,na,0.000100,0.004587,0.000167,0.584149,0.000100,na,na,0.000100,0.004587,0.000167,0.584149,0.000100,326.4049,452.6669,0.0001,1.07,3063.680,19882.18,0.0001,1.07,5.539121,104.8446,0.0001,1.07,5.539121,104.8446,0.0001,1.07,41.56177,8.312349,0,0,1.07,20
A36025,0.4,6.975776004,63.48152646,60,74.04848281,81.66216107,69.18969741,70.72455554,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,4.728438,0.000100,na,na,0.000100,0.000100,0.,2.364219,0.000100,na,na,0.000100,0.025807,0.000025,1.066304,0.000100,na,na,0.000100,0.025807,0.000025,0.909945,0.000100,12.25533,566.6436,0.0001,1.07,49122.13,15883.00,0.0001,1.07,1.402609,61.19802,0.0001,1.07,1.402609,61.19802,0.0001,1.07,16.89779,3.379559,0,0,1.07,20
A36043,0.4,9.3922193,65.35454084,60,76.77510265,85.10179199,80.7737934,82.64806555,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,2.807112,0.000100,na,na,0.000100,0.000100,0.,1.669308,0.000100,na,na,0.000100,0.007925,0.000092,0.755714,0.000100,na,na,0.000100,0.007925,0.000092,0.755714,0.000100,434.1085,301.8091,0.0001,1.07,1802.473,29820.18,0.0001,1.07,3.268573,66.92287,0.0001,1.07,3.268573,66.92287,0.0001,1.07,41.24608,8.249206,0,0,1.07,20
A36051,0.4,7.668947336,98.64511801,60,73.86922945,81.43603295,90.99930683,93.17318652,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,5.668360,0.000100,na,na,0.000100,0.000100,0.,3.884784,0.000100,na,na,0.000100,0.100000,0.100E-04,0.892302,0.000100,na,na,0.000100,0.100000,0.100E-04,0.892302,0.000100,349.6916,528.2511,0.0001,1.07,2859.662,17037.36,0.0001,1.07,0.203279,36.20958,0.0001,1.07,0.203279,36.20958,0.0001,1.07,27.62004,5.524001,0,0,1.07,20
A36053,0.4,7.909600462,83.92598625,60,73.71592698,81.24264189,79.97600121,81.82689804,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,5.804843,0.000100,na,na,0.000100,0.000100,0.,4.598943,0.000100,na,na,0.000100,0.003458,0.000231,0.633208,0.000100,na,na,0.000100,0.003458,0.000231,0.633208,0.000100,454.6920,673.6306,0.0001,1.07,2199.292,13360.44,0.0001,1.07,5.444552,70.42688,0.0001,1.07,5.444552,70.42688,0.0001,1.07,27.06273,5.412549,0,0,1.07,20
A36065,0.4,8.89043303,71.97058933,60,72.16461852,79.28566626,75.14397892,76.8532975,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,4.306992,0.000100,na,na,0.000100,0.000100,0.,3.373292,0.000100,na,na,0.000100,0.004363,0.000178,0.644807,0.000100,na,na,0.000100,0.004363,0.000178,0.560261,0.000100,438.6607,313.0302,0.0001,1.07,1969.263,28751.20,0.0001,1.07,5.317244,81.39075,0.0001,1.07,5.317244,81.39075,0.0001,1.07,34.25642,6.851279,0,0,1.07,20
A36067,0.4,8.385742969,74.84132169,60,73.52556193,81.00249637,75.35472654,77.07022003,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,5.337721,0.000100,na,na,0.000100,0.000100,0.,4.895045,0.000100,na,na,0.000100,0.004434,0.000176,0.686752,0.000100,na,na,0.000100,0.004434,0.000176,0.432967,0.000100,497.5440,823.8348,0.0001,1.07,2009.871,10924.50,0.0001,1.07,5.550585,75.50297,0.0001,1.07,5.550585,75.50297,0.0001,1.07,31.90702,6.381397,0,0,1.07,20
A36069,0.4,7.604372204,81.91189366,60,73.53878481,81.01917703,75.37210211,77.0881047,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000904,0.000100,0.,10.00000,0.000904,na,na,0.000761,0.000100,0.,9.409068,0.000761,na,na,0.000100,0.015945,0.000041,1.699646,0.000100,na,na,0.000100,0.015945,0.000041,1.367350,0.000100,345.9847,1050.009,0.0001,1.07,2890.303,8571.347,0.0001,1.07,1.674681,33.15617,0.0001,1.07,1.674681,33.15617,0.0001,1.07,0.978011,0.195602,0,0,1.07,20
A36077,0.4,7.380514,71.71616117,60,74.19496988,81.84695451,71.52723641,73.13058444,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,5.494809,0.000100,na,na,0.000100,0.000100,0.,3.373653,0.000100,na,na,0.000100,0.020687,0.000032,0.964799,0.000100,na,na,0.000100,0.020687,0.000032,0.795884,0.000100,468.4503,482.1599,0.0001,1.07,2134.699,18666.01,0.0001,1.07,1.684303,65.51938,0.0001,1.07,1.684303,65.51938,0.0001,1.07,22.16021,4.432044,0,0,1.07,20
A36095,0.4,6.084899084,65.89470055,60,73.64951902,81.15886825,60.62054229,61.90432418,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,5.251314,0.000100,na,na,0.000100,0.000100,0.,3.054358,0.000100,na,na,0.000100,0.017162,0.000040,1.043717,0.000100,na,na,0.000100,0.017162,0.000040,0.867705,0.000100,431.2699,573.5414,0.0001,1.07,2318.734,15691.99,0.0001,1.07,2.378519,74.31119,0.0001,1.07,2.378519,74.31119,0.0001,1.07,20.97196,4.194400,0,0,1.07,20
A36097,0.4,7.603221801,82.20815373,60,73.61387732,81.11390625,74.78727633,76.48614352,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,7.766692,0.000100,na,na,0.000100,0.000100,0.,4.967839,0.000100,na,na,0.000100,0.100000,0.100E-04,1.113017,0.000100,na,na,0.000100,0.100000,0.100E-04,0.947559,0.000100,512.6428,1611.303,0.0001,1.07,1950.678,5585.540,0.0001,1.07,0.225663,33.45728,0.0001,1.07,0.225663,33.45728,0.0001,1.07,14.87920,2.975836,0,0,1.07,20
A36101,0.4,7.444112923,83.45033467,60,73.20538394,80.59859184,76.07409652,77.81066755,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,10.00000,0.000100,na,na,0.000100,0.000100,0.,7.360028,0.000100,na,na,0.000100,0.100000,0.100E-04,1.306065,0.000100,na,na,0.000100,0.100000,0.100E-04,1.306065,0.000100,331.7482,524.7361,0.0001,1.07,3014.336,17151.49,0.0001,1.07,0.237469,33.36308,0.0001,1.07,0.237469,33.36308,0.0001,1.07,1.999766,0.399954,0,0,1.07,20
A36107,0.4,7.479111367,83.47512909,60,73.67746452,81.19412149,75.51727427,77.2375304,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.421667,0.000100,na,na,0.000100,0.000100,0.,8.421667,0.000100,na,na,0.000100,0.100000,0.100E-04,1.070033,0.000100,na,na,0.000100,0.100000,0.100E-04,0.863477,0.000100,470.8784,914.0283,0.0001,1.07,2123.691,9846.522,0.0001,1.07,0.250488,38.99123,0.0001,1.07,0.250488,38.99123,0.0001,1.07,16.08623,3.217241,0,0,1.07,20
A36109,0.4,7.416509243,82.73511072,60,73.73475366,81.26639174,73.84706302,75.51838197,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,0.494404,0.000100,na,na,0.000100,0.000100,0.,0.494404,0.000100,na,na,0.000100,0.100000,0.100E-04,0.886798,0.000100,na,na,0.000100,0.100000,0.100E-04,0.816080,0.000100,451.7639,477.3905,0.0001,1.07,2213.546,18852.48,0.0001,1.07,0.250020,49.19620,0.0001,1.07,0.250020,49.19620,0.0001,1.07,50.00000,10.46621,0,0,1.07,20
A36123,0.4,7.364398801,83.08376291,60,73.7889385,81.33474592,73.63634002,75.30148479,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000582,0.000100,0.,10.00000,0.000582,na,na,0.000468,0.000100,0.,9.378981,0.000468,na,na,0.000100,0.038052,0.000016,1.578663,0.000100,na,na,0.000100,0.038052,0.000016,1.264426,0.000100,232.1566,775.4193,0.0001,1.07,4307.439,11606.62,0.0001,1.07,0.802915,33.25750,0.0001,1.07,0.802915,33.25750,0.0001,1.07,0.964307,0.192861,0,0,1.07,20
A37001,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37005,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37009,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37033,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37067,0.4,8.015781851,61.98549301,60,77.25798577,85.71094905,50,50.35367998,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37077,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37081,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37131,0.4,11.5631235,93.9877834,60,80.0513976,89.23483808,80.7519253,82.62555671,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37135,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37145,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
