TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.048959,0.616686,0,0.004896,0.048959,0.500000,0.000617,0.051883
A10003,1,0,0,1,0,1,0,1,0,0.032794,0.413076,0,0.003280,0.032794,0.500000,0.000413,0.038886
A10005,1,0,0,1,0,1,0,1,0,0.104619,1.317792,0,0.010463,0.104619,0.500000,0.001318,0.035122
A11001,1,0,0,1,0,1,0,1,0,0.079362,0.999643,0,0.007937,0.079362,0.500000,0.001000,0.077538
A24001,1,0,0,1,0,1,0,1,0,0.028138,0.354422,0,0.002814,0.028138,0.500000,0.000354,0.092626
A24003,1,0,0,1,0,1,0,1,0,0.015599,0.196487,0,0.001560,0.015599,0.500000,0.000197,0.045237
A24005,1,0,0,1,0,1,0,1,0,0.014030,0.176721,0,0.001403,0.014030,0.500000,0.000177,0.043814
A24009,1,0,0,1,0,1,0,1,0,0.007947,0.100111,0,0.000795,0.007947,0.500000,0.000100,0.051986
A24011,1,0,0,1,0,1,0,1,0,0.049457,0.622961,0,0.004946,0.049457,0.500000,0.000623,0.042195
A24013,1,0,0,1,0,1,0,1,0,0.035314,0.444820,0,0.003532,0.035314,0.500000,0.000445,0.056432
A24015,1,0,0,1,0,1,0,1,0,0.023341,0.293997,0,0.002334,0.023341,0.500000,0.000294,0.054305
A24017,1,0,0,1,0,1,0,1,0,0.011668,0.146970,0,0.001167,0.011668,0.500000,0.000146,0.070071
A24019,1,0,0,1,0,1,0,1,0,0.046261,0.582702,0,0.004627,0.046261,0.500000,0.000583,0.050658
A24021,1,0,0,1,0,1,0,1,0,0.016257,0.204772,0,0.001626,0.016257,0.500000,0.000205,0.057720
A24023,1,0,0,1,0,1,0,1,0,0.028827,0.363110,0,0.002883,0.028827,0.500000,0.000363,0.038759
A24025,1,0,0,1,0,1,0,1,0,0.023668,0.298121,0,0.002367,0.023668,0.500000,0.000298,0.039008
A24027,1,0,0,1,0,1,0,1,0,0.020392,0.256862,0,0.002039,0.020392,0.500000,0.000257,0.050622
A24029,1,0,0,1,0,1,0,1,0,0.028179,0.354947,0,0.002818,0.028179,0.500000,0.000355,0.038584
A24031,1,0,0,1,0,1,0,1,0,0.016032,0.201930,0,0.001603,0.016032,0.500000,0.000202,0.057009
A24033,1,0,0,1,0,1,0,1,0,0.007609,0.095841,0,0.000761,0.007609,0.500000,0.000096,0.067876
A24035,1,0,0,1,0,1,0,1,0,0.037781,0.475886,0,0.003779,0.037781,0.500000,0.000476,0.040350
A24037,1,0,0,1,0,1,0,1,0,0.019888,0.250506,0,0.001989,0.019888,0.500000,0.000251,0.070832
A24039,1,0,0,1,0,1,0,1,0,0.048200,0.607134,0,0.004821,0.048200,0.500000,0.000607,0.051552
A24041,1,0,0,1,0,1,0,1,0,0.055816,0.703061,0,0.005582,0.055816,0.500000,0.000703,0.041094
A24043,1,0,0,1,0,1,0,1,0,0.028169,0.354822,0,0.002817,0.028169,0.500000,0.000355,0.041256
A24045,1,0,0,1,0,1,0,1,0,0.045455,0.572555,0,0.004546,0.045455,0.500000,0.000573,0.061301
A24047,1,0,0,1,0,1,0,1,0,0.042050,0.529667,0,0.004206,0.042050,0.500000,0.000530,0.058827
A24510,1,0,0,1,0,1,0,1,0,0.043749,0.551061,0,0.004375,0.043749,0.500000,0.000551,0.038672
A36003,1,0,0,1,0,1,0,1,0,0.036265,0.456802,0,0.003627,0.036265,0.500000,0.000457,0.078576
A36007,1,0,0,1,0,1,0,1,0,0.044507,0.560617,0,0.004451,0.044507,0.500000,0.000561,0.045424
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.028967,0.364875,0,0.002897,0.028967,0.500000,0.000365,0.082615
A36017,1,0,0,1,0,1,0,1,0,0.028868,0.363627,0,0.002887,0.028868,0.500000,0.000364,0.036417
A36023,1,0,0,1,0,1,0,1,0,0.038199,0.481151,0,0.003820,0.038199,0.500000,0.000481,0.033109
A36025,1,0,0,1,0,1,0,1,0,0.039264,0.494577,0,0.003927,0.039264,0.500000,0.000495,0.043103
A36043,1,0,0,1,0,1,0,1,0,0.026288,0.331121,0,0.002629,0.026288,0.500000,0.000331,0.038010
A36051,1,0,0,1,0,1,0,1,0,0.029811,0.375496,0,0.002981,0.029811,0.500000,0.000375,0.053734
A36053,1,0,0,1,0,1,0,1,0,0.034379,0.433041,0,0.003438,0.034379,0.500000,0.000433,0.035375
A36065,1,0,0,1,0,1,0,1,0,0.037407,0.471184,0,0.003741,0.037407,0.500000,0.000471,0.036016
A36067,1,0,0,1,0,1,0,1,0,0.039356,0.495732,0,0.003936,0.039356,0.500000,0.000496,0.033592
A36069,1,0,0,1,0,1,0,1,0,0.043884,0.552770,0,0.004389,0.043884,0.500000,0.000553,0.057358
A36077,1,0,0,1,0,1,0,1,0,0.034913,0.439760,0,0.003492,0.034913,0.500000,0.000440,0.039371
A36095,1,0,0,1,0,1,0,1,0,0.038129,0.480270,0,0.003813,0.038129,0.500000,0.000480,0.039110
A36097,1,0,0,1,0,1,0,1,0,0.060324,0.759847,0,0.006033,0.060324,0.500000,0.000760,0.060833
A36101,1,0,0,1,0,1,0,1,0,0.037208,0.468677,0,0.003721,0.037208,0.500000,0.000469,0.071261
A36107,1,0,0,1,0,1,0,1,0,0.047338,0.596269,0,0.004734,0.047338,0.500000,0.000596,0.055365
A36109,1,0,0,1,0,1,0,1,0,0.041796,0.526459,0,0.004180,0.041796,0.500000,0.000526,0.053340
A36123,1,0,0,1,0,1,0,1,0,0.037121,0.467573,0,0.003713,0.037121,0.500000,0.000468,0.057112
A37001,1,0,0,1,0,1,0,1,0,0.012049,0.054468,0,0.001205,0.012049,0.500000,0.000055,0.579E-05
A37005,1,0,0,1,0,1,0,1,0,0.011024,0.051760,0,0.001102,0.011024,0.500000,0.000052,0.259E-05
A37009,1,0,0,1,0,1,0,1,0,0.011123,0.056021,0,0.001113,0.011123,0.500000,0.000056,0.213E-05
A37033,1,0,0,1,0,1,0,1,0,0.015816,0.080419,0,0.001581,0.015816,0.500000,0.000081,0.648E-05
A37067,1,0,0,1,0,1,0,1,0,0.019040,0.090357,0,0.001904,0.019040,0.500000,0.000091,0.518E-05
A37077,1,0,0,1,0,1,0,1,0,0.009904,0.048355,0,0.000991,0.009904,0.500000,0.000048,0.513E-05
A37081,1,0,0,1,0,1,0,1,0,0.019312,0.099114,0,0.001931,0.019312,0.500000,0.000100,0.482E-05
A37131,1,0,0,1,0,1,0,1,0,0.015113,0.072334,0,0.001512,0.015113,0.500000,0.000073,0.790E-05
A37135,1,0,0,1,0,1,0,1,0,0.013183,0.059835,0,0.001319,0.013183,0.500000,0.000060,0.573E-05
