TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.002251,0.008215,0,0.000225,0.002251,0.500000,0.822E-05,0.764E-05
A10003,1,0,0,1,0,1,0,1,0,0.001950,0.007115,0,0.000195,0.001950,0.500000,0.711E-05,0.797E-05
A10005,1,0,0,1,0,1,0,1,0,0.002259,0.008246,0,0.000226,0.002259,0.500000,0.825E-05,0.531E-05
A11001,1,0,0,1,0,1,0,1,0,0.002352,0.008586,0,0.000236,0.002352,0.500000,0.859E-05,0.000012
A24001,1,0,0,1,0,1,0,1,0,0.002618,0.009557,0,0.000262,0.002618,0.500000,0.956E-05,0.000016
A24003,1,0,0,1,0,1,0,1,0,0.002063,0.007527,0,0.000206,0.002063,0.500000,0.753E-05,0.897E-05
A24005,1,0,0,1,0,1,0,1,0,0.002160,0.007884,0,0.000216,0.002160,0.500000,0.788E-05,0.694E-05
A24009,1,0,0,1,0,1,0,1,0,0.002123,0.007745,0,0.000213,0.002123,0.500000,0.774E-05,0.853E-05
A24011,1,0,0,1,0,1,0,1,0,0.001975,0.007211,0,0.000197,0.001975,0.500000,0.721E-05,0.801E-05
A24013,1,0,0,1,0,1,0,1,0,0.002276,0.008305,0,0.000228,0.002276,0.500000,0.831E-05,0.966E-05
A24015,1,0,0,1,0,1,0,1,0,0.002349,0.008575,0,0.000235,0.002349,0.500000,0.857E-05,0.879E-05
A24017,1,0,0,1,0,1,0,1,0,0.001956,0.007138,0,0.000195,0.001956,0.500000,0.714E-05,0.000012
A24019,1,0,0,1,0,1,0,1,0,0.001979,0.007221,0,0.000198,0.001979,0.500000,0.722E-05,0.913E-05
A24021,1,0,0,1,0,1,0,1,0,0.002372,0.008659,0,0.000237,0.002372,0.500000,0.866E-05,0.000010
A24023,1,0,0,1,0,1,0,1,0,0.001812,0.006614,0,0.000181,0.001812,0.500000,0.662E-05,0.759E-05
A24025,1,0,0,1,0,1,0,1,0,0.002009,0.007331,0,0.000200,0.002009,0.500000,0.733E-05,0.667E-05
A24027,1,0,0,1,0,1,0,1,0,0.002267,0.008272,0,0.000227,0.002267,0.500000,0.828E-05,0.853E-05
A24029,1,0,0,1,0,1,0,1,0,0.001976,0.007212,0,0.000197,0.001976,0.500000,0.721E-05,0.738E-05
A24031,1,0,0,1,0,1,0,1,0,0.002350,0.008575,0,0.000235,0.002350,0.500000,0.857E-05,0.888E-05
A24033,1,0,0,1,0,1,0,1,0,0.002486,0.009073,0,0.000249,0.002486,0.500000,0.907E-05,0.000011
A24035,1,0,0,1,0,1,0,1,0,0.002066,0.007542,0,0.000207,0.002066,0.500000,0.754E-05,0.676E-05
A24037,1,0,0,1,0,1,0,1,0,0.002422,0.008838,0,0.000242,0.002422,0.500000,0.883E-05,0.000012
A24039,1,0,0,1,0,1,0,1,0,0.001999,0.007297,0,0.000200,0.001999,0.500000,0.730E-05,0.936E-05
A24041,1,0,0,1,0,1,0,1,0,0.001916,0.006995,0,0.000191,0.001916,0.500000,0.699E-05,0.760E-05
A24043,1,0,0,1,0,1,0,1,0,0.002759,0.010070,0,0.000276,0.002759,0.500000,0.968E-05,0.506E-05
A24045,1,0,0,1,0,1,0,1,0,0.002209,0.008065,0,0.000221,0.002209,0.500000,0.807E-05,0.947E-05
A24047,1,0,0,1,0,1,0,1,0,0.002180,0.007956,0,0.000218,0.002180,0.500000,0.795E-05,0.923E-05
A24510,1,0,0,1,0,1,0,1,0,0.001998,0.007292,0,0.000199,0.001998,0.500000,0.730E-05,0.751E-05
A36003,1,0,0,1,0,1,0,1,0,0.002508,0.009157,0,0.000251,0.002508,0.500000,0.916E-05,0.000015
A36007,1,0,0,1,0,1,0,1,0,0.002067,0.007545,0,0.000207,0.002067,0.500000,0.754E-05,0.845E-05
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.002430,0.008871,0,0.000243,0.002430,0.500000,0.887E-05,0.000014
A36017,1,0,0,1,0,1,0,1,0,0.001905,0.006954,0,0.000190,0.001905,0.500000,0.695E-05,0.695E-05
A36023,1,0,0,1,0,1,0,1,0,0.001842,0.006723,0,0.000184,0.001842,0.500000,0.672E-05,0.601E-05
A36025,1,0,0,1,0,1,0,1,0,0.001907,0.006959,0,0.000190,0.001907,0.500000,0.696E-05,0.762E-05
A36043,1,0,0,1,0,1,0,1,0,0.001788,0.006525,0,0.000179,0.001788,0.500000,0.652E-05,0.683E-05
A36051,1,0,0,1,0,1,0,1,0,0.001867,0.006813,0,0.000186,0.001867,0.500000,0.681E-05,0.000010
A36053,1,0,0,1,0,1,0,1,0,0.001779,0.006495,0,0.000178,0.001779,0.500000,0.649E-05,0.584E-05
A36065,1,0,0,1,0,1,0,1,0,0.001717,0.006268,0,0.000172,0.001717,0.500000,0.627E-05,0.613E-05
A36067,1,0,0,1,0,1,0,1,0,0.001854,0.006767,0,0.000185,0.001854,0.500000,0.677E-05,0.572E-05
A36069,1,0,0,1,0,1,0,1,0,0.001931,0.007049,0,0.000193,0.001931,0.500000,0.705E-05,0.000011
A36077,1,0,0,1,0,1,0,1,0,0.001884,0.006877,0,0.000188,0.001884,0.500000,0.687E-05,0.708E-05
A36095,1,0,0,1,0,1,0,1,0,0.001813,0.006619,0,0.000181,0.001813,0.500000,0.662E-05,0.694E-05
A36097,1,0,0,1,0,1,0,1,0,0.001964,0.007168,0,0.000196,0.001964,0.500000,0.717E-05,0.000011
A36101,1,0,0,1,0,1,0,1,0,0.002169,0.007919,0,0.000217,0.002169,0.500000,0.792E-05,0.000012
A36107,1,0,0,1,0,1,0,1,0,0.002202,0.008037,0,0.000221,0.002202,0.500000,0.803E-05,0.000010
A36109,1,0,0,1,0,1,0,1,0,0.002167,0.007907,0,0.000217,0.002167,0.500000,0.791E-05,0.000011
A36123,1,0,0,1,0,1,0,1,0,0.001951,0.007120,0,0.000195,0.001951,0.500000,0.712E-05,0.000011
A37001,1,0,0,1,0,1,0,1,0,0.005557,0.013524,0,0.000556,0.005557,0.500000,0.000014,0.000026
A37005,1,0,0,1,0,1,0,1,0,0.003842,0.009348,0,0.000384,0.003842,0.500000,0.935E-05,0.963E-05
A37009,1,0,0,1,0,1,0,1,0,0.003773,0.009181,0,0.000377,0.003773,0.500000,0.918E-05,0.837E-05
A37033,1,0,0,1,0,1,0,1,0,0.005814,0.014147,0,0.000582,0.005814,0.500000,0.000014,0.000024
A37067,1,0,0,1,0,1,0,1,0,0.005469,0.013310,0,0.000547,0.005469,0.500000,0.000014,0.000016
A37077,1,0,0,1,0,1,0,1,0,0.005386,0.013107,0,0.000539,0.005386,0.500000,0.000013,0.000025
A37081,1,0,0,1,0,1,0,1,0,0.005580,0.013577,0,0.000558,0.005580,0.500000,0.000014,0.000017
A37131,1,0,0,1,0,1,0,1,0,0.005690,0.013844,0,0.000569,0.005690,0.500000,0.000014,0.000026
A37135,1,0,0,1,0,1,0,1,0,0.005483,0.013341,0,0.000548,0.005483,0.500000,0.000014,0.000026
