TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.087017,0.098071,0,0.008702,0.087017,0.500000,0.000098,0.000198
A10003,1,0,0,1,0,1,0,1,0,0.073795,0.083167,0,0.007380,0.073795,0.500000,0.000083,0.000206
A10005,1,0,0,1,0,1,0,1,0,0.086489,0.097474,0,0.008649,0.086489,0.500000,0.000097,0.000137
A11001,1,0,0,1,0,1,0,1,0,0.089116,0.100436,0,0.008912,0.089116,0.500000,0.000100,0.000300
A24001,1,0,0,1,0,1,0,1,0,0.095485,0.107613,0,0.009549,0.095485,0.500000,0.000108,0.000412
A24003,1,0,0,1,0,1,0,1,0,0.077419,0.087252,0,0.007741,0.077419,0.500000,0.000087,0.000232
A24005,1,0,0,1,0,1,0,1,0,0.083030,0.093577,0,0.008303,0.083030,0.500000,0.000094,0.000180
A24009,1,0,0,1,0,1,0,1,0,0.081587,0.091950,0,0.008159,0.081587,0.500000,0.000092,0.000221
A24011,1,0,0,1,0,1,0,1,0,0.074748,0.084241,0,0.007475,0.074748,0.500000,0.000084,0.000207
A24013,1,0,0,1,0,1,0,1,0,0.085555,0.096421,0,0.008556,0.085555,0.500000,0.000096,0.000250
A24015,1,0,0,1,0,1,0,1,0,0.088285,0.099499,0,0.008828,0.088285,0.500000,0.000100,0.000227
A24017,1,0,0,1,0,1,0,1,0,0.075032,0.084562,0,0.007503,0.075032,0.500000,0.000085,0.000299
A24019,1,0,0,1,0,1,0,1,0,0.074697,0.084185,0,0.007469,0.074697,0.500000,0.000084,0.000236
A24021,1,0,0,1,0,1,0,1,0,0.088802,0.100081,0,0.008880,0.088802,0.500000,0.000100,0.000262
A24023,1,0,0,1,0,1,0,1,0,0.067721,0.076322,0,0.006772,0.067721,0.500000,0.000077,0.000196
A24025,1,0,0,1,0,1,0,1,0,0.077218,0.087026,0,0.007722,0.077218,0.500000,0.000087,0.000173
A24027,1,0,0,1,0,1,0,1,0,0.085658,0.096537,0,0.008566,0.085658,0.500000,0.000096,0.000221
A24029,1,0,0,1,0,1,0,1,0,0.075334,0.084903,0,0.007534,0.075334,0.500000,0.000085,0.000191
A24031,1,0,0,1,0,1,0,1,0,0.089141,0.100464,0,0.008914,0.089141,0.500000,0.000100,0.000230
A24033,1,0,0,1,0,1,0,1,0,0.092190,0.103900,0,0.009219,0.092190,0.500000,0.000104,0.000284
A24035,1,0,0,1,0,1,0,1,0,0.080219,0.090408,0,0.008021,0.080219,0.500000,0.000090,0.000175
A24037,1,0,0,1,0,1,0,1,0,0.090061,0.101501,0,0.009007,0.090061,0.500000,0.000101,0.000309
A24039,1,0,0,1,0,1,0,1,0,0.075071,0.084606,0,0.007507,0.075071,0.500000,0.000085,0.000242
A24041,1,0,0,1,0,1,0,1,0,0.073057,0.082337,0,0.007306,0.073057,0.500000,0.000083,0.000197
