TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.078618,0.394937,0,0.007861,0.078618,0.500000,0.000395,0.150820
A10003,1,0,0,1,0,1,0,1,0,0.052804,0.265259,0,0.005280,0.052804,0.500000,0.000266,0.114442
A10005,1,0,0,1,0,1,0,1,0,0.162555,0.816592,0,0.016254,0.162555,0.500000,0.000817,0.099365
A11001,1,0,0,1,0,1,0,1,0,0.135911,0.682748,0,0.013590,0.135911,0.500000,0.000683,0.234328
A24001,1,0,0,1,0,1,0,1,0,0.051890,0.260670,0,0.005189,0.051890,0.500000,0.000261,0.283682
A24003,1,0,0,1,0,1,0,1,0,0.025058,0.125878,0,0.002505,0.025058,0.500000,0.000126,0.131497
A24005,1,0,0,1,0,1,0,1,0,0.022264,0.111845,0,0.002227,0.022264,0.500000,0.000112,0.126581
A24009,1,0,0,1,0,1,0,1,0,0.012262,0.061602,0,0.001226,0.012262,0.500000,0.000062,0.149209
A24011,1,0,0,1,0,1,0,1,0,0.080487,0.404326,0,0.008048,0.080487,0.500000,0.000404,0.122041
A24013,1,0,0,1,0,1,0,1,0,0.057218,0.287434,0,0.005721,0.057218,0.500000,0.000287,0.166566
A24015,1,0,0,1,0,1,0,1,0,0.038433,0.193067,0,0.003843,0.038433,0.500000,0.000193,0.160932
A24017,1,0,0,1,0,1,0,1,0,0.018768,0.094278,0,0.001876,0.018768,0.500000,0.000094,0.210734
A24019,1,0,0,1,0,1,0,1,0,0.077722,0.390434,0,0.007772,0.077722,0.500000,0.000390,0.148949
A24021,1,0,0,1,0,1,0,1,0,0.027454,0.137915,0,0.002745,0.027454,0.500000,0.000138,0.173987
A24023,1,0,0,1,0,1,0,1,0,0.048946,0.245880,0,0.004894,0.048946,0.500000,0.000245,0.116449
A24025,1,0,0,1,0,1,0,1,0,0.038202,0.191907,0,0.003820,0.038202,0.500000,0.000192,0.110772
A24027,1,0,0,1,0,1,0,1,0,0.033234,0.166950,0,0.003323,0.033234,0.500000,0.000167,0.148049
A24029,1,0,0,1,0,1,0,1,0,0.045534,0.228737,0,0.004553,0.045534,0.500000,0.000228,0.112213
A24031,1,0,0,1,0,1,0,1,0,0.024834,0.124753,0,0.002483,0.024834,0.500000,0.000124,0.165361
A24033,1,0,0,1,0,1,0,1,0,0.012186,0.061218,0,0.001219,0.012186,0.500000,0.000062,0.200340
A24035,1,0,0,1,0,1,0,1,0,0.060070,0.301762,0,0.006007,0.060070,0.500000,0.000302,0.118271
A24037,1,0,0,1,0,1,0,1,0,0.031900,0.160249,0,0.003190,0.031900,0.500000,0.000161,0.207836
A24039,1,0,0,1,0,1,0,1,0,0.083516,0.419543,0,0.008351,0.083516,0.500000,0.000420,0.150528
A24041,1,0,0,1,0,1,0,1,0,0.093039,0.467378,0,0.009303,0.093039,0.500000,0.000467,0.120447
A24043,1,0,0,1,0,1,0,1,0,0.045002,0.226068,0,0.004500,0.045002,0.500000,0.000226,0.115486
A24045,1,0,0,1,0,1,0,1,0,0.075880,0.381183,0,0.007587,0.075880,0.500000,0.000381,0.182001
A24047,1,0,0,1,0,1,0,1,0,0.069729,0.350282,0,0.006972,0.069729,0.500000,0.000350,0.176080
A24510,1,0,0,1,0,1,0,1,0,0.070904,0.356187,0,0.007090,0.070904,0.500000,0.000356,0.111677
A36003,1,0,0,1,0,1,0,1,0,0.065917,0.331131,0,0.006591,0.065917,0.500000,0.000331,0.240309
A36007,1,0,0,1,0,1,0,1,0,0.076348,0.383531,0,0.007634,0.076348,0.500000,0.000384,0.136364
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.051204,0.257222,0,0.005120,0.051204,0.500000,0.000257,0.252135
A36017,1,0,0,1,0,1,0,1,0,0.050395,0.253160,0,0.005039,0.050395,0.500000,0.000254,0.111365
A36023,1,0,0,1,0,1,0,1,0,0.068704,0.345134,0,0.006870,0.068704,0.500000,0.000345,0.098208
A36025,1,0,0,1,0,1,0,1,0,0.065506,0.329066,0,0.006550,0.065506,0.500000,0.000329,0.125408
A36043,1,0,0,1,0,1,0,1,0,0.042995,0.215987,0,0.004299,0.042995,0.500000,0.000216,0.112691
A36051,1,0,0,1,0,1,0,1,0,0.050875,0.255569,0,0.005087,0.050875,0.500000,0.000256,0.159432
A36053,1,0,0,1,0,1,0,1,0,0.056803,0.285352,0,0.005680,0.056803,0.500000,0.000286,0.102444
A36065,1,0,0,1,0,1,0,1,0,0.060107,0.301946,0,0.006010,0.060107,0.500000,0.000302,0.103005
A36067,1,0,0,1,0,1,0,1,0,0.066941,0.336278,0,0.006694,0.066941,0.500000,0.000336,0.096051
A36069,1,0,0,1,0,1,0,1,0,0.073721,0.370338,0,0.007372,0.073721,0.500000,0.000370,0.166471
A36077,1,0,0,1,0,1,0,1,0,0.057798,0.290346,0,0.005779,0.057798,0.500000,0.000290,0.114122
A36095,1,0,0,1,0,1,0,1,0,0.061632,0.309609,0,0.006163,0.061632,0.500000,0.000310,0.113706
A36097,1,0,0,1,0,1,0,1,0,0.099933,0.502014,0,0.009993,0.099933,0.500000,0.000502,0.178423
A36101,1,0,0,1,0,1,0,1,0,0.061632,0.309607,0,0.006163,0.061632,0.500000,0.000310,0.210156
A36107,1,0,0,1,0,1,0,1,0,0.083368,0.418799,0,0.008336,0.083368,0.500000,0.000419,0.165693
A36109,1,0,0,1,0,1,0,1,0,0.074786,0.375687,0,0.007478,0.074786,0.500000,0.000376,0.159109
