TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
VARS->,CSNO,RTOP,UZFG,VCS,VUZ,VNN,VIFW,VIRC,VLE,FOREST,LZSN,INFILT,LSUR,SLSUR,KVARY,AGWR,PETMAX,PETMIN,INFEXP,INFILD,DEEPFR,BASETPR,AGWETP,CEPSC,UZSN,NSUR,INTFW,IRC,LZETP,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,CEPS,SURS,UZS,IFWS,LZS,AGWS,GWVS
A36007,1,1,0,1,1,1,0,0,1,0,8.401985,0.042855,267,0.082,0.,0.963511,40,35,2,2,0,0,0.036598,NA,0.7,NA,2.000000,0.443149,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.705767,0.705767,0.705767,0.705767,0.705767,0.823394,1.117464,1.176278,1.176278,0.941022,0.823394,0.764581,0.203006536,0.203006536,0.201545752,0.200620915,0.221143791,0.241503268,0.271509804,0.32025817,0.339993464,0.359937909,0.204676471,0.203006536,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36015,1,1,0,1,1,1,0,0,1,0,10.06429,0.020221,285,0.070,0.,0.956336,40,35,2,2,0,0,0.010023,NA,0.7,NA,2.000000,0.427694,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.845401,0.845401,0.845401,0.845401,0.845401,0.986301,1.338551,1.409001,1.409001,1.127201,0.986301,0.915851,0.182168283,0.182168283,0.180554017,0.180626731,0.205640582,0.229927285,0.26224169,0.306757618,0.32756856,0.348612188,0.184015236,0.182168283,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36017,1,1,0,1,1,1,0,0,1,0,8.000000,0.067390,279,0.074,0.,0.939608,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.373179,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.174666483,0.174666483,0.172998398,0.173567553,0.200468931,0.226372264,0.25938276,0.301161493,0.322215942,0.34351154,0.176575717,0.174666483,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36023,1,1,0,1,1,1,0,0,1,0,8.000000,0.100729,278,0.074,0.,0.957700,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.140579,0.457972,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.180019187,0.180019187,0.178504241,0.189703004,0.23691554,0.277888346,0.29962452,0.24629193,0.255676361,0.265295041,0.181768381,0.180019187,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36025,1,1,0,1,1,1,0,0,1,0,8.000000,0.098908,253,0.093,0.,0.952501,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.372859,0.481650,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.19891922,0.19891922,0.197425488,0.196424095,0.217291086,0.238018802,0.268745125,0.319068942,0.339300139,0.359745125,0.200626741,0.19891922,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36043,1,1,0,1,1,1,0,0,1,0,8.000000,0.079971,299,0.061,0.,0.951828,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.832923,0.359141,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.174602047,0.174602047,0.17291295,0.171519217,0.194557969,0.217569728,0.25251643,0.311655431,0.3347709,0.358127746,0.17653252,0.174602047,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36051,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,352,0.038,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.167476127,0.167476127,0.16577585,0.168677261,0.201048306,0.231243066,0.26309918,0.285849091,0.305193904,0.324787831,0.169425519,0.167476127,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36053,1,1,0,1,1,1,0,0,1,0,8.000000,0.102880,291,0.066,0.,0.947548,40,35,2,2,0,0,0.024915,NA,0.7,NA,2.879286,0.470855,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.169578249,0.169578249,0.167883852,0.169765387,0.199870822,0.228311698,0.260836988,0.292137247,0.312335682,0.332780929,0.171519458,0.169578249,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36065,1,1,0,1,1,1,0,0,1,0,8.000000,0.098236,337,0.044,0.,0.961048,40,35,2,2,0,0,0.036272,NA,0.7,NA,3.099883,0.410060,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.169459221,0.169459221,0.167775107,0.170730639,0.202968201,0.233009373,0.2644996,0.286335102,0.305421542,0.324754844,0.171390198,0.169459221,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36067,1,1,0,1,1,1,0,0,1,0,8.000000,0.123483,322,0.050,0.,0.967988,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.326060,0.500184,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.186733726,0.186733726,0.185144968,0.184221958,0.206719454,0.228997872,0.261569229,0.313880321,0.335269029,0.356885328,0.188550075,0.186733726,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36069,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,358,0.036,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.16893195,0.16893195,0.167209005,0.166844351,0.192599026,0.217798417,0.252629668,0.303921694,0.326536855,0.349399737,0.170902616,0.16893195,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36077,1,1,0,1,1,1,0,0,1,0,8.000000,0.098850,273,0.078,0.,0.955652,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.754846,0.543383,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.215644035,0.215644035,0.214289245,0.213995727,0.234232744,0.254036514,0.281430344,0.321820367,0.339609359,0.357593129,0.217193604,0.215644035,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36095,1,1,0,1,1,1,0,0,1,0,8.000000,0.100804,294,0.064,0.,0.952439,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.441064,0.484904,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.174417431,0.174417431,0.172740826,0.172681848,0.198374836,0.223379751,0.257045872,0.30443021,0.326167431,0.348146134,0.176335518,0.174417431,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36097,1,1,0,1,1,1,0,0,1,0,10.18998,0.037328,303,0.059,0.,0.944110,40,35,2,2,0,0,0.006265,NA,0.7,NA,3.891731,0.460816,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.855958,0.855958,0.855958,0.855958,0.855958,0.998618,1.355267,1.426597,1.426597,1.141277,0.998618,0.927288,0.176794767,0.176794767,0.175134267,0.174827003,0.199742468,0.224100718,0.257635501,0.306691107,0.328446368,0.350440435,0.178694074,0.176794767,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36101,1,1,0,1,1,1,0,0,1,0,10.94433,0.029076,277,0.075,0.,0.936300,40,35,2,2,0,0,0.001000,NA,0.7,NA,3.181682,0.455949,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.919323,0.919323,0.919323,0.919323,0.919323,1.072544,1.455595,1.532206,1.532206,1.225765,1.072544,0.995934,0.167744248,0.167744248,0.166181854,0.182080861,0.240048135,0.289408604,0.308468818,0.216299679,0.22201323,0.22797457,0.169554432,0.167744248,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36107,1,1,0,1,1,1,0,0,1,0,8.846869,0.034088,276,0.076,0.,0.952451,40,35,2,2,0,0,0.025650,NA,0.7,NA,2.000000,0.427042,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.743137,0.743137,0.743137,0.743137,0.743137,0.866993,1.176633,1.238562,1.238562,0.990849,0.866993,0.805065,0.195312604,0.195312604,0.193792154,0.192948665,0.214563857,0.235949499,0.267089733,0.316811352,0.337244157,0.357894825,0.197050918,0.195312604,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36109,1,1,0,1,1,1,0,0,1,0,8.846211,0.034117,319,0.051,0.,0.952420,40,35,2,2,0,0,0.025655,NA,0.7,NA,2.000000,0.427039,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.743082,0.743082,0.743082,0.743082,0.743082,0.866929,1.176546,1.238470,1.238470,0.990776,0.866929,0.805005,0.172116495,0.172116495,0.170458248,0.173889175,0.206742268,0.237172681,0.26777732,0.28482732,0.303145876,0.321708248,0.174018557,0.172116495,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36123,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,341,0.042,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.173572856,0.173572856,0.171903182,0.173143675,0.201501261,0.228524932,0.261049185,0.297135817,0.317598855,0.33830423,0.175484866,0.173572856,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37001,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,336,0.044,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167756378,0.167756378,0.166178144,0.166501416,0.178682298,0.284830688,0.367943071,0.310041836,0.216828261,0.181916193,0.169731941,0.167756378,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37005,1,1,0,1,1,1,0,0,1,0,11.49614,0.118392,260,0.087,0.,0.960773,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.336162,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.965676,0.965676,0.965676,0.965676,0.965676,1.126621,1.528986,1.609459,1.609459,1.287567,1.126621,1.046149,0.166828625,0.166828625,0.165103107,0.166075801,0.179491526,0.283867703,0.366776836,0.3085871,0.219353578,0.185654426,0.168804143,0.166828625,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37009,1,1,0,1,1,1,0,0,1,0,12.00000,0.156250,171,0.196,0.,0.970415,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.409665,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.16762719,0.16762719,0.165908942,0.166976277,0.180986314,0.284987226,0.366903832,0.307065511,0.218329562,0.184880475,0.169594526,0.16762719,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37033,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,317,0.052,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167147268,0.167147268,0.165486112,0.164457287,0.175973764,0.286144993,0.371298499,0.309080245,0.209597242,0.172762309,0.169141863,0.167147268,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37067,1,1,0,1,1,1,0,0,1,0,12.00000,0.032496,295,0.064,0.,0.987601,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.402107,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.170113218,0.170113218,0.168591768,0.169118925,0.181290614,0.285868046,0.367618005,0.31075407,0.219155784,0.184807692,0.172065811,0.170113218,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37077,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,346,0.040,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167963208,0.167963208,0.16650739,0.166094659,0.177976015,0.286856379,0.369777032,0.308385294,0.209997969,0.173642638,0.169945877,0.167963208,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37081,1,1,0,1,1,1,0,0,1,0,12.00000,0.032496,323,0.049,0.,0.987601,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.402107,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.169078503,0.169078503,0.167481678,0.167275706,0.179112516,0.286092118,0.369388453,0.310186035,0.215153268,0.1797506,0.17104749,0.169078503,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37131,1,1,0,1,1,1,0,0,1,0,8.000000,0.017857,446,0.016,0.,0.920000,40,35,2,2,0,0,0.005125,NA,0.7,NA,2.000000,0.324099,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.16608719,0.16608719,0.164472873,0.169630017,0.187384847,0.248278159,0.37197728,0.395716539,0.291350187,0.170211137,0.16819631,0.16608719,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37135,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,345,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167614516,0.167614516,0.167797419,0.17274021,0.188088864,0.289087478,0.355630035,0.299913773,0.210630818,0.177309075,0.16956094,0.167614516,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37145,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,334,0.045,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167323944,0.167323944,0.165623885,0.164387574,0.175772703,0.286299277,0.371848867,0.309240077,0.209196845,0.172249211,0.169318728,0.167323944,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37157,1,1,0,1,1,1,0,0,1,0,12.00000,0.028824,309,0.056,0.,0.986807,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.440462,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.168950171,0.168950171,0.167445633,0.167008674,0.17878871,0.287007745,0.369912547,0.309102013,0.211797948,0.17575276,0.170923759,0.168950171,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37169,1,1,0,1,1,1,0,0,1,0,12.00000,0.038648,297,0.062,0.,0.976497,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.114680,0.466916,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.168362657,0.168362657,0.166845084,0.166246932,0.177976219,0.286929872,0.370268394,0.308797565,0.210514855,0.174161538,0.170343158,0.168362657,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37171,1,1,0,1,1,1,0,0,1,0,12.00000,0.074425,282,0.071,0.,0.973228,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.789366,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.169373098,0.169373098,0.167654587,0.167382205,0.179302275,0.285813865,0.369731878,0.310645785,0.216673918,0.181584508,0.171338823,0.169373098,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37181,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,344,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.167662403,0.167662403,0.166078109,0.165258178,0.176885975,0.286547311,0.370789087,0.308838582,0.209807186,0.17319526,0.169650913,0.167662403,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37185,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,344,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.166763145,0.166763145,0.16662156,0.170322513,0.184948976,0.288550301,0.358795611,0.301000058,0.208549117,0.174192958,0.168727063,0.166763145,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37189,1,1,0,1,1,1,0,0,1,0,12.00000,0.156250,242,0.102,0.,0.980926,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.490799,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.17127589,0.17127589,0.169596548,0.171641047,0.189685815,0.290861651,0.366648598,0.297278857,0.212977077,0.181437702,0.173200108,0.17127589,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42001,1,1,0,1,1,1,0,0,1,0,9.484872,0.017857,359,0.036,0.,0.920000,40,35,2,2,0,0,0.001245,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.796729,0.796729,0.796729,0.796729,0.796729,0.929517,1.261488,1.327882,1.327882,1.062306,0.929517,0.863123,0.180535427,0.180535427,0.179138591,0.198703097,0.225923807,0.267336888,0.324839981,0.336981089,0.188237869,0.184027518,0.18216507,0.180535427,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42009,1,1,0,1,1,1,0,0,1,0,9.259536,0.054664,287,0.068,0.,0.961211,40,35,2,2,0,0,0.009981,NA,0.7,NA,2.791222,0.448234,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.777801,0.777801,0.777801,0.777801,0.777801,0.907434,1.231518,1.296335,1.296335,1.037068,0.907434,0.842618,0.177841789,0.177841789,0.176426773,0.197864731,0.222202078,0.259297689,0.317549183,0.336323586,0.184155164,0.18137933,0.179492641,0.177841789,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42011,1,1,0,1,1,1,0,0,1,0,8.732102,0.040816,278,0.074,0.,0.928955,40,35,2,2,0,0,0.001773,NA,0.7,NA,2.000000,0.336466,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.733497,0.733497,0.733497,0.733497,0.733497,0.855746,1.161370,1.222494,1.222494,0.977996,0.855746,0.794621,0.179381682,0.179381682,0.177977059,0.199454737,0.223218976,0.259450595,0.317274244,0.336699466,0.185467282,0.18289324,0.181020409,0.179381682,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42013,1,1,0,1,1,1,0,0,1,0,10.57535,0.057932,276,0.075,0.,0.953106,40,35,2,2,0,0,0.012251,NA,0.7,NA,2.000000,0.550628,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.888329,0.888329,0.888329,0.888329,0.888329,1.036384,1.406522,1.480549,1.480549,1.184439,1.036384,0.962357,0.186538653,0.186538653,0.185182333,0.206391125,0.22839872,0.261975245,0.3178104,0.338446443,0.191982844,0.189929452,0.188121026,0.186538653,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
