TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.465454,0.100000,0.,7.143970,0.465454,na,na,0.465454,0.100000,0.,3.890888,0.465454,na,na,0.074787,0.003347,0.000227,3.255625,0.074787,na,na,0.000100,0.003347,0.000227,0.542603,0.000100,9571.847,48003.99,0.0001,1.07,104.4731,187.4844,0.0001,1.07,8.519871,4.343170,0.0001,1.07,8.519871,4.343170,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.270260,0.100000,0.,5.481432,0.270260,na,na,0.270260,0.023065,0.,2.740717,0.270260,na,na,0.034682,0.003655,0.000344,2.082069,0.034682,na,na,0.000100,0.003655,0.000344,0.347014,0.000100,4291.870,9827.048,0.0001,1.07,232.9985,915.8397,0.0001,1.07,4.866167,4.778838,0.0001,1.07,4.866167,4.778838,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.052619,0.006916,0.,2.564121,0.052619,na,na,0.031551,0.001385,0.,1.282061,0.031551,na,na,0.003155,0.041933,0.000022,2.206288,0.003155,na,na,0.000100,0.041933,0.000022,0.367717,0.000100,2476.143,2426.477,0.0001,1.07,403.8537,3709.083,0.0001,1.07,0.305375,4.861844,0.0001,1.07,0.305375,4.861844,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24019,0.4,11.70814521,90.67459023,60,67.97859963,74.00500344,77.94094908,79.73221888,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.529688,0.062228,0.,6.791351,0.529688,na,na,0.529688,0.012467,0.,4.721936,0.529688,na,na,0.060984,0.008862,0.000094,3.438830,0.060984,na,na,0.000100,0.008862,0.000094,0.573131,0.000100,2087.511,29810.63,0.0001,1.07,479.0396,301.9057,0.0001,1.07,2.445548,4.876937,0.0001,1.07,2.445548,4.876937,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24021,0.4,8.89553794,86.16254679,60,74.64399958,82.41340547,54.50520348,55.60980594,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.264653,0.077236,0.,4.799394,0.264653,na,na,0.264653,0.015430,0.,2.706703,0.264653,na,na,0.037438,0.009943,0.000158,3.540142,0.037438,na,na,0.000100,0.009943,0.000158,0.590027,0.000100,2359.169,21106.77,0.0001,1.07,423.8778,426.4038,0.0001,1.07,2.894551,6.788824,0.0001,1.07,2.894551,6.788824,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24023,0.4,8.592249922,84.09700285,60,75.90991824,84.01036186,51.66532222,52.68671617,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.091203,0.005727,0.,3.706898,0.091203,na,na,0.091203,0.001146,0.,1.853449,0.091203,na,na,0.013348,0.003820,0.000381,1.738864,0.013348,na,na,0.000100,0.003820,0.000381,0.289813,0.000100,729.9047,11573.63,0.0001,1.07,1370.042,777.6301,0.0001,1.07,5.728866,10.87202,0.0001,1.07,5.728866,10.87202,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24025,0.4,9.829871706,76.05981816,60,74.10626944,81.7350589,70.96881411,72.55580036,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.391635,0.100000,0.,6.576451,0.391635,na,na,0.391635,0.079088,0.,3.288227,0.391635,na,na,0.058434,0.003041,0.000373,2.057147,0.058434,na,na,0.000100,0.003041,0.000373,0.342856,0.000100,7589.219,10623.59,0.0001,1.07,131.7658,847.1712,0.0001,1.07,8.607573,7.165628,0.0001,1.07,8.607573,7.165628,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.137725,0.093753,0.,4.188152,0.137725,na,na,0.137725,0.018774,0.,2.094076,0.137725,na,na,0.018017,0.003331,0.000551,2.001948,0.018017,na,na,0.000100,0.003331,0.000551,0.333653,0.000100,4179.156,3276.289,0.0001,1.07,239.2827,2747.010,0.0001,1.07,5.178939,7.374478,0.0001,1.07,5.178939,7.374478,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24029,0.4,11.48586698,84.6611575,60,76.52072595,84.78089578,86.57554961,88.61981322,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.276241,0.058921,0.,4.696878,0.276241,na,na,0.276241,0.011779,0.,2.348437,0.276241,na,na,0.043080,0.023056,0.000064,5.935270,0.043080,na,na,0.000100,0.023056,0.000064,0.989205,0.000100,2617.332,6610.621,0.0001,1.07,382.0684,1361.445,0.0001,1.07,1.311639,6.814881,0.0001,1.07,1.311639,6.814881,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24031,0.4,8.755937943,66.26503337,60,74.40415743,82.1108446,65.6992694,67.13185799,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.141385,0.100000,0.,4.284427,0.141385,na,na,0.141385,0.036663,0.,2.142213,0.141385,na,na,0.017702,0.003862,0.000468,3.195678,0.017702,na,na,0.000100,0.003862,0.000468,0.532615,0.000100,7521.447,1757.645,0.0001,1.07,132.9531,5120.487,0.0001,1.07,4.647453,6.989444,0.0001,1.07,4.647453,6.989444,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.432605,0.100000,0.,6.237803,0.432605,na,na,0.432605,0.100000,0.,3.983644,0.432605,na,na,0.061236,0.010775,0.000133,6.267561,0.061236,na,na,0.000100,0.010775,0.000133,1.044591,0.000100,10666.79,6293.064,0.0001,1.07,93.74890,1430.146,0.0001,1.07,2.192019,4.305057,0.0001,1.07,2.192019,4.305057,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.470551,0.100000,0.,7.360530,0.470551,na,na,0.470551,0.100000,0.,3.680268,0.470551,na,na,0.067533,0.002957,0.000276,3.300317,0.067533,na,na,0.000100,0.002957,0.000276,0.550050,0.000100,18709.92,35489.87,0.0001,1.07,53.44756,253.5937,0.0001,1.07,6.846033,4.895766,0.0001,1.07,6.846033,4.895766,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.436385,0.100000,0.,5.426325,0.436385,na,na,0.436385,0.062494,0.,3.680323,0.436385,na,na,0.060542,0.084404,0.000012,5.883931,0.060542,na,na,0.000100,0.084404,0.000013,0.980658,0.000100,10320.73,6460.744,0.0001,1.07,96.89240,1393.029,0.0001,1.07,0.309693,4.326387,0.0001,1.07,0.309693,4.326387,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.394577,0.031354,0.,6.567951,0.394577,na,na,0.394577,0.006258,0.,3.779673,0.394577,na,na,0.041649,0.026804,0.000029,3.286451,0.041649,na,na,0.000100,0.026804,0.000029,0.547741,0.000100,1333.525,30594.58,0.0001,1.07,749.8918,294.1696,0.0001,1.07,0.836822,5.016668,0.0001,1.07,0.836822,5.016668,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.686928,0.100000,0.,7.697565,0.686928,na,na,0.686928,0.021433,0.,5.375626,0.686928,na,na,0.118046,0.018197,0.000064,4.785240,0.118046,na,na,0.000100,0.018197,0.000064,0.797545,0.000100,2490.768,40526.20,0.0001,1.07,401.4825,222.0787,0.0001,1.07,1.962621,5.557516,0.0001,1.07,1.962621,5.557516,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.154027,0.100000,0.,5.237479,0.154027,na,na,0.140718,0.100000,0.,2.618739,0.140718,na,na,0.014072,0.000134,0.008635,0.135693,0.014072,na,na,0.000100,0.000134,0.008635,0.022614,0.000100,50000.00,7948.439,0.0001,1.07,16.06145,1132.298,0.0001,1.07,14.33727,8.056145,0.0001,1.07,14.33727,8.056145,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.206816,0.021213,0.,4.195049,0.206816,na,na,0.120656,0.004244,0.,2.097523,0.120656,na,na,0.012066,0.005710,0.000152,1.913154,0.012066,na,na,0.000100,0.005710,0.000152,0.318862,0.000100,3444.710,35742.68,0.0001,1.07,290.3000,251.7997,0.0001,1.07,1.992813,4.592297,0.0001,1.07,1.992813,4.592297,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.247661,0.004487,0.,6.421588,0.247661,na,na,0.247661,0.000898,0.,4.901835,0.247661,na,na,0.025063,0.072411,0.000010,2.531230,0.025063,na,na,0.000100,0.072411,0.000010,0.421874,0.000100,1185.199,31129.62,0.0001,1.07,843.7385,289.1138,0.0001,1.07,0.328582,4.539471,0.0001,1.07,0.328582,4.539471,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.013594,0.,1.533258,1.000000,na,na,0.000100,0.002723,0.,0.766628,1.000000,na,na,0.000100,0.000936,0.002529,0.372537,0.200000,na,na,0.000100,0.000936,0.002529,0.062089,0.000100,590.7258,25171.99,0.0001,1.07,1692.833,357.5396,0.0001,1.07,8.294801,8.556348,0.0001,1.07,8.294801,8.556348,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.815858,0.100000,0.,8.144193,0.815858,na,na,0.815858,0.057369,0.,8.144193,0.815858,na,na,0.159080,0.018115,0.000067,9.287996,0.159080,na,na,0.000100,0.018115,0.000067,1.754968,0.000100,2053.365,47937.49,0.0001,1.07,487.0053,165.3680,0.0001,1.07,1.796555,2.971265,0.0001,1.07,1.796555,2.971265,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.207622,0.031409,0.,5.955736,0.207622,na,na,0.207622,0.006270,0.,2.977869,0.207622,na,na,0.030675,0.006310,0.000219,1.868001,0.030675,na,na,0.000100,0.006310,0.000219,0.311338,0.000100,1007.714,21731.26,0.0001,1.07,992.3462,414.1501,0.0001,1.07,3.107595,6.062371,0.0001,1.07,3.107595,6.062371,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.439139,0.100000,0.,6.595234,0.439139,na,na,0.439139,0.028215,0.,4.622189,0.439139,na,na,0.070777,0.015786,0.000100,4.058417,0.070777,na,na,0.000100,0.015786,0.000100,0.676395,0.000100,1830.495,22575.04,0.0001,1.07,546.3008,398.6702,0.0001,1.07,1.361264,3.175288,0.0001,1.07,1.361264,3.175288,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.492198,0.096572,0.,8.831426,0.492198,na,na,0.492198,0.019303,0.,4.900633,0.492198,na,na,0.077418,0.003152,0.000286,2.746720,0.077418,na,na,0.000100,0.003152,0.000286,0.457787,0.000100,1289.938,16492.94,0.0001,1.07,775.2299,545.6882,0.0001,1.07,7.573721,6.255121,0.0001,1.07,7.573721,6.255121,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.278979,0.039397,0.,6.817504,0.278979,na,na,0.278979,0.007864,0.,3.408751,0.278979,na,na,0.043367,0.004227,0.000325,1.856737,0.043367,na,na,0.000100,0.004227,0.000325,0.309454,0.000100,1061.176,15239.46,0.0001,1.07,942.3518,590.5715,0.0001,1.07,5.768525,8.807320,0.0001,1.07,5.768525,8.807320,0.0001,1.07,0.5,0.1,0,0,1.07,20
