TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
A51149,1,0,1,0,2.633673,0.315648,0.263367,2.633673,0.500000
A51153,1,0,1,0,2.684452,0.321734,0.268445,2.684452,0.500000
A51155,1,0,1,0,3.355745,0.308156,0.335574,3.355745,0.500000
A51157,1,0,1,0,2.599740,0.311581,0.259974,2.599740,0.500000
A51159,1,0,1,0,2.459221,0.294740,0.245922,2.459221,0.500000
A51161,1,0,1,0,2.515956,0.301539,0.251595,2.515956,0.500000
A51163,1,0,1,0,2.515256,0.301455,0.251525,2.515256,0.500000
A51165,1,0,1,0,2.582776,0.309548,0.258277,2.582776,0.500000
A51167,1,0,1,0,2.303272,0.227138,0.230327,2.303272,0.500000
A51169,1,0,1,0,1.576595,0.197618,0.157659,1.576595,0.500000
A51171,1,0,1,0,2.565769,0.307509,0.256577,2.565769,0.500000
A51173,1,0,1,0,4.156387,0.277494,0.415638,4.156387,0.500000
A51175,1,0,1,0,5.840158,0.316948,0.584016,5.840158,0.500000
A51177,1,0,1,0,2.603821,0.312070,0.260382,2.603821,0.500000
A51179,1,0,1,0,2.521824,0.302243,0.252182,2.521824,0.500000
A51181,1,0,1,0,2.633278,0.315600,0.263328,2.633278,0.500000
A51183,1,0,1,0,6.100460,0.323209,0.610045,6.100460,0.500000
A51185,1,0,1,0,3.152991,0.236843,0.315299,3.152991,0.500000
A51187,1,0,1,0,2.638036,0.316171,0.263803,2.638036,0.500000
A51191,1,0,1,0,4.927786,0.265325,0.492779,4.927786,0.500000
A51193,1,0,1,0,2.483081,0.297599,0.248308,2.483081,0.500000
A51195,1,0,1,0,4.619790,0.270940,0.461978,4.619790,0.500000
A51197,1,0,1,0,4.067992,0.307197,0.406800,4.067992,0.500000
A51199,1,0,1,0,2.414574,0.289389,0.241457,2.414574,0.500000
A51510,1,0,1,0,2.499518,0.299569,0.249951,2.499518,0.500000
A51515,1,0,1,0,0.227987,0.182933,0.022799,0.227987,0.500000
A51520,1,0,1,0,0.217293,0.174351,0.021729,0.217293,0.500000
A51530,1,0,1,0,2.522057,0.302270,0.252205,2.522057,0.500000
A51540,1,0,1,0,2.492987,0.298786,0.249298,2.492987,0.500000
A51550,1,0,1,0,2.605965,0.312327,0.260596,2.605965,0.500000
A51570,1,0,1,0,2.711289,0.324950,0.271129,2.711289,0.500000
A51580,1,0,1,0,2.776677,0.332787,0.277667,2.776677,0.500000
A51590,1,0,1,0,0.408642,0.327886,0.040865,0.408642,0.500000
A51595,1,0,1,0,0.397809,0.319194,0.039781,0.397809,0.500000
A51600,1,0,1,0,2.669724,0.319968,0.266972,2.669724,0.500000
A51610,1,0,1,0,2.704293,0.324112,0.270429,2.704293,0.500000
A51620,1,0,1,0,0.389031,0.312151,0.038903,0.389031,0.500000
A51630,1,0,1,0,2.715263,0.325426,0.271526,2.715263,0.500000
A51640,1,0,1,0,0.401832,0.322422,0.040183,0.401832,0.500000
A51650,1,0,1,0,2.645770,0.317098,0.264577,2.645770,0.500000
A51660,1,0,1,0,2.860391,0.342820,0.286039,2.860391,0.500000
A51670,1,0,1,0,2.712276,0.325068,0.271227,2.712276,0.500000
A51678,1,0,1,0,2.800474,0.335639,0.280047,2.800474,0.500000
A51680,1,0,1,0,2.758741,0.330637,0.275874,2.758741,0.500000
A51683,1,0,1,0,2.702170,0.323857,0.270217,2.702170,0.500000
A51685,1,0,1,0,2.699765,0.323569,0.269976,2.699765,0.500000
A51690,1,0,1,0,0.397184,0.318694,0.039719,0.397184,0.500000
A51700,1,0,1,0,2.634106,0.315700,0.263410,2.634106,0.500000
A51710,1,0,1,0,2.639970,0.316402,0.263997,2.639970,0.500000
A51720,1,0,1,0,0.366969,0.294449,0.036697,0.366969,0.500000
A51730,1,0,1,0,2.732574,0.327501,0.273257,2.732574,0.500000
A51735,1,0,1,0,2.655560,0.318271,0.265556,2.655560,0.500000
A51740,1,0,1,0,2.639720,0.316372,0.263972,2.639720,0.500000
A51750,1,0,1,0,0.407156,0.326695,0.040716,0.407156,0.500000
A51760,1,0,1,0,2.737007,0.328032,0.273700,2.737007,0.500000
A51770,1,0,1,0,0.415591,0.333462,0.041559,0.415591,0.500000
A51775,1,0,1,0,0.416159,0.333918,0.041616,0.416159,0.500000
A51790,1,0,1,0,2.807441,0.336474,0.280744,2.807441,0.500000
A51800,1,0,1,0,2.638298,0.316202,0.263829,2.638298,0.500000
A51810,1,0,1,0,2.625961,0.314723,0.262596,2.625961,0.500000
A51820,1,0,1,0,2.677465,0.320896,0.267746,2.677465,0.500000
A51830,1,0,1,0,2.622206,0.314273,0.262220,2.622206,0.500000
A51840,1,0,1,0,2.813388,0.337187,0.281338,2.813388,0.500000
A54003,1,0,1,0,2.733335,0.327592,0.273333,2.733335,0.500000
A54023,1,0,1,0,2.238453,0.268280,0.223845,2.238453,0.500000
A54027,1,0,1,0,2.571359,0.308179,0.257136,2.571359,0.500000
A54031,1,0,1,0,2.558179,0.306600,0.255818,2.558179,0.500000
A54037,1,0,1,0,2.737089,0.328042,0.273709,2.737089,0.500000
A54057,1,0,1,0,2.439911,0.292425,0.243991,2.439911,0.500000
A54063,1,0,1,0,2.436846,0.292058,0.243684,2.436846,0.500000
A54065,1,0,1,0,2.580445,0.309268,0.258044,2.580445,0.500000
A54071,1,0,1,0,2.654828,0.318183,0.265483,2.654828,0.500000
A54077,1,0,1,0,2.234051,0.267753,0.223405,2.234051,0.500000
A54093,1,0,1,0,2.203341,0.264072,0.220334,2.203341,0.500000
B24001,1,0,1,0,2.655480,0.318261,0.265548,2.655480,0.500000
B24021,1,0,1,0,2.501549,0.299813,0.250155,2.501549,0.500000
B37005,1,0,1,0,9.213387,0.316588,0.921339,9.213387,0.500000
B37009,1,0,1,0,6.317410,0.299877,0.631741,6.317410,0.500000
B42001,1,0,1,0,2.616510,0.313591,0.261651,2.616510,0.500000
B42009,1,0,1,0,2.569625,0.307971,0.256962,2.569625,0.500000
B42015,1,0,1,0,2.666992,0.319641,0.266699,2.666992,0.500000
B42027,1,0,1,0,2.404922,0.288232,0.240492,2.404922,0.500000
B42035,1,0,1,0,2.549341,0.305540,0.254934,2.549341,0.500000
B42041,1,0,1,0,2.541018,0.304543,0.254101,2.541018,0.500000
B42043,1,0,1,0,2.647094,0.317256,0.264709,2.647094,0.500000
B42055,1,0,1,0,2.594050,0.310899,0.259405,2.594050,0.500000
B42079,1,0,1,0,2.541112,0.304554,0.254111,2.541112,0.500000
B42081,1,0,1,0,2.620530,0.314073,0.262053,2.620530,0.500000
B42119,1,0,1,0,2.684512,0.321741,0.268451,2.684512,0.500000
B42131,1,0,1,0,2.577030,0.308859,0.257703,2.577030,0.500000
B51003,1,0,1,0,2.446804,0.293251,0.244680,2.446804,0.500000
B51009,1,0,1,0,2.415982,0.289557,0.241598,2.415982,0.500000
B51015,1,0,1,0,2.432162,0.291496,0.243216,2.432162,0.500000
B51017,1,0,1,0,2.520988,0.302142,0.252099,2.520988,0.500000
B51019,1,0,1,0,2.515676,0.301506,0.251567,2.515676,0.500000
B51023,1,0,1,0,2.453625,0.294069,0.245362,2.453625,0.500000
B51035,1,0,1,0,3.894283,0.286981,0.389429,3.894283,0.500000
B51061,1,0,1,0,2.590598,0.310485,0.259059,2.590598,0.500000
B51067,1,0,1,0,5.762840,0.308434,0.576283,5.762840,0.500000
B51071,1,0,1,0,2.394513,0.325211,0.239451,2.394513,0.500000
B51077,1,0,1,0,4.743918,0.295529,0.474391,4.743918,0.500000
B51079,1,0,1,0,2.510019,0.300828,0.251002,2.510019,0.500000
B51091,1,0,1,0,2.421568,0.290227,0.242157,2.421568,0.500000
B51105,1,0,1,0,1.291324,0.201933,0.129132,1.291324,0.500000
B51113,1,0,1,0,2.487033,0.298073,0.248703,2.487033,0.500000
B51125,1,0,1,0,2.403884,0.288107,0.240388,2.403884,0.500000
B51139,1,0,1,0,2.611551,0.312996,0.261155,2.611551,0.500000
B51141,1,0,1,0,3.383497,0.277247,0.338349,3.383497,0.500000
B51157,1,0,1,0,2.556525,0.306401,0.255652,2.556525,0.500000
B51161,1,0,1,0,1.673028,0.271584,0.167302,1.673028,0.500000
B51163,1,0,1,0,2.491551,0.298614,0.249155,2.491551,0.500000
B51165,1,0,1,0,2.617645,0.313727,0.261764,2.617645,0.500000
B51167,1,0,1,0,2.292003,0.226026,0.229201,2.292003,0.500000
B51169,1,0,1,0,1.542535,0.193349,0.154253,1.542535,0.500000
B51171,1,0,1,0,2.484535,0.297773,0.248453,2.484535,0.500000
B51173,1,0,1,0,4.157623,0.277576,0.415763,4.157623,0.500000
B51185,1,0,1,0,3.136471,0.235602,0.313647,3.136471,0.500000
B51187,1,0,1,0,2.546468,0.305196,0.254647,2.546468,0.500000
B51191,1,0,1,0,4.844643,0.260848,0.484464,4.844643,0.500000
B51197,1,0,1,0,4.061944,0.306740,0.406194,4.061944,0.500000
B54023,1,0,1,0,2.488733,0.298277,0.248873,2.488733,0.500000
B54031,1,0,1,0,2.578491,0.309034,0.257849,2.578491,0.500000
B54057,1,0,1,0,2.581429,0.309386,0.258143,2.581429,0.500000
B54071,1,0,1,0,2.519435,0.301956,0.251943,2.519435,0.500000
C42009,1,0,1,0,2.598463,0.311428,0.259846,2.598463,0.500000
C51015,1,0,1,0,2.488546,0.298254,0.248854,2.488546,0.500000
C51071,1,0,1,0,2.369981,0.321879,0.236998,2.369981,0.500000
C51165,1,0,1,0,2.477863,0.296974,0.247786,2.477863,0.500000
B51195,1,0,1,0,1.518613,0.190350,0.151860,1.518613,0.500000
end,,,,,,,,,
