TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
A51143,1,0,1,0,32.33743,0.327492,3.233743,32.33743,0.500000
A51145,1,0,1,0,27.48810,0.329447,2.748810,27.48810,0.500000
A51147,1,0,1,0,27.74770,0.332558,2.774770,27.74770,0.500000
A51149,1,0,1,0,27.10684,0.324878,2.710684,27.10684,0.500000
A51153,1,0,1,0,27.26423,0.326764,2.726423,27.26423,0.500000
A51155,1,0,1,0,36.14236,0.331893,3.614236,36.14236,0.500000
A51157,1,0,1,0,26.97763,0.323329,2.697763,26.97763,0.500000
A51159,1,0,1,0,26.97324,0.323276,2.697324,26.97324,0.500000
A51161,1,0,1,0,27.48405,0.329398,2.748404,27.48405,0.500000
A51163,1,0,1,0,27.57527,0.330492,2.757527,27.57527,0.500000
A51165,1,0,1,0,28.33495,0.339597,2.833495,28.33495,0.500000
A51167,1,0,1,0,30.09963,0.296827,3.009963,30.09963,0.500000
A51169,1,0,1,0,23.61606,0.296016,2.361606,23.61606,0.500000
A51171,1,0,1,0,28.14796,0.337355,2.814796,28.14796,0.500000
A51173,1,0,1,0,46.45483,0.310147,4.645483,46.45483,0.500000
A51175,1,0,1,0,58.85873,0.319429,5.885871,58.85873,0.500000
A51177,1,0,1,0,27.09678,0.324757,2.709677,27.09678,0.500000
A51179,1,0,1,0,26.89601,0.322351,2.689600,26.89601,0.500000
A51181,1,0,1,0,26.64026,0.319286,2.664026,26.64026,0.500000
A51183,1,0,1,0,61.11689,0.323804,6.111690,61.11689,0.500000
A51185,1,0,1,0,40.09804,0.301205,4.009804,40.09804,0.500000
A51187,1,0,1,0,28.01416,0.335752,2.801416,28.01416,0.500000
A51191,1,0,1,0,57.02919,0.307060,5.702919,57.02919,0.500000
A51193,1,0,1,0,26.90246,0.322428,2.690246,26.90246,0.500000
A51195,1,0,1,0,50.84218,0.298177,5.084218,50.84218,0.500000
A51197,1,0,1,0,43.52550,0.328685,4.352550,43.52550,0.500000
A51199,1,0,1,0,26.23175,0.314390,2.623175,26.23175,0.500000
A51510,1,0,1,0,27.21251,0.326144,2.721251,27.21251,0.500000
A51515,1,0,1,0,3.813385,0.305979,0.381338,3.813385,0.500000
A51520,1,0,1,0,3.573057,0.286695,0.357306,3.573057,0.500000
A51530,1,0,1,0,27.55248,0.330219,2.755248,27.55248,0.500000
A51540,1,0,1,0,27.17179,0.325656,2.717179,27.17179,0.500000
A51550,1,0,1,0,26.08249,0.312601,2.608249,26.08249,0.500000
A51570,1,0,1,0,27.13762,0.325246,2.713762,27.13762,0.500000
A51580,1,0,1,0,27.79269,0.333097,2.779269,27.79269,0.500000
A51590,1,0,1,0,4.111699,0.329915,0.411169,4.111699,0.500000
A51595,1,0,1,0,4.002591,0.321160,0.400259,4.002591,0.500000
A51600,1,0,1,0,26.72119,0.320255,2.672118,26.72119,0.500000
A51610,1,0,1,0,27.06751,0.324406,2.706751,27.06751,0.500000
A51620,1,0,1,0,3.913499,0.314012,0.391350,3.913499,0.500000
A51630,1,0,1,0,27.17740,0.325723,2.717740,27.17740,0.500000
A51640,1,0,1,0,4.043124,0.324412,0.404312,4.043124,0.500000
A51650,1,0,1,0,26.48121,0.317379,2.648121,26.48121,0.500000
A51660,1,0,1,0,28.63142,0.343150,2.863142,28.63142,0.500000
A51670,1,0,1,0,27.14744,0.325364,2.714744,27.14744,0.500000
A51678,1,0,1,0,28.03110,0.335955,2.803110,28.03110,0.500000
A51680,1,0,1,0,27.61299,0.330944,2.761299,27.61299,0.500000
A51683,1,0,1,0,27.04619,0.324151,2.704619,27.04619,0.500000
A51685,1,0,1,0,27.02214,0.323862,2.702214,27.02214,0.500000
A51690,1,0,1,0,3.995802,0.320615,0.399580,3.995802,0.500000
A51700,1,0,1,0,26.36439,0.315979,2.636439,26.36439,0.500000
A51710,1,0,1,0,26.42308,0.316683,2.642308,26.42308,0.500000
A51720,1,0,1,0,3.690208,0.296095,0.369021,3.690208,0.500000
A51730,1,0,1,0,27.35087,0.327802,2.735087,27.35087,0.500000
A51735,1,0,1,0,26.57927,0.318555,2.657927,26.57927,0.500000
A51740,1,0,1,0,26.42054,0.316652,2.642054,26.42054,0.500000
A51750,1,0,1,0,4.096943,0.328730,0.409693,4.096943,0.500000
A51760,1,0,1,0,27.39517,0.328333,2.739517,27.39517,0.500000
A51770,1,0,1,0,4.182013,0.335556,0.418200,4.182013,0.500000
A51775,1,0,1,0,4.188042,0.336040,0.418803,4.188042,0.500000
A51790,1,0,1,0,28.10094,0.336792,2.810094,28.10094,0.500000
A51800,1,0,1,0,26.45328,0.317045,2.645327,26.45328,0.500000
A51810,1,0,1,0,26.36477,0.315984,2.636477,26.36477,0.500000
A51820,1,0,1,0,26.88397,0.322206,2.688397,26.88397,0.500000
A51830,1,0,1,0,26.32692,0.315530,2.632692,26.32692,0.500000
A51840,1,0,1,0,28.25472,0.338635,2.825472,28.25472,0.500000
A54003,1,0,1,0,27.75573,0.332655,2.775573,27.75573,0.500000
A54023,1,0,1,0,24.09944,0.288834,2.409944,24.09944,0.500000
A54027,1,0,1,0,27.71799,0.332202,2.771799,27.71799,0.500000
A54031,1,0,1,0,27.65215,0.331413,2.765214,27.65215,0.500000
A54037,1,0,1,0,27.72803,0.332323,2.772803,27.72803,0.500000
A54057,1,0,1,0,26.26811,0.314825,2.626811,26.26811,0.500000
A54063,1,0,1,0,26.76102,0.320733,2.676102,26.76102,0.500000
A54065,1,0,1,0,27.41234,0.328539,2.741234,27.41234,0.500000
A54071,1,0,1,0,28.47843,0.341316,2.847843,28.47843,0.500000
A54077,1,0,1,0,23.73015,0.284408,2.373015,23.73015,0.500000
A54093,1,0,1,0,23.57845,0.282590,2.357845,23.57845,0.500000
B24001,1,0,1,0,26.83064,0.321567,2.683064,26.83064,0.500000
B24021,1,0,1,0,26.66426,0.319573,2.666426,26.66426,0.500000
B37005,1,0,1,0,93.15469,0.320095,9.315469,93.15469,0.500000
B37009,1,0,1,0,66.53602,0.315835,6.653602,66.53602,0.500000
B42001,1,0,1,0,26.36242,0.315956,2.636242,26.36242,0.500000
B42009,1,0,1,0,26.95578,0.323067,2.695578,26.95578,0.500000
B42015,1,0,1,0,26.94884,0.322984,2.694884,26.94884,0.500000
B42027,1,0,1,0,25.49191,0.305523,2.549191,25.49191,0.500000
B42035,1,0,1,0,26.22485,0.314307,2.622485,26.22485,0.500000
B42041,1,0,1,0,26.81041,0.321325,2.681041,26.81041,0.500000
B42043,1,0,1,0,26.84194,0.321703,2.684194,26.84194,0.500000
B42055,1,0,1,0,26.80580,0.321270,2.680580,26.80580,0.500000
B42079,1,0,1,0,25.57520,0.306521,2.557520,25.57520,0.500000
B42081,1,0,1,0,26.50859,0.317707,2.650859,26.50859,0.500000
B42119,1,0,1,0,26.94223,0.322905,2.694223,26.94223,0.500000
B42131,1,0,1,0,25.97241,0.311281,2.597241,25.97241,0.500000
B51003,1,0,1,0,26.67171,0.319663,2.667171,26.67171,0.500000
B51009,1,0,1,0,26.41975,0.316643,2.641974,26.41975,0.500000
B51015,1,0,1,0,26.65528,0.319466,2.665528,26.65528,0.500000
B51017,1,0,1,0,26.91274,0.322551,2.691274,26.91274,0.500000
B51019,1,0,1,0,27.54688,0.330151,2.754688,27.54688,0.500000
B51023,1,0,1,0,26.92217,0.322664,2.692217,26.92217,0.500000
B51035,1,0,1,0,42.70845,0.314731,4.270844,42.70845,0.500000
B51061,1,0,1,0,26.75807,0.320698,2.675807,26.75807,0.500000
B51067,1,0,1,0,60.89165,0.325899,6.089165,60.89165,0.500000
B51071,1,0,1,0,24.55610,0.333508,2.455610,24.55610,0.500000
B51077,1,0,1,0,50.97019,0.317526,5.097018,50.97019,0.500000
B51079,1,0,1,0,26.48935,0.317477,2.648935,26.48935,0.500000
B51091,1,0,1,0,26.51991,0.317843,2.651991,26.51991,0.500000
B51105,1,0,1,0,18.25584,0.285478,1.825584,18.25584,0.500000
B51113,1,0,1,0,26.56033,0.318328,2.656033,26.56033,0.500000
B51125,1,0,1,0,26.10298,0.312846,2.610298,26.10298,0.500000
B51139,1,0,1,0,27.18096,0.325766,2.718096,27.18096,0.500000
B51141,1,0,1,0,37.66599,0.308639,3.766598,37.66599,0.500000
B51157,1,0,1,0,26.51201,0.317748,2.651201,26.51201,0.500000
B51161,1,0,1,0,19.93970,0.323682,1.993970,19.93970,0.500000
B51163,1,0,1,0,27.36177,0.327933,2.736177,27.36177,0.500000
B51165,1,0,1,0,28.78149,0.344948,2.878150,28.78149,0.500000
B51167,1,0,1,0,29.90444,0.294903,2.990444,29.90444,0.500000
B51169,1,0,1,0,22.87906,0.286777,2.287906,22.87906,0.500000
B51171,1,0,1,0,27.18992,0.325873,2.718992,27.18992,0.500000
B51173,1,0,1,0,46.45395,0.310142,4.645395,46.45395,0.500000
B51185,1,0,1,0,39.81881,0.299107,3.981882,39.81881,0.500000
B51187,1,0,1,0,26.98035,0.323362,2.698035,26.98035,0.500000
B51191,1,0,1,0,55.81498,0.300522,5.581498,55.81498,0.500000
B51197,1,0,1,0,43.42436,0.327922,4.342436,43.42436,0.500000
B54023,1,0,1,0,27.13274,0.325188,2.713274,27.13274,0.500000
B54031,1,0,1,0,27.90003,0.334384,2.790003,27.90003,0.500000
B54057,1,0,1,0,27.95425,0.335034,2.795425,27.95425,0.500000
B54071,1,0,1,0,26.93485,0.322816,2.693485,26.93485,0.500000
C42009,1,0,1,0,27.27379,0.326878,2.727379,27.27379,0.500000
C51015,1,0,1,0,27.28917,0.327063,2.728916,27.28917,0.500000
C51071,1,0,1,0,24.29980,0.330028,2.429979,24.29980,0.500000
C51165,1,0,1,0,27.14298,0.325311,2.714298,27.14298,0.500000
B51195,1,0,1,0,22.37441,0.280452,2.237441,22.37441,0.500000
end,,,,,,,,,
