TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
A24047,1,0,1,0,1.332999,0.081091,0.133300,1.332999,0.500000
A24510,1,0,1,0,1.319390,0.080263,0.131939,1.319390,0.500000
A36003,1,0,1,0,1.311403,0.079777,0.131141,1.311403,0.500000
A36007,1,0,1,0,1.292711,0.078640,0.129271,1.292711,0.500000
A36011,1,0,1,0,0.01,1.5,0.01,0.1,0.64
A36015,1,0,1,0,1.346773,0.081929,0.134678,1.346773,0.500000
A36017,1,0,1,0,1.254314,0.076304,0.125432,1.254314,0.500000
A36023,1,0,1,0,1.259837,0.076640,0.125984,1.259837,0.500000
A36025,1,0,1,0,1.285279,0.078188,0.128528,1.285279,0.500000
A36043,1,0,1,0,1.251307,0.076121,0.125131,1.251307,0.500000
A36051,1,0,1,0,1.318715,0.080222,0.131872,1.318715,0.500000
A36053,1,0,1,0,1.274562,0.077536,0.127457,1.274562,0.500000
A36065,1,0,1,0,1.259721,0.076633,0.125972,1.259721,0.500000
A36067,1,0,1,0,1.277587,0.077720,0.127759,1.277587,0.500000
A36069,1,0,1,0,1.318781,0.080226,0.131878,1.318781,0.500000
A36077,1,0,1,0,1.224676,0.074501,0.122468,1.224676,0.500000
A36095,1,0,1,0,1.273258,0.077457,0.127326,1.273258,0.500000
A36097,1,0,1,0,1.336583,0.081309,0.133659,1.336583,0.500000
A36101,1,0,1,0,1.384686,0.084235,0.138469,1.384686,0.500000
A36107,1,0,1,0,1.309769,0.079678,0.130977,1.309769,0.500000
A36109,1,0,1,0,1.289396,0.078438,0.128940,1.289396,0.500000
A36123,1,0,1,0,1.338649,0.081434,0.133865,1.338649,0.500000
A37001,1,0,1,0,5.742045,0.080632,0.574204,5.742045,0.500000
A37005,1,0,1,0,4.943412,0.079070,0.494341,4.943412,0.500000
A37009,1,0,1,0,3.021136,0.075916,0.302115,3.021136,0.500000
A37033,1,0,1,0,1.599268,0.081418,0.159927,1.599268,0.500000
A37067,1,0,1,0,3.420322,0.081088,0.342032,3.420322,0.500000
A37077,1,0,1,0,2.394376,0.078847,0.239437,2.394376,0.500000
A37081,1,0,1,0,3.053380,0.082546,0.305338,3.053380,0.500000
A37131,1,0,1,0,2.786122,0.080887,0.278612,2.786122,0.500000
A37135,1,0,1,0,4.991871,0.080552,0.499187,4.991871,0.500000
A37145,1,0,1,0,1.386328,0.081160,0.138633,1.386328,0.500000
A37157,1,0,1,0,1.788025,0.078710,0.178802,1.788025,0.500000
A37169,1,0,1,0,2.765069,0.081047,0.276507,2.765069,0.500000
A37171,1,0,1,0,3.207369,0.078971,0.320736,3.207369,0.500000
A37181,1,0,1,0,3.019042,0.080686,0.301903,3.019042,0.500000
A37185,1,0,1,0,2.680618,0.079519,0.268062,2.680618,0.500000
A37189,1,0,1,0,5.251352,0.075632,0.525135,5.251352,0.500000
A42001,1,0,1,0,1.346323,0.081901,0.134633,1.346323,0.500000
A42009,1,0,1,0,1.308073,0.079574,0.130808,1.308073,0.500000
A42011,1,0,1,0,1.258436,0.076555,0.125844,1.258436,0.500000
A42013,1,0,1,0,1.292087,0.078602,0.129209,1.292087,0.500000
A42015,1,0,1,0,1.335097,0.081218,0.133510,1.335097,0.500000
A42021,1,0,1,0,1.256465,0.076435,0.125647,1.256465,0.500000
A42023,1,0,1,0,1.243789,0.075664,0.124379,1.243789,0.500000
A42025,1,0,1,0,1.227910,0.074698,0.122791,1.227910,0.500000
A42027,1,0,1,0,1.267392,0.077100,0.126740,1.267392,0.500000
A42029,1,0,1,0,1.281992,0.077988,0.128200,1.281992,0.500000
A42033,1,0,1,0,1.197932,0.072874,0.119794,1.197932,0.500000
A42035,1,0,1,0,1.232343,0.074968,0.123235,1.232343,0.500000
A42037,1,0,1,0,1.257909,0.076523,0.125791,1.257909,0.500000
A42041,1,0,1,0,1.302784,0.079253,0.130279,1.302784,0.500000
A42043,1,0,1,0,1.298625,0.079000,0.129863,1.298625,0.500000
A42047,1,0,1,0,1.237689,0.075293,0.123769,1.237689,0.500000
A42055,1,0,1,0,1.316278,0.080074,0.131628,1.316278,0.500000
A42057,1,0,1,0,1.284435,0.078136,0.128444,1.284435,0.500000
A42061,1,0,1,0,1.291891,0.078590,0.129189,1.291891,0.500000
A42063,1,0,1,0,1.216068,0.073977,0.121607,1.216068,0.500000
A42065,1,0,1,0,1.229300,0.074782,0.122930,1.229300,0.500000
A42067,1,0,1,0,1.307342,0.079530,0.130735,1.307342,0.500000
A42069,1,0,1,0,1.261884,0.076765,0.126189,1.261884,0.500000
A42071,1,0,1,0,1.269666,0.077238,0.126967,1.269666,0.500000
A42075,1,0,1,0,1.293682,0.078699,0.129368,1.293682,0.500000
A42079,1,0,1,0,1.274312,0.077521,0.127431,1.274312,0.500000
A42081,1,0,1,0,1.283760,0.078095,0.128376,1.283760,0.500000
A42083,1,0,1,0,1.229511,0.074795,0.122951,1.229511,0.500000
A42087,1,0,1,0,1.285290,0.078188,0.128529,1.285290,0.500000
A42093,1,0,1,0,1.302221,0.079218,0.130222,1.302221,0.500000
A42097,1,0,1,0,1.285112,0.078178,0.128512,1.285112,0.500000
A42099,1,0,1,0,1.269267,0.077214,0.126927,1.269267,0.500000
A42105,1,0,1,0,1.274100,0.077508,0.127410,1.274100,0.500000
A42107,1,0,1,0,1.257335,0.076488,0.125734,1.257335,0.500000
A42109,1,0,1,0,1.246018,0.075799,0.124602,1.246018,0.500000
A42111,1,0,1,0,1.276966,0.077682,0.127697,1.276966,0.500000
A42113,1,0,1,0,1.248022,0.075921,0.124803,1.248022,0.500000
A42115,1,0,1,0,1.264978,0.076953,0.126498,1.264978,0.500000
A42117,1,0,1,0,1.337147,0.081343,0.133715,1.337147,0.500000
A42119,1,0,1,0,1.275349,0.077584,0.127535,1.275349,0.500000
A42127,1,0,1,0,1.232680,0.074988,0.123268,1.232680,0.500000
A42131,1,0,1,0,1.313713,0.079918,0.131372,1.313713,0.500000
A42133,1,0,1,0,1.330060,0.080912,0.133006,1.330060,0.500000
A47091,1,0,1,0,1.687693,0.075699,0.168770,1.687693,0.500000
A47163,1,0,1,0,2.190121,0.076850,0.219012,2.190121,0.500000
A51001,1,0,1,0,1.306484,0.079478,0.130649,1.306484,0.500000
A51003,1,0,1,0,1.289186,0.078425,0.128919,1.289186,0.500000
A51005,1,0,1,0,1.312430,0.079839,0.131243,1.312430,0.500000
A51007,1,0,1,0,1.317078,0.080122,0.131708,1.317078,0.500000
A51009,1,0,1,0,1.278798,0.077794,0.127880,1.278798,0.500000
A51011,1,0,1,0,1.299296,0.079041,0.129930,1.299296,0.500000
A51013,1,0,1,0,1.266482,0.077044,0.126649,1.266482,0.500000
A51015,1,0,1,0,1.306543,0.079481,0.130655,1.306543,0.500000
A51017,1,0,1,0,1.279399,0.077830,0.127940,1.279399,0.500000
A51019,1,0,1,0,1.277555,0.077718,0.127756,1.277555,0.500000
A51021,1,0,1,0,1.445590,0.068995,0.144559,1.445590,0.500000
A51023,1,0,1,0,1.295223,0.078793,0.129523,1.295223,0.500000
A51025,1,0,1,0,2.440627,0.078621,0.244062,2.440627,0.500000
A51027,1,0,1,0,1.662440,0.072912,0.166244,1.662440,0.500000
A51029,1,0,1,0,1.302921,0.079261,0.130292,1.302921,0.500000
A51031,1,0,1,0,1.328671,0.080827,0.132867,1.328671,0.500000
A51033,1,0,1,0,1.339149,0.081465,0.133915,1.339149,0.500000
A51035,1,0,1,0,2.321548,0.076805,0.232154,2.321548,0.500000
A51036,1,0,1,0,1.333152,0.081100,0.133315,1.333152,0.500000
A51037,1,0,1,0,3.558501,0.081634,0.355849,3.558501,0.500000
A51041,1,0,1,0,1.350483,0.082154,0.135049,1.350483,0.500000
A51043,1,0,1,0,1.368917,0.083276,0.136892,1.368917,0.500000
A51045,1,0,1,0,1.288599,0.078390,0.128860,1.288599,0.500000
A51047,1,0,1,0,1.291177,0.078547,0.129118,1.291177,0.500000
A51049,1,0,1,0,1.325942,0.080661,0.132594,1.325942,0.500000
A51051,1,0,1,0,1.201669,0.069720,0.120167,1.201669,0.500000
A51053,1,0,1,0,1.287817,0.078342,0.128782,1.287817,0.500000
A51057,1,0,1,0,1.336975,0.081333,0.133698,1.336975,0.500000
A51059,1,0,1,0,1.305188,0.079399,0.130519,1.305188,0.500000
A51061,1,0,1,0,1.330160,0.080918,0.133016,1.330160,0.500000
A51063,1,0,1,0,2.257039,0.080032,0.225704,2.257039,0.500000
A51065,1,0,1,0,1.336321,0.081293,0.133632,1.336321,0.500000
A51067,1,0,1,0,3.095409,0.080269,0.309540,3.095409,0.500000
A51069,1,0,1,0,1.355398,0.082453,0.135540,1.355398,0.500000
A51071,1,0,1,0,1.319608,0.080276,0.131961,1.319608,0.500000
A51073,1,0,1,0,1.298312,0.078981,0.129831,1.298312,0.500000
A51075,1,0,1,0,1.346021,0.081883,0.134602,1.346021,0.500000
A51077,1,0,1,0,2.799809,0.078404,0.279980,2.799809,0.500000
A51079,1,0,1,0,1.302624,0.079243,0.130263,1.302624,0.500000
A51081,1,0,1,0,1.014423,0.080598,0.101443,1.014423,0.500000
A51083,1,0,1,0,1.047495,0.078153,0.104750,1.047495,0.500000
A51085,1,0,1,0,1.283923,0.078105,0.128393,1.283923,0.500000
A51087,1,0,1,0,1.343131,0.081707,0.134313,1.343131,0.500000
A51089,1,0,1,0,1.560589,0.077357,0.156059,1.560589,0.500000
A51091,1,0,1,0,1.254722,0.076329,0.125473,1.254722,0.500000
A51093,1,0,1,0,1.307329,0.079529,0.130733,1.307329,0.500000
A51095,1,0,1,0,1.283360,0.078071,0.128336,1.283360,0.500000
A51097,1,0,1,0,1.277958,0.077742,0.127796,1.277958,0.500000
A51099,1,0,1,0,1.269675,0.077239,0.126968,1.269675,0.500000
A51101,1,0,1,0,1.340329,0.081537,0.134033,1.340329,0.500000
A51103,1,0,1,0,1.311082,0.079758,0.131109,1.311082,0.500000
A51105,1,0,1,0,0.895062,0.061734,0.089506,0.895062,0.500000
A51107,1,0,1,0,1.334886,0.081206,0.133489,1.334886,0.500000
A51109,1,0,1,0,1.339671,0.081497,0.133967,1.339671,0.500000
A51111,1,0,1,0,0.715613,0.077052,0.071561,0.715613,0.500000
A51113,1,0,1,0,1.299588,0.079058,0.129959,1.299588,0.500000
A51115,1,0,1,0,1.304267,0.079343,0.130427,1.304267,0.500000
A51117,1,0,1,0,1.700014,0.079587,0.170000,1.700014,0.500000
A51119,1,0,1,0,1.308163,0.079580,0.130817,1.308163,0.500000
A51121,1,0,1,0,1.296553,0.078874,0.129656,1.296553,0.500000
A51125,1,0,1,0,1.267188,0.077087,0.126719,1.267188,0.500000
A51127,1,0,1,0,1.278780,0.077792,0.127878,1.278780,0.500000
A51131,1,0,1,0,1.253191,0.076236,0.125319,1.253191,0.500000
A51133,1,0,1,0,1.270979,0.077318,0.127098,1.270979,0.500000
A51135,1,0,1,0,1.318974,0.080238,0.131898,1.318974,0.500000
A51137,1,0,1,0,1.297759,0.078947,0.129776,1.297759,0.500000
A51139,1,0,1,0,1.361423,0.082820,0.136143,1.361423,0.500000
A51141,1,0,1,0,1.930065,0.075560,0.193006,1.930065,0.500000
A51143,1,0,1,0,1.449355,0.079444,0.144936,1.449355,0.500000
A51145,1,0,1,0,1.344887,0.081814,0.134489,1.344887,0.500000
A51147,1,0,1,0,1.339195,0.081468,0.133920,1.339195,0.500000
A51149,1,0,1,0,1.317660,0.080158,0.131766,1.317660,0.500000
A51153,1,0,1,0,1.333418,0.081116,0.133342,1.333418,0.500000
A51155,1,0,1,0,1.952018,0.080563,0.195202,1.952018,0.500000
A51157,1,0,1,0,1.306437,0.079475,0.130644,1.306437,0.500000
A51159,1,0,1,0,1.272710,0.077423,0.127271,1.272710,0.500000
A51161,1,0,1,0,1.299314,0.079042,0.129932,1.299314,0.500000
A51163,1,0,1,0,1.301391,0.079168,0.130139,1.301391,0.500000
A51165,1,0,1,0,1.336799,0.081322,0.133680,1.336799,0.500000
A51167,1,0,1,0,1.498392,0.066320,0.149839,1.498392,0.500000
A51169,1,0,1,0,1.123386,0.062231,0.112338,1.123386,0.500000
A51171,1,0,1,0,1.327993,0.080786,0.132800,1.327993,0.500000
A51173,1,0,1,0,2.439271,0.074098,0.243927,2.439271,0.500000
A51175,1,0,1,0,2.244957,0.079476,0.224496,2.244957,0.500000
A51177,1,0,1,0,1.310484,0.079721,0.131049,1.310484,0.500000
A51179,1,0,1,0,1.285973,0.078230,0.128598,1.285973,0.500000
A51181,1,0,1,0,1.305228,0.079401,0.130523,1.305228,0.500000
A51183,1,0,1,0,2.335159,0.080859,0.233516,2.335159,0.500000
A51185,1,0,1,0,1.983189,0.067986,0.198318,1.983189,0.500000
A51187,1,0,1,0,1.342156,0.081648,0.134216,1.342156,0.500000
A51191,1,0,1,0,2.812570,0.072035,0.281256,2.812570,0.500000
A51193,1,0,1,0,1.276785,0.077671,0.127679,1.276785,0.500000
A51195,1,0,1,0,2.729115,0.071753,0.272911,2.729115,0.500000
A51197,1,0,1,0,2.141144,0.079735,0.214115,2.141144,0.500000
A51199,1,0,1,0,1.243351,0.075637,0.124335,1.243351,0.500000
A51510,1,0,1,0,1.288531,0.078386,0.128853,1.288531,0.500000
A51515,1,0,1,0,0.144755,0.058706,0.014475,0.144755,0.500000
A51520,1,0,1,0,0.136967,0.055548,0.013697,0.136967,0.500000
A51530,1,0,1,0,1.302505,0.079236,0.130251,1.302505,0.500000
A51540,1,0,1,0,1.285927,0.078227,0.128593,1.285927,0.500000
A51550,1,0,1,0,1.284141,0.078119,0.128414,1.284141,0.500000
A51570,1,0,1,0,1.336072,0.081278,0.133607,1.336072,0.500000
A51580,1,0,1,0,1.368308,0.083239,0.136831,1.368308,0.500000
A51590,1,0,1,0,0.202806,0.082249,0.020281,0.202806,0.500000
A51595,1,0,1,0,0.197423,0.080066,0.019743,0.197423,0.500000
A51600,1,0,1,0,1.315591,0.080032,0.131559,1.315591,0.500000
A51610,1,0,1,0,1.332628,0.081068,0.133263,1.332628,0.500000
A51620,1,0,1,0,0.193050,0.078292,0.019305,0.193050,0.500000
A51630,1,0,1,0,1.338028,0.081397,0.133803,1.338028,0.500000
A51640,1,0,1,0,0.199426,0.080878,0.019943,0.199426,0.500000
A51650,1,0,1,0,1.303776,0.079313,0.130378,1.303776,0.500000
A51660,1,0,1,0,1.409589,0.085750,0.140959,1.409589,0.500000
A51670,1,0,1,0,1.336557,0.081307,0.133656,1.336557,0.500000
A51678,1,0,1,0,1.380056,0.083953,0.138006,1.380056,0.500000
A51680,1,0,1,0,1.359470,0.082701,0.135947,1.359470,0.500000
A51683,1,0,1,0,1.331575,0.081004,0.133158,1.331575,0.500000
A51685,1,0,1,0,1.330387,0.080932,0.133039,1.330387,0.500000
A51690,1,0,1,0,0.197100,0.079935,0.019711,0.197100,0.500000
A51700,1,0,1,0,1.298022,0.078963,0.129803,1.298022,0.500000
A51710,1,0,1,0,1.300911,0.079139,0.130091,1.300911,0.500000
A51720,1,0,1,0,0.182062,0.073836,0.018207,0.182062,0.500000
A51730,1,0,1,0,1.346562,0.081916,0.134657,1.346562,0.500000
A51735,1,0,1,0,1.308597,0.079606,0.130860,1.308597,0.500000
A51740,1,0,1,0,1.300793,0.079132,0.130080,1.300793,0.500000
A51750,1,0,1,0,0.202070,0.081950,0.020208,0.202070,0.500000
A51760,1,0,1,0,1.348750,0.082049,0.134875,1.348750,0.500000
A51770,1,0,1,0,0.206262,0.083650,0.020627,0.206262,0.500000
A51775,1,0,1,0,0.206557,0.083771,0.020656,0.206557,0.500000
A51790,1,0,1,0,1.383486,0.084162,0.138349,1.383486,0.500000
A51800,1,0,1,0,1.301351,0.079165,0.130135,1.301351,0.500000
A51810,1,0,1,0,1.296206,0.078852,0.129621,1.296206,0.500000
A51820,1,0,1,0,1.321686,0.080403,0.132169,1.321686,0.500000
A51830,1,0,1,0,1.294348,0.078739,0.129435,1.294348,0.500000
A51840,1,0,1,0,1.388945,0.084494,0.138895,1.388945,0.500000
A54003,1,0,1,0,1.357562,0.082585,0.135757,1.357562,0.500000
A54023,1,0,1,0,1.147174,0.069786,0.114718,1.147174,0.500000
A54027,1,0,1,0,1.318650,0.080218,0.131865,1.318650,0.500000
A54031,1,0,1,0,1.313807,0.079923,0.131381,1.313807,0.500000
A54037,1,0,1,0,1.357680,0.082592,0.135768,1.357680,0.500000
A54057,1,0,1,0,1.250413,0.076067,0.125042,1.250413,0.500000
A54063,1,0,1,0,1.261950,0.076769,0.126195,1.261950,0.500000
A54065,1,0,1,0,1.313098,0.079880,0.131310,1.313098,0.500000
A54071,1,0,1,0,1.357935,0.082608,0.135794,1.357935,0.500000
A54077,1,0,1,0,1.136763,0.069153,0.113677,1.136763,0.500000
A54093,1,0,1,0,1.125577,0.068473,0.112558,1.125577,0.500000
B24001,1,0,1,0,1.315324,0.080016,0.131533,1.315324,0.500000
B24021,1,0,1,0,1.275241,0.077577,0.127524,1.275241,0.500000
B37005,1,0,1,0,4.980639,0.079666,0.498063,4.980639,0.500000
B37009,1,0,1,0,3.064401,0.077003,0.306441,3.064401,0.500000
B42001,1,0,1,0,1.294029,0.078720,0.129403,1.294029,0.500000
B42009,1,0,1,0,1.298831,0.079012,0.129883,1.298831,0.500000
B42015,1,0,1,0,1.321072,0.080365,0.132107,1.321072,0.500000
B42027,1,0,1,0,1.222354,0.074360,0.122236,1.222354,0.500000
B42035,1,0,1,0,1.275106,0.077569,0.127511,1.275106,0.500000
B42041,1,0,1,0,1.288348,0.078375,0.128835,1.288348,0.500000
B42043,1,0,1,0,1.313726,0.079918,0.131373,1.313726,0.500000
B42055,1,0,1,0,1.300633,0.079122,0.130064,1.300633,0.500000
B42079,1,0,1,0,1.256000,0.076407,0.125600,1.256000,0.500000
B42081,1,0,1,0,1.298843,0.079013,0.129885,1.298843,0.500000
B42119,1,0,1,0,1.324836,0.080594,0.132484,1.324836,0.500000
B42131,1,0,1,0,1.274716,0.077545,0.127472,1.274716,0.500000
B51003,1,0,1,0,1.262181,0.076783,0.126218,1.262181,0.500000
B51009,1,0,1,0,1.248367,0.075942,0.124837,1.248367,0.500000
B51015,1,0,1,0,1.258175,0.076539,0.125818,1.258175,0.500000
B51017,1,0,1,0,1.286196,0.078244,0.128620,1.286196,0.500000
B51019,1,0,1,0,1.300790,0.079131,0.130079,1.300790,0.500000
B51023,1,0,1,0,1.270071,0.077263,0.127007,1.270071,0.500000
B51035,1,0,1,0,2.292354,0.075840,0.229235,2.292354,0.500000
B51061,1,0,1,0,1.298584,0.078997,0.129859,1.298584,0.500000
B51067,1,0,1,0,3.067697,0.079550,0.306769,3.067697,0.500000
B51071,1,0,1,0,1.391064,0.082587,0.139106,1.391064,0.500000
B51077,1,0,1,0,2.755066,0.077151,0.275507,2.755066,0.500000
B51079,1,0,1,0,1.272783,0.077428,0.127279,1.272783,0.500000
B51091,1,0,1,0,1.252230,0.076177,0.125223,1.252230,0.500000
B51105,1,0,1,0,0.894503,0.061696,0.089451,0.894503,0.500000
B51113,1,0,1,0,1.269125,0.077205,0.126913,1.269125,0.500000
B51125,1,0,1,0,1.237530,0.075283,0.123753,1.237530,0.500000
B51139,1,0,1,0,1.314471,0.079964,0.131447,1.314471,0.500000
B51141,1,0,1,0,1.881520,0.073659,0.188152,1.881520,0.500000
B51157,1,0,1,0,1.284268,0.078126,0.128427,1.284268,0.500000
B51161,1,0,1,0,0.915370,0.074540,0.091536,0.915370,0.500000
B51163,1,0,1,0,1.290276,0.078492,0.129028,1.290276,0.500000
B51165,1,0,1,0,1.356441,0.082517,0.135644,1.356441,0.500000
B51167,1,0,1,0,1.489758,0.065938,0.148976,1.489758,0.500000
B51169,1,0,1,0,1.093460,0.060574,0.109346,1.093460,0.500000
B51171,1,0,1,0,1.284297,0.078128,0.128430,1.284297,0.500000
B51173,1,0,1,0,2.439532,0.074106,0.243953,2.439532,0.500000
B51185,1,0,1,0,1.970931,0.067566,0.197092,1.970931,0.500000
B51187,1,0,1,0,1.293994,0.078718,0.129400,1.293994,0.500000
B51191,1,0,1,0,2.758299,0.070646,0.275829,2.758299,0.500000
B51197,1,0,1,0,2.136979,0.079580,0.213699,2.136979,0.500000
B54023,1,0,1,0,1.283911,0.078105,0.128391,1.283911,0.500000
B54031,1,0,1,0,1.324938,0.080600,0.132494,1.324938,0.500000
B54057,1,0,1,0,1.327016,0.080727,0.132702,1.327016,0.500000
B54071,1,0,1,0,1.286389,0.078255,0.128639,1.286389,0.500000
C42009,1,0,1,0,1.313808,0.079923,0.131381,1.313808,0.500000
C51015,1,0,1,0,1.287740,0.078337,0.128774,1.287740,0.500000
C51071,1,0,1,0,1.376647,0.081732,0.137665,1.376647,0.500000
C51165,1,0,1,0,1.281492,0.077957,0.128150,1.281492,0.500000
B51195,1,0,1,0,1.072740,0.059425,0.107273,1.072740,0.500000
end,,,,,,,,,
