TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
A36015,1,0,1,0,1.356919,0.314627,0.135692,1.356919,0.500000
A36017,1,0,1,0,1.283280,0.297553,0.128329,1.283280,0.500000
A36023,1,0,1,0,1.306080,0.302839,0.130608,1.306080,0.500000
A36025,1,0,1,0,1.311435,0.304081,0.131144,1.311435,0.500000
A36043,1,0,1,0,1.286149,0.298218,0.128615,1.286149,0.500000
A36051,1,0,1,0,1.331596,0.308756,0.133160,1.331596,0.500000
A36053,1,0,1,0,1.322007,0.306532,0.132201,1.322007,0.500000
A36065,1,0,1,0,1.302494,0.302008,0.130250,1.302494,0.500000
A36067,1,0,1,0,1.333392,0.309172,0.133340,1.333392,0.500000
A36069,1,0,1,0,1.291736,0.299513,0.129174,1.291736,0.500000
A36077,1,0,1,0,1.141010,0.264565,0.114101,1.141010,0.500000
A36095,1,0,1,0,1.304682,0.302515,0.130469,1.304682,0.500000
A36097,1,0,1,0,1.361317,0.315647,0.136132,1.361317,0.500000
A36101,1,0,1,0,1.422168,0.329756,0.142217,1.422168,0.500000
A36107,1,0,1,0,1.322917,0.306743,0.132292,1.322917,0.500000
A36109,1,0,1,0,1.342760,0.311344,0.134276,1.342760,0.500000
A36123,1,0,1,0,1.359532,0.315233,0.135954,1.359532,0.500000
A37001,1,0,1,0,4.028299,0.321029,0.402830,4.028299,0.500000
A37005,1,0,1,0,2.063205,0.302274,0.206321,2.063205,0.500000
A37009,1,0,1,0,1.512868,0.258707,0.151286,1.512868,0.500000
A37033,1,0,1,0,0.907850,0.318432,0.090785,0.907850,0.500000
A37067,1,0,1,0,1.241004,0.281243,0.124100,1.241004,0.500000
A37077,1,0,1,0,1.223529,0.278108,0.122352,1.223529,0.500000
A37081,1,0,1,0,1.562974,0.326633,0.156298,1.562974,0.500000
A37131,1,0,1,0,2.566675,0.322605,0.256668,2.566675,0.500000
A37135,1,0,1,0,2.942728,0.319262,0.294272,2.942728,0.500000
A37145,1,0,1,0,1.163689,0.316118,0.116370,1.163689,0.500000
A37157,1,0,1,0,0.588127,0.226305,0.058812,0.588127,0.500000
A37169,1,0,1,0,1.417673,0.315523,0.141768,1.417673,0.500000
A37171,1,0,1,0,2.355307,0.310445,0.235531,2.355307,0.500000
A37181,1,0,1,0,2.443911,0.314957,0.244391,2.443911,0.500000
A37185,1,0,1,0,2.236300,0.296797,0.223630,2.236300,0.500000
A37189,1,0,1,0,2.619984,0.271837,0.261998,2.619984,0.500000
A42001,1,0,1,0,1.395578,0.323591,0.139558,1.395578,0.500000
A42009,1,0,1,0,1.275153,0.295668,0.127516,1.275153,0.500000
A42011,1,0,1,0,1.257297,0.291528,0.125730,1.257297,0.500000
A42013,1,0,1,0,1.336306,0.309848,0.133631,1.336306,0.500000
A42015,1,0,1,0,1.378122,0.319544,0.137813,1.378122,0.500000
A42021,1,0,1,0,1.299193,0.301242,0.129920,1.299193,0.500000
A42023,1,0,1,0,1.280284,0.296858,0.128029,1.280284,0.500000
A42025,1,0,1,0,1.244000,0.288445,0.124400,1.244000,0.500000
A42027,1,0,1,0,1.213442,0.281359,0.121345,1.213442,0.500000
A42029,1,0,1,0,1.301120,0.301689,0.130112,1.301120,0.500000
A42033,1,0,1,0,1.111364,0.257690,0.111137,1.111364,0.500000
A42035,1,0,1,0,1.239491,0.287399,0.123950,1.239491,0.500000
A42037,1,0,1,0,1.285181,0.297993,0.128519,1.285181,0.500000
A42041,1,0,1,0,1.259607,0.292064,0.125961,1.259607,0.500000
A42043,1,0,1,0,1.333726,0.309249,0.133373,1.333726,0.500000
A42047,1,0,1,0,1.280035,0.296800,0.128004,1.280035,0.500000
A42055,1,0,1,0,1.312163,0.304250,0.131217,1.312163,0.500000
A42057,1,0,1,0,1.206366,0.279719,0.120637,1.206366,0.500000
A42061,1,0,1,0,1.305500,0.302705,0.130550,1.305500,0.500000
A42063,1,0,1,0,1.175557,0.272575,0.117556,1.175557,0.500000
A42065,1,0,1,0,1.209549,0.280457,0.120955,1.209549,0.500000
A42067,1,0,1,0,1.337824,0.310200,0.133783,1.337824,0.500000
A42069,1,0,1,0,1.277958,0.296319,0.127796,1.277958,0.500000
A42071,1,0,1,0,1.200516,0.278362,0.120052,1.200516,0.500000
A42075,1,0,1,0,1.315287,0.304974,0.131529,1.315287,0.500000
A42079,1,0,1,0,1.323607,0.306903,0.132361,1.323607,0.500000
A42081,1,0,1,0,1.323349,0.306843,0.132335,1.323349,0.500000
A42083,1,0,1,0,1.287694,0.298576,0.128770,1.287694,0.500000
A42087,1,0,1,0,1.323921,0.306976,0.132393,1.323921,0.500000
A42093,1,0,1,0,1.347647,0.312477,0.134765,1.347647,0.500000
A42097,1,0,1,0,1.276621,0.296009,0.127663,1.276621,0.500000
A42099,1,0,1,0,1.218879,0.282620,0.121888,1.218879,0.500000
A42105,1,0,1,0,1.293387,0.299896,0.129339,1.293387,0.500000
A42107,1,0,1,0,1.272690,0.295097,0.127269,1.272690,0.500000
A42109,1,0,1,0,1.145724,0.265658,0.114573,1.145724,0.500000
A42111,1,0,1,0,1.236514,0.286709,0.123652,1.236514,0.500000
A42113,1,0,1,0,1.233840,0.286089,0.123384,1.233840,0.500000
A42115,1,0,1,0,1.313158,0.304480,0.131316,1.313158,0.500000
A42117,1,0,1,0,1.344836,0.311825,0.134484,1.344836,0.500000
A42119,1,0,1,0,1.331070,0.308634,0.133107,1.331070,0.500000
A42127,1,0,1,0,1.283364,0.297572,0.128337,1.283364,0.500000
A42131,1,0,1,0,1.361268,0.315636,0.136127,1.361268,0.500000
A42133,1,0,1,0,1.365337,0.316579,0.136534,1.365337,0.500000
A47091,1,0,1,0,0.659412,0.285436,0.065941,0.659412,0.500000
A47163,1,0,1,0,0.765377,0.264870,0.076539,0.765377,0.500000
A51001,1,0,1,0,1.367222,0.317016,0.136723,1.367222,0.500000
A51003,1,0,1,0,1.187659,0.275381,0.118766,1.187659,0.500000
A51005,1,0,1,0,1.243530,0.288336,0.124353,1.243530,0.500000
A51007,1,0,1,0,1.298856,0.301164,0.129886,1.298856,0.500000
A51009,1,0,1,0,1.173373,0.272069,0.117338,1.173373,0.500000
A51011,1,0,1,0,1.214750,0.281662,0.121475,1.214750,0.500000
A51013,1,0,1,0,1.186946,0.275216,0.118695,1.186946,0.500000
A51015,1,0,1,0,1.195379,0.277171,0.119538,1.195379,0.500000
A51017,1,0,1,0,1.216885,0.282158,0.121689,1.216885,0.500000
A51019,1,0,1,0,1.172058,0.271764,0.117206,1.172058,0.500000
A51021,1,0,1,0,0.278557,0.124627,0.027856,0.278557,0.500000
A51023,1,0,1,0,1.185310,0.274836,0.118531,1.185310,0.500000
A51025,1,0,1,0,1.827776,0.287415,0.182777,1.827776,0.500000
A51027,1,0,1,0,0.473074,0.197054,0.047307,0.473074,0.500000
A51029,1,0,1,0,1.213067,0.281272,0.121307,1.213067,0.500000
A51031,1,0,1,0,1.293723,0.299974,0.129373,1.293723,0.500000
A51033,1,0,1,0,1.396232,0.323743,0.139624,1.396232,0.500000
A51035,1,0,1,0,0.659600,0.216533,0.065961,0.659600,0.500000
A51036,1,0,1,0,1.380044,0.319989,0.138005,1.380044,0.500000
A51037,1,0,1,0,3.146950,0.312863,0.314695,3.146950,0.500000
A51041,1,0,1,0,1.388849,0.322031,0.138885,1.388849,0.500000
A51043,1,0,1,0,1.368478,0.317307,0.136848,1.368478,0.500000
A51045,1,0,1,0,1.200917,0.278455,0.120092,1.200917,0.500000
A51047,1,0,1,0,1.213470,0.281366,0.121347,1.213470,0.500000
A51049,1,0,1,0,1.295632,0.300417,0.129564,1.295632,0.500000
A51051,1,0,1,0,0.285344,0.162113,0.028535,0.285344,0.500000
A51053,1,0,1,0,1.239789,0.287468,0.123979,1.239789,0.500000
A51057,1,0,1,0,1.381118,0.320238,0.138112,1.381118,0.500000
A51059,1,0,1,0,1.253618,0.290675,0.125362,1.253618,0.500000
A51061,1,0,1,0,1.326041,0.307468,0.132605,1.326041,0.500000
A51063,1,0,1,0,0.767736,0.267170,0.076774,0.767736,0.500000
A51065,1,0,1,0,1.338442,0.310343,0.133845,1.338442,0.500000
A51067,1,0,1,0,1.213120,0.263269,0.121311,1.213120,0.500000
A51069,1,0,1,0,1.336007,0.309778,0.133601,1.336007,0.500000
A51071,1,0,1,0,1.338924,0.310455,0.133893,1.338924,0.500000
A51073,1,0,1,0,1.345455,0.311969,0.134546,1.345455,0.500000
A51075,1,0,1,0,1.362791,0.315989,0.136280,1.362791,0.500000
A51077,1,0,1,0,0.850363,0.235623,0.085037,0.850363,0.500000
A51079,1,0,1,0,1.256909,0.291438,0.125691,1.256909,0.500000
A51081,1,0,1,0,1.059876,0.319968,0.105988,1.059876,0.500000
A51083,1,0,1,0,0.533428,0.248268,0.053343,0.533428,0.500000
A51085,1,0,1,0,1.178403,0.273235,0.117841,1.178403,0.500000
A51087,1,0,1,0,1.385313,0.321211,0.138532,1.385313,0.500000
A51089,1,0,1,0,0.599903,0.240001,0.059990,0.599903,0.500000
A51091,1,0,1,0,1.153242,0.267401,0.115325,1.153242,0.500000
A51093,1,0,1,0,1.367069,0.316981,0.136707,1.367069,0.500000
A51095,1,0,1,0,1.289564,0.299010,0.128957,1.289564,0.500000
A51097,1,0,1,0,1.165765,0.270305,0.116577,1.165765,0.500000
A51099,1,0,1,0,1.197176,0.277588,0.119718,1.197176,0.500000
A51101,1,0,1,0,1.367722,0.317132,0.136773,1.367722,0.500000
A51103,1,0,1,0,1.360473,0.315451,0.136048,1.360473,0.500000
A51105,1,0,1,0,0.131212,0.093334,0.013121,0.131212,0.500000
A51107,1,0,1,0,1.337022,0.310014,0.133703,1.337022,0.500000
A51109,1,0,1,0,1.378891,0.319722,0.137890,1.378891,0.500000
A51111,1,0,1,0,0.445984,0.248717,0.044599,0.445984,0.500000
A51113,1,0,1,0,1.231722,0.285598,0.123173,1.231722,0.500000
A51115,1,0,1,0,1.361988,0.315802,0.136199,1.361988,0.500000
A51117,1,0,1,0,1.025411,0.284742,0.102542,1.025411,0.500000
A51119,1,0,1,0,1.364110,0.316295,0.136412,1.364110,0.500000
A51121,1,0,1,0,1.183715,0.274467,0.118372,1.183715,0.500000
A51125,1,0,1,0,1.172549,0.271878,0.117255,1.172549,0.500000
A51127,1,0,1,0,1.179928,0.273588,0.117993,1.179928,0.500000
A51131,1,0,1,0,1.163232,0.269717,0.116324,1.163232,0.500000
A51133,1,0,1,0,1.227386,0.284593,0.122739,1.227386,0.500000
A51135,1,0,1,0,1.312994,0.304442,0.131300,1.312994,0.500000
A51137,1,0,1,0,1.221895,0.283319,0.122190,1.221895,0.500000
A51139,1,0,1,0,1.340525,0.310826,0.134053,1.340525,0.500000
A51141,1,0,1,0,0.617080,0.208710,0.061709,0.617080,0.500000
A51143,1,0,1,0,0.749909,0.265161,0.074990,0.749909,0.500000
A51145,1,0,1,0,1.379273,0.319810,0.137928,1.379273,0.500000
A51147,1,0,1,0,1.313008,0.304446,0.131301,1.313008,0.500000
A51149,1,0,1,0,1.322312,0.306603,0.132232,1.322312,0.500000
A51153,1,0,1,0,1.365730,0.316670,0.136574,1.365730,0.500000
A51155,1,0,1,0,0.592057,0.241871,0.059205,0.592057,0.500000
A51157,1,0,1,0,1.294939,0.300256,0.129494,1.294939,0.500000
A51159,1,0,1,0,1.164521,0.270016,0.116452,1.164521,0.500000
A51161,1,0,1,0,1.195580,0.277218,0.119558,1.195580,0.500000
A51163,1,0,1,0,1.191519,0.276276,0.119152,1.191519,0.500000
A51165,1,0,1,0,1.222772,0.283523,0.122278,1.222772,0.500000
A51167,1,0,1,0,0.271832,0.119453,0.027183,0.271832,0.500000
A51169,1,0,1,0,0.150619,0.085676,0.015062,0.150619,0.500000
A51171,1,0,1,0,1.214747,0.281662,0.121475,1.214747,0.500000
A51173,1,0,1,0,0.679257,0.198802,0.067925,0.679257,0.500000
A51175,1,0,1,0,2.221347,0.312649,0.222135,2.221347,0.500000
A51177,1,0,1,0,1.293442,0.299909,0.129345,1.293442,0.500000
A51179,1,0,1,0,1.224257,0.283867,0.122426,1.224257,0.500000
A51181,1,0,1,0,1.344984,0.311860,0.134499,1.344984,0.500000
A51183,1,0,1,0,2.352677,0.322165,0.235269,2.352677,0.500000
A51185,1,0,1,0,0.401137,0.131614,0.040114,0.401137,0.500000
A51187,1,0,1,0,1.285759,0.298127,0.128576,1.285759,0.500000
A51191,1,0,1,0,0.804572,0.179797,0.080457,0.804572,0.500000
A51193,1,0,1,0,1.188526,0.275582,0.118853,1.188526,0.500000
A51195,1,0,1,0,0.766105,0.200493,0.076610,0.766105,0.500000
A51197,1,0,1,0,0.844526,0.252780,0.084453,0.844526,0.500000
A51199,1,0,1,0,1.152958,0.267335,0.115296,1.152958,0.500000
A51510,1,0,1,0,1.191279,0.276220,0.119128,1.191279,0.500000
A51515,1,0,1,0,0.026203,0.080677,0.002621,0.026203,0.500000
A51520,1,0,1,0,0.025337,0.078007,0.002534,0.025337,0.500000
A51530,1,0,1,0,1.198415,0.277875,0.119842,1.198415,0.500000
A51540,1,0,1,0,1.187006,0.275230,0.118701,1.187006,0.500000
A51550,1,0,1,0,1.345770,0.312042,0.134577,1.345770,0.500000
A51570,1,0,1,0,1.400118,0.324644,0.140012,1.400118,0.500000
A51580,1,0,1,0,1.433850,0.332465,0.143385,1.433850,0.500000
A51590,1,0,1,0,0.104473,0.321659,0.010448,0.104473,0.500000
A51595,1,0,1,0,0.101714,0.313161,0.010171,0.101714,0.500000
A51600,1,0,1,0,1.378679,0.319672,0.137868,1.378679,0.500000
A51610,1,0,1,0,1.396498,0.323804,0.139650,1.396498,0.500000
A51620,1,0,1,0,0.099524,0.306421,0.009953,0.099524,0.500000
A51630,1,0,1,0,1.402168,0.325119,0.140217,1.402168,0.500000
A51640,1,0,1,0,0.102735,0.316306,0.010273,0.102735,0.500000
A51650,1,0,1,0,1.366304,0.316803,0.136631,1.366304,0.500000
A51660,1,0,1,0,1.477028,0.342477,0.147703,1.477028,0.500000
A51670,1,0,1,0,1.400622,0.324760,0.140063,1.400622,0.500000
A51678,1,0,1,0,1.446123,0.335311,0.144613,1.446123,0.500000
A51680,1,0,1,0,1.424592,0.330318,0.142460,1.424592,0.500000
A51683,1,0,1,0,1.395408,0.323551,0.139541,1.395408,0.500000
A51685,1,0,1,0,1.394166,0.323263,0.139417,1.394166,0.500000
A51690,1,0,1,0,0.101590,0.312781,0.010159,0.101590,0.500000
A51700,1,0,1,0,1.360300,0.315411,0.136030,1.360300,0.500000
A51710,1,0,1,0,1.363313,0.316110,0.136332,1.363313,0.500000
A51720,1,0,1,0,0.093990,0.289382,0.009399,0.093990,0.500000
A51730,1,0,1,0,1.411103,0.327191,0.141111,1.411103,0.500000
A51735,1,0,1,0,1.371364,0.317976,0.137137,1.371364,0.500000
A51740,1,0,1,0,1.363186,0.316080,0.136319,1.363186,0.500000
A51750,1,0,1,0,0.104079,0.320447,0.010408,0.104079,0.500000
A51760,1,0,1,0,1.413375,0.327717,0.141338,1.413375,0.500000
A51770,1,0,1,0,0.106217,0.327028,0.010622,0.106217,0.500000
A51775,1,0,1,0,0.106344,0.327419,0.010634,0.106344,0.500000
A51790,1,0,1,0,1.449715,0.336144,0.144972,1.449715,0.500000
A51800,1,0,1,0,1.359960,0.315332,0.135996,1.359960,0.500000
A51810,1,0,1,0,1.351731,0.313424,0.135174,1.351731,0.500000
A51820,1,0,1,0,1.378124,0.319544,0.137813,1.378124,0.500000
A51830,1,0,1,0,1.349804,0.312977,0.134981,1.349804,0.500000
A51840,1,0,1,0,1.447779,0.335695,0.144778,1.447779,0.500000
A54003,1,0,1,0,1.390857,0.322496,0.139086,1.390857,0.500000
A54023,1,0,1,0,1.077490,0.249836,0.107749,1.077490,0.500000
A54027,1,0,1,0,1.236346,0.286670,0.123635,1.236346,0.500000
A54031,1,0,1,0,1.226985,0.284499,0.122699,1.226985,0.500000
A54037,1,0,1,0,1.396097,0.323711,0.139610,1.396097,0.500000
A54057,1,0,1,0,1.174469,0.272323,0.117447,1.174469,0.500000
A54063,1,0,1,0,1.152693,0.267274,0.115270,1.152693,0.500000
A54065,1,0,1,0,1.257282,0.291524,0.125729,1.257282,0.500000
A54071,1,0,1,0,1.282090,0.297277,0.128209,1.282090,0.500000
A54077,1,0,1,0,1.088616,0.252416,0.108862,1.088616,0.500000
A54093,1,0,1,0,1.066386,0.247262,0.106639,1.066386,0.500000
B24001,1,0,1,0,1.358099,0.314901,0.135810,1.358099,0.500000
B24021,1,0,1,0,1.215067,0.281736,0.121507,1.215067,0.500000
B37005,1,0,1,0,2.078310,0.304487,0.207831,2.078310,0.500000
B37009,1,0,1,0,1.530114,0.261655,0.153010,1.530114,0.500000
B42001,1,0,1,0,1.342002,0.311168,0.134201,1.342002,0.500000
B42009,1,0,1,0,1.266777,0.293726,0.126678,1.266777,0.500000
B42015,1,0,1,0,1.363882,0.316242,0.136389,1.363882,0.500000
B42027,1,0,1,0,1.174125,0.272243,0.117413,1.174125,0.500000
B42035,1,0,1,0,1.280641,0.296941,0.128065,1.280641,0.500000
B42041,1,0,1,0,1.245893,0.288884,0.124590,1.245893,0.500000
B42043,1,0,1,0,1.348895,0.312767,0.134890,1.348895,0.500000
B42055,1,0,1,0,1.297364,0.300818,0.129737,1.297364,0.500000
B42079,1,0,1,0,1.304781,0.302538,0.130479,1.304781,0.500000
B42081,1,0,1,0,1.338616,0.310383,0.133862,1.338616,0.500000
B42119,1,0,1,0,1.382419,0.320540,0.138242,1.382419,0.500000
B42131,1,0,1,0,1.321367,0.306384,0.132137,1.321367,0.500000
B51003,1,0,1,0,1.164889,0.270101,0.116489,1.164889,0.500000
B51009,1,0,1,0,1.147026,0.265959,0.114703,1.147026,0.500000
B51015,1,0,1,0,1.152503,0.267229,0.115251,1.152503,0.500000
B51017,1,0,1,0,1.222792,0.283527,0.122280,1.222792,0.500000
B51019,1,0,1,0,1.192959,0.276610,0.119296,1.192959,0.500000
B51023,1,0,1,0,1.161484,0.269312,0.116149,1.161484,0.500000
B51035,1,0,1,0,0.653141,0.214412,0.065314,0.653141,0.500000
B51061,1,0,1,0,1.296204,0.300549,0.129621,1.296204,0.500000
B51067,1,0,1,0,1.202517,0.260968,0.120251,1.202517,0.500000
B51071,1,0,1,0,0.473838,0.295804,0.047383,0.473838,0.500000
B51077,1,0,1,0,0.842852,0.233542,0.084285,0.842852,0.500000
B51079,1,0,1,0,1.230438,0.285300,0.123044,1.230438,0.500000
B51091,1,0,1,0,1.148207,0.266233,0.114821,1.148207,0.500000
B51105,1,0,1,0,0.131803,0.093756,0.013180,0.131803,0.500000
B51113,1,0,1,0,1.205911,0.279613,0.120591,1.205911,0.500000
B51125,1,0,1,0,1.148346,0.266266,0.114835,1.148346,0.500000
B51139,1,0,1,0,1.297110,0.300759,0.129711,1.297110,0.500000
B51141,1,0,1,0,0.605657,0.204846,0.060566,0.605657,0.500000
B51157,1,0,1,0,1.274203,0.295448,0.127421,1.274203,0.500000
B51161,1,0,1,0,0.285064,0.179348,0.028506,0.285064,0.500000
B51163,1,0,1,0,1.178571,0.273274,0.117858,1.178571,0.500000
B51165,1,0,1,0,1.236903,0.286799,0.123691,1.236903,0.500000
B51167,1,0,1,0,0.271175,0.119164,0.027117,0.271175,0.500000
B51169,1,0,1,0,0.149045,0.084782,0.014905,0.149045,0.500000
B51171,1,0,1,0,1.178795,0.273326,0.117880,1.178795,0.500000
B51173,1,0,1,0,0.679994,0.199018,0.067999,0.679994,0.500000
B51185,1,0,1,0,0.400169,0.131296,0.040018,0.400169,0.500000
B51187,1,0,1,0,1.243743,0.288385,0.124375,1.243743,0.500000
B51191,1,0,1,0,0.798370,0.178411,0.079837,0.798370,0.500000
B51197,1,0,1,0,0.845070,0.252943,0.084507,0.845070,0.500000
B54023,1,0,1,0,1.184699,0.274695,0.118470,1.184699,0.500000
B54031,1,0,1,0,1.235614,0.286500,0.123562,1.235614,0.500000
B54057,1,0,1,0,1.236136,0.286621,0.123614,1.236136,0.500000
B54071,1,0,1,0,1.220442,0.282982,0.122045,1.220442,0.500000
C42009,1,0,1,0,1.280308,0.296864,0.128031,1.280308,0.500000
C51015,1,0,1,0,1.178626,0.273287,0.117863,1.178626,0.500000
C51071,1,0,1,0,0.469305,0.292974,0.046930,0.469305,0.500000
C51165,1,0,1,0,1.174654,0.272366,0.117466,1.174654,0.500000
B51195,1,0,1,0,0.147885,0.084122,0.014788,0.147885,0.500000
end,,,,,,,,,
