TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000024,0.002551,0,0.236E-05,0.000024,0.500000,0.255E-05,0.194E-05
A10003,1,0,0,1,0,1,0,1,0,0.000016,0.001727,0,0.160E-05,0.000016,0.500000,0.173E-05,0.174E-05
A10005,1,0,0,1,0,1,0,1,0,0.000023,0.002500,0,0.231E-05,0.000023,0.500000,0.250E-05,0.132E-05
A11001,1,0,0,1,0,1,0,1,0,0.000024,0.002637,0,0.244E-05,0.000024,0.500000,0.264E-05,0.298E-05
A24001,1,0,0,1,0,1,0,1,0,0.000030,0.003260,0,0.302E-05,0.000030,0.500000,0.326E-05,0.384E-05
A24003,1,0,0,1,0,1,0,1,0,0.000018,0.001903,0,0.176E-05,0.000018,0.500000,0.191E-05,0.197E-05
A24005,1,0,0,1,0,1,0,1,0,0.000022,0.002378,0,0.220E-05,0.000022,0.500000,0.238E-05,0.167E-05
A24009,1,0,0,1,0,1,0,1,0,0.000021,0.002258,0,0.209E-05,0.000021,0.500000,0.226E-05,0.202E-05
A24011,1,0,0,1,0,1,0,1,0,0.000016,0.001752,0,0.162E-05,0.000016,0.500000,0.175E-05,0.181E-05
A24013,1,0,0,1,0,1,0,1,0,0.000023,0.002429,0,0.225E-05,0.000023,0.500000,0.243E-05,0.227E-05
A24015,1,0,0,1,0,1,0,1,0,0.000024,0.002601,0,0.240E-05,0.000024,0.500000,0.260E-05,0.213E-05
A24017,1,0,0,1,0,1,0,1,0,0.000016,0.001756,0,0.162E-05,0.000016,0.500000,0.176E-05,0.282E-05
A24019,1,0,0,1,0,1,0,1,0,0.000016,0.001711,0,0.158E-05,0.000016,0.500000,0.171E-05,0.210E-05
A24021,1,0,0,1,0,1,0,1,0,0.000024,0.002576,0,0.238E-05,0.000024,0.500000,0.258E-05,0.236E-05
A24023,1,0,0,1,0,1,0,1,0,0.000015,0.001560,0,0.144E-05,0.000015,0.500000,0.156E-05,0.169E-05
A24025,1,0,0,1,0,1,0,1,0,0.000019,0.002040,0,0.189E-05,0.000019,0.500000,0.204E-05,0.153E-05
A24027,1,0,0,1,0,1,0,1,0,0.000023,0.002435,0,0.225E-05,0.000023,0.500000,0.243E-05,0.200E-05
A24029,1,0,0,1,0,1,0,1,0,0.000017,0.001800,0,0.167E-05,0.000017,0.500000,0.180E-05,0.165E-05
A24031,1,0,0,1,0,1,0,1,0,0.000025,0.002658,0,0.246E-05,0.000025,0.500000,0.266E-05,0.216E-05
A24033,1,0,0,1,0,1,0,1,0,0.000027,0.002933,0,0.271E-05,0.000027,0.500000,0.294E-05,0.267E-05
A24035,1,0,0,1,0,1,0,1,0,0.000020,0.002128,0,0.197E-05,0.000020,0.500000,0.213E-05,0.161E-05
A24037,1,0,0,1,0,1,0,1,0,0.000024,0.002579,0,0.238E-05,0.000024,0.500000,0.258E-05,0.288E-05
A24039,1,0,0,1,0,1,0,1,0,0.000016,0.001750,0,0.162E-05,0.000016,0.500000,0.175E-05,0.215E-05
A24041,1,0,0,1,0,1,0,1,0,0.000016,0.001701,0,0.157E-05,0.000016,0.500000,0.170E-05,0.173E-05
A24043,1,0,0,1,0,1,0,1,0,0.000039,0.004218,0,0.390E-05,0.000039,0.500000,0.422E-05,0.138E-05
A24045,1,0,0,1,0,1,0,1,0,0.000020,0.002150,0,0.199E-05,0.000020,0.500000,0.215E-05,0.238E-05
A24047,1,0,0,1,0,1,0,1,0,0.000020,0.002102,0,0.195E-05,0.000020,0.500000,0.210E-05,0.230E-05
A24510,1,0,0,1,0,1,0,1,0,0.000018,0.001912,0,0.177E-05,0.000018,0.500000,0.191E-05,0.166E-05
A36003,1,0,0,1,0,1,0,1,0,0.000026,0.002812,0,0.260E-05,0.000026,0.500000,0.281E-05,0.347E-05
A36007,1,0,0,1,0,1,0,1,0,0.000018,0.001950,0,0.180E-05,0.000018,0.500000,0.195E-05,0.194E-05
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A36015,1,0,0,1,0,1,0,1,0,0.000024,0.002626,0,0.243E-05,0.000024,0.500000,0.263E-05,0.332E-05
A36017,1,0,0,1,0,1,0,1,0,0.000016,0.001713,0,0.158E-05,0.000016,0.500000,0.171E-05,0.159E-05
A36023,1,0,0,1,0,1,0,1,0,0.000016,0.001710,0,0.158E-05,0.000016,0.500000,0.171E-05,0.139E-05
A36025,1,0,0,1,0,1,0,1,0,0.000017,0.001792,0,0.166E-05,0.000017,0.500000,0.179E-05,0.176E-05
A36043,1,0,0,1,0,1,0,1,0,0.000015,0.001612,0,0.149E-05,0.000015,0.500000,0.161E-05,0.157E-05
A36051,1,0,0,1,0,1,0,1,0,0.000016,0.001723,0,0.159E-05,0.000016,0.500000,0.172E-05,0.233E-05
A36053,1,0,0,1,0,1,0,1,0,0.000016,0.001703,0,0.157E-05,0.000016,0.500000,0.170E-05,0.138E-05
A36065,1,0,0,1,0,1,0,1,0,0.000015,0.001574,0,0.145E-05,0.000015,0.500000,0.157E-05,0.143E-05
A36067,1,0,0,1,0,1,0,1,0,0.000017,0.001791,0,0.166E-05,0.000017,0.500000,0.179E-05,0.133E-05
A36069,1,0,0,1,0,1,0,1,0,0.000017,0.001857,0,0.172E-05,0.000017,0.500000,0.186E-05,0.240E-05
A36077,1,0,0,1,0,1,0,1,0,0.000016,0.001765,0,0.163E-05,0.000016,0.500000,0.177E-05,0.162E-05
A36095,1,0,0,1,0,1,0,1,0,0.000016,0.001674,0,0.155E-05,0.000016,0.500000,0.167E-05,0.160E-05
A36097,1,0,0,1,0,1,0,1,0,0.000017,0.001854,0,0.171E-05,0.000017,0.500000,0.186E-05,0.257E-05
A36101,1,0,0,1,0,1,0,1,0,0.000021,0.002242,0,0.207E-05,0.000021,0.500000,0.224E-05,0.285E-05
A36107,1,0,0,1,0,1,0,1,0,0.000020,0.002154,0,0.199E-05,0.000020,0.500000,0.215E-05,0.238E-05
A36109,1,0,0,1,0,1,0,1,0,0.000019,0.002046,0,0.189E-05,0.000019,0.500000,0.204E-05,0.238E-05
A36123,1,0,0,1,0,1,0,1,0,0.000018,0.001883,0,0.174E-05,0.000018,0.500000,0.188E-05,0.241E-05
A37001,1,0,0,1,0,1,0,1,0,0.000060,0.004328,0,0.602E-05,0.000060,0.500000,0.432E-05,0.532E-05
A37005,1,0,0,1,0,1,0,1,0,0.000033,0.002388,0,0.332E-05,0.000033,0.500000,0.239E-05,0.217E-05
A37009,1,0,0,1,0,1,0,1,0,0.000032,0.002316,0,0.322E-05,0.000032,0.500000,0.232E-05,0.185E-05
A37033,1,0,0,1,0,1,0,1,0,0.000074,0.005317,0,0.734E-05,0.000074,0.500000,0.532E-05,0.630E-05
A37067,1,0,0,1,0,1,0,1,0,0.000063,0.004572,0,0.635E-05,0.000063,0.500000,0.457E-05,0.416E-05
A37077,1,0,0,1,0,1,0,1,0,0.000054,0.003886,0,0.540E-05,0.000054,0.500000,0.389E-05,0.505E-05
A37081,1,0,0,1,0,1,0,1,0,0.000065,0.004702,0,0.654E-05,0.000065,0.500000,0.470E-05,0.419E-05
A37131,1,0,0,1,0,1,0,1,0,0.000061,0.004398,0,0.612E-05,0.000061,0.500000,0.440E-05,0.697E-05
A37135,1,0,0,1,0,1,0,1,0,0.000059,0.004291,0,0.597E-05,0.000059,0.500000,0.429E-05,0.528E-05
A37145,1,0,0,1,0,1,0,1,0,0.000064,0.004620,0,0.642E-05,0.000064,0.500000,0.462E-05,0.571E-05
A37157,1,0,0,1,0,1,0,1,0,0.000068,0.004925,0,0.684E-05,0.000068,0.500000,0.493E-05,0.474E-05
A37169,1,0,0,1,0,1,0,1,0,0.000058,0.004219,0,0.587E-05,0.000058,0.500000,0.422E-05,0.357E-05
A37171,1,0,0,1,0,1,0,1,0,0.000037,0.002652,0,0.368E-05,0.000037,0.500000,0.265E-05,0.259E-05
A37181,1,0,0,1,0,1,0,1,0,0.000066,0.004780,0,0.664E-05,0.000066,0.500000,0.478E-05,0.570E-05
A37185,1,0,0,1,0,1,0,1,0,0.000060,0.004356,0,0.606E-05,0.000060,0.500000,0.435E-05,0.545E-05
A37189,1,0,0,1,0,1,0,1,0,0.000027,0.001916,0,0.266E-05,0.000027,0.500000,0.192E-05,0.192E-05
A42001,1,0,0,1,0,1,0,1,0,0.000025,0.002749,0,0.254E-05,0.000025,0.500000,0.275E-05,0.375E-05
A42009,1,0,0,1,0,1,0,1,0,0.000020,0.002163,0,0.200E-05,0.000020,0.500000,0.216E-05,0.206E-05
A42011,1,0,0,1,0,1,0,1,0,0.000017,0.001832,0,0.170E-05,0.000017,0.500000,0.183E-05,0.217E-05
A42013,1,0,0,1,0,1,0,1,0,0.000021,0.002272,0,0.210E-05,0.000021,0.500000,0.227E-05,0.182E-05
A42015,1,0,0,1,0,1,0,1,0,0.000023,0.002511,0,0.232E-05,0.000023,0.500000,0.251E-05,0.260E-05
A42021,1,0,0,1,0,1,0,1,0,0.000016,0.001730,0,0.160E-05,0.000016,0.500000,0.173E-05,0.174E-05
A42023,1,0,0,1,0,1,0,1,0,0.000013,0.001438,0,0.133E-05,0.000013,0.500000,0.144E-05,0.195E-05
A42025,1,0,0,1,0,1,0,1,0,0.000019,0.002065,0,0.191E-05,0.000019,0.500000,0.206E-05,0.238E-05
A42027,1,0,0,1,0,1,0,1,0,0.000021,0.002262,0,0.209E-05,0.000021,0.500000,0.226E-05,0.139E-05
A42029,1,0,0,1,0,1,0,1,0,0.000021,0.002291,0,0.212E-05,0.000021,0.500000,0.229E-05,0.195E-05
A42033,1,0,0,1,0,1,0,1,0,0.000018,0.001908,0,0.177E-05,0.000018,0.500000,0.191E-05,0.149E-05
