TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A24013,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.028101,299,0.061,0.,0.944966,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.590841,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24015,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.033920,349,0.039,0.,0.958721,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24017,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.022331,440,0.017,0.,0.920000,40,35,2,2,0,0,0.004948,0.1,0.640000,0.2,2.447734,0.312914,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24019,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031187,550,0.006,0.,0.941183,40,35,2,2,0,0,0.004631,0.1,0.640000,0.2,1.400000,0.468756,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24021,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.027252,327,0.048,0.,0.950195,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24023,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.040135,256,0.090,0.,0.943111,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.692465,0.478174,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24025,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.057643,349,0.039,0.,0.960349,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.643281,0.300948,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24027,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.033747,323,0.049,0.,0.959213,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.426546,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24029,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.048939,464,0.014,0.,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.336429,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24031,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.031125,325,0.049,0.,0.939492,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.405916,0.424086,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24033,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.024731,335,0.044,0.,0.921402,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24035,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.048939,526,0.008,0.,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.336429,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24037,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.018649,434,0.018,0.,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.435512,0.368606,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24039,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031174,587,0.005,0.,0.941834,40,35,2,2,0,0,0.004463,0.1,0.640000,0.2,1.400000,0.467699,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24041,1,1,0,0,0,0,0,0,0,0.05,9.767185,0.044227,540,0.007,0.,0.946019,40,35,2,2,0,0,0.002322,0.1,0.781375,0.2,1.400000,0.321404,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24043,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.105732,338,0.043,0.,0.974436,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,0.806200,0.461134,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24045,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031187,525,0.008,0.,0.941183,40,35,2,2,0,0,0.004631,0.1,0.640000,0.2,1.400000,0.468756,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24047,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031174,521,0.008,0.,0.941834,40,35,2,2,0,0,0.004463,0.1,0.640000,0.2,1.400000,0.467699,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24510,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.048216,354,0.037,0.,0.956668,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.538569,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36003,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.015649,335,0.044,0.,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.453698,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36007,1,1,0,0,0,0,0,0,0,0.05,8.401985,0.034284,329,0.047,0.,0.963511,40,35,2,2,0,0,0.003660,0.1,0.672159,0.2,1.400000,0.443149,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36015,1,1,0,0,0,0,0,0,0,0.05,10.06429,0.016177,438,0.018,0.,0.956336,40,35,2,2,0,0,0.001002,0.1,0.805143,0.2,1.400000,0.427694,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36017,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.053912,341,0.042,0.,0.939608,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.373179,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36023,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.080583,383,0.029,0.,0.957700,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.498405,0.457972,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36025,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.079126,294,0.064,0.,0.952501,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.361001,0.481650,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36043,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.063977,327,0.048,0.,0.951828,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.983046,0.359141,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36051,1,1,0,0,0,0,0,0,0,0.05,9.847300,0.038305,360,0.035,0.,0.942524,40,35,2,2,0,0,0.000917,0.1,0.787784,0.2,2.800000,0.468386,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36053,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.082304,380,0.030,0.,0.947548,40,35,2,2,0,0,0.002492,0.1,0.640000,0.2,2.015500,0.470855,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36065,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.078589,396,0.026,0.,0.961048,40,35,2,2,0,0,0.003627,0.1,0.640000,0.2,2.169918,0.410060,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36067,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.098786,383,0.029,0.,0.967988,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.628242,0.500184,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36069,1,1,0,0,0,0,0,0,0,0.05,9.847300,0.038305,379,0.030,0.,0.942524,40,35,2,2,0,0,0.000917,0.1,0.787784,0.2,2.800000,0.468386,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36077,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.079080,321,0.050,0.,0.955652,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.928392,0.543383,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36095,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.080643,293,0.065,0.,0.952439,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.408745,0.484904,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36097,1,1,0,0,0,0,0,0,0,0.05,10.18998,0.029862,343,0.041,0.,0.944110,40,35,2,2,0,0,0.000627,0.1,0.815198,0.2,2.724212,0.460816,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36101,1,1,0,0,0,0,0,0,0,0.05,10.94433,0.023260,371,0.032,0.,0.936300,40,35,2,2,0,0,0.000100,0.1,0.875546,0.2,2.227177,0.455949,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36107,1,1,0,0,0,0,0,0,0,0.05,8.846869,0.027270,345,0.040,0.,0.952451,40,35,2,2,0,0,0.002565,0.1,0.707749,0.2,1.400000,0.427042,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36109,1,1,0,0,0,0,0,0,0,0.05,8.846211,0.027294,320,0.051,0.,0.952420,40,35,2,2,0,0,0.002565,0.1,0.707697,0.2,1.400000,0.427039,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
