TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.003790,0.015808,0,0.000379,0.003790,0.500000,0.000016,0.844E-05
A10003,1,0,0,1,0,1,0,1,0,0.002505,0.010450,0,0.000251,0.002505,0.500000,0.000011,0.756E-05
A10005,1,0,0,1,0,1,0,1,0,0.003626,0.015126,0,0.000363,0.003626,0.500000,0.000015,0.575E-05
A11001,1,0,0,1,0,1,0,1,0,0.003877,0.016174,0,0.000388,0.003877,0.500000,0.000016,0.000013
A24001,1,0,0,1,0,1,0,1,0,0.004545,0.018962,0,0.000455,0.004545,0.500000,0.000019,0.000017
A24003,1,0,0,1,0,1,0,1,0,0.002740,0.011428,0,0.000274,0.002740,0.500000,0.000012,0.859E-05
A24005,1,0,0,1,0,1,0,1,0,0.003506,0.014628,0,0.000350,0.003506,0.500000,0.000015,0.726E-05
A24009,1,0,0,1,0,1,0,1,0,0.003356,0.014003,0,0.000336,0.003356,0.500000,0.000014,0.880E-05
A24011,1,0,0,1,0,1,0,1,0,0.002564,0.010698,0,0.000257,0.002564,0.500000,0.000011,0.786E-05
A24013,1,0,0,1,0,1,0,1,0,0.003517,0.014672,0,0.000352,0.003517,0.500000,0.000015,0.990E-05
A24015,1,0,0,1,0,1,0,1,0,0.003769,0.015723,0,0.000377,0.003769,0.500000,0.000016,0.926E-05
A24017,1,0,0,1,0,1,0,1,0,0.002628,0.010962,0,0.000263,0.002628,0.500000,0.000011,0.000012
A24019,1,0,0,1,0,1,0,1,0,0.002460,0.010262,0,0.000246,0.002460,0.500000,0.000010,0.914E-05
A24021,1,0,0,1,0,1,0,1,0,0.003695,0.015417,0,0.000370,0.003695,0.500000,0.000016,0.000010
A24023,1,0,0,1,0,1,0,1,0,0.002256,0.009412,0,0.000225,0.002256,0.500000,0.941E-05,0.737E-05
