TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.005232,0.419207,0,0.000524,0.005232,0.500000,0.000419,0.000848
A10003,1,0,0,1,0,1,0,1,0,0.001350,0.108188,0,0.000135,0.001350,0.500000,0.000108,0.000599
A10005,1,0,0,1,0,1,0,1,0,0.023651,1.895135,0,0.002369,0.023651,0.500000,0.001895,0.000565
A11001,1,0,0,1,0,1,0,1,0,0.018695,1.497977,0,0.001872,0.018695,0.500000,0.001498,0.001242
A24001,1,0,0,1,0,1,0,1,0,0.003730,0.298870,0,0.000374,0.003730,0.500000,0.000299,0.001445
A24003,1,0,0,1,0,1,0,1,0,0.002151,0.172319,0,0.000215,0.002151,0.500000,0.000172,0.000696
A24005,1,0,0,1,0,1,0,1,0,0.000885,0.070893,0,0.000089,0.000885,0.500000,0.000071,0.000694
A24009,1,0,0,1,0,1,0,1,0,0.000974,0.078030,0,0.000098,0.000974,0.500000,0.000078,0.000821
A24011,1,0,0,1,0,1,0,1,0,0.013573,1.087590,0,0.001359,0.013573,0.500000,0.001088,0.000652
A24013,1,0,0,1,0,1,0,1,0,0.001291,0.103408,0,0.000129,0.001291,0.500000,0.000103,0.000891
A24015,1,0,0,1,0,1,0,1,0,0.002186,0.175158,0,0.000219,0.002186,0.500000,0.000175,0.000867
A24017,1,0,0,1,0,1,0,1,0,0.002829,0.226707,0,0.000283,0.002829,0.500000,0.000227,0.001103
A24019,1,0,0,1,0,1,0,1,0,0.008267,0.662445,0,0.000828,0.008267,0.500000,0.000662,0.000791
A24021,1,0,0,1,0,1,0,1,0,0.000761,0.060951,0,0.000076,0.000761,0.500000,0.000061,0.000922
A24023,1,0,0,1,0,1,0,1,0,0.001785,0.143000,0,0.000179,0.001785,0.500000,0.000143,0.000600
A24025,1,0,0,1,0,1,0,1,0,0.002740,0.219552,0,0.000274,0.002740,0.500000,0.000220,0.000603
A24027,1,0,0,1,0,1,0,1,0,0.000350,0.028009,0,0.000035,0.000350,0.500000,0.000028,0.000802
A24029,1,0,0,1,0,1,0,1,0,0.000893,0.071561,0,0.000089,0.000893,0.500000,0.000072,0.000601
A24031,1,0,0,1,0,1,0,1,0,0.000914,0.073226,0,0.000092,0.000914,0.500000,0.000073,0.000892
A24033,1,0,0,1,0,1,0,1,0,0.000364,0.029132,0,0.000037,0.000364,0.500000,0.000029,0.001064
A24035,1,0,0,1,0,1,0,1,0,0.006241,0.500062,0,0.000625,0.006241,0.500000,0.000500,0.000648
A24037,1,0,0,1,0,1,0,1,0,0.003445,0.276064,0,0.000345,0.003445,0.500000,0.000276,0.001091
A24039,1,0,0,1,0,1,0,1,0,0.010034,0.804001,0,0.001005,0.010034,0.500000,0.000804,0.000805
A24041,1,0,0,1,0,1,0,1,0,0.015663,1.255071,0,0.001569,0.015663,0.500000,0.001255,0.000639
A24043,1,0,0,1,0,1,0,1,0,0.000888,0.071137,0,0.000089,0.000888,0.500000,0.000071,0.000688
A24045,1,0,0,1,0,1,0,1,0,0.005611,0.449601,0,0.000562,0.005611,0.500000,0.000450,0.000974
A24047,1,0,0,1,0,1,0,1,0,0.003596,0.288117,0,0.000360,0.003596,0.500000,0.000288,0.000957
A24510,1,0,0,1,0,1,0,1,0,0.003536,0.283307,0,0.000354,0.003536,0.500000,0.000283,0.000614
A36003,1,0,0,1,0,1,0,1,0,0.001059,0.084822,0,0.000106,0.001059,0.500000,0.000085,0.001223
A36007,1,0,0,1,0,1,0,1,0,0.004882,0.391216,0,0.000489,0.004882,0.500000,0.000391,0.000716
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A36015,1,0,0,1,0,1,0,1,0,0.001770,0.141790,0,0.000177,0.001770,0.500000,0.000142,0.001291
A36017,1,0,0,1,0,1,0,1,0,0.002547,0.204060,0,0.000255,0.002547,0.500000,0.000204,0.000584
A36023,1,0,0,1,0,1,0,1,0,0.004910,0.393435,0,0.000492,0.004910,0.500000,0.000393,0.000533
A36025,1,0,0,1,0,1,0,1,0,0.002478,0.198555,0,0.000248,0.002478,0.500000,0.000199,0.000681
A36043,1,0,0,1,0,1,0,1,0,0.003100,0.248425,0,0.000311,0.003100,0.500000,0.000248,0.000597
A36051,1,0,0,1,0,1,0,1,0,0.001873,0.150061,0,0.000188,0.001873,0.500000,0.000150,0.000835
A36053,1,0,0,1,0,1,0,1,0,0.005563,0.445764,0,0.000557,0.005563,0.500000,0.000446,0.000553
A36065,1,0,0,1,0,1,0,1,0,0.004494,0.360124,0,0.000450,0.004494,0.500000,0.000360,0.000562
A36067,1,0,0,1,0,1,0,1,0,0.009349,0.749100,0,0.000936,0.009349,0.500000,0.000749,0.000528
A36069,1,0,0,1,0,1,0,1,0,0.001064,0.085257,0,0.000107,0.001064,0.500000,0.000085,0.000890
A36077,1,0,0,1,0,1,0,1,0,0.000500,0.040072,0,0.000050,0.000500,0.500000,0.000040,0.000617
A36095,1,0,0,1,0,1,0,1,0,0.002870,0.229997,0,0.000287,0.002870,0.500000,0.000230,0.000617
A36097,1,0,0,1,0,1,0,1,0,0.002420,0.193938,0,0.000242,0.002420,0.500000,0.000194,0.000935
A36101,1,0,0,1,0,1,0,1,0,0.003384,0.271187,0,0.000339,0.003384,0.500000,0.000271,0.001110
A36107,1,0,0,1,0,1,0,1,0,0.001828,0.146496,0,0.000183,0.001828,0.500000,0.000146,0.000869
A36109,1,0,0,1,0,1,0,1,0,0.005699,0.456667,0,0.000571,0.005699,0.500000,0.000457,0.000819
A36123,1,0,0,1,0,1,0,1,0,0.002203,0.176513,0,0.000221,0.002203,0.500000,0.000177,0.000880
A37001,1,0,0,1,0,1,0,1,0,0.000150,0.007185,0,0.000015,0.000150,0.500000,0.719E-05,0.531E-06
A37005,1,0,0,1,0,1,0,1,0,0.000107,0.005683,0,0.000010,0.000107,0.500000,0.568E-05,0.235E-06
A37009,1,0,0,1,0,1,0,1,0,0.000080,0.005010,0,0.792E-05,0.000080,0.500000,0.501E-05,0.169E-06
A37033,1,0,0,1,0,1,0,1,0,0.000145,0.008851,0,0.000014,0.000145,0.500000,0.850E-05,0.535E-06
A37067,1,0,0,1,0,1,0,1,0,0.000216,0.011717,0,0.000021,0.000216,0.500000,0.000012,0.489E-06
A37077,1,0,0,1,0,1,0,1,0,0.000075,0.004605,0,0.775E-05,0.000075,0.500000,0.460E-05,0.398E-06
A37081,1,0,0,1,0,1,0,1,0,0.000265,0.014192,0,0.000027,0.000265,0.500000,0.000014,0.495E-06
A37131,1,0,0,1,0,1,0,1,0,0.000110,0.007026,0,0.000011,0.000110,0.500000,0.702E-05,0.612E-06
A37135,1,0,0,1,0,1,0,1,0,0.000148,0.007101,0,0.000015,0.000148,0.500000,0.710E-05,0.524E-06
A37145,1,0,0,1,0,1,0,1,0,0.000187,0.010583,0,0.000019,0.000187,0.500000,0.000010,0.589E-06
