TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
A42107,0.249500,1,0.03,0.3,0,50,202.7325,5,0.5,2,0,550,29.26200,5,1,8,0,300,1.170000,6,0.5,1,0,100,0,0,0,0,na,na
A42109,0.556500,1,0.03,0.3,0,50,234.8360,5,0.5,2,0,550,19.91300,5,1,8,0,300,0.805000,6,0.5,1,0,100,0,0,0,0,na,na
A42111,0.438500,1,0.03,0.3,0,50,682.3500,5,0.5,2,0,550,40.50550,5,1,8,0,300,1.580500,6,0.5,1,0,100,0,0,0,0,na,na
A42113,0.324500,1,0.03,0.3,0,50,540.3590,5,0.5,2,0,550,31.97900,5,1,8,0,300,1.598000,6,0.5,1,0,100,0,0,0,0,na,na
A42115,0.202500,1,0.03,0.3,0,50,448.7575,5,0.5,2,0,550,24.66100,5,1,8,0,300,0.997500,6,0.5,1,0,100,0,0,0,0,na,na
A42117,0.193000,1,0.03,0.3,0,50,164.1880,5,0.5,2,0,550,16.01450,5,1,8,0,300,0.629500,6,0.5,1,0,100,0,0,0,0,na,na
A42119,0.710000,1,0.03,0.3,0,50,1342.292,5,0.5,2,0,550,50.78100,5,1,8,0,300,2.071000,6,0.5,1,0,100,0,0,0,0,na,na
A42127,0.364500,1,0.03,0.3,0,50,540.9406,5,0.5,2,0,550,27.03150,5,1,8,0,300,1.166500,6,0.5,1,0,100,0,0,0,0,na,na
A42131,0.319000,1,0.03,0.3,0,50,135.9835,5,0.5,2,0,550,25.02800,5,1,8,0,300,1.018500,6,0.5,1,0,100,0,0,0,0,na,na
A42133,0.778500,1,0.03,0.3,0,50,89.63300,5,0.5,2,0,550,24.35900,5,1,8,0,300,0.836500,6,0.5,1,0,100,0,0,0,0,na,na
A47091,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A47163,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51001,0.041500,1,0.03,0.3,0,50,244.9935,5,0.5,2,0,550,11.92700,5,1,8,0,300,0.395500,6,0.5,1,0,100,0,0,0,0,na,na
A51003,0.810500,1,0.03,0.3,0,50,43.91900,5,0.5,2,0,550,64.62550,5,1,8,0,300,1.042500,6,0.5,1,0,100,0,0,0,0,na,na
A51005,0.404000,1,0.03,0.3,0,50,15.61200,5,0.5,2,0,550,39.86400,5,1,8,0,300,0.448000,6,0.5,1,0,100,0,0,0,0,na,na
A51007,0.110000,1,0.03,0.3,0,50,189.9210,5,0.5,2,0,550,21.68300,5,1,8,0,300,0.261000,6,0.5,1,0,100,0,0,0,0,na,na
A51009,0.965000,1,0.03,0.3,0,50,21.39250,5,0.5,2,0,550,81.24800,5,1,8,0,300,1.671000,6,0.5,1,0,100,0,0,0,0,na,na
A51011,0.147000,1,0.03,0.3,0,50,61.79300,5,0.5,2,0,550,48.91650,5,1,8,0,300,0.564500,6,0.5,1,0,100,0,0,0,0,na,na
A51013,0.,1,0.03,0.3,0,50,32.38300,5,0.5,2,0,550,5.537500,5,1,8,0,300,0.056500,6,0.5,1,0,100,0,0,0,0,na,na
A51015,0.590500,1,0.03,0.3,0,50,54.18450,5,0.5,2,0,550,96.04800,5,1,8,0,300,2.308500,6,0.5,1,0,100,0,0,0,0,na,na
A51017,0.099000,1,0.03,0.3,0,50,48.46550,5,0.5,2,0,550,17.13800,5,1,8,0,300,0.235000,6,0.5,1,0,100,0,0,0,0,na,na
A51019,0.276500,1,0.03,0.3,0,50,43.54200,5,0.5,2,0,550,75.14700,5,1,8,0,300,0.895000,6,0.5,1,0,100,0,0,0,0,na,na
A51021,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51023,0.177000,1,0.03,0.3,0,50,58.31700,5,0.5,2,0,550,39.26300,5,1,8,0,300,0.616500,6,0.5,1,0,100,0,0,0,0,na,na
A51025,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51027,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51029,0.097500,1,0.03,0.3,0,50,116.6665,5,0.5,2,0,550,27.49100,5,1,8,0,300,0.375000,6,0.5,1,0,100,0,0,0,0,na,na
A51031,0.209000,1,0.03,0.3,0,50,58.99600,5,0.5,2,0,550,47.67800,5,1,8,0,300,0.519000,6,0.5,1,0,100,0,0,0,0,na,na
A51033,10.95400,1,0.03,0.3,0,50,24.72050,5,0.5,2,0,550,63.72050,5,1,8,0,300,0.577500,6,0.5,1,0,100,0,0,0,0,na,na
A51035,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51036,0.163000,1,0.03,0.3,0,50,110.7245,5,0.5,2,0,550,36.74250,5,1,8,0,300,1.125500,6,0.5,1,0,100,0,0,0,0,na,na
A51037,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51041,0.242500,1,0.03,0.3,0,50,68.69750,5,0.5,2,0,550,69.55400,5,1,8,0,300,1.554500,6,0.5,1,0,100,0,0,0,0,na,na
A51043,0.513500,1,0.03,0.3,0,50,67.07600,5,0.5,2,0,550,64.09900,5,1,8,0,300,1.190500,6,0.5,1,0,100,0,0,0,0,na,na
A51045,0.403500,1,0.03,0.3,0,50,45.56450,5,0.5,2,0,550,47.27950,5,1,8,0,300,1.423000,6,0.5,1,0,100,0,0,0,0,na,na
A51047,0.833500,1,0.03,0.3,0,50,42.53400,5,0.5,2,0,550,96.82850,5,1,8,0,300,1.166500,6,0.5,1,0,100,0,0,0,0,na,na
A51049,0.280000,1,0.03,0.3,0,50,157.7315,5,0.5,2,0,550,23.68250,5,1,8,0,300,0.401000,6,0.5,1,0,100,0,0,0,0,na,na
A51051,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51053,0.091500,1,0.03,0.3,0,50,136.1435,5,0.5,2,0,550,31.18700,5,1,8,0,300,0.368000,6,0.5,1,0,100,0,0,0,0,na,na
A51057,16.69200,1,0.03,0.3,0,50,34.55850,5,0.5,2,0,550,127.9815,5,1,8,0,300,1.668500,6,0.5,1,0,100,0,0,0,0,na,na
A51059,0.257000,1,0.03,0.3,0,50,137.9960,5,0.5,2,0,550,37.78850,5,1,8,0,300,0.629500,6,0.5,1,0,100,0,0,0,0,na,na
A51061,0.313500,1,0.03,0.3,0,50,102.1610,5,0.5,2,0,550,27.55500,5,1,8,0,300,0.594000,6,0.5,1,0,100,0,0,0,0,na,na
A51063,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51065,0.816000,1,0.03,0.3,0,50,28.56800,5,0.5,2,0,550,73.46150,5,1,8,0,300,0.718000,6,0.5,1,0,100,0,0,0,0,na,na
A51067,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51069,0.430500,1,0.03,0.3,0,50,63.43750,5,0.5,2,0,550,50.24300,5,1,8,0,300,0.945500,6,0.5,1,0,100,0,0,0,0,na,na
A51071,1.026000,1,0.03,0.3,0,50,58.74050,5,0.5,2,0,550,30.86250,5,1,8,0,300,1.078000,6,0.5,1,0,100,0,0,0,0,na,na
A51073,0.317000,1,0.03,0.3,0,50,152.2515,5,0.5,2,0,550,22.17000,5,1,8,0,300,0.626000,6,0.5,1,0,100,0,0,0,0,na,na
A51075,0.333000,1,0.03,0.3,0,50,105.9910,5,0.5,2,0,550,34.24300,5,1,8,0,300,0.482500,6,0.5,1,0,100,0,0,0,0,na,na
A51077,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51079,0.263500,1,0.03,0.3,0,50,89.58051,5,0.5,2,0,550,58.26050,5,1,8,0,300,1.261000,6,0.5,1,0,100,0,0,0,0,na,na
A51081,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51083,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51085,0.263500,1,0.03,0.3,0,50,120.3130,5,0.5,2,0,550,54.33600,5,1,8,0,300,0.894500,6,0.5,1,0,100,0,0,0,0,na,na
A51087,0.214500,1,0.03,0.3,0,50,91.53950,5,0.5,2,0,550,38.44050,5,1,8,0,300,1.044000,6,0.5,1,0,100,0,0,0,0,na,na
A51089,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51091,0.070000,1,0.03,0.3,0,50,62.77700,5,0.5,2,0,550,9.815000,5,1,8,0,300,0.290000,6,0.5,1,0,100,0,0,0,0,na,na
A51093,34.10300,1,0.03,0.3,0,50,45.38950,5,0.5,2,0,550,262.0930,5,1,8,0,300,3.364500,6,0.5,1,0,100,0,0,0,0,na,na
A51095,0.368500,1,0.03,0.3,0,50,173.6015,5,0.5,2,0,550,30.41100,5,1,8,0,300,1.136500,6,0.5,1,0,100,0,0,0,0,na,na
A51097,0.343000,1,0.03,0.3,0,50,24.85650,5,0.5,2,0,550,80.68650,5,1,8,0,300,0.626000,6,0.5,1,0,100,0,0,0,0,na,na
A51099,0.224500,1,0.03,0.3,0,50,69.03300,5,0.5,2,0,550,21.18050,5,1,8,0,300,0.567500,6,0.5,1,0,100,0,0,0,0,na,na
A51101,0.516500,1,0.03,0.3,0,50,43.22350,5,0.5,2,0,550,111.0985,5,1,8,0,300,1.338000,6,0.5,1,0,100,0,0,0,0,na,na
A51103,0.164500,1,0.03,0.3,0,50,73.77600,5,0.5,2,0,550,6.604500,5,1,8,0,300,0.143500,6,0.5,1,0,100,0,0,0,0,na,na
A51105,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51107,0.566500,1,0.03,0.3,0,50,75.62300,5,0.5,2,0,550,58.88850,5,1,8,0,300,0.915500,6,0.5,1,0,100,0,0,0,0,na,na
