TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.381269,0.100000,0.,10.00000,0.381269,na,na,0.381269,0.008238,0.,10.00000,0.381269,na,na,0.038861,0.001108,0.001375,0.534510,0.038861,na,na,0.000100,0.001108,0.001375,0.296172,0.000100,0.147473,9791.622,0.0001,1.07,50000.00,919.1534,0.0001,1.07,13.61121,68.59499,0.0001,1.07,13.61121,68.59499,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.192699,0.084707,0.,10.00000,0.192699,na,na,0.171578,0.005084,0.,10.00000,0.171578,na,na,0.017157,0.000100,0.010000,0.157072,0.017157,na,na,0.000100,0.000100,0.010000,0.073554,0.000100,0.891741,26823.16,0.0001,1.07,50000.00,51.86562,0.0001,1.07,22.32080,80.06102,0.0001,1.07,22.32080,80.06102,0.0001,1.07,0.395533,0.079107,0,0,1.07,20
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.107473,0.048819,0.,9.372254,0.107473,na,na,0.107473,0.002927,0.,9.372254,0.107473,na,na,0.011395,0.002918,0.000488,0.624823,0.011395,na,na,0.000100,0.002918,0.000488,0.366351,0.000100,0.100000,41585.87,0.0001,1.07,50000.00,101.5828,0.0001,1.07,6.331552,64.31293,0.0001,1.07,6.331552,64.31293,0.0001,1.07,0.392012,0.078402,0,0,1.07,20
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.002538,0.,9.526976,0.000100,na,na,0.000100,0.000152,0.,9.526976,0.000100,na,na,0.000100,0.002363,0.000654,0.399497,0.000100,na,na,0.000100,0.002363,0.000654,0.141374,0.000100,0.100000,43061.32,0.0001,1.07,50000.00,154.8915,0.0001,1.07,6.757137,66.37189,0.0001,1.07,6.757137,66.37189,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.001115,0.008865,0.,10.00000,0.001115,na,na,0.000983,0.000530,0.,10.00000,0.000983,na,na,0.000100,0.000823,0.001877,0.215616,0.000100,na,na,0.000100,0.000823,0.001877,0.079508,0.000100,0.100000,40735.62,0.0001,1.07,50000.00,116.3174,0.0001,1.07,12.00525,85.80354,0.0001,1.07,12.00525,85.80354,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,0.831903,0.000167,0.005857,0.526741,0.831903,na,na,0.000100,0.000167,0.005857,0.092056,0.000100,7.422686,50000.00,0.0001,1.07,50000.00,17.32187,0.0001,1.07,53.32589,93.33846,0.0001,1.07,53.32589,93.33846,0.0001,1.07,0.019396,0.003879,0,0,1.07,20
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000218,0.005578,0.,10.00000,0.000218,na,na,0.000159,0.000335,0.,10.00000,0.000159,na,na,0.000100,0.000231,0.008156,0.160387,0.000100,na,na,0.000100,0.000231,0.008156,0.045588,0.000100,0.100000,27233.16,0.0001,1.07,50000.00,41.77174,0.0001,1.07,12.63796,44.82309,0.0001,1.07,12.63796,44.82309,0.0001,1.07,0.610506,0.122101,0,0,1.07,20
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005042,0.019277,0.,9.348337,0.005042,na,na,0.004214,0.001158,0.,9.348337,0.004214,na,na,0.000421,0.000288,0.005511,0.151730,0.000421,na,na,0.000100,0.000288,0.005511,0.064263,0.000100,0.127191,40010.16,0.0001,1.07,50000.00,108.6699,0.0001,1.07,12.18943,67.36901,0.0001,1.07,12.18943,67.36901,0.0001,1.07,0.686553,0.137311,0,0,1.07,20
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.032093,0.000020,2.005704,1.000000,na,na,0.000100,0.032093,0.000020,1.144612,0.000100,30561.65,33919.32,0.0001,1.07,32.72076,265.3356,0.0001,1.07,8.029423,256.8803,0.0001,1.07,8.029423,256.8803,0.0001,1.07,0.001410,0.000281,0,0,1.07,20
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.088295,0.054387,0.,10.00000,0.088295,na,na,0.088295,0.003261,0.,10.00000,0.088295,na,na,0.009392,0.017977,0.000061,0.910060,0.009392,na,na,0.000100,0.017977,0.000061,0.626982,0.000100,0.100000,27013.93,0.0001,1.07,50000.00,333.1616,0.0001,1.07,1.789388,75.09998,0.0001,1.07,1.789388,75.09998,0.0001,1.07,0.676632,0.135326,0,0,1.07,20
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.020655,0.040261,0.,10.00000,0.020655,na,na,0.020655,0.002414,0.,10.00000,0.020655,na,na,0.002163,0.000429,0.003075,0.216785,0.002163,na,na,0.000100,0.000429,0.003075,0.078864,0.000100,0.625304,36341.54,0.0001,1.07,50000.00,247.6503,0.0001,1.07,16.48168,130.2113,0.0001,1.07,16.48168,130.2113,0.0001,1.07,0.683901,0.136780,0,0,1.07,20
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.261234,0.091171,0.,10.00000,0.261234,na,na,0.261234,0.005467,0.,10.00000,0.261234,na,na,0.031468,0.008756,0.000130,0.780527,0.031468,na,na,0.000100,0.008756,0.000130,0.362516,0.000100,0.207664,30131.67,0.0001,1.07,50000.00,298.6891,0.0001,1.07,3.475886,79.46346,0.0001,1.07,3.475886,79.46346,0.0001,1.07,0.269612,0.053922,0,0,1.07,20
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005033,0.025979,0.,10.00000,0.005033,na,na,0.004763,0.001560,0.,10.00000,0.004763,na,na,0.000476,0.000256,0.004882,0.161608,0.000476,na,na,0.000100,0.000256,0.004882,0.086260,0.000100,0.506467,29710.17,0.0001,1.07,50000.00,302.9265,0.0001,1.07,18.66670,149.1968,0.0001,1.07,18.66670,149.1968,0.0001,1.07,0.693268,0.138654,0,0,1.07,20
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.011675,0.035864,0.,10.00000,0.011675,na,na,0.010686,0.002153,0.,10.00000,0.010686,na,na,0.001069,0.000100,0.010000,0.142264,0.001069,na,na,0.000100,0.000100,0.010000,0.054398,0.000100,1.219345,40122.91,0.0001,1.07,50000.00,224.3107,0.0001,1.07,24.94322,165.1567,0.0001,1.07,24.94322,165.1567,0.0001,1.07,0.600386,0.120077,0,0,1.07,20
A36025,0.4,6.975776004,63.48152646,60,74.04848281,81.66216107,69.18969741,70.72455554,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.010867,0.031333,0.,8.801345,0.010867,na,na,0.010867,0.001881,0.,8.801345,0.010867,na,na,0.001097,0.000257,0.004871,0.194150,0.001097,na,na,0.000100,0.000257,0.004871,0.088991,0.000100,4.910332,27560.79,0.0001,1.07,50000.00,326.5509,0.0001,1.07,21.03315,149.2707,0.0001,1.07,21.03315,149.2707,0.0001,1.07,0.303027,0.060606,0,0,1.07,20
A36043,0.4,9.3922193,65.35454084,60,76.77510265,85.10179199,80.7737934,82.64806555,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.003251,0.024626,0.,10.00000,0.003251,na,na,0.002719,0.001476,0.,10.00000,0.002719,na,na,0.000272,0.000137,0.009592,0.135385,0.000272,na,na,0.000100,0.000137,0.009592,0.058965,0.000100,1.486678,42056.46,0.0001,1.07,50000.00,213.9980,0.0001,1.07,20.74096,131.7981,0.0001,1.07,20.74096,131.7981,0.0001,1.07,0.686049,0.137210,0,0,1.07,20
A36051,0.4,7.668947336,98.64511801,60,73.86922945,81.43603295,90.99930683,93.17318652,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.002072,0.013642,0.,10.00000,0.002072,na,na,0.001812,0.000819,0.,10.00000,0.001812,na,na,0.000181,0.005111,0.000253,0.469301,0.000181,na,na,0.000100,0.005111,0.000253,0.218323,0.000100,1.161467,38390.24,0.0001,1.07,50000.00,234.4344,0.0001,1.07,3.777783,77.10373,0.0001,1.07,3.777783,77.10373,0.0001,1.07,0.806771,0.161354,0,0,1.07,20
A36053,0.4,7.909600462,83.92598625,60,73.71592698,81.24264189,79.97600121,81.82689804,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.019317,0.055177,0.,10.00000,0.019317,na,na,0.016140,0.003312,0.,10.00000,0.016140,na,na,0.001614,0.000100,0.010000,0.206596,0.001614,na,na,0.000100,0.000100,0.010000,0.089721,0.000100,4.080884,39169.59,0.0001,1.07,50000.00,167.1878,0.0001,1.07,25.10584,135.3613,0.0001,1.07,25.10584,135.3613,0.0001,1.07,1.408983,0.281796,0,0,1.07,20
A36065,0.4,8.89043303,71.97058933,60,72.16461852,79.28566626,75.14397892,76.8532975,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.006129,0.031477,0.,10.00000,0.006129,na,na,0.005325,0.001887,0.,10.00000,0.005325,na,na,0.000533,0.000100,0.010000,0.172763,0.000533,na,na,0.000100,0.000100,0.010000,0.062255,0.000100,1.849718,43084.45,0.0001,1.07,50000.00,200.1756,0.0001,1.07,24.21544,150.5373,0.0001,1.07,24.21544,150.5373,0.0001,1.07,0.890560,0.178112,0,0,1.07,20
A36067,0.4,8.385742969,74.84132169,60,73.52556193,81.00249637,75.35472654,77.07022003,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.002845,0.030561,0.,10.00000,0.002845,na,na,0.002159,0.001834,0.,10.00000,0.002159,na,na,0.000216,0.000100,0.010000,0.216784,0.000216,na,na,0.000100,0.000100,0.010000,0.051815,0.000100,0.754142,37897.50,0.0001,1.07,50000.00,117.8468,0.0001,1.07,27.19237,126.3700,0.0001,1.07,27.19237,126.3700,0.0001,1.07,2.485050,0.497011,0,0,1.07,20
A36069,0.4,7.604372204,81.91189366,60,73.53878481,81.01917703,75.37210211,77.0881047,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.003675,0.017306,0.,10.00000,0.003675,na,na,0.003120,0.001038,0.,10.00000,0.003120,na,na,0.000312,0.002419,0.000596,0.500558,0.000312,na,na,0.000100,0.002419,0.000596,0.214336,0.000100,1.127848,39691.64,0.0001,1.07,50000.00,226.7480,0.0001,1.07,7.614368,80.12165,0.0001,1.07,7.614368,80.12165,0.0001,1.07,0.943846,0.188769,0,0,1.07,20
A36077,0.4,7.380514,71.71616117,60,74.19496988,81.84695451,71.52723641,73.13058444,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.010959,0.032990,0.,10.00000,0.010959,na,na,0.010499,0.001979,0.,10.00000,0.010499,na,na,0.001049,0.000204,0.006412,0.166189,0.001049,na,na,0.000100,0.000204,0.006412,0.069942,0.000100,2.193469,3752.685,0.0001,1.07,50000.00,2398.283,0.0001,1.07,21.77967,154.7848,0.0001,1.07,21.77967,154.7848,0.0001,1.07,0.5,0.1,0,0,1.07,20
A36095,0.4,6.084899084,65.89470055,60,73.64951902,81.15886825,60.62054229,61.90432418,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.006692,0.030894,0.,10.00000,0.006692,na,na,0.006254,0.001853,0.,10.00000,0.006254,na,na,0.000625,0.000100,0.010000,0.187282,0.000625,na,na,0.000100,0.000100,0.010000,0.080056,0.000100,4.146486,26218.53,0.0001,1.07,50000.00,343.2687,0.0001,1.07,28.23687,176.8870,0.0001,1.07,28.23687,176.8870,0.0001,1.07,0.707637,0.141527,0,0,1.07,20
A36097,0.4,7.603221801,82.20815373,60,73.61387732,81.11390625,74.78727633,76.48614352,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.015038,0.027427,0.,10.00000,0.015038,na,na,0.015038,0.001645,0.,10.00000,0.015038,na,na,0.001682,0.006130,0.000183,0.578485,0.001682,na,na,0.000100,0.006130,0.000183,0.314123,0.000100,1.997053,28997.59,0.0001,1.07,50000.00,310.3705,0.0001,1.07,4.184540,102.0007,0.0001,1.07,4.184540,102.0007,0.0001,1.07,0.611591,0.122318,0,0,1.07,20
A36101,0.4,7.444112923,83.45033467,60,73.20538394,80.59859184,76.07409652,77.81066755,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.321008,0.100000,0.,10.00000,0.321008,na,na,0.321008,0.007405,0.,10.00000,0.321008,na,na,0.037348,0.004697,0.000243,0.742413,0.037348,na,na,0.000100,0.004697,0.000243,0.451820,0.000100,4.049682,44266.47,0.0001,1.07,49999.99,203.3140,0.0001,1.07,5.743766,85.55562,0.0001,1.07,5.743766,85.55562,0.0001,1.07,0.194529,0.038906,0,0,1.07,20
A36107,0.4,7.479111367,83.47512909,60,73.67746452,81.19412149,75.51727427,77.2375304,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.020156,0.030913,0.,10.00000,0.020156,na,na,0.020156,0.001857,0.,10.00000,0.020156,na,na,0.002017,0.002127,0.000595,0.423503,0.002017,na,na,0.000100,0.002127,0.000595,0.190292,0.000100,0.122991,30317.87,0.0001,1.07,50000.00,296.8546,0.0001,1.07,8.010939,101.9846,0.0001,1.07,8.010939,101.9846,0.0001,1.07,0.648568,0.129714,0,0,1.07,20
A36109,0.4,7.416509243,82.73511072,60,73.73475366,81.26639174,73.84706302,75.51838197,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000582,0.007288,0.,10.00000,0.000582,na,na,0.000511,0.000438,0.,10.00000,0.000511,na,na,0.000100,0.005232,0.000250,0.552141,0.000100,na,na,0.000100,0.005232,0.000250,0.216297,0.000100,0.100000,40239.99,0.0001,1.07,50000.00,223.6582,0.0001,1.07,4.880883,95.86175,0.0001,1.07,4.880883,95.86175,0.0001,1.07,0.762679,0.152536,0,0,1.07,20
A36123,0.4,7.364398801,83.08376291,60,73.7889385,81.33474592,73.63634002,75.30148479,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005707,0.021524,0.,10.00000,0.005707,na,na,0.004995,0.001294,0.,10.00000,0.004995,na,na,0.000499,0.002820,0.000481,0.513895,0.000499,na,na,0.000100,0.002820,0.000481,0.237964,0.000100,1.306284,45968.50,0.0001,1.07,50000.00,195.7863,0.0001,1.07,7.074152,89.44827,0.0001,1.07,7.074152,89.44827,0.0001,1.07,0.686690,0.137338,0,0,1.07,20
A37001,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37005,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37009,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37033,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37067,0.4,8.015781851,61.98549301,60,77.25798577,85.71094905,50,50.35367998,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37077,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37081,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37131,0.4,11.5631235,93.9877834,60,80.0513976,89.23483808,80.7519253,82.62555671,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37135,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
A37145,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0.0003,0.03,0.5,0,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,1000,3000,0.0001,1.07,0.5,0.1,0,0,1.07,20
