TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.357949,2.867834,0,0.035791,0.357949,0.500000,0.002868,0.008469
A10003,1,0,0,1,0,1,0,1,0,0.094113,0.754020,0,0.009410,0.094113,0.500000,0.000754,0.005980
A10005,1,0,0,1,0,1,0,1,0,0.626963,5.023142,0,0.062689,0.626963,0.500000,0.005023,0.005644
A11001,1,0,0,1,0,1,0,1,0,0.370447,2.967966,0,0.037040,0.370447,0.500000,0.002968,0.012409
A24001,1,0,0,1,0,1,0,1,0,0.118963,0.953113,0,0.011895,0.118963,0.500000,0.000953,0.014444
A24003,1,0,0,1,0,1,0,1,0,0.109693,0.878844,0,0.010968,0.109693,0.500000,0.000879,0.006949
A24005,1,0,0,1,0,1,0,1,0,0.076242,0.610842,0,0.007623,0.076242,0.500000,0.000611,0.006934
A24009,1,0,0,1,0,1,0,1,0,0.081658,0.654231,0,0.008165,0.081658,0.500000,0.000654,0.008205
A24011,1,0,0,1,0,1,0,1,0,0.280208,2.244989,0,0.028017,0.280208,0.500000,0.002245,0.006512
A24013,1,0,0,1,0,1,0,1,0,0.092895,0.744263,0,0.009288,0.092895,0.500000,0.000744,0.008905
A24015,1,0,0,1,0,1,0,1,0,0.145484,1.165599,0,0.014547,0.145484,0.500000,0.001166,0.008660
A24017,1,0,0,1,0,1,0,1,0,0.160076,1.282503,0,0.016006,0.160076,0.500000,0.001283,0.011021
A24019,1,0,0,1,0,1,0,1,0,0.197579,1.582978,0,0.019756,0.197579,0.500000,0.001583,0.007902
A24021,1,0,0,1,0,1,0,1,0,0.060559,0.485192,0,0.006055,0.060559,0.500000,0.000485,0.009213
A24023,1,0,0,1,0,1,0,1,0,0.088979,0.712887,0,0.008897,0.088979,0.500000,0.000713,0.005989
A24025,1,0,0,1,0,1,0,1,0,0.173110,1.386929,0,0.017309,0.173110,0.500000,0.001387,0.006018
A24027,1,0,0,1,0,1,0,1,0,0.032152,0.257598,0,0.003215,0.032152,0.500000,0.000258,0.008019
A24029,1,0,0,1,0,1,0,1,0,0.073245,0.586825,0,0.007324,0.073245,0.500000,0.000587,0.006004
A24031,1,0,0,1,0,1,0,1,0,0.076107,0.609760,0,0.007610,0.076107,0.500000,0.000610,0.008906
A24033,1,0,0,1,0,1,0,1,0,0.032250,0.258387,0,0.003224,0.032250,0.500000,0.000259,0.010639
A24035,1,0,0,1,0,1,0,1,0,0.374420,2.999801,0,0.037438,0.374420,0.500000,0.003000,0.006469
A24037,1,0,0,1,0,1,0,1,0,0.155922,1.249224,0,0.015590,0.155922,0.500000,0.001249,0.010898
A24039,1,0,0,1,0,1,0,1,0,0.182275,1.460365,0,0.018225,0.182275,0.500000,0.001460,0.008037
A24041,1,0,0,1,0,1,0,1,0,0.288926,2.314832,0,0.028889,0.288926,0.500000,0.002315,0.006377
A24043,1,0,0,1,0,1,0,1,0,0.082259,0.659046,0,0.008225,0.082259,0.500000,0.000659,0.006874
A24045,1,0,0,1,0,1,0,1,0,0.209600,1.679283,0,0.020957,0.209600,0.500000,0.001679,0.009732
A24047,1,0,0,1,0,1,0,1,0,0.169044,1.354357,0,0.016902,0.169044,0.500000,0.001354,0.009563
A24510,1,0,0,1,0,1,0,1,0,0.156023,1.250031,0,0.015600,0.156023,0.500000,0.001250,0.006130
A36003,1,0,0,1,0,1,0,1,0,0.058731,0.470545,0,0.005872,0.058731,0.500000,0.000471,0.012226
A36007,1,0,0,1,0,1,0,1,0,0.154828,1.240462,0,0.015481,0.154828,0.500000,0.001240,0.007150
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.085036,0.681297,0,0.008503,0.085036,0.500000,0.000681,0.012898
A36017,1,0,0,1,0,1,0,1,0,0.115689,0.926880,0,0.011567,0.115689,0.500000,0.000927,0.005835
A36023,1,0,0,1,0,1,0,1,0,0.177773,1.424291,0,0.017775,0.177773,0.500000,0.001424,0.005324
A36025,1,0,0,1,0,1,0,1,0,0.134432,1.077046,0,0.013442,0.134432,0.500000,0.001077,0.006801
A36043,1,0,0,1,0,1,0,1,0,0.143594,1.150453,0,0.014358,0.143594,0.500000,0.001150,0.005957
A36051,1,0,0,1,0,1,0,1,0,0.125764,1.007604,0,0.012575,0.125764,0.500000,0.001008,0.008344
A36053,1,0,0,1,0,1,0,1,0,0.252387,2.022088,0,0.025236,0.252387,0.500000,0.002022,0.005519
A36065,1,0,0,1,0,1,0,1,0,0.229164,1.836028,0,0.022914,0.229164,0.500000,0.001836,0.005612
A36067,1,0,0,1,0,1,0,1,0,0.273088,2.187944,0,0.027306,0.273088,0.500000,0.002188,0.005271
A36069,1,0,0,1,0,1,0,1,0,0.084524,0.677195,0,0.008451,0.084524,0.500000,0.000677,0.008888
A36077,1,0,0,1,0,1,0,1,0,0.041267,0.330627,0,0.004126,0.041267,0.500000,0.000331,0.006164
A36095,1,0,0,1,0,1,0,1,0,0.160594,1.286653,0,0.016057,0.160594,0.500000,0.001287,0.006157
A36097,1,0,0,1,0,1,0,1,0,0.139391,1.116781,0,0.013937,0.139391,0.500000,0.001117,0.009337
A36101,1,0,0,1,0,1,0,1,0,0.166583,1.334639,0,0.016656,0.166583,0.500000,0.001335,0.011092
A36107,1,0,0,1,0,1,0,1,0,0.091400,0.732282,0,0.009139,0.091400,0.500000,0.000732,0.008684
A36109,1,0,0,1,0,1,0,1,0,0.122372,0.980424,0,0.012236,0.122372,0.500000,0.000980,0.008183
A36123,1,0,0,1,0,1,0,1,0,0.138611,1.110532,0,0.013859,0.138611,0.500000,0.001111,0.008789
A37001,1,0,0,1,0,1,0,1,0,0.013749,0.065799,0,0.001374,0.013749,0.500000,0.000066,0.521E-05
A37005,1,0,0,1,0,1,0,1,0,0.010405,0.055518,0,0.001041,0.010405,0.500000,0.000056,0.225E-05
A37009,1,0,0,1,0,1,0,1,0,0.007947,0.049792,0,0.000795,0.007947,0.500000,0.000049,0.168E-05
A37033,1,0,0,1,0,1,0,1,0,0.013261,0.080719,0,0.001326,0.013261,0.500000,0.000081,0.525E-05
A37067,1,0,0,1,0,1,0,1,0,0.021177,0.114404,0,0.002117,0.021177,0.500000,0.000115,0.480E-05
A37077,1,0,0,1,0,1,0,1,0,0.007107,0.043783,0,0.000710,0.007107,0.500000,0.000044,0.387E-05
A37081,1,0,0,1,0,1,0,1,0,0.025241,0.135096,0,0.002525,0.025241,0.500000,0.000135,0.487E-05
A37131,1,0,0,1,0,1,0,1,0,0.010566,0.067455,0,0.001056,0.010566,0.500000,0.000067,0.604E-05
A37135,1,0,0,1,0,1,0,1,0,0.013618,0.065295,0,0.001361,0.013618,0.500000,0.000065,0.515E-05
A37145,1,0,0,1,0,1,0,1,0,0.016691,0.094725,0,0.001669,0.016691,0.500000,0.000095,0.578E-05
A37157,1,0,0,1,0,1,0,1,0,0.014514,0.085592,0,0.001452,0.014514,0.500000,0.000085,0.469E-05
A37169,1,0,0,1,0,1,0,1,0,0.017686,0.102728,0,0.001769,0.017686,0.500000,0.000103,0.377E-05
A37171,1,0,0,1,0,1,0,1,0,0.015146,0.071629,0,0.001514,0.015146,0.500000,0.000071,0.301E-05
A37181,1,0,0,1,0,1,0,1,0,0.007501,0.049473,0,0.000750,0.007501,0.500000,0.000049,0.389E-05
A37185,1,0,0,1,0,1,0,1,0,0.010725,0.058361,0,0.001073,0.010725,0.500000,0.000058,0.475E-05
A37189,1,0,0,1,0,1,0,1,0,0.005863,0.034897,0,0.000587,0.005863,0.500000,0.000035,0.166E-05
A42001,1,0,0,1,0,1,0,1,0,0.110669,0.886660,0,0.011066,0.110669,0.500000,0.000887,0.013303
A42009,1,0,0,1,0,1,0,1,0,0.076162,0.610202,0,0.007615,0.076162,0.500000,0.000610,0.007962
A42011,1,0,0,1,0,1,0,1,0,0.061692,0.494271,0,0.006168,0.061692,0.500000,0.000494,0.007047
A42013,1,0,0,1,0,1,0,1,0,0.162445,1.301488,0,0.016243,0.162445,0.500000,0.001301,0.006738
A42015,1,0,0,1,0,1,0,1,0,0.120581,0.966076,0,0.012057,0.120581,0.500000,0.000966,0.009716
A42021,1,0,0,1,0,1,0,1,0,0.140154,1.122896,0,0.014014,0.140154,0.500000,0.001123,0.006217
A42023,1,0,0,1,0,1,0,1,0,0.126297,1.011877,0,0.012628,0.126297,0.500000,0.001012,0.007071
A42025,1,0,0,1,0,1,0,1,0,0.055037,0.440948,0,0.005503,0.055037,0.500000,0.000441,0.007661
A42027,1,0,0,1,0,1,0,1,0,0.073297,0.587244,0,0.007329,0.073297,0.500000,0.000587,0.005905
A42029,1,0,0,1,0,1,0,1,0,0.115874,0.928363,0,0.011586,0.115874,0.500000,0.000928,0.007446
A42033,1,0,0,1,0,1,0,1,0,0.022476,0.180068,0,0.002248,0.022476,0.500000,0.000180,0.005581
A42035,1,0,0,1,0,1,0,1,0,0.102866,0.824148,0,0.010285,0.102866,0.500000,0.000824,0.005563
A42037,1,0,0,1,0,1,0,1,0,0.116888,0.936486,0,0.011687,0.116888,0.500000,0.000936,0.005813
A42041,1,0,0,1,0,1,0,1,0,0.073395,0.588028,0,0.007339,0.073395,0.500000,0.000588,0.007238
A42043,1,0,0,1,0,1,0,1,0,0.122578,0.982076,0,0.012256,0.122578,0.500000,0.000982,0.009861
A42047,1,0,0,1,0,1,0,1,0,0.152619,1.222765,0,0.015260,0.152619,0.500000,0.001223,0.006758
A42055,1,0,0,1,0,1,0,1,0,0.120609,0.966306,0,0.012059,0.120609,0.500000,0.000966,0.006940
A42057,1,0,0,1,0,1,0,1,0,0.043273,0.346698,0,0.004327,0.043273,0.500000,0.000347,0.012203
A42061,1,0,0,1,0,1,0,1,0,0.095994,0.769087,0,0.009598,0.095994,0.500000,0.000769,0.007840
A42063,1,0,0,1,0,1,0,1,0,0.050747,0.406576,0,0.005074,0.050747,0.500000,0.000407,0.006795
A42065,1,0,0,1,0,1,0,1,0,0.058306,0.467141,0,0.005830,0.058306,0.500000,0.000467,0.006871
A42067,1,0,0,1,0,1,0,1,0,0.126885,1.016586,0,0.012687,0.126885,0.500000,0.001017,0.008838
A42069,1,0,0,1,0,1,0,1,0,0.155836,1.248535,0,0.015582,0.155836,0.500000,0.001249,0.005476
A42071,1,0,0,1,0,1,0,1,0,0.060508,0.484782,0,0.006050,0.060508,0.500000,0.000485,0.006850
A42075,1,0,0,1,0,1,0,1,0,0.188757,1.512292,0,0.018873,0.188757,0.500000,0.001512,0.005719
A42079,1,0,0,1,0,1,0,1,0,0.172847,1.384826,0,0.017283,0.172847,0.500000,0.001385,0.006434
A42081,1,0,0,1,0,1,0,1,0,0.145726,1.167536,0,0.014571,0.145726,0.500000,0.001168,0.005588
A42083,1,0,0,1,0,1,0,1,0,0.127784,1.023785,0,0.012777,0.127784,0.500000,0.001024,0.006761
A42087,1,0,0,1,0,1,0,1,0,0.126124,1.010491,0,0.012611,0.126124,0.500000,0.001010,0.007044
A42093,1,0,0,1,0,1,0,1,0,0.096381,0.772187,0,0.009637,0.096381,0.500000,0.000772,0.011787
