TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,3.641978,0.500000,0,0.364191,3.641978,0.500000,0.017621,0.484507
A10003,1,0,0,1,0,1,0,1,0,1.311980,0.500000,0,0.131196,1.311980,0.500000,0.006348,0.364296
A10005,1,0,0,1,0,1,0,1,0,2.988177,0.500000,0,0.298812,2.988177,0.500000,0.014458,0.329334
A11001,1,0,0,1,0,1,0,1,0,1.303037,0.500000,0,0.130301,1.303037,0.500000,0.006304,0.724050
A24001,1,0,0,1,0,1,0,1,0,0.610800,0.500000,0,0.061079,0.610800,0.500000,0.002955,0.853561
A24003,1,0,0,1,0,1,0,1,0,0.845021,0.500000,0,0.084500,0.845021,0.500000,0.004088,0.419133
A24005,1,0,0,1,0,1,0,1,0,2.152286,0.500000,0,0.215224,2.152286,0.500000,0.010413,0.407951
A24009,1,0,0,1,0,1,0,1,0,1.957744,0.500000,0,0.195771,1.957744,0.500000,0.009472,0.481922
A24011,1,0,0,1,0,1,0,1,0,1.231928,0.500000,0,0.123190,1.231928,0.500000,0.005960,0.395676
A24013,1,0,0,1,0,1,0,1,0,1.224235,0.500000,0,0.122421,1.224235,0.500000,0.005923,0.526765
A24015,1,0,0,1,0,1,0,1,0,1.546448,0.500000,0,0.154642,1.546448,0.500000,0.007482,0.500921
A24017,1,0,0,1,0,1,0,1,0,1.345128,0.500000,0,0.134510,1.345128,0.500000,0.006508,0.650896
A24019,1,0,0,1,0,1,0,1,0,0.929834,0.500000,0,0.092982,0.929834,0.500000,0.004499,0.473027
A24021,1,0,0,1,0,1,0,1,0,1.146431,0.500000,0,0.114641,1.146431,0.500000,0.005547,0.541448
A24023,1,0,0,1,0,1,0,1,0,0.662882,0.500000,0,0.066287,0.662882,0.500000,0.003207,0.365212
A24025,1,0,0,1,0,1,0,1,0,1.699585,0.500000,0,0.169955,1.699585,0.500000,0.008223,0.359632
A24027,1,0,0,1,0,1,0,1,0,1.421933,0.500000,0,0.142191,1.421933,0.500000,0.006880,0.470598
