TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.005110,0.138420,0,0.000511,0.005110,0.500000,0.000138,0.028863
A10003,1,0,0,1,0,1,0,1,0,0.003529,0.095597,0,0.000353,0.003529,0.500000,0.000096,0.021643
A10005,1,0,0,1,0,1,0,1,0,0.012669,0.343193,0,0.001266,0.012669,0.500000,0.000343,0.019616
A11001,1,0,0,1,0,1,0,1,0,0.011551,0.312897,0,0.001155,0.011551,0.500000,0.000313,0.043095
A24001,1,0,0,1,0,1,0,1,0,0.003715,0.100645,0,0.000371,0.003715,0.500000,0.000101,0.050864
A24003,1,0,0,1,0,1,0,1,0,0.001663,0.045053,0,0.000166,0.001663,0.500000,0.000045,0.024923
A24005,1,0,0,1,0,1,0,1,0,0.001993,0.053995,0,0.000199,0.001993,0.500000,0.000054,0.024267
A24009,1,0,0,1,0,1,0,1,0,0.000886,0.023996,0,0.000089,0.000886,0.500000,0.000024,0.028700
A24011,1,0,0,1,0,1,0,1,0,0.005960,0.161455,0,0.000596,0.005960,0.500000,0.000161,0.023654
A24013,1,0,0,1,0,1,0,1,0,0.003971,0.107565,0,0.000397,0.003971,0.500000,0.000108,0.031450
A24015,1,0,0,1,0,1,0,1,0,0.002326,0.063008,0,0.000232,0.002326,0.500000,0.000063,0.029767
A24017,1,0,0,1,0,1,0,1,0,0.001133,0.030688,0,0.000113,0.001133,0.500000,0.000030,0.038876
